No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,11100,0,17 Feb 2020,0,11350,11025,11200,100,246600,2762827500,507,909.9,11225,500,11200,11200,1924688333,1924688333,1924688333,86300,49100,0,0,0
2,ABBA,Mahaka Media Tbk.,--U9---2,66,0,17 Feb 2020,0,71,56,65,-1,12701200,851990600,1680,114.0,66,534400,65,44900,2755125000,2755125000,2755125000,520800,206500,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6800,0,17 Feb 2020,0,0,0,6800,0,0,0,0,1552.4,6975,5000,5450,100,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1460,0,17 Feb 2020,0,1465,1450,1465,5,200,291500,2,39.1,1460,3200,1200,100,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9B3O1,1645,1650,17 Feb 2020,1650,1665,1645,1650,5,11931500,19712840500,1838,2012.2,1650,60900,1645,51100,17150000000,17150000000,17150000000,8485600,9887500,2730700,4403966300,2
6,ACST,Acset Indonusa Tbk.,--U6---1,750,0,17 Feb 2020,0,720,690,695,-55,202500,141283500,43,29.2,720,3200,695,11600,700000000,700000000,700000000,170200,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,910,0,17 Feb 2020,0,925,880,910,0,38300,34308500,25,47.3,920,800,910,100,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--U6K--1,925,0,17 Feb 2020,0,960,915,940,15,11010900,10376594000,1611,738.2,940,216700,935,596700,3560849376,3560849376,3560849376,152400,271300,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10000,0,17 Feb 2020,0,10000,9825,10000,0,12300,122227500,39,430.1,10000,7300,9950,1000,1000000000,1000000000,1000000000,0,0,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,132,0,17 Feb 2020,0,136,130,132,0,742000,97755400,76,11.8,132,19700,131,15400,3889179559,3889179559,3889179559,648400,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--S2BXO1,1320,1325,17 Feb 2020,1325,1330,1305,1320,0,12413400,16347496500,2825,120.0,1325,252200,1320,39300,31985962000,31985962000,31985962000,3348200,4675300,155100,204266700,1
12,AGAR,Asia Sejahtera Mina Tbk.,--U9---2,466,0,17 Feb 2020,0,464,434,450,-16,12300,5349000,9,409.1,450,10000,434,9100,1000000000,250000000,1000000000,0,0,0,0,0
