No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,XDM-183PM2000012--------------,10925,0,12 Oct 2020,0,11150,10950,11100,175,1935200,21450192500,1558,901.7,11100,69500,11075,1300,1924688333,1924688333,1924688333,383400,107000,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50,0,12 Oct 2020,0,50,50,50,0,34200,1710000,23,87.7,50,5402100,0,0,2755125000,2755125000,2755125000,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6500,0,12 Oct 2020,0,0,0,6500,0,0,0,0,1484.0,6500,800000,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-110500000098--------------,855,0,12 Oct 2020,0,855,825,855,0,400,336000,2,22.8,855,3900,830,500,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1XKEMA000093--M-----------,1550,1550,12 Oct 2020,1550,1600,1540,1590,40,6982400,11011605000,1990,1939.0,1595,307400,1590,403500,17150000000,17150000000,17150000000,1631500,1883800,66234,104581990,2
6,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,204,0,12 Oct 2020,0,210,204,208,4,59917000,12400010000,2945,15.4,210,3370400,208,39400,6425160000,6425160000,6425160000,0,555400,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1195,0,12 Oct 2020,0,1225,1195,1220,25,232300,281014500,83,63.4,1220,44600,1205,4700,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,555,0,12 Oct 2020,0,575,550,565,10,12253800,6943203500,1504,443.7,570,411900,565,2741300,3560849376,3560849376,3560849376,128800,43800,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7575,0,12 Oct 2020,0,7575,7500,7550,-25,43700,330472500,58,324.7,7575,17400,7525,200,1000000000,1000000000,1000000000,0,1000,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,140,0,12 Oct 2020,0,146,132,141,1,3022200,429634400,346,12.6,141,700,140,13500,3889179559,3889179559,3889179559,0,2000,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XDCU1000021--------------,1115,1120,12 Oct 2020,1120,1130,1110,1110,-5,54683000,61038707000,7218,100.9,1115,270200,1110,13448300,31985962000,31985962000,31985962000,17151300,12567100,7592,8465540,2
12,AGAR,Asia Sejahtera Mina Tbk.,--U-213000000091--------------,500,0,12 Oct 2020,0,500,500,500,0,4200,2100000,5,454.5,500,2500,0,0,1000000000,1000000000,1000000000,2500,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M-113500000034--------------,505,0,12 Oct 2020,0,515,500,510,5,1348700,687215000,105,46.4,510,107500,505,58100,3066660000,3066660000,3066660000,0,0,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M-110500000081--------------,328,0,12 Oct 2020,0,348,330,344,16,113910500,38889383600,5949,562.0,344,3574100,342,731000,21129857328,21129857328,21129857328,1185000,2269000,0,0,0
15,AGRS,Bank IBK Indonesia Tbk.,--U-210500000081--------------,179,0,12 Oct 2020,0,184,178,180,1,226500,41265900,38,163.6,180,3500,175,1000,11154923542,11154923542,11728776913,7400,0,28,4704,1
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-210000000084--------------,64,0,12 Oct 2020,0,64,61,62,-2,444000,27723500,87,233.8,63,87800,62,17200,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-210000000091--------------,142,0,12 Oct 2020,0,190,134,176,34,23500,3589600,41,140.8,160,2100,134,9000,220000000,220000000,220000000,0,0,0,0,0
18,AISA,Tiga Pilar Sejahtera Food Tbk.,--U-110000000051---E----------,210,0,12 Oct 2020,0,214,210,210,0,17974000,3791328600,1154,25.6,210,459200,208,3427900,4787500000,4787500000,4787500000,390900,455000,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-210000000094--------------,50,0,12 Oct 2020,0,50,50,50,0,300,15000,3,75.9,50,3482300,0,0,6449463636,6449463636,6449463636,0,0,50,2500,1
20,AKPI,Argha Karya Prima Industry Tbk.,--U-213000000035--------------,304,0,12 Oct 2020,0,320,310,310,6,11300,3516000,10,40.9,320,11100,312,3200,680000000,680000000,680000000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--MO1S3XM0000091--------------,2620,2620,12 Oct 2020,2630,2670,2620,2640,20,14094400,37308290000,1665,2104.1,2640,479200,2630,76300,4014694920,4014694920,4014694920,1676300,886800,13200,40788000,1
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-213000000074--------------,472,0,12 Oct 2020,0,482,450,450,-22,38900,18506200,43,225.0,468,1000,450,1500,720000000,720000000,720000000,0,0,0,0,0
23,ALDO,Alkindo Naratama Tbk.,--U-213000000038--------------,396,0,12 Oct 2020,0,410,390,390,-6,600,241000,5,285.8,400,49900,390,5300,1100000000,1100000000,1100000000,0,0,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U-213000000033--------------,220,0,12 Oct 2020,0,274,220,274,54,101500,27434800,49,46.1,0,0,274,1800,507665055,507665055,507665055,3400,10800,0,0,0
25,ALMI,Alumindo Light Metal Industry Tbk.,--U-210000000033---E----------,193,0,12 Oct 2020,0,190,187,190,-3,5300,1006700,4,29.2,200,200,190,14800,616000000,616000000,616000000,0,0,0,0,0
26,ALTO,Tri Banyan Tirta Tbk.,--U-110000000051--------------,296,0,12 Oct 2020,0,300,278,298,2,10400,3086600,15,148.9,298,6700,296,10000,2191870558,2191870558,2191870558,0,0,0,0,0
27,AMAG,Asuransi Multi Artha Guna Tbk.,--U-210500000084--------------,195,0,12 Oct 2020,0,197,194,196,1,57300,11128300,16,186.7,196,1000,195,100,5001552516,5001552516,5001552516,0,46100,0,0,0
28,AMAN,Makmur Berkah Amanda Tbk.,--U-113000000061--------------,310,0,12 Oct 2020,0,316,310,316,6,735500,230265400,98,287.3,318,188000,316,29000,3873500000,715000000,3873500000,0,0,0,0,0
29,AMAR,Bank Amar Indonesia Tbk.,--U-210500000081--------------,294,0,12 Oct 2020,0,304,294,300,6,112200,33494400,43,172.4,304,11900,298,13700,7954749000,7954749000,7954749000,0,0,0,0,0
30,AMFG,Asahimas Flat Glass Tbk.,--U-110500000032--------------,2490,0,12 Oct 2020,0,2540,2500,2500,10,24800,62004000,5,102.0,2500,192500,2360,100,434000000,434000000,434000000,0,0,0,0,0
31,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-213000000041--------------,310,0,12 Oct 2020,0,310,290,304,-6,9500,2890200,7,237.5,304,7700,290,1000,1080000000,1080000000,1080000000,0,0,0,0,0
32,AMOR,Ashmore Asset Management Indonesia Tbk.,--U-210500000083--------------,2060,0,12 Oct 2020,0,2160,2050,2080,20,26000,54913000,29,109.5,2090,700,2080,17200,1111111200,1109269200,1111111200,1300,0,0,0,0
33,AMRT,Sumber Alfaria Trijaya Tbk.,--M-110500000093--------------,675,0,12 Oct 2020,0,680,675,675,0,147100,99656500,236,1722.4,680,500,675,42700,41524501700,41524501700,41524501700,116100,0,0,0,0
34,ANDI,Andira Agro Tbk.,--U-213000000012--------------,50,0,12 Oct 2020,0,50,50,50,0,7300,365000,10,125.0,50,34705500,0,0,9350000000,9350000000,9350000000,0,0,0,0,0
35,ANJT,Austindo Nusantara Jaya Tbk.,--U-113500000012--------------,480,0,12 Oct 2020,0,480,480,480,0,1000,480000,4,40.0,540,900,484,400,3354175000,3354175000,3354175000,0,0,0,0,0
36,ANTM,Aneka Tambang Tbk.,--MO1SDQV0000023--------------,765,780,12 Oct 2020,775,790,765,780,15,108451600,84469803500,7828,514.3,780,2373500,775,12969200,24030764725,24030764725,24030764725,5633200,1995800,107045,83548620,3
37,APEX,Apexindo Pratama Duta Tbk.,--U-210000000022--------------,145,0,12 Oct 2020,0,168,147,149,4,90200,14357400,64,9.5,154,100,149,14900,2659850000,2659850000,2659850000,0,0,0,0,0
38,APIC,Pacific Strategic Financial Tbk.,--U-210500000089--------------,895,0,12 Oct 2020,0,925,895,910,15,37538700,33761896000,1973,967.9,910,18100,905,148000,11766313488,11766313488,11766313488,43400,1071800,1,850,1
39,APII,Arita Prima Indonesia Tbk.,--U-213000000091--------------,159,0,12 Oct 2020,0,157,150,157,-2,1100,165700,3,71.4,157,1100,151,100,1075760000,1075760000,1075760000,0,0,0,0,0
40,APLI,Asiaplast Industries Tbk.,--U-113000000035--------------,114,0,12 Oct 2020,0,120,110,116,2,85600,10002500,29,96.7,116,2400,115,1000,1362671400,1362671400,1362671400,0,0,0,0,0
41,APLN,Agung Podomoro Land Tbk.,--M-1835F0000061--------------,102,0,12 Oct 2020,0,106,102,103,1,52947200,5494422700,2271,28.2,104,2015600,103,1510600,22699326779,22699326779,23351383226,3265600,130800,0,0,0
