No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M1K--1,6575,0,20 Apr 2020,0,6875,6325,6550,-25,2862300,18891705000,1660,532.1,6550,141500,6525,200,1924688333,1924688333,1924688333,648900,86800,0,0,0
2,ABBA,Mahaka Media Tbk.,--U9---2,50,0,20 Apr 2020,0,52,50,51,1,3343300,170083800,206,89.5,51,5400,50,11596500,2755125000,2755125000,2755125000,0,101000,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,5575,0,20 Apr 2020,0,0,0,5575,0,0,0,0,1272.8,6650,1100,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1485,0,20 Apr 2020,0,0,0,1485,0,0,0,0,39.6,1475,5300,0,0,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M9B3-1,1340,0,20 Apr 2020,0,1360,1310,1310,-30,10711200,14224812000,4717,1597.6,1320,200,1310,152500,17150000000,17150000000,17150000000,7398500,5965100,5465999,6855996790,14
6,ACST,Acset Indonusa Tbk.,--U6---1,282,0,20 Apr 2020,0,286,268,274,-8,1595400,443097000,314,11.5,276,226900,274,146900,700000000,700000000,700000000,0,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,720,0,20 Apr 2020,0,720,710,710,-10,29600,21181000,19,36.9,720,4200,705,300,589896800,589896800,589896800,15000,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M6K--1,635,0,20 Apr 2020,0,650,615,615,-20,9081800,5739969000,1038,483.0,620,374400,615,541100,3560849376,3560849376,3560849376,743100,1214600,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,XDU8---1,6400,0,20 Apr 2020,0,6500,6225,6375,-25,206900,1318732500,371,274.2,6375,400,6350,14000,1000000000,1000000000,1000000000,100,16500,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,101,0,20 Apr 2020,0,109,101,102,1,262000,26672200,54,9.1,102,800,101,72900,3889179559,3889179559,3889179559,100000,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--M2BX-1,1035,0,20 Apr 2020,0,1045,980,985,-50,31892700,31852005000,6402,89.5,985,223000,980,1186200,31985962000,31985962000,31985962000,17532700,4874400,0,0,0
12,AGAR,Asia Sejahtera Mina Tbk.,--U9---2,450,0,20 Apr 2020,0,452,432,452,2,233100,100703200,22,410.9,450,2000,430,10300,1000000000,250000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M3---1,404,0,20 Apr 2020,0,424,404,416,12,97800,40071200,65,37.8,416,2400,414,1400,3066660000,3066660000,3066660000,0,0,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,103,0,20 Apr 2020,0,111,102,102,-1,12885900,1360680600,1663,166.6,102,988500,101,253800,21129857328,21129857328,21129857328,0,0,0,0,0
15,AGRS,Bank IBK Indonesia Tbk.,XRU8---2,136,0,20 Apr 2020,0,143,133,135,-1,10600,1421900,11,122.7,136,900,135,400,7037266148,7037266148,11728776913,0,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,50,0,20 Apr 2020,0,50,50,50,0,100,5000,1,188.5,50,51400,0,0,2940000000,2940000000,2940000000,0,0,0,0,0
