No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M1K--1,8275,0,15 Jun 2020,0,8400,7875,7925,-350,2403600,19404047500,1804,643.8,7950,29200,7925,17600,1924688333,1924688333,1924688333,516200,4500,0,0,0
2,ABBA,Mahaka Media Tbk.,--U9---2,50,0,15 Jun 2020,0,51,50,50,0,4368400,218817400,154,87.7,51,2963000,50,1790100,2755125000,2755125000,2755125000,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,5750,0,15 Jun 2020,0,0,0,5750,0,0,0,0,1312.7,5500,900,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1540,0,15 Jun 2020,0,0,0,1540,0,0,0,0,41.1,1500,1100,0,0,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M9B3-1,1470,0,15 Jun 2020,0,1520,1490,1510,40,23731200,35725033500,6830,1841.5,1515,245200,1510,427500,17150000000,17150000000,17150000000,19875600,15680600,4745000,6965660000,1
6,ACST,Acset Indonusa Tbk.,--U6---1,256,0,15 Jun 2020,0,262,248,250,-6,930500,235939000,171,10.5,250,900,248,92700,700000000,700000000,700000000,0,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,825,0,15 Jun 2020,0,825,805,810,-15,45900,37262000,37,42.1,820,500,810,1100,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M6K--1,620,0,15 Jun 2020,0,635,590,600,-20,29203700,17837329500,2852,471.2,600,583700,595,414400,3560849376,3560849376,3560849376,1879100,270400,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,6900,0,15 Jun 2020,0,7025,6825,6875,-25,282300,1942880000,255,295.7,6900,10100,6875,21100,1000000000,1000000000,1000000000,3200,112100,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,101,0,15 Jun 2020,0,116,103,103,2,9071300,986872000,671,9.2,104,8400,103,74700,3889179559,3889179559,3889179559,3000000,0,0,0,0
11,ADRO,Adaro Energy Tbk.,XDM2BX-1,1060,0,15 Jun 2020,0,1085,1010,1020,-40,35356800,36618109000,7350,92.7,1025,327200,1020,31300,31985962000,31985962000,31985962000,14243000,7046800,0,0,0
12,AGAR,Asia Sejahtera Mina Tbk.,--U9---2,490,0,15 Jun 2020,0,0,0,490,0,0,0,0,445.5,480,400,0,0,1000000000,250000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M3---1,480,0,15 Jun 2020,0,480,470,476,-4,329100,156371200,55,43.3,476,300,470,59800,3066660000,3066660000,3066660000,118000,291500,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,121,0,15 Jun 2020,0,124,117,117,-4,11700800,1398581500,796,191.2,118,55100,117,84400,21129857328,21129857328,21129857328,0,0,9000,3888000,1
15,AGRS,Bank IBK Indonesia Tbk.,--U8---2,103,0,15 Jun 2020,0,105,99,102,-1,38600,3848800,19,92.7,105,65300,100,1000,11154923542,11154923542,11728776913,0,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,50,0,15 Jun 2020,0,51,50,50,0,2100,105100,4,188.5,50,116300,0,0,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U9---2,180,0,15 Jun 2020,0,0,0,180,0,0,0,0,144.0,0,0,0,0,220000000,220000000,220000000,0,0,0,0,0
18,AISA,Tiga Pilar Sejahtera Food Tbk.,--U5---1,168,0,15 Jun 2020,0,0,0,168,0,0,0,0,20.4,0,0,0,0,4787500000,4787500000,4787500000,0,0,0,0,0
