No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-183PM2000012--------------,9800,0,30 Sep 2020,0,10175,9750,10175,375,1532300,15311405000,1316,826.6,10175,25700,10150,11900,1924688333,1924688333,1924688333,106800,248300,75000,746850000,1
2,ABBA,Mahaka Media Tbk.,--U-210000000095---E----------,50,0,30 Sep 2020,0,50,50,50,0,32900,1645000,9,87.7,50,5465800,0,0,2755125000,2755125000,2755125000,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-210500000084--------------,6600,0,30 Sep 2020,0,6600,6600,6600,0,100,660000,1,1506.8,6600,800900,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-110500000098--------------,820,0,30 Sep 2020,0,855,830,830,10,4800,4028000,9,22.1,845,1700,805,3200,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1XKEMA000093--------------,1590,1600,30 Sep 2020,1600,1610,1570,1595,5,5859600,9305971000,2205,1945.1,1595,123700,1590,3700,17150000000,17150000000,17150000000,3144700,3033100,9625500,14727015000,2
6,ACST,Acset Indonusa Tbk.,--U-113000000062--------------,188,0,30 Sep 2020,0,193,181,183,-5,55065700,10250449800,4970,13.5,183,27800,182,816400,6425160000,6425160000,6425160000,818400,1414900,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-213000000051--------------,1125,0,30 Sep 2020,0,1125,1120,1125,0,13400,15059000,25,58.4,1130,1900,1125,3100,589896800,589896800,589896800,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-18AF80000062--------------,500,0,30 Sep 2020,0,500,490,500,0,4102300,2038917400,628,392.7,500,1904800,498,48200,3560849376,3560849376,3560849376,394400,534100,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F00000082--------------,7300,0,30 Sep 2020,0,7300,7150,7225,-75,15300,110017500,47,310.8,7225,7300,7200,2300,1000000000,1000000000,1000000000,500,200,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-113000000034--------------,119,0,30 Sep 2020,0,124,118,122,3,1687200,203346400,296,10.9,122,143600,121,2500,3889179559,3889179559,3889179559,0,0,0,0,0
