No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3PM10000D232------------,12550,0,01 Apr 2022,0,12525,12250,12300,-250,1592700,19650400000,1846,999.2,12350,700,12300,7700,1924688333,1924688333,390711732,993000,717000,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614------------,286,0,01 Apr 2022,0,288,280,284,-2,8342800,2369127800,986,627.4,284,145400,282,330700,3935892857,3935892857,1342926643,443400,1517600,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6400,0,01 Apr 2022,0,0,0,6400,0,0,0,0,1461.1,6700,100,6000,200,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1115000000C311------------,1765,0,01 Apr 2022,0,1785,1720,1780,15,1587600,2785286000,594,47.5,1780,114300,1775,1900,2753165000,2753165000,568803889,217800,122800,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMN6000E743------------,1025,0,01 Apr 2022,0,1095,1025,1075,50,68685200,73771987000,10410,1311.0,1075,28200,1070,437400,17150000000,17150000000,6835990000,15009500,36609900,8019579,8596985054,3
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,193,0,01 Apr 2022,0,197,189,190,-3,10526200,2015794700,2936,14.0,190,43100,189,665100,12675160000,12675160000,2259981028,1094100,0,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1130000000H111------------,90,0,01 Apr 2022,0,92,90,90,0,13986000,1267329000,1516,69.2,91,1079300,90,5488800,22222222200,22222222200,2222222220,0,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,3680,0,01 Apr 2022,0,3690,3660,3680,0,41400,152440000,49,191.2,3690,14600,3680,3200,589896800,589896800,48961434,0,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1835K52000J211------------,740,0,01 Apr 2022,0,745,725,725,-15,7995300,5831590500,1906,569.4,730,267100,725,593300,3560849376,3560849376,1744816194,1146900,10000,20000,13900000,1
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-1115200000G211------------,8575,0,01 Apr 2022,0,8625,8500,8525,-50,353100,3020957500,423,366.7,8525,26300,8500,96900,1000000000,1000000000,79100000,5100,500,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,184,0,01 Apr 2022,0,184,181,184,0,143500,26148100,85,16.4,184,112400,183,10000,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2135000000A121------------,2290,0,01 Apr 2022,0,2380,2220,2250,-40,185999700,425859185000,27086,2250.0,2260,274200,2250,386000,40882331500,40882331500,6606584770,44401100,21176400,19696800,44873085700,25
13,ADRO,Adaro Energy Indonesia Tbk.,--MO1XD0Q60000A121------------,2690,2690,01 Apr 2022,2700,2830,2690,2810,120,104011500,289526337000,14559,255.5,2820,804300,2810,520000,31985962000,31985962000,13981063990,20557000,39303300,311,866071,5
14,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,360,0,01 Apr 2022,0,364,356,362,2,3700,1332000,20,329.1,362,7000,354,1100,1000000000,1000000000,250200000,0,0,0,0,0
15,AGII,Aneka Gas Industri Tbk.,--M-1835F20000B111------------,1605,0,01 Apr 2022,0,1655,1605,1645,40,7689800,12615695000,1616,149.5,1650,494600,1645,1189500,3066660000,3066660000,597385368,80900,3110600,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1105000000G111------------,1240,0,01 Apr 2022,0,1260,1240,1245,5,14145700,17640304500,3089,2074.3,1245,324900,1240,1767000,22520054593,22520054593,3182083714,766500,2006900,0,0,0
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,146,0,01 Apr 2022,0,153,143,146,0,32020200,4740358200,2172,181.3,147,371300,146,415500,17481603282,17481603282,1363565056,1333900,616800,0,0,0
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,68,0,01 Apr 2022,0,72,67,68,0,17248600,1197547900,1561,256.4,68,851400,67,586800,2940000000,2940000000,523026000,0,0,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,280,0,01 Apr 2022,0,280,270,272,-8,55500,15171400,68,217.6,274,60700,272,7400,220000000,220000000,38786000,9500,0,0,0,0
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,183,0,01 Apr 2022,0,185,179,179,-4,9408700,1698659300,1048,21.8,180,8500,179,1168400,9311800000,9311800000,3387632840,199800,100000,0,0,0
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2130000000E512------------,50,0,01 Apr 2022,0,50,50,50,0,3990000,199500000,1904,75.9,50,15510100,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
22,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,995,0,01 Apr 2022,0,1010,930,985,-10,50900,49309000,121,129.9,985,1700,945,500,612248000,612248000,26816462,0,0,0,0,0
23,AKRA,AKR Corporindo Tbk.,--M-18GXM86000A112------------,910,0,01 Apr 2022,0,925,900,925,15,37699500,34585701000,3439,3686.1,925,961600,920,29400,20073474600,20073474600,7503464805,12519800,21621900,12100,12705000,1
24,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,466,0,01 Apr 2022,0,490,466,472,6,7300,3449600,32,236.0,474,2000,470,5200,720000000,720000000,57528000,0,0,0,0,0
25,ALDO,Alkindo Naratama Tbk.,--U-2135000000B131------------,1045,0,01 Apr 2022,0,1040,1020,1035,-10,2419600,2494958500,485,791.5,1035,43500,1030,600,1316856020,1316856020,288654840,185700,11600,0,0,0
26,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,290,0,01 Apr 2022,0,298,290,290,0,42700,12673200,40,48.8,294,200,290,1500,507665055,507665055,38074879,0,0,0,0,0
27,ALMI,Alumindo Light Metal Industry Tbk.,--U-2105000000B141------------,272,0,01 Apr 2022,0,272,260,272,0,21400,5802800,19,41.8,274,100,270,95700,3816000000,3816000000,169048800,0,0,0,0,0
28,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,218,0,01 Apr 2022,0,228,216,226,8,24900,5561800,16,112.9,226,23600,214,300,2191870558,2191870558,590270741,0,0,0,0,0
29,AMAG,Asuransi Multi Artha Guna Tbk.,--U-2105000000G412------------,388,0,01 Apr 2022,0,396,386,386,-2,35100,13688400,38,367.6,392,100,386,7800,5001552516,5001552516,424131653,0,0,0,0,0
30,AMAN,Makmur Berkah Amanda Tbk.,--M-1135000000H111------------,525,0,01 Apr 2022,0,530,525,525,0,418900,219973000,37,477.3,530,188400,525,127900,3873500000,3873500000,455136250,0,0,0,0,0
31,AMAR,Bank Amar Indonesia Tbk.,--U-2105000000G111------------,402,0,01 Apr 2022,0,408,386,396,-6,34858500,13768717600,4093,325.5,396,2152200,394,509000,13681871000,13681871000,990567460,3140400,1739300,20,6000,1
32,AMFG,Asahimas Flat Glass Tbk.,--U-1105000000C121------------,5675,0,01 Apr 2022,0,5750,5575,5650,-25,144500,814522500,76,230.6,5675,15200,5600,25600,434000000,434000000,84760200,1800,600,0,0,0
33,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,163,0,01 Apr 2022,0,164,159,159,-4,143800,23142300,103,124.2,162,10400,159,400,1080000000,1080000000,197964000,0,0,0,0,0
34,AMOR,Ashmore Asset Management Indonesia Tbk.,--M-2105000000G311------------,1650,0,01 Apr 2022,0,1690,1640,1640,-10,4600,7577500,7,172.6,1690,29600,1640,900,2222222400,2218538400,208666683,0,0,0,0,0
