No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18AEM16000D232------------,7975,0,21 Dec 2022,0,8025,7900,7950,-25,645400,5132537500,628,645.8,7975,700,7950,5800,1924688333,1924688333,390711732,57100,103800,18,143550,1
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,153,0,21 Dec 2022,0,157,150,151,-2,3885500,591818400,639,333.6,152,62900,151,10800,3935892857,3935892857,1342139464,194600,12300,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6700,0,21 Dec 2022,0,0,0,6700,0,0,0,0,1529.6,6500,100,0,0,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,3430,0,21 Dec 2022,0,3480,3400,3450,20,768000,2638152000,531,92.0,3450,11500,3440,10200,2753165000,2753165000,568803889,182200,100300,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-1K75MD0000E743------------,430,0,21 Dec 2022,0,440,422,430,0,110420800,47810475200,7524,524.4,432,337600,430,10246300,17150000000,17150000000,6832560000,11344000,20113000,0,0,0
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,159,0,21 Dec 2022,0,160,157,159,0,1804100,286606200,159,11.7,160,369400,159,141400,12675160000,12675160000,2259981028,0,0,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,66,0,21 Dec 2022,0,67,65,66,0,5770400,379909100,411,50.8,66,429500,65,2635400,22222222200,22222222200,2222222220,15500,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,7125,0,21 Dec 2022,0,7400,7100,7125,0,90800,647767500,73,370.1,7200,2900,7125,7100,589896800,589896800,48961434,7900,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1805L00000J211------------,492,0,21 Dec 2022,0,505,492,500,8,9193300,4580939600,1823,430.2,500,239800,498,181900,8407608979,8407608979,5196626550,120800,5771600,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,8975,0,21 Dec 2022,0,9025,8975,8975,0,48300,434680000,61,386.0,9000,7600,8975,12200,1000000000,1000000000,79200000,0,0,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,155,0,21 Dec 2022,0,156,153,154,-1,64900,10004100,68,13.7,154,1500,153,74000,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2100000000A121------------,1645,0,21 Dec 2022,0,1690,1630,1670,25,75932100,126684269000,6548,1670.0,1675,60900,1670,6800,40882331500,40882331500,6606584770,6618600,3743900,2500,4212500,1
13,ADRO,Adaro Energy Indonesia Tbk.,--MO1XDAQG0000A121------------,3920,3890,21 Dec 2022,3880,3930,3880,3920,0,36508800,142843676000,5722,356.4,3930,371900,3920,18600,31985962000,31985962000,12979903380,16539200,5915800,1003104,3932137760,7
14,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231-----------X,280,0,21 Dec 2022,0,0,0,280,0,0,0,0,254.5,280,100,276,100,1000000000,1000000000,250100000,0,0,0,0,0
15,AGII,Samator Indo Gas Tbk.,--M-1835FB3000B111------------,2200,0,21 Dec 2022,0,2310,2190,2270,70,6250800,14040722000,1825,206.4,2270,5500,2260,9300,3066660000,3066660000,597385368,703500,1838100,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1805300000G111------------,444,0,21 Dec 2022,0,458,444,454,10,22707200,10283726400,2493,756.4,454,242000,452,69500,24513138523,24513138523,3519098180,4499400,1223600,0,0,0
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,90,0,21 Dec 2022,0,91,89,89,-1,3880600,347677000,213,115.2,89,7700,88,222600,27357208711,27357208711,2015905086,300,0,0,0,0
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,79,0,21 Dec 2022,0,85,79,83,4,14291200,1178956900,986,398.6,84,229200,83,193600,4900000000,4900000000,1249990000,0,0,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,212,0,21 Dec 2022,0,214,208,212,0,1200,252600,9,169.6,214,1500,208,6000,220000000,220000000,38786000,0,0,0,0,0
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,153,0,21 Dec 2022,0,156,152,153,0,3164700,488061900,508,18.6,154,31400,153,100,9311800000,9311800000,2554226740,207600,20200,0,0,0
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2100000000E512-----------X,50,0,21 Dec 2022,0,50,50,50,0,200,10000,2,75.9,50,21001000,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
22,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,1305,0,21 Dec 2022,0,1310,1295,1300,-5,15300,19952500,14,171.5,1315,2300,1300,400,612248000,612248000,26816462,8600,0,0,0,0
23,AKRA,AKR Corporindo Tbk.,--M-1V3XM4G000A112------------,1355,0,21 Dec 2022,0,1380,1340,1370,15,24147500,32923849000,2269,5459.5,1370,636900,1365,900,20073474600,20073474600,7453281119,6698200,11423900,510582,696756560,3
24,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,290,0,21 Dec 2022,0,300,288,292,2,37200,10908400,38,146.0,296,300,292,8100,720000000,720000000,57528000,0,0,0,0,0
25,ALDO,Alkindo Naratama Tbk.,--U-2135000000B131------------,820,0,21 Dec 2022,0,820,795,805,-15,156100,125273500,43,615.6,815,7500,805,128900,1316856276,1316856276,292868790,0,0,0,0,0
26,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,268,0,21 Dec 2022,0,286,268,276,8,39400,10986800,56,46.5,276,18800,272,300,507665055,507665055,38074879,0,27500,0,0,0
27,ALMI,Alumindo Light Metal Industry Tbk.,--U-2135000000B141------------,260,0,21 Dec 2022,0,272,264,264,4,10800,2855200,14,40.6,264,8900,256,100,3816000000,3816000000,169048800,0,0,0,0,0
28,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,50,0,21 Dec 2022,0,50,50,50,0,229400,11470000,61,25.0,50,47936000,0,0,2191870558,2191870558,590489928,0,0,0,0,0
