No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18AEM16000D232------------,8050,0,12 Dec 2022,0,8050,7975,8000,-50,406200,3255927500,560,649.9,8025,15500,8000,56300,1924688333,1924688333,390711732,101900,118200,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,149,0,12 Dec 2022,0,153,149,152,3,1914800,289513300,300,335.8,152,106200,151,10000,3935892857,3935892857,1342139464,203400,20600,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6700,0,12 Dec 2022,0,0,0,6700,0,0,0,0,1529.6,6625,100,0,0,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,3380,0,12 Dec 2022,0,3600,3330,3540,160,1515100,5291370000,1085,94.4,3550,600,3540,5700,2753165000,2753165000,568803889,319300,584700,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-1K75MD0000E743------------,436,0,12 Dec 2022,0,442,434,440,4,51197300,22513947200,3654,536.6,440,2335000,438,2040900,17150000000,17150000000,6832560000,33761700,22912900,13002500,5708100200,3
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,164,0,12 Dec 2022,0,164,161,163,-1,2390000,387085600,225,12.0,163,71000,162,305000,12675160000,12675160000,2259981028,0,0,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,68,0,12 Dec 2022,0,68,66,67,-1,3935700,263883500,558,51.5,68,1681900,67,102500,22222222200,22222222200,2222222220,0,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,7425,0,12 Dec 2022,0,7500,7275,7500,75,99700,740950000,113,389.6,7550,2100,7500,800,589896800,589896800,48961434,22600,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1805L00000J211------------,505,0,12 Dec 2022,0,505,498,500,-5,7656700,3835567800,1129,430.2,505,483800,500,617100,8407608979,8407608979,5196626550,469900,1876100,1000,496000,1
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,8825,0,12 Dec 2022,0,8875,8675,8875,50,103400,905985000,193,381.7,8900,3200,8875,900,1000000000,1000000000,79200000,0,4700,3,26475,2
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,149,0,12 Dec 2022,0,152,148,151,2,228800,33972100,88,13.5,151,7000,149,21300,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2100000000A121------------,1670,0,12 Dec 2022,0,1685,1640,1675,5,52677700,87746203500,5252,1675.0,1675,3085600,1670,265800,40882331500,40882331500,6606584770,9594000,3470100,0,0,0
13,ADRO,Adaro Energy Indonesia Tbk.,--MO1XDAQG0000A121------------,3680,3680,12 Dec 2022,3680,3820,3670,3800,120,72917300,274416724000,9127,345.5,3810,227800,3800,1513700,31985962000,31985962000,12979903380,22920300,34541300,2505563,9543908500,12
14,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231-----------X,278,0,12 Dec 2022,0,290,284,284,6,4200,1207400,12,258.2,284,2200,274,700,1000000000,1000000000,250100000,0,0,0,0,0
15,AGII,Aneka Gas Industri Tbk.,--M-1835FB3000B111------------,2350,0,12 Dec 2022,0,2380,2190,2290,-60,4968600,11210324000,2307,208.2,2290,241400,2250,5000,3066660000,3066660000,597385368,1761400,225100,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1805300000G111------------,446,0,12 Dec 2022,0,448,442,444,-2,5763200,2557223600,1450,739.8,446,91800,444,156700,22520432254,22520432254,3519098180,450800,90200,2500,1100000,1
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,91,0,12 Dec 2022,0,91,89,89,-2,4084300,366557700,209,115.2,90,400,89,4135600,27357208711,27357208711,2015905086,200,0,0,0,0
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,79,0,12 Dec 2022,0,81,78,79,0,5167400,409569100,386,379.4,79,88400,78,1671300,4900000000,4900000000,1249990000,0,118400,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,222,0,12 Dec 2022,0,222,220,220,-2,2800,618000,11,176.0,220,12800,218,500,220000000,220000000,38786000,0,0,0,0,0
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,156,0,12 Dec 2022,0,157,150,154,-2,2567500,392093300,448,18.7,155,14000,154,15600,9311800000,9311800000,2554226740,922500,77500,0,0,0
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2100000000E512-----------X,50,0,12 Dec 2022,0,50,50,50,0,4600,230000,2,75.9,50,24224500,0,0,6449463636,6449463636,1663316672,0,0,72535000,3626750000,1
