No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18AEM16000D232------------,8125,0,09 Dec 2022,0,8200,7975,8050,-75,406500,3261710000,751,654.0,8050,200,8025,12300,1924688333,1924688333,390711732,150900,49900,253,2030325,4
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,152,0,09 Dec 2022,0,154,148,149,-3,4350200,654978800,667,329.2,151,700,149,14300,3935892857,3935892857,1342139464,670600,422400,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6700,0,09 Dec 2022,0,0,0,6700,0,0,0,0,1529.6,6625,100,0,0,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,3530,0,09 Dec 2022,0,3550,3380,3380,-150,2154300,7367952000,1382,90.1,3390,133100,3380,102300,2753165000,2753165000,568803889,475600,183000,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-1K75MD0000E743------------,442,0,09 Dec 2022,0,448,432,436,-6,69121600,30446910200,5654,531.7,436,565800,434,1432600,17150000000,17150000000,6832560000,42664800,16486300,12828400,5644496000,1
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,165,0,09 Dec 2022,0,167,160,164,-1,2284100,373558000,281,12.1,165,456600,164,6500,12675160000,12675160000,2259981028,0,0,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,67,0,09 Dec 2022,0,68,67,68,1,4009400,271231600,407,52.3,68,302000,67,1669400,22222222200,22222222200,2222222220,0,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,7250,0,09 Dec 2022,0,7450,7100,7425,175,106900,776020000,160,385.7,7425,5800,7200,1000,589896800,589896800,48961434,5900,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1805L00000J211------------,505,0,09 Dec 2022,0,510,496,505,0,10465300,5262120900,1385,434.5,505,1335500,500,71600,8407608979,8407608979,5196626550,2464500,2430100,5000,2400000,1
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,8850,0,09 Dec 2022,0,8850,8750,8825,-25,69800,614612500,92,379.6,8850,3800,8825,10200,1000000000,1000000000,79200000,500,0,0,0,0
