No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18AEM16000D232------------,8500,0,01 Nov 2022,0,8600,8450,8500,0,1157000,9832097500,1155,690.5,8525,38000,8500,6200,1924688333,1924688333,390711732,299000,258100,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,187,0,01 Nov 2022,0,192,184,184,-3,15684700,2939811800,2386,406.5,185,161100,184,98200,3935892857,3935892857,1342139464,497500,473400,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412-----------X,6700,0,01 Nov 2022,0,6700,6700,6700,0,200,1340000,1,1529.6,6750,600,6700,99800,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,3950,0,01 Nov 2022,0,3950,3690,3780,-170,10702500,40154538000,3912,100.8,3800,105300,3780,101300,2753165000,2753165000,568803889,2742200,1519900,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMD3000E743------------,565,0,01 Nov 2022,0,575,555,565,0,48970800,27650477000,4188,689.0,570,2469300,565,52900,17150000000,17150000000,6832560000,8462100,11222100,3672700,2069696500,18
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,177,0,01 Nov 2022,0,179,175,176,-1,3143800,556965800,304,13.0,177,79000,176,651700,12675160000,12675160000,2259981028,0,34000,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,75,0,01 Nov 2022,0,75,73,73,-2,12752600,942563300,811,56.2,74,21700,73,9319200,22222222200,22222222200,2222222220,368000,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,7200,0,01 Nov 2022,0,7200,7000,7025,-175,235800,1663492500,264,364.9,7025,72900,7000,15000,589896800,589896800,48961434,3600,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,XRM-1835V50000J211------------,555,0,01 Nov 2022,0,555,535,550,-5,49404700,27140747500,3136,473.3,555,10084700,550,33600,7316684918,7316684918,5196626550,269000,3041500,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,8600,0,01 Nov 2022,0,8850,8575,8625,25,223800,1942437500,242,371.0,8650,2800,8625,15700,1000000000,1000000000,79200000,35000,8900,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,159,0,01 Nov 2022,0,159,156,158,-1,632300,99304100,114,14.1,158,221100,156,103900,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2100000000A121------------,1730,0,01 Nov 2022,0,1730,1685,1685,-45,28327400,48178908000,7178,1685.0,1685,23100,1680,2023700,40882331500,40882331500,6606584770,1761600,1830000,36585671,60000514605,6
13,ADRO,Adaro Energy Indonesia Tbk.,--MO1XDAQG3000A121------------,3980,3940,01 Nov 2022,3930,3940,3720,3750,-230,170486500,651415094000,35456,340.9,3750,2401800,3740,471700,31985962000,31985962000,12979903380,67885800,16575500,359366,1384436486,14
14,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,298,0,01 Nov 2022,0,298,294,298,0,200,59200,2,270.9,298,300,290,300,1000000000,1000000000,250100000,0,0,0,0,0
15,AGII,Aneka Gas Industri Tbk.,--M-1835FB3000B111------------,2050,0,01 Nov 2022,0,2060,1985,1985,-65,6175500,12312385500,1632,180.5,1995,200,1985,141200,3066660000,3066660000,597385368,560900,175400,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1805300000G111------------,595,0,01 Nov 2022,0,605,555,555,-40,57480100,32565270500,5888,924.7,555,31200,0,0,22520433863,22520433863,3193397522,30961800,12342300,0,0,0
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,95,0,01 Nov 2022,0,95,92,92,-3,5806200,542655000,465,119.0,93,148000,92,175100,27357208711,27357208711,2015905086,3300,0,0,0,0
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,95,0,01 Nov 2022,0,98,92,93,-2,25869500,2448463900,1635,446.6,94,191400,93,15500,4900000000,4900000000,1249990000,463300,3476800,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,226,0,01 Nov 2022,0,224,214,214,-12,15900,3461600,30,171.2,216,500,214,8500,220000000,220000000,38786000,0,0,0,0,0
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,174,0,01 Nov 2022,0,185,168,170,-4,21675600,3695649200,1414,20.7,171,153800,170,748000,9311800000,9311800000,2554226740,89400,1060800,0,0,0
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2100000000E512-----------X,50,0,01 Nov 2022,0,50,50,50,0,3600,180000,4,75.9,50,23727000,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
22,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,1485,0,01 Nov 2022,0,1565,1410,1470,-15,10300,15494500,43,193.9,1470,16600,1465,300,612248000,612248000,26816462,0,0,0,0,0
23,AKRA,AKR Corporindo Tbk.,--M-1MAXM4G000A112------------,1560,0,01 Nov 2022,0,1560,1455,1455,-105,104179400,154766674500,14034,5798.2,1460,48500,1455,1073900,20073474600,20073474600,7453281119,30231500,31189900,562808,877980104,3
24,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,292,0,01 Nov 2022,0,322,292,292,0,123700,36811600,126,146.0,294,100,292,50100,720000000,720000000,57528000,0,0,0,0,0
25,ALDO,Alkindo Naratama Tbk.,--U-2135000000B131------------,810,0,01 Nov 2022,0,880,800,840,30,945200,804031000,369,642.4,840,40900,835,65100,1316856070,1316856070,292868790,0,0,0,0,0
26,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,292,0,01 Nov 2022,0,300,280,290,-2,313500,91328600,36,48.8,288,6000,282,2200,507665055,507665055,38074879,0,0,0,0,0
27,ALMI,Alumindo Light Metal Industry Tbk.,--U-2135000000B141------------,338,0,01 Nov 2022,0,348,322,338,0,120100,40546800,195,52.0,330,200,328,1800,3816000000,3816000000,169048800,0,0,0,0,0
28,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,160,0,01 Nov 2022,0,160,156,159,-1,41300,6574700,21,79.4,159,16700,157,3200,2191870558,2191870558,590489928,0,0,0,0,0
29,AMAG,Asuransi Multi Artha Guna Tbk.,--U-2105000000G412------------,366,0,01 Nov 2022,0,366,360,362,-4,133900,48248200,44,344.8,364,48500,362,11600,5001552516,5001552516,424131653,0,0,0,0,0
30,AMAN,Makmur Berkah Amanda Tbk.,--U-1135000000H111------------,720,0,01 Nov 2022,0,720,715,715,-5,120700,86834500,11,650.0,720,117900,715,131300,3873500000,3873500000,455136250,0,0,0,0,0
31,AMAR,Bank Amar Indonesia Tbk.,--U-2805000000G111------------,314,0,01 Nov 2022,0,322,308,314,0,31122200,9862298400,12597,258.1,314,1366600,312,405900,13646222000,13646222000,933401585,276000,437900,0,0,0
32,AMFG,Asahimas Flat Glass Tbk.,--U-1135000000C121------------,5825,0,01 Nov 2022,0,5950,5675,5900,75,637500,3732995000,406,240.8,5925,16900,5900,1900,434000000,434000000,84760200,800,7700,0,0,0
33,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,135,0,01 Nov 2022,0,135,127,132,-3,118400,15635600,56,103.1,133,20200,132,18100,1080000000,1080000000,187920000,0,0,0,0,0
34,AMMS,Agung Menjangan Mas Tbk.,--U-3000000000D231------------,55,0,01 Nov 2022,0,55,52,53,-2,10347800,552184400,811,53.0,53,1499200,52,2878000,1200000000,240000000,0,241500,200000,0,0,0
35,AMOR,Ashmore Asset Management Indonesia Tbk.,XDU-2105000000G311------------,1040,0,01 Nov 2022,0,1050,1030,1045,5,108200,112311000,79,110.0,1045,11400,1030,21100,2222222400,2218538400,208444461,0,500,0,0,0
36,AMRT,Sumber Alfaria Trijaya Tbk.,--UO1U00526000D113------------,2820,2820,01 Nov 2022,2830,2830,2650,2760,-60,37941100,103272532000,11145,7042.8,2760,4775400,2750,1062100,41524501700,41524501700,19030679129,20921300,23293700,3502576,9532216634,10
37,ANDI,Andira Agro Tbk.,--U-2130000000D232-----------X,50,0,01 Nov 2022,0,50,50,50,0,1200,60000,8,125.0,50,24643800,0,0,9350000000,9350000000,3999930000,0,0,0,0,0
38,ANJT,Austindo Nusantara Jaya Tbk.,--M-1135000000D232------------,750,0,01 Nov 2022,0,750,700,710,-40,4892600,3494988500,1033,59.2,715,78600,710,2500,3354175000,3354175000,670835,935700,160900,0,0,0
39,ANTM,Aneka Tambang Tbk.,--MO1XDPX5G000B146------------,1845,1845,01 Nov 2022,1845,1845,1805,1810,-35,27101000,49371931000,10495,1193.4,1815,276800,1810,855400,24030764725,24030764725,8369915354,5680100,819800,159263,290179632,9
40,APEX,Apexindo Pratama Duta Tbk.,--U-2130000000A131------------,348,0,01 Nov 2022,0,350,344,350,2,1445600,505128600,250,22.4,350,11700,348,640300,2796804997,2796804997,663681826,800000,0,0,0,0
41,APIC,Pacific Strategic Financial Tbk.,--M-2105000000G511------------,1145,0,01 Nov 2022,0,1150,1130,1130,-15,2983900,3400638500,648,1201.9,1135,25300,1130,370100,11766313488,11766313488,7385714976,233200,134900,400000,458000000,2
42,APII,Arita Prima Indonesia Tbk.,--M-2130000000C143------------,204,0,01 Nov 2022,0,212,202,206,2,1949100,400325000,225,93.6,206,270400,202,135800,1075760000,1075760000,274641528,0,55000,0,0,0
43,APLI,Asiaplast Industries Tbk.,--U-1130000000B113------------,248,0,01 Nov 2022,0,248,232,232,-16,284200,66458200,68,193.3,232,521500,0,0,1362671400,1362671400,172923001,0,0,0,0,0
44,APLN,Agung Podomoro Land Tbk.,--M-1135000000H111------------,154,0,01 Nov 2022,0,170,156,159,5,567685200,93066054800,22047,43.6,160,456100,159,11739100,22699326779,22699326779,3915633869,9082200,11992800,0,0,0
45,ARCI,Archi Indonesia Tbk.,--M-1135000000B143------------,322,0,01 Nov 2022,0,324,312,318,-4,845100,270123600,246,42.4,320,3500,318,4700,24835000000,24835000000,1812955000,63000,8000,0,0,0
46,ARGO,Argo Pantes Tbk,--U-2100000000E413-E---------X,1155,0,01 Nov 2022,0,1120,1075,1075,-80,7400,7979500,12,27.0,1105,100,1075,1000,335557450,335557450,17616766,0,0,0,0,0
47,ARII,Atlas Resources Tbk.,--U-2130000000A121------------,346,0,01 Nov 2022,0,346,334,334,-12,1312000,443450800,342,22.3,334,344200,332,4400,3431000000,3431000000,1278074200,72300,0,0,0,0
48,ARKA,Arkha Jayanti Persada Tbk.,--U-2100000000C143------------,50,0,01 Nov 2022,0,50,50,50,0,667900,33395000,108,21.2,50,23670200,0,0,2000000000,2000000000,871200000,0,0,600,15600,1
49,ARKO,Arkora Hydro Tbk.,--U-2105000000J411------------,565,0,01 Nov 2022,0,590,545,590,25,49322700,28065616000,2096,196.7,590,981800,585,665300,2928495000,2927086000,464166458,2909600,3862200,0,0,0
50,ARMY,Armidian Karyatama Tbk.,--U-2100000000H111---L-------X,50,0,01 Nov 2022,0,0,0,50,0,0,0,0,16.7,0,0,0,0,9006250000,9006250000,4967847500,0,0,0,0,0
51,ARNA,Arwana Citramulia Tbk.,--M-1135000000C121------------,915,0,01 Nov 2022,0,925,900,915,0,844700,768239500,318,6219.0,915,40300,905,84500,7341430976,7341430976,2946850394,56100,262900,100000,100000000,2
52,ARTA,Arthavest Tbk,--U-2105000000E512------------,2400,0,01 Nov 2022,0,2390,2380,2380,-20,13200,31449000,18,1380.6,2380,500,2370,900,446674175,446674175,50518849,0,0,0,0,0
53,ARTI,Ratu Prabu Energi Tbk,--U-2100000000A132-E---------X,50,0,01 Nov 2022,0,0,0,50,0,0,0,0,12.3,0,0,0,0,7840000000,7840000000,4380992000,0,0,0,0,0
54,ARTO,Bank Jago Tbk.,--UO2HM0500000G111------------,5100,5100,01 Nov 2022,5100,5175,4800,4850,-250,9169900,44923764500,8405,29490.5,4850,27900,4840,1500,13717687500,13717687500,3827234813,3495300,1491600,223267,1154175355,11
55,ASBI,Asuransi Bintang Tbk.,--U-2100000000G412------------,560,0,01 Nov 2022,0,560,525,530,-30,167100,88483500,80,402.3,530,17900,0,0,348386472,348386472,47276044,0,0,0,0,0
56,ASDM,Asuransi Dayin Mitra Tbk.,--U-1100000000G412------------,960,0,01 Nov 2022,0,955,945,945,-15,2800,2657500,10,279.1,950,5000,945,1300,192000000,192000000,41702400,0,0,0,0,0
57,ASGR,Astra Graphia Tbk.,--M-1135000000C224------------,915,0,01 Nov 2022,0,920,900,900,-15,723900,654526500,151,186.6,905,91100,900,120100,1348780500,1348780500,297271222,151500,0,0,0,0
58,ASHA,Cilacap Samudera Fishing Industry Tbk.,--U-2135000000D231------------,168,0,01 Nov 2022,0,170,157,162,-6,75328200,12165231700,15381,162.0,162,1302900,157,40100,5000000000,1250000000,1250000000,6839800,1607500,0,0,0
59,ASII,Astra International Tbk.,XDMO1UBAC76000C311------------,6650,6650,01 Nov 2022,6650,6675,6475,6575,-75,53720300,352268527500,10845,4701.9,6575,538000,6550,67100,40483553140,40483553140,18249985756,15866800,25633100,16480952,107736167460,28
60,ASJT,Asuransi Jasa Tania Tbk.,--U-1100000000G412------------,141,0,01 Nov 2022,0,142,136,142,1,89600,12624400,26,123.9,142,54600,137,1800,1288890696,1288890696,291289297,0,27500,0,0,0
61,ASLC,Autopedia Sukses Lestari Tbk.,--U-2135000000E745------------,149,0,01 Nov 2022,0,151,142,142,-7,16111300,2338342000,1798,55.5,143,1369700,142,749300,12746354780,12746354780,2651241794,392400,395900,0,0,0
62,ASMI,Asuransi Maximus Graha Persada Tbk.,--U-1105000000G412------------,129,0,01 Nov 2022,0,132,126,131,2,156600,20165700,43,242.6,131,13800,127,103700,8958380460,8958380460,6274449674,0,8600,0,0,0
