No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,XDM-18APM16000D232------------,8750,0,21 Oct 2022,0,8800,8500,8500,-250,1837500,15753347500,1992,690.5,8525,8900,8500,230900,1924688333,1924688333,390711732,521500,84400,200,1750000,1
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,202,0,21 Oct 2022,0,206,195,196,-6,15446300,3063145500,1837,433.0,196,281700,195,1248900,3935892857,3935892857,1342139464,3039300,225400,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412-----------X,6725,0,21 Oct 2022,0,6700,6700,6700,-25,100,670000,1,1529.6,6725,8000,6700,99900,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1175000000C311------------,4270,0,21 Oct 2022,0,4300,4090,4100,-170,3306400,13762050000,1891,109.3,4100,142500,4090,21600,2753165000,2753165000,568803889,1598300,526000,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMD0000E743------------,500,0,21 Oct 2022,0,535,488,535,35,210305100,109365280300,11206,652.4,535,9916300,530,3733100,17150000000,17150000000,6832560000,119217100,39443900,14751500,7736780000,12
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,173,0,21 Oct 2022,0,180,173,174,1,4549400,802370800,658,12.9,174,202300,173,388500,12675160000,12675160000,2259981028,104900,0,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,73,0,21 Oct 2022,0,75,71,73,0,19264200,1401630300,1296,56.2,74,1582700,73,1259800,22222222200,22222222200,2222222220,584300,43900,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,6975,0,21 Oct 2022,0,7075,6950,7000,25,113500,793105000,130,363.6,7000,200,6975,8400,589896800,589896800,48961434,0,4400,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,CRM-1835V50000J211------------,615,0,21 Oct 2022,0,625,605,620,5,24095900,14838646500,2537,486.9,625,1423500,620,119900,3560849376,3560849376,1744816194,418300,2366500,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,8225,0,21 Oct 2022,0,8300,8250,8300,75,58900,487380000,106,357.0,8300,8200,8275,3600,1000000000,1000000000,79200000,0,2100,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,160,0,21 Oct 2022,0,161,160,160,0,190800,30606600,68,14.3,160,13000,159,134800,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2100000000A121------------,1805,0,21 Oct 2022,0,1820,1780,1810,5,24462400,43983298500,5631,1810.0,1810,1779300,1805,2700,40882331500,40882331500,6606584770,3221600,9510000,115,206010,5
13,ADRO,Adaro Energy Indonesia Tbk.,--MO1XDAQG0000A121------------,4000,3980,21 Oct 2022,3980,4020,3950,3960,-40,37327700,148314901000,7749,360.0,3970,28900,3960,505100,31985962000,31985962000,12979903380,11312000,13740200,473534,1881111770,11
14,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,282,0,21 Oct 2022,0,304,282,296,14,5800,1718800,21,269.1,300,1400,296,7600,1000000000,1000000000,250100000,0,0,0,0,0
15,AGII,Aneka Gas Industri Tbk.,--M-1835FB0000B111------------,1910,0,21 Oct 2022,0,1950,1895,1915,5,4697800,9048675500,1435,174.1,1920,4000,1915,76700,3066660000,3066660000,597385368,1167100,399600,63,120645,1
16,AGRO,Bank Raya Indonesia Tbk.,--U-1805300000G111------------,520,0,21 Oct 2022,0,590,515,550,30,75645100,42461175000,7418,916.4,555,240900,550,3921100,22520433863,22520433863,3193397522,3121500,13382400,0,0,0
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,89,0,21 Oct 2022,0,93,89,91,2,8601100,786652900,483,117.8,92,284000,91,2932100,27357208711,27357208711,2015905086,0,500,0,0,0
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,92,0,21 Oct 2022,0,92,89,90,-2,10523300,947960800,914,432.2,90,254500,89,1426500,4900000000,4900000000,1249990000,2786900,847500,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,222,0,21 Oct 2022,0,234,212,214,-8,37400,8074600,43,171.2,222,400,214,17400,220000000,220000000,38786000,0,0,0,0,0
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,193,0,21 Oct 2022,0,212,193,197,4,153883600,31194999400,10506,24.0,197,1823700,196,669200,9311800000,9311800000,2554226740,2267600,90400,1220000,224480000,1
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2100000000E512-----------X,50,0,21 Oct 2022,0,50,50,50,0,2000,100000,4,75.9,50,19094700,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
22,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,1600,0,21 Oct 2022,0,1595,1500,1525,-75,31100,47936000,41,201.2,1550,100,1525,11500,612248000,612248000,26816462,0,0,0,0,0
23,AKRA,AKR Corporindo Tbk.,--M-18AXM46000A112------------,1450,0,21 Oct 2022,0,1455,1435,1435,-15,34692800,50159341500,3514,5718.5,1445,250100,1435,33900,20073474600,20073474600,7453281119,10467200,10358900,11704816,16981121600,3
24,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,286,0,21 Oct 2022,0,290,270,290,4,166500,46726800,71,145.0,290,28000,288,6900,720000000,720000000,57528000,0,0,0,0,0
25,ALDO,Alkindo Naratama Tbk.,--U-2135000000B131------------,770,0,21 Oct 2022,0,795,765,775,5,591600,462049500,173,592.7,780,28100,775,4100,1316856070,1316856070,292868790,0,0,0,0,0
26,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,290,0,21 Oct 2022,0,292,280,288,-2,3000,867400,9,48.5,290,300,288,800,507665055,507665055,38074879,0,0,0,0,0
