No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,XDM-183PM10000D232------------,11800,0,11 May 2022,0,12500,11800,12250,450,2761900,33985682500,2634,995.2,12350,2000,12250,3900,1924688333,1924688333,390711732,645600,1433700,1097280,13506025480,3
2,ABBA,Mahaka Media Tbk.,--U-2100000000E614---L--------,200,0,11 May 2022,0,202,196,196,-4,4476200,888458900,635,433.0,197,20000,196,10700,3935892857,3935892857,1342926643,1010000,300000,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412---L--------,6250,0,11 May 2022,0,0,0,6250,0,0,0,0,1426.9,6425,100,0,0,620806680,620806680,78594126,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1115000000C311------------,3020,0,11 May 2022,0,3160,3040,3140,120,4243400,13182983000,1752,83.7,3150,322400,3140,35200,2753165000,2753165000,568803889,87200,561400,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--M-187EMN6000E743------------,995,0,11 May 2022,0,1035,1000,1025,30,31372000,31931577500,3263,1250.0,1025,268900,1020,49700,17150000000,17150000000,6835990000,17603400,4628900,7530660,7583375100,3
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,170,0,11 May 2022,0,173,169,171,1,4370000,748431000,324,12.6,172,523600,171,530400,12675160000,12675160000,2259981028,0,1200,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1130000000H111------------,76,0,11 May 2022,0,79,75,77,1,7639300,589451300,998,59.2,77,1558800,76,2694500,22222222200,22222222200,2222222220,0,0,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,4350,0,11 May 2022,0,4800,4350,4800,450,417000,1970583000,305,249.4,4810,800,4800,1400,589896800,589896800,48961434,0,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1835K52000J211------------,690,0,11 May 2022,0,700,680,695,5,4696100,3253808500,1308,545.8,695,511000,690,832300,3560849376,3560849376,1744816194,36100,16300,413200,285042000,2
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-1115200000G211------------,7950,0,11 May 2022,0,8075,7975,7975,25,220100,1761472500,271,343.0,8025,3300,7975,31300,1000000000,1000000000,79100000,0,20600,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,171,0,11 May 2022,0,175,165,171,0,912700,155447700,140,15.3,172,100,171,4000,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2135000000A121------------,2460,0,11 May 2022,0,2530,2360,2450,-10,131781400,327500540000,16933,2450.0,2450,6453100,2440,150600,40882331500,40882331500,6606584770,14543300,24565800,0,0,0
13,ADRO,Adaro Energy Indonesia Tbk.,CDMO1XD2Q60000A121------------,3090,3090,11 May 2022,3100,3230,3090,3150,60,134040900,425410958000,22803,286.4,3160,100,3150,537500,31985962000,31985962000,13981063990,25777000,28531700,3115492,9621112193,26
14,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,354,0,11 May 2022,0,354,330,336,-18,3400,1135200,14,305.5,336,2300,334,200,1000000000,1000000000,250200000,0,0,0,0,0
15,AGII,Aneka Gas Industri Tbk.,--M-1835F20000B111------------,1975,0,11 May 2022,0,1970,1840,1840,-135,13050600,24409733000,4663,167.3,1840,60700,0,0,3066660000,3066660000,597385368,1529300,3097900,14000,15106000,1
16,AGRO,Bank Raya Indonesia Tbk.,--U-1105000000G111------------,930,0,11 May 2022,0,960,925,935,5,11588600,10941173500,2846,1557.8,940,66200,935,197400,22520054593,22520054593,3182083714,328100,711800,1500,2434500,1
