,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
152,CANI,-29.44,22,01 Mar 2021,31 Mar 2021,1101025400,4864500,2067,A122,202103
153,CARE,6.96,22,01 Mar 2021,31 Mar 2021,1106497802600,3316273800,60288,F121,202103
154,CARS,0.0,22,01 Mar 2021,31 Mar 2021,1131035000,22620700,407,E745,202103
155,CASA,-10.7,22,01 Mar 2021,31 Mar 2021,274428000,691000,415,G511,202103
156,CASH,-5.33,22,01 Mar 2021,31 Mar 2021,31487446000,103007200,13330,I111,202103
157,CASS,38.28,22,01 Mar 2021,31 Mar 2021,33369483600,100491200,18279,J111,202103
158,CBMF,-39.39,22,01 Mar 2021,31 Mar 2021,17824196900,35958200,8014,E211,202103
159,CCSI,1.75,22,01 Mar 2021,31 Mar 2021,20366079000,73345600,9605,C131,202103
160,CEKA,1.09,22,01 Mar 2021,31 Mar 2021,1384703000,748500,994,D222,202103
161,CENT,51.06,22,01 Mar 2021,31 Mar 2021,754286474600,3001461500,158329,J321,202103
162,CFIN,-1.6,22,01 Mar 2021,31 Mar 2021,7479116800,28279000,2881,G211,202103
163,CINT,-0.83,22,01 Mar 2021,31 Mar 2021,43687800,179600,328,E211,202103
164,CITA,-7.05,22,01 Mar 2021,31 Mar 2021,674236000,231400,287,B141,202103
165,CITY,-19.05,22,01 Mar 2021,31 Mar 2021,187143800,916300,609,H111,202103
166,CLAY,-13.6,22,01 Mar 2021,31 Mar 2021,123426000,108300,297,E512,202103
167,CLEO,-3.36,22,01 Mar 2021,31 Mar 2021,63798122000,135758600,21187,D212,202103
168,CLPI,-2.4,22,01 Mar 2021,31 Mar 2021,1139008500,1343100,1221,B113,202103
169,CMNP,27.62,22,01 Mar 2021,31 Mar 2021,23716021000,12767600,4376,J112,202103
170,CMPP,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,K111,202103
171,CNKO,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,A122,202103
172,CNTB,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,E413,202103
173,CNTX,14.44,22,01 Mar 2021,31 Mar 2021,306709500,1508700,383,E413,202103
174,COCO,-11.35,22,01 Mar 2021,31 Mar 2021,5977256000,21560700,6925,D222,202103
175,COWL,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,H111,202103
176,CPIN,13.82,22,01 Mar 2021,31 Mar 2021,1507938545000,223390400,99901,D231,202103
177,CPRI,0.0,22,01 Mar 2021,31 Mar 2021,80325000,1606500,187,H111,202103
178,CPRO,0.0,22,01 Mar 2021,31 Mar 2021,66050000,1321000,121,D231,202103
179,CSAP,2.55,22,01 Mar 2021,31 Mar 2021,167729200,414500,131,E743,202103
180,CSIS,36.84,22,01 Mar 2021,31 Mar 2021,97447751400,1276684000,60644,H111,202103
181,CSMI,27.51,22,01 Mar 2021,31 Mar 2021,70586500,43700,69,E515,202103
182,CSRA,-3.29,22,01 Mar 2021,31 Mar 2021,5067671200,15826700,3896,D232,202103
183,CTBN,42.32,22,01 Mar 2021,31 Mar 2021,183981000,56500,189,B144,202103
184,CTRA,-5.19,22,01 Mar 2021,31 Mar 2021,936810711500,795825800,105239,H111,202103
185,CTTH,18.87,22,01 Mar 2021,31 Mar 2021,2971242700,42411800,4101,C121,202103
186,DADA,0.0,22,01 Mar 2021,31 Mar 2021,129184720900,2144046700,69949,H111,202103
187,DART,1.94,22,01 Mar 2021,31 Mar 2021,58778400,281700,263,H111,202103
188,DAYA,-20.23,22,01 Mar 2021,31 Mar 2021,584074600,1711600,1359,D111,202103
189,DCII,-13.91,22,01 Mar 2021,31 Mar 2021,4894995000,462900,983,I121,202103
190,DEAL,-18.18,22,01 Mar 2021,31 Mar 2021,28977261700,229459000,21392,K211,202103
191,DEFI,-4.11,22,01 Mar 2021,31 Mar 2021,10645541500,6438300,453,G211,202103
192,DEWA,0.0,22,01 Mar 2021,31 Mar 2021,52601825700,1037332700,17469,A132,202103
193,DFAM,-5.88,22,01 Mar 2021,31 Mar 2021,2873914000,14341300,2572,E512,202103
194,DGIK,14.0,22,01 Mar 2021,31 Mar 2021,76359351300,1282163600,33734,J211,202103
195,DGNS,2.27,22,01 Mar 2021,31 Mar 2021,522756273800,731100900,117861,F121,202103
196,DIGI,6.45,22,01 Mar 2021,31 Mar 2021,941154300,1927400,996,E614,202103
197,DILD,-6.8,22,01 Mar 2021,31 Mar 2021,47230229500,226892900,12638,H111,202103
198,DIVA,12.85,22,01 Mar 2021,31 Mar 2021,16398283000,6403300,832,I111,202103
199,DKFT,-15.76,22,01 Mar 2021,31 Mar 2021,101743242700,599475900,38589,B146,202103
200,DLTA,2.13,22,01 Mar 2021,31 Mar 2021,12278712000,3182200,2198,D211,202103
201,DMAS,0.85,22,01 Mar 2021,31 Mar 2021,429459441200,1788304400,105014,H111,202103
202,DMMX,-6.67,22,01 Mar 2021,31 Mar 2021,402483255000,924919600,86996,I121,202103
203,DMND,0.56,22,01 Mar 2021,31 Mar 2021,343613500,380500,290,D112,202103
204,DNAR,-17.11,22,01 Mar 2021,31 Mar 2021,224330246500,682220800,73216,G111,202103
205,DNET,-0.93,22,01 Mar 2021,31 Mar 2021,343275000,106400,244,G512,202103
206,DOID,22.58,22,01 Mar 2021,31 Mar 2021,2671143588200,6728195500,299595,A132,202103
207,DPNS,0.72,22,01 Mar 2021,31 Mar 2021,199457800,713800,318,B113,202103
208,DPUM,0.0,22,01 Mar 2021,31 Mar 2021,838576400,16569900,450,D231,202103
209,DSFI,6.15,22,01 Mar 2021,31 Mar 2021,22845171200,274083000,21812,D231,202103
210,DSNG,2.68,22,01 Mar 2021,31 Mar 2021,351737871500,568580900,71150,D232,202103
211,DSSA,0.0,22,01 Mar 2021,31 Mar 2021,107607500,8400,35,A121,202103
212,DUCK,-8.46,22,01 Mar 2021,31 Mar 2021,68570935000,257184500,23521,E515,202103
213,DUTI,-1.45,22,01 Mar 2021,31 Mar 2021,240871000,68200,106,H111,202103
214,DVLA,-1.25,22,01 Mar 2021,31 Mar 2021,966014000,404400,526,F211,202103
215,DWGL,23.29,22,01 Mar 2021,31 Mar 2021,16613257400,80727800,12712,A122,202103
216,DYAN,56.45,22,01 Mar 2021,31 Mar 2021,127761603500,1333023600,73926,C224,202103
217,EAST,35.71,22,01 Mar 2021,31 Mar 2021,16569832900,227892400,25083,E512,202103
218,ECII,3.96,22,01 Mar 2021,31 Mar 2021,124109500,113800,50,E742,202103
219,EDGE,-45.17,22,01 Mar 2021,31 Mar 2021,37857525000,2482100,6854,I121,202103
220,EKAD,1.67,22,01 Mar 2021,31 Mar 2021,3071322500,2529400,2965,B113,202103
221,ELSA,-14.43,22,01 Mar 2021,31 Mar 2021,856149909200,2233567100,175072,A131,202103
222,ELTY,0.0,22,01 Mar 2021,31 Mar 2021,137990000,2759800,142,H111,202103
223,EMDE,2.66,22,01 Mar 2021,31 Mar 2021,97848500,514300,72,H111,202103
224,EMTK,7.58,22,01 Mar 2021,31 Mar 2021,1557415836000,681849000,68102,C311,202103
225,ENRG,-10.26,22,01 Mar 2021,31 Mar 2021,187694607100,1612989000,48835,A111,202103
226,ENVY,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,I121,202103
227,ENZO,0.0,22,01 Mar 2021,31 Mar 2021,3241853300,64497600,2673,D231,202103
228,EPAC,-14.08,22,01 Mar 2021,31 Mar 2021,41410127300,516541700,33414,B131,202103
229,EPMT,0.47,22,01 Mar 2021,31 Mar 2021,5028809000,2324200,792,D111,202103
230,ERAA,-80.8,22,01 Mar 2021,31 Mar 2021,1480732061700,709693000,154680,E742,202103
231,ERTX,87.16,22,01 Mar 2021,31 Mar 2021,7480805100,31886800,9787,E411,202103
232,ESIP,-2.6,22,01 Mar 2021,31 Mar 2021,48470560000,522346900,50813,B131,202103
233,ESSA,65.09,22,01 Mar 2021,31 Mar 2021,871621320400,2706313500,154571,B111,202103
234,ESTA,7.48,22,01 Mar 2021,31 Mar 2021,617520100,5617400,1141,E512,202103
235,ESTI,11.63,22,01 Mar 2021,31 Mar 2021,19844418200,201245500,26976,E413,202103
236,ETWA,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,A221,202103
237,EXCL,-5.0,22,01 Mar 2021,31 Mar 2021,1080576412000,495676700,125610,J321,202103
238,FAPA,-1.64,22,01 Mar 2021,31 Mar 2021,1235104000,504600,299,D232,202103
239,FAST,-0.49,22,01 Mar 2021,31 Mar 2021,484960500,468900,378,E515,202103
240,FASW,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,B131,202103
241,FILM,23.31,22,01 Mar 2021,31 Mar 2021,463357150400,1375179900,117667,E621,202103
242,FINN,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,G211,202103
243,FIRE,-29.05,22,01 Mar 2021,31 Mar 2021,83305193500,126904800,34872,A122,202103
244,FISH,10.12,22,01 Mar 2021,31 Mar 2021,66629000,18200,62,D232,202103
245,FITT,13.1,22,01 Mar 2021,31 Mar 2021,5611685800,52131700,8687,E512,202103
246,FMII,5.83,22,01 Mar 2021,31 Mar 2021,134456400,221900,424,H111,202103
247,FOOD,-5.88,22,01 Mar 2021,31 Mar 2021,13409072700,128509500,14928,D222,202103
248,FORU,-23.77,22,01 Mar 2021,31 Mar 2021,3451807900,14382500,5237,E611,202103
249,FORZ,0.0,22,01 Mar 2021,31 Mar 2021,185380000,3707600,94,H111,202103
250,FPNI,-22.14,22,01 Mar 2021,31 Mar 2021,63637887800,246257800,24704,B111,202103
251,FREN,0.0,22,01 Mar 2021,31 Mar 2021,3015460860000,35322899600,342065,J321,202103
252,FUJI,16.26,22,01 Mar 2021,31 Mar 2021,3026454700,21322100,4781,G211,202103
253,GAMA,0.0,22,01 Mar 2021,31 Mar 2021,24350000,487000,486,H111,202103
254,GDST,-1.01,22,01 Mar 2021,31 Mar 2021,22336239600,214624300,40261,B144,202103
255,GDYR,-51.16,22,01 Mar 2021,31 Mar 2021,12291543000,5381500,6002,E112,202103
256,GEMA,0.0,22,01 Mar 2021,31 Mar 2021,125543200,368700,138,E211,202103
257,GEMS,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,A121,202103
258,GGRM,-0.89,22,01 Mar 2021,31 Mar 2021,1406410597500,38208600,76601,D311,202103
259,GGRP,7.3,22,01 Mar 2021,31 Mar 2021,352616000,860400,269,B144,202103
260,GHON,6.56,22,01 Mar 2021,31 Mar 2021,433942000,222300,377,J321,202103
261,GIAA,-7.78,22,01 Mar 2021,31 Mar 2021,302034051800,831891800,79925,K111,202103
262,GJTL,2.92,22,01 Mar 2021,31 Mar 2021,698283914500,779568100,132069,E112,202103
263,GLOB,20.77,22,01 Mar 2021,31 Mar 2021,2191761000,5690700,3199,E742,202103
264,GLVA,-1.15,22,01 Mar 2021,31 Mar 2021,1010749400,2961000,127,I231,202103
265,GMFI,-7.94,22,01 Mar 2021,31 Mar 2021,57418803500,442160600,27218,J111,202103
266,GMTD,-1.47,22,01 Mar 2021,31 Mar 2021,15115000,900,8,H111,202103
267,GOLD,4.58,22,01 Mar 2021,31 Mar 2021,433863000,1603200,629,J321,202103
268,GOLL,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,D232,202103
269,GOOD,13.47,22,01 Mar 2021,31 Mar 2021,32988081500,20185500,6689,D222,202103
270,GPRA,6.56,22,01 Mar 2021,31 Mar 2021,9227487100,131959200,9350,H111,202103
271,GSMF,1.67,22,01 Mar 2021,31 Mar 2021,418387500,3557000,585,G511,202103
272,GTBO,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,A121,202103
273,GWSA,13.6,22,01 Mar 2021,31 Mar 2021,44088301100,255190100,28048,H111,202103
274,GZCO,0.0,22,01 Mar 2021,31 Mar 2021,53260000,1065200,139,D232,202103
275,HADE,0.0,22,01 Mar 2021,31 Mar 2021,780000,15600,19,J421,202103
276,HDFA,-6.67,22,01 Mar 2021,31 Mar 2021,29800700,254000,200,G211,202103
277,HDIT,-8.33,22,01 Mar 2021,31 Mar 2021,19324335700,92952800,5724,I111,202103
278,HDTX,0.0,22,01 Mar 2021,31 Mar 2021,0,0,0,E413,202103
279,HEAL,10.84,22,01 Mar 2021,31 Mar 2021,118721874000,27726200,17012,F121,202103
280,HELI,34.78,22,01 Mar 2021,31 Mar 2021,3608577000,9380700,2698,K111,202103
281,HERO,-7.22,22,01 Mar 2021,31 Mar 2021,1245889500,1348400,791,D113,202103
282,HEXA,1.75,22,01 Mar 2021,31 Mar 2021,10409087000,2945400,2710,C141,202103
283,HITS,0.46,22,01 Mar 2021,31 Mar 2021,65042600,143500,108,A112,202103
284,HKMU,-13.98,22,01 Mar 2021,31 Mar 2021,21526225000,244724800,10931,B144,202103
285,HMSP,3.0,22,01 Mar 2021,31 Mar 2021,2046276500500,1422386500,188475,D311,202103
286,HOKI,-12.32,22,01 Mar 2021,31 Mar 2021,435663921800,1667627300,99085,D222,202103
