,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
34,AMOR,-2.62,17,05 Jun 2023,27 Jun 2023,39824000,35300,90,G311,202306
35,AMRT,-2.27,17,05 Jun 2023,27 Jun 2023,1280101512000,484525100,107739,D113,202306
36,ANDI,0.0,17,05 Jun 2023,27 Jun 2023,1495000,29900,49,D232,202306
37,ANJT,5.19,17,05 Jun 2023,27 Jun 2023,28305904000,40223900,6797,D232,202306
38,ANTM,2.9,17,05 Jun 2023,27 Jun 2023,1142594884500,569808900,125291,B146,202306
39,APEX,3.33,17,05 Jun 2023,27 Jun 2023,642262700,4147600,1279,A131,202306
40,APIC,-1.35,17,05 Jun 2023,27 Jun 2023,64057620000,58803400,4551,G511,202306
41,APII,-2.07,17,05 Jun 2023,27 Jun 2023,623723700,3303900,974,C143,202306
42,APLI,18.24,17,05 Jun 2023,27 Jun 2023,931367400,2476800,1048,B113,202306
43,APLN,4.44,17,05 Jun 2023,27 Jun 2023,48186312000,333037100,59534,H111,202306
44,ARCI,4.91,17,05 Jun 2023,27 Jun 2023,14435202600,42724000,4974,B143,202306
45,ARGO,-10.0,17,05 Jun 2023,27 Jun 2023,2066000,4300,33,E413,202306
46,ARII,2.72,17,05 Jun 2023,27 Jun 2023,492991200,3315100,1367,A121,202306
47,ARKA,0.0,17,05 Jun 2023,27 Jun 2023,732690000,14653800,12472,C143,202306
48,ARKO,5.88,17,05 Jun 2023,27 Jun 2023,58740073500,93411100,9756,J411,202306
49,ARMY,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,H111,202306
50,ARNA,-1.67,17,05 Jun 2023,27 Jun 2023,39728109000,44519800,7817,C121,202306
51,ARTA,-19.12,17,05 Jun 2023,27 Jun 2023,74577000,43700,181,E512,202306
52,ARTI,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,A132,202306
53,ARTO,33.61,17,05 Jun 2023,27 Jun 2023,1674645562000,558961700,154252,G111,202306
54,ASBI,0.0,17,05 Jun 2023,27 Jun 2023,360348600,671700,240,G412,202306
55,ASDM,2.66,17,05 Jun 2023,27 Jun 2023,151565000,160000,250,G412,202306
56,ASGR,2.2,17,05 Jun 2023,27 Jun 2023,5349885500,5750400,1460,C224,202306
57,ASHA,8.33,17,05 Jun 2023,27 Jun 2023,65525287900,660949200,63984,D231,202306
58,ASII,5.04,17,05 Jun 2023,27 Jun 2023,5417598080000,795226800,128132,C311,202306
59,ASJT,0.86,17,05 Jun 2023,27 Jun 2023,462491000,4071900,732,G412,202306
60,ASLC,7.53,17,05 Jun 2023,27 Jun 2023,78592500000,811942300,89571,E745,202306
61,ASMI,0.0,17,05 Jun 2023,27 Jun 2023,285925000,5718500,115,G412,202306
62,ASPI,36.42,17,05 Jun 2023,27 Jun 2023,8688297400,46604800,7626,H111,202306
63,ASRI,4.05,17,05 Jun 2023,27 Jun 2023,68264773800,366304400,29047,H111,202306
64,ASRM,-6.16,17,05 Jun 2023,27 Jun 2023,33041000,20100,30,G412,202306
65,ASSA,15.38,17,05 Jun 2023,27 Jun 2023,455220134000,350416000,60212,K132,202306
66,ATAP,-3.08,17,05 Jun 2023,27 Jun 2023,7360675700,105084800,13535,H111,202306
67,ATIC,0.57,17,05 Jun 2023,27 Jun 2023,135963800,395200,255,I121,202306
68,AUTO,19.81,17,05 Jun 2023,27 Jun 2023,374783208000,161189800,80846,E111,202306
69,AVIA,-2.92,17,05 Jun 2023,27 Jun 2023,103000981000,147306200,25157,B113,202306
70,AWAN,9.22,17,05 Jun 2023,27 Jun 2023,289372441400,776955700,128629,I111,202306
71,AXIO,-0.67,17,05 Jun 2023,27 Jun 2023,3181119000,21968400,1998,I221,202306
72,AYLS,22.39,17,05 Jun 2023,27 Jun 2023,18356869600,255430100,22071,B121,202306
73,BABP,3.95,17,05 Jun 2023,27 Jun 2023,61548154800,753432100,68934,G111,202306
74,BACA,0.0,17,05 Jun 2023,27 Jun 2023,58503993000,432319100,13527,G111,202306
75,BAJA,-4.05,17,05 Jun 2023,27 Jun 2023,4348695300,29382100,6309,B144,202306
76,BALI,1.32,17,05 Jun 2023,27 Jun 2023,678238500,893800,614,J321,202306
77,BANK,-4.67,17,05 Jun 2023,27 Jun 2023,301359215500,235063000,24515,G111,202306
78,BAPA,-6.41,17,05 Jun 2023,27 Jun 2023,2834152100,37401400,5620,H111,202306
79,BAPI,0.0,17,05 Jun 2023,27 Jun 2023,2205000,44100,89,H111,202306
80,BATA,-11.48,17,05 Jun 2023,27 Jun 2023,116886500,210100,196,E412,202306
81,BAUT,0.0,17,05 Jun 2023,27 Jun 2023,339910000,6798200,422,E743,202306
82,BAYU,6.81,17,05 Jun 2023,27 Jun 2023,4691629500,4620400,1989,E513,202306
83,BBCA,1.1,17,05 Jun 2023,27 Jun 2023,9380427015000,1030174800,193820,G111,202306
84,BBHI,70.59,17,05 Jun 2023,27 Jun 2023,256847622500,145392400,73713,G111,202306
85,BBKP,3.03,17,05 Jun 2023,27 Jun 2023,271374652100,2738673400,79841,G111,202306
86,BBLD,16.67,17,05 Jun 2023,27 Jun 2023,592684500,1006600,665,G211,202306
87,BBMD,4.21,17,05 Jun 2023,27 Jun 2023,247045000,128500,93,G111,202306
88,BBNI,1.1,17,05 Jun 2023,27 Jun 2023,3270981150000,359780000,120003,G111,202306
89,BBRI,-2.69,17,05 Jun 2023,27 Jun 2023,10038264025000,1835491700,245150,G111,202306
90,BBRM,-3.39,17,05 Jun 2023,27 Jun 2023,499665600,8888800,1027,A122,202306
91,BBSI,-1.14,17,05 Jun 2023,27 Jun 2023,1383358000,385000,222,G111,202306
92,BBSS,-13.43,17,05 Jun 2023,27 Jun 2023,618149400,10566100,976,H111,202306
93,BBTN,3.12,17,05 Jun 2023,27 Jun 2023,625381390500,480423800,60485,G111,202306
94,BBYB,8.44,17,05 Jun 2023,27 Jun 2023,376110032300,741415500,64458,G111,202306
95,BCAP,1.82,17,05 Jun 2023,27 Jun 2023,45910561000,815802600,64943,G511,202306
96,BCIC,10.42,17,05 Jun 2023,27 Jun 2023,8983015600,82158900,9865,G111,202306
97,BCIP,-3.03,17,05 Jun 2023,27 Jun 2023,1810587000,28051500,2088,H111,202306
98,BDKR,14.6,17,05 Jun 2023,27 Jun 2023,124086075800,419723600,115285,J211,202306
99,BDMN,6.16,17,05 Jun 2023,27 Jun 2023,133169167000,46209500,16466,G111,202306
100,BEBS,-81.88,17,05 Jun 2023,27 Jun 2023,1166137800,15362500,3041,B121,202306
101,BEEF,29.51,17,05 Jun 2023,27 Jun 2023,3094444600,42147900,3229,D222,202306
102,BEER,0.0,17,05 Jun 2023,27 Jun 2023,17754191000,52734800,5218,D211,202306
103,BEKS,0.0,17,05 Jun 2023,27 Jun 2023,361085000,7221700,528,G111,202306
104,BELI,0.0,17,05 Jun 2023,27 Jun 2023,84428129800,185137100,1710,I111,202306
105,BELL,8.49,17,05 Jun 2023,27 Jun 2023,42136484800,366750900,26421,E413,202306
106,BESS,0.0,17,05 Jun 2023,27 Jun 2023,589519200,3937500,821,A122,202306
107,BEST,5.7,17,05 Jun 2023,27 Jun 2023,159447922200,933633300,83780,H111,202306
108,BFIN,9.58,17,05 Jun 2023,27 Jun 2023,585399543500,409408500,53523,G211,202306
109,BGTG,8.33,17,05 Jun 2023,27 Jun 2023,8436489700,128680000,13902,G111,202306
110,BHAT,-27.63,17,05 Jun 2023,27 Jun 2023,17115263000,27737100,1673,G413,202306
111,BHIT,0.0,17,05 Jun 2023,27 Jun 2023,60721203100,1113492800,61470,C311,202306
112,BIKA,-7.59,17,05 Jun 2023,27 Jun 2023,17533300,229800,63,H111,202306
113,BIKE,15.15,17,05 Jun 2023,27 Jun 2023,7199866000,32297400,7853,E321,202306
114,BIMA,13.51,17,05 Jun 2023,27 Jun 2023,1478341100,17625600,1480,E412,202306
115,BINA,-2.93,17,05 Jun 2023,27 Jun 2023,17036972000,4296000,827,G111,202306
116,BINO,3.64,17,05 Jun 2023,27 Jun 2023,1915521000,17468800,5145,C223,202306
117,BIPI,-6.38,17,05 Jun 2023,27 Jun 2023,553064601400,4045411700,36794,A122,202306
118,BIPP,0.0,17,05 Jun 2023,27 Jun 2023,96140100,1922800,149,H111,202306
119,BIRD,19.44,17,05 Jun 2023,27 Jun 2023,244176717000,117880800,38997,K132,202306
120,BISI,1.54,17,05 Jun 2023,27 Jun 2023,25014981500,15368600,3588,D232,202306
121,BJBR,-2.88,17,05 Jun 2023,27 Jun 2023,36761373500,31184100,17961,G111,202306
122,BJTM,-0.77,17,05 Jun 2023,27 Jun 2023,50160744000,77578100,21615,G111,202306
123,BKDP,-7.02,17,05 Jun 2023,27 Jun 2023,1919573300,35455900,2358,H111,202306
124,BKSL,0.0,17,05 Jun 2023,27 Jun 2023,535915000,10718300,589,H111,202306
125,BKSW,1.15,17,05 Jun 2023,27 Jun 2023,1312197400,14890400,1630,G111,202306
126,BLTA,0.0,17,05 Jun 2023,27 Jun 2023,3260000,65200,45,K211,202306
127,BLTZ,9.09,17,05 Jun 2023,27 Jun 2023,56584500,28100,129,E514,202306
128,BLUE,7.1,17,05 Jun 2023,27 Jun 2023,2009681800,6215100,2257,C223,202306
129,BMAS,9.09,17,05 Jun 2023,27 Jun 2023,612833000,510700,517,G111,202306
130,BMBL,-8.51,17,05 Jun 2023,27 Jun 2023,584113600,13133800,1698,E521,202306
131,BMHS,-6.35,17,05 Jun 2023,27 Jun 2023,4976236800,13842500,3659,F121,202306
132,BMRI,2.97,17,05 Jun 2023,27 Jun 2023,9083162307000,1786829600,189771,G111,202306
133,BMSR,-0.61,17,05 Jun 2023,27 Jun 2023,1010914800,3213800,1509,B111,202306
134,BMTR,4.83,17,05 Jun 2023,27 Jun 2023,427265506800,1355660600,72321,C311,202306
135,BNBA,31.3,17,05 Jun 2023,27 Jun 2023,33094693200,43317800,17995,G111,202306
136,BNBR,-1.82,17,05 Jun 2023,27 Jun 2023,78670397200,1351418400,79324,C311,202306
137,BNGA,10.07,17,05 Jun 2023,27 Jun 2023,166739846500,109275400,29736,G111,202306
138,BNII,9.4,17,05 Jun 2023,27 Jun 2023,13548117000,54829400,9514,G111,202306
139,BNLI,4.28,17,05 Jun 2023,27 Jun 2023,2167566500,2249000,1193,G111,202306
140,BOBA,-0.7,17,05 Jun 2023,27 Jun 2023,152427100,1071000,1148,D222,202306
141,BOGA,-1.29,17,05 Jun 2023,27 Jun 2023,2544474737000,2216992400,35962,E745,202306
142,BOLA,19.77,17,05 Jun 2023,27 Jun 2023,6409090700,29973400,6462,E514,202306
143,BOLT,7.43,17,05 Jun 2023,27 Jun 2023,669321500,855100,178,E111,202306
144,BOSS,1.89,17,05 Jun 2023,27 Jun 2023,5367613300,102845600,5703,A121,202306
145,BPFI,-5.88,17,05 Jun 2023,27 Jun 2023,176826800,548300,298,G211,202306
146,BPII,-2.3,17,05 Jun 2023,27 Jun 2023,73240000,6900,8,G511,202306
147,BPTR,-1.77,17,05 Jun 2023,27 Jun 2023,8631142100,74348500,13031,K132,202306
148,BRAM,-12.3,17,05 Jun 2023,27 Jun 2023,858050000,116500,520,E112,202306
149,BRIS,-2.31,17,05 Jun 2023,27 Jun 2023,475684319000,282614400,89211,G111,202306
150,BRMS,17.24,17,05 Jun 2023,27 Jun 2023,532960434800,3975758000,85384,B146,202306
151,BRNA,-10.05,17,05 Jun 2023,27 Jun 2023,318991500,381000,92,B131,202306
152,BRPT,-1.97,17,05 Jun 2023,27 Jun 2023,508068004500,685377100,63107,B111,202306
153,BSBK,0.0,17,05 Jun 2023,27 Jun 2023,1401720000,28034400,1741,H111,202306
154,BSDE,4.29,17,05 Jun 2023,27 Jun 2023,286537931500,254856700,39282,H111,202306
155,BSIM,0.0,17,05 Jun 2023,27 Jun 2023,271596500,306600,323,G111,202306
156,BSML,5.96,17,05 Jun 2023,27 Jun 2023,210170160300,1193230400,82895,A122,202306
157,BSSR,-6.69,17,05 Jun 2023,27 Jun 2023,40555388000,11876200,18709,A121,202306
158,BSWD,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,G111,202306
159,BTEK,0.0,17,05 Jun 2023,27 Jun 2023,130000,2600,6,D232,202306
160,BTEL,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,J321,202306
161,BTON,0.47,17,05 Jun 2023,27 Jun 2023,180466200,418600,255,B144,202306
162,BTPN,4.63,17,05 Jun 2023,27 Jun 2023,1803155000,683900,657,G111,202306
163,BTPS,8.95,17,05 Jun 2023,27 Jun 2023,1073663040500,542308900,110268,G111,202306
164,BUAH,6.76,17,05 Jun 2023,27 Jun 2023,9957744500,6754600,2045,D112,202306
165,BUDI,5.41,17,05 Jun 2023,27 Jun 2023,9853499200,41965200,4248,D222,202306
166,BUKA,0.0,17,05 Jun 2023,27 Jun 2023,735167447800,3420122300,81898,I111,202306
167,BUKK,-4.33,17,05 Jun 2023,27 Jun 2023,315126000,314700,331,J211,202306
168,BULL,-7.48,17,05 Jun 2023,27 Jun 2023,237085109600,2316022600,29693,A112,202306
169,BUMI,19.79,17,05 Jun 2023,27 Jun 2023,799788009900,7163071000,97251,A121,202306
170,BUVA,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,E512,202306
171,BVIC,1.06,17,05 Jun 2023,27 Jun 2023,7695448900,79524200,26025,G111,202306
172,BWPT,0.0,17,05 Jun 2023,27 Jun 2023,16343863800,295718900,46872,D232,202306
173,BYAN,3.33,17,05 Jun 2023,27 Jun 2023,116253232500,7786100,16371,A121,202306
174,CAKK,25.49,17,05 Jun 2023,27 Jun 2023,32465901200,158618100,28577,C121,202306
175,CAMP,11.05,17,05 Jun 2023,27 Jun 2023,8768315400,23639600,6478,D221,202306
176,CANI,-1.87,17,05 Jun 2023,27 Jun 2023,29695100,304900,291,A122,202306
177,CARE,-3.31,17,05 Jun 2023,27 Jun 2023,1981123764900,4052129900,59403,F121,202306
178,CARS,12.99,17,05 Jun 2023,27 Jun 2023,60240115600,713399000,42290,E745,202306
179,CASA,-1.46,17,05 Jun 2023,27 Jun 2023,62847737000,94398300,5138,G511,202306
180,CASH,-2.44,17,05 Jun 2023,27 Jun 2023,2383877200,28592500,3610,I111,202306
181,CASS,3.1,17,05 Jun 2023,27 Jun 2023,3764603800,8117100,1040,J111,202306
182,CBMF,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,E211,202306
183,CBPE,-8.28,17,05 Jun 2023,27 Jun 2023,3564981400,27452500,4707,H111,202306
184,CBRE,6.0,17,05 Jun 2023,27 Jun 2023,12167428000,230227200,6379,A122,202306
185,CBUT,26.7,17,05 Jun 2023,27 Jun 2023,3022440500,1385400,1371,D232,202306
186,CCSI,0.78,17,05 Jun 2023,27 Jun 2023,759968000,1213500,626,C131,202306
187,CEKA,-2.26,17,05 Jun 2023,27 Jun 2023,3518984000,1787500,1607,D222,202306
188,CENT,-3.03,17,05 Jun 2023,27 Jun 2023,1899241400,27973800,2612,J321,202306
189,CFIN,37.38,17,05 Jun 2023,27 Jun 2023,410265990100,828248600,58193,G211,202306
190,CHEM,3.74,17,05 Jun 2023,27 Jun 2023,6724027100,62303000,7318,B111,202306
191,CHIP,-9.48,17,05 Jun 2023,27 Jun 2023,37747352000,25487900,20282,I231,202306
192,CINT,0.99,17,05 Jun 2023,27 Jun 2023,248483200,1200900,201,E211,202306
193,CITA,-9.56,17,05 Jun 2023,27 Jun 2023,196605000,73100,220,B141,202306
194,CITY,-13.56,17,05 Jun 2023,27 Jun 2023,883893500,15407500,1712,H111,202306
195,CLAY,-0.7,17,05 Jun 2023,27 Jun 2023,7025400,23200,66,E512,202306
196,CLEO,17.48,17,05 Jun 2023,27 Jun 2023,53665047000,94426500,20500,D212,202306
197,CLPI,4.06,17,05 Jun 2023,27 Jun 2023,4087835500,4056700,1725,B113,202306
198,CMNP,1.47,17,05 Jun 2023,27 Jun 2023,1952234500,1117400,1354,J112,202306
199,CMNT,10.19,17,05 Jun 2023,27 Jun 2023,590781622500,688731900,20555,B121,202306
200,CMPP,-1.41,17,05 Jun 2023,27 Jun 2023,1132342800,8078100,1642,K111,202306
201,CMRY,-3.23,17,05 Jun 2023,27 Jun 2023,53122913000,12291100,11764,D221,202306
202,CNKO,0.0,17,05 Jun 2023,27 Jun 2023,18075000,361500,110,A122,202306
203,CNTB,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,E413,202306
204,CNTX,-28.24,17,05 Jun 2023,27 Jun 2023,19899300,141000,40,E413,202306
205,COAL,-4.21,17,05 Jun 2023,27 Jun 2023,91544198400,1002595000,77162,A121,202306
206,COCO,-1.68,17,05 Jun 2023,27 Jun 2023,346750200,1414400,894,D222,202306
207,COWL,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,H111,202306
208,CPIN,6.57,17,05 Jun 2023,27 Jun 2023,695897593500,136477600,50808,D231,202306
209,CPRI,0.0,17,05 Jun 2023,27 Jun 2023,900000,18000,22,H111,202306
210,CPRO,1.96,17,05 Jun 2023,27 Jun 2023,57746285700,1098540400,16003,D231,202306
211,CRAB,3.48,17,05 Jun 2023,27 Jun 2023,18985327400,80526100,3152,D231,202306
212,CSAP,0.0,17,05 Jun 2023,27 Jun 2023,3296026000,4920600,462,E743,202306
213,CSIS,3.45,17,05 Jun 2023,27 Jun 2023,2295175400,37925300,4794,H111,202306
214,CSMI,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,E515,202306
215,CSRA,10.95,17,05 Jun 2023,27 Jun 2023,894331600,1964300,1614,D232,202306
216,CTBN,11.56,17,05 Jun 2023,27 Jun 2023,126246500,57300,269,B144,202306
217,CTRA,-0.93,17,05 Jun 2023,27 Jun 2023,670590844500,592005500,48164,H111,202306
218,CTTH,0.0,17,05 Jun 2023,27 Jun 2023,2300000,46000,21,C121,202306
219,CUAN,-3.43,17,05 Jun 2023,27 Jun 2023,164780580000,182141900,39631,A121,202306
220,DADA,0.0,17,05 Jun 2023,27 Jun 2023,9230000,184600,44,H111,202306
221,DART,1.61,17,05 Jun 2023,27 Jun 2023,46684500,376000,231,H111,202306
222,DAYA,-5.45,17,05 Jun 2023,27 Jun 2023,309927600,1569000,675,D111,202306
223,DCII,3.54,17,05 Jun 2023,27 Jun 2023,964535000,25800,83,I121,202306
224,DEAL,0.0,17,05 Jun 2023,27 Jun 2023,38605000,772100,1219,K211,202306
225,DEFI,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,G211,202306
226,DEPO,1.79,17,05 Jun 2023,27 Jun 2023,535152200,1205300,471,E743,202306
227,DEWA,4.0,17,05 Jun 2023,27 Jun 2023,373626543700,6472097200,72552,A132,202306
228,DEWI,-66.15,17,05 Jun 2023,27 Jun 2023,446960673100,1360303300,145762,D231,202306
229,DFAM,4.11,17,05 Jun 2023,27 Jun 2023,3783953400,47336500,8245,E512,202306
230,DGIK,-1.52,17,05 Jun 2023,27 Jun 2023,51290022800,388998300,26556,J211,202306
231,DGNS,-0.51,17,05 Jun 2023,27 Jun 2023,472655200,2395500,1580,F121,202306
232,DIGI,0.0,17,05 Jun 2023,27 Jun 2023,1040000,20800,41,E614,202306
233,DILD,12.38,17,05 Jun 2023,27 Jun 2023,203700766000,881647900,58788,H111,202306
234,DIVA,-13.22,17,05 Jun 2023,27 Jun 2023,680517000,1249200,922,I111,202306
235,DKFT,-8.74,17,05 Jun 2023,27 Jun 2023,4467873300,45930700,5297,B146,202306
236,DLTA,2.43,17,05 Jun 2023,27 Jun 2023,6507824000,1729000,1702,D211,202306
237,DMAS,1.79,17,05 Jun 2023,27 Jun 2023,69285708100,402868800,27109,H111,202306
238,DMMX,-19.67,17,05 Jun 2023,27 Jun 2023,124678991400,190136200,29595,I121,202306
239,DMND,1.24,17,05 Jun 2023,27 Jun 2023,299902000,366500,251,D112,202306
240,DNAR,-1.56,17,05 Jun 2023,27 Jun 2023,741250500,5669800,1667,G111,202306
241,DNET,5.0,17,05 Jun 2023,27 Jun 2023,455383000,111800,195,G512,202306
242,DOID,21.33,17,05 Jun 2023,27 Jun 2023,116078557800,335034500,25443,A132,202306
243,DOOH,-24.24,17,05 Jun 2023,27 Jun 2023,97085335900,1797914800,89405,E611,202306
244,DPNS,2.5,17,05 Jun 2023,27 Jun 2023,663887800,1652400,592,B113,202306
245,DPUM,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,D231,202306
246,DRMA,36.19,17,05 Jun 2023,27 Jun 2023,239381270500,180041500,46615,E111,202306
247,DSFI,0.0,17,05 Jun 2023,27 Jun 2023,853818700,11368400,1184,D231,202306
248,DSNG,-6.14,17,05 Jun 2023,27 Jun 2023,308580642000,564820200,25741,D232,202306
249,DSSA,4.02,17,05 Jun 2023,27 Jun 2023,236950000,6200,22,A121,202306
250,DUCK,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,E515,202306
251,DUTI,-7.79,17,05 Jun 2023,27 Jun 2023,106498000,22500,95,H111,202306
252,DVLA,-0.25,17,05 Jun 2023,27 Jun 2023,943325500,474900,744,F211,202306
253,DWGL,-1.61,17,05 Jun 2023,27 Jun 2023,131501500,988800,561,A122,202306
254,DYAN,-6.4,17,05 Jun 2023,27 Jun 2023,22351997700,177945900,12093,C224,202306
255,EAST,7.27,17,05 Jun 2023,27 Jun 2023,7525308400,63628100,7277,E512,202306
256,ECII,15.08,17,05 Jun 2023,27 Jun 2023,388671800,956500,451,E742,202306
257,EDGE,0.0,17,05 Jun 2023,27 Jun 2023,866342500,46700,180,I121,202306
258,EKAD,0.0,17,05 Jun 2023,27 Jun 2023,2747381200,10160400,3478,B113,202306
259,ELIT,-39.64,17,05 Jun 2023,27 Jun 2023,232115772100,1353660900,219070,I121,202306
260,ELPI,0.0,17,05 Jun 2023,27 Jun 2023,33269355000,129719900,10929,K211,202306
261,ELSA,1.21,17,05 Jun 2023,27 Jun 2023,228507703000,681161000,34942,A131,202306
262,ELTY,0.0,17,05 Jun 2023,27 Jun 2023,12345000,246900,31,H111,202306
263,EMDE,11.71,17,05 Jun 2023,27 Jun 2023,99966900,842400,190,H111,202306
264,EMTK,19.33,17,05 Jun 2023,27 Jun 2023,455988533500,652200400,87701,I111,202306
265,ENAK,3.11,17,05 Jun 2023,27 Jun 2023,19118377500,14714900,2227,E515,202306
266,ENRG,-1.85,17,05 Jun 2023,27 Jun 2023,142976520200,652081600,32233,A111,202306
267,ENVY,0.0,17,05 Jun 2023,27 Jun 2023,0,0,0,I121,202306
268,ENZO,0.0,17,05 Jun 2023,27 Jun 2023,41970000,839400,104,D231,202306
269,EPAC,-66.0,17,05 Jun 2023,27 Jun 2023,57204600,2662200,334,B131,202306
270,EPMT,5.47,17,05 Jun 2023,27 Jun 2023,4142925000,1481300,828,D111,202306
271,ERAA,-1.65,17,05 Jun 2023,27 Jun 2023,366393391700,755950500,63630,E742,202306
272,ERTX,-2.58,17,05 Jun 2023,27 Jun 2023,25014112300,138661600,31941,E411,202306
273,ESIP,0.0,17,05 Jun 2023,27 Jun 2023,611682400,12193300,922,B131,202306
274,ESSA,18.85,17,05 Jun 2023,27 Jun 2023,421711840500,720131500,76201,B111,202306
275,ESTA,-31.97,17,05 Jun 2023,27 Jun 2023,65354179700,523189900,56392,E512,202306
276,ESTI,-3.85,17,05 Jun 2023,27 Jun 2023,416598400,8140000,931,E413,202306
277,ETWA,-17.13,17,05 Jun 2023,27 Jun 2023,103709500,665300,434,A221,202306
278,EURO,-30.85,17,05 Jun 2023,27 Jun 2023,18935419300,82478500,10774,D421,202306
279,EXCL,-1.51,17,05 Jun 2023,27 Jun 2023,661118073500,327781200,74190,J321,202306
280,FAPA,1.0,17,05 Jun 2023,27 Jun 2023,1585615000,315400,242,D232,202306
281,FAST,2.56,17,05 Jun 2023,27 Jun 2023,238085000,307000,441,E515,202306
282,FASW,-3.33,17,05 Jun 2023,27 Jun 2023,26172500,4400,23,B131,202306
283,FILM,33.86,17,05 Jun 2023,27 Jun 2023,1233530402000,418478400,119999,E621,202306
284,FIMP,0.0,17,05 Jun 2023,27 Jun 2023,5240800,74500,108,J211,202306
285,FIRE,3.12,17,05 Jun 2023,27 Jun 2023,6704290100,97498300,10576,A122,202306
286,FISH,5.79,17,05 Jun 2023,27 Jun 2023,29672500,4800,20,D232,202306
287,FITT,0.81,17,05 Jun 2023,27 Jun 2023,2784468000,4462300,466,E512,202306
