,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
112,BMAS,35.03,19,01 Feb 2021,26 Feb 2021,4152623600,7961000,3375,G111,202102
113,BMRI,-6.46,19,01 Feb 2021,26 Feb 2021,7678419067500,1191512200,309182,G111,202102
114,BMSR,4.05,19,01 Feb 2021,26 Feb 2021,277229000,3636600,813,B111,202102
115,BMTR,5.65,19,01 Feb 2021,26 Feb 2021,391571397400,1466762000,74705,C311,202102
116,BNBA,305.21,19,01 Feb 2021,26 Feb 2021,797708988200,665914500,82847,G111,202102
117,BNBR,0.0,19,01 Feb 2021,26 Feb 2021,353230000,7064600,1314,C311,202102
118,BNGA,18.13,19,01 Feb 2021,26 Feb 2021,159189878000,161109500,32195,G111,202102
119,BNII,30.0,19,01 Feb 2021,26 Feb 2021,356354987800,950785300,84039,G111,202102
120,BNLI,1.7,19,01 Feb 2021,26 Feb 2021,70601674000,29943900,19599,G111,202102
121,BOGA,-0.39,19,01 Feb 2021,26 Feb 2021,1209955424500,895201900,36330,E745,202102
122,BOLA,63.64,19,01 Feb 2021,26 Feb 2021,18987375200,70927100,5216,E514,202102
123,BOLT,1.47,19,01 Feb 2021,26 Feb 2021,146298000,201900,492,E111,202102
124,BOSS,0.0,19,01 Feb 2021,26 Feb 2021,108462761300,876503500,55011,A121,202102
125,BPFI,-10.0,19,01 Feb 2021,26 Feb 2021,36473500,31900,16,G211,202102
126,BPII,-5.03,19,01 Feb 2021,26 Feb 2021,34820000,4600,2,G511,202102
127,BPTR,2.63,19,01 Feb 2021,26 Feb 2021,88831600,1171200,466,K132,202102
128,BRAM,-1.88,19,01 Feb 2021,26 Feb 2021,124767000,25900,79,E112,202102
129,BRIS,20.49,19,01 Feb 2021,26 Feb 2021,10508650049000,3797793100,912122,G111,202102
130,BRMS,-3.53,19,01 Feb 2021,26 Feb 2021,211359158900,2487386100,33935,B146,202102
131,BRNA,9.09,19,01 Feb 2021,26 Feb 2021,488339000,419700,182,B131,202102
132,BRPT,24.29,19,01 Feb 2021,26 Feb 2021,1618578730500,1462275800,172985,B111,202102
133,BSDE,3.11,19,01 Feb 2021,26 Feb 2021,684026693000,564181900,75791,H111,202102
134,BSIM,41.35,19,01 Feb 2021,26 Feb 2021,7755289500,11491000,3043,G111,202102
135,BSSR,7.64,19,01 Feb 2021,26 Feb 2021,224508500,143700,302,A121,202102
136,BSWD,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,G111,202102
137,BTEK,0.0,19,01 Feb 2021,26 Feb 2021,18100000,362000,92,D232,202102
138,BTEL,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,J321,202102
139,BTON,-5.33,19,01 Feb 2021,26 Feb 2021,259647000,852700,344,B144,202102
140,BTPN,9.89,19,01 Feb 2021,26 Feb 2021,3660460000,1275500,1653,G111,202102
141,BTPS,20.59,19,01 Feb 2021,26 Feb 2021,1000511451000,265541800,100352,G111,202102
142,BUDI,7.14,19,01 Feb 2021,26 Feb 2021,3892404500,38552900,3298,D222,202102
143,BUKK,9.26,19,01 Feb 2021,26 Feb 2021,310301000,345900,530,J211,202102
144,BULL,-16.85,19,01 Feb 2021,26 Feb 2021,2003272026200,6078234900,149547,A112,202102
145,BUMI,-14.08,19,01 Feb 2021,26 Feb 2021,1174159035600,18372316300,228683,A121,202102
146,BUVA,14.0,19,01 Feb 2021,26 Feb 2021,145312000,2799400,566,E512,202102
147,BVIC,134.55,19,01 Feb 2021,26 Feb 2021,76403259600,369021900,28926,G111,202102
148,BWPT,4.42,19,01 Feb 2021,26 Feb 2021,162513501400,1339678700,51239,D232,202102
149,BYAN,-6.9,19,01 Feb 2021,26 Feb 2021,1213565000,88100,124,A121,202102
150,CAKK,-11.76,19,01 Feb 2021,26 Feb 2021,4483268000,70672400,3999,C121,202102
151,CAMP,-2.4,19,01 Feb 2021,26 Feb 2021,44012665200,180321600,27073,D221,202102
152,CANI,-37.06,19,01 Feb 2021,26 Feb 2021,548426700,1349500,1145,A122,202102
153,CARE,5.33,19,01 Feb 2021,26 Feb 2021,808252517000,2656844200,45056,F121,202102
154,CARS,0.0,19,01 Feb 2021,26 Feb 2021,1104340000,22086800,455,E745,202102
155,CASA,19.44,19,01 Feb 2021,26 Feb 2021,318760977400,748354600,2525,G511,202102
156,CASH,-7.14,19,01 Feb 2021,26 Feb 2021,22852638200,67143200,9395,I111,202102
157,CASS,15.32,19,01 Feb 2021,26 Feb 2021,2705893000,10972900,1435,J111,202102
158,CBMF,3.12,19,01 Feb 2021,26 Feb 2021,16580038800,36973300,1880,E211,202102
159,CCSI,2.7,19,01 Feb 2021,26 Feb 2021,969153200,4289300,1117,C131,202102
160,CEKA,6.4,19,01 Feb 2021,26 Feb 2021,2017960000,1098900,930,D222,202102
161,CENT,25.33,19,01 Feb 2021,26 Feb 2021,128660274000,709231700,42317,J321,202102
162,CFIN,11.61,19,01 Feb 2021,26 Feb 2021,4845912200,20154000,2409,G211,202102
163,CINT,10.0,19,01 Feb 2021,26 Feb 2021,25651000,106400,199,E211,202102
164,CITA,6.43,19,01 Feb 2021,26 Feb 2021,866784000,310500,462,B141,202102
165,CITY,19.32,19,01 Feb 2021,26 Feb 2021,2075874400,8575300,3476,H111,202102
166,CLAY,-13.79,19,01 Feb 2021,26 Feb 2021,926296500,646300,91,E512,202102
167,CLEO,-0.83,19,01 Feb 2021,26 Feb 2021,81358922800,169870200,27670,D212,202102
168,CLPI,12.84,19,01 Feb 2021,26 Feb 2021,2457054000,3097600,1516,B113,202102
169,CMNP,16.67,19,01 Feb 2021,26 Feb 2021,11114632500,7223000,2389,J112,202102
170,CMPP,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,K111,202102
171,CNKO,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,A122,202102
172,CNTB,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,E413,202102
173,CNTX,-5.26,19,01 Feb 2021,26 Feb 2021,183500500,979400,141,E413,202102
174,COCO,-40.0,19,01 Feb 2021,26 Feb 2021,6085717000,18500400,6227,D222,202102
175,COWL,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,H111,202102
176,CPIN,6.96,19,01 Feb 2021,26 Feb 2021,803150377500,133015200,66860,D231,202102
177,CPRI,0.0,19,01 Feb 2021,26 Feb 2021,18335000,366700,77,H111,202102
178,CPRO,0.0,19,01 Feb 2021,26 Feb 2021,91050000,1821000,4033,D231,202102
179,CSAP,5.95,19,01 Feb 2021,26 Feb 2021,111448200,284600,160,E743,202102
180,CSIS,0.0,19,01 Feb 2021,26 Feb 2021,3843914900,67255700,4132,H111,202102
181,CSMI,35.18,19,01 Feb 2021,26 Feb 2021,159050500,132300,246,E515,202102
182,CSRA,8.57,19,01 Feb 2021,26 Feb 2021,4243495200,13767400,3111,D232,202102
183,CTBN,-8.87,19,01 Feb 2021,26 Feb 2021,51490000,18400,81,B144,202102
184,CTRA,28.33,19,01 Feb 2021,26 Feb 2021,780231506000,721252000,103255,H111,202102
185,CTTH,6.0,19,01 Feb 2021,26 Feb 2021,368356900,7270600,582,C121,202102
186,DADA,0.0,19,01 Feb 2021,26 Feb 2021,2714670000,54293400,3849,H111,202102
187,DART,3.0,19,01 Feb 2021,26 Feb 2021,30673100,151400,123,H111,202102
188,DAYA,-6.49,19,01 Feb 2021,26 Feb 2021,82576600,232200,346,D111,202102
189,DCII,70.98,19,01 Feb 2021,26 Feb 2021,24165442500,2773700,5884,I121,202102
190,DEAL,-6.38,19,01 Feb 2021,26 Feb 2021,30865099400,222812200,18172,K211,202102
191,DEFI,2.1,19,01 Feb 2021,26 Feb 2021,328108500,193100,247,G211,202102
192,DEWA,0.0,19,01 Feb 2021,26 Feb 2021,25133851300,499107100,6832,A132,202102
193,DFAM,1.08,19,01 Feb 2021,26 Feb 2021,163026700,1027800,762,E512,202102
194,DGIK,0.0,19,01 Feb 2021,26 Feb 2021,3742690000,74853800,398,J211,202102
195,DGNS,-14.29,19,01 Feb 2021,26 Feb 2021,360545458000,494570400,86706,F121,202102
196,DIGI,5.68,19,01 Feb 2021,26 Feb 2021,42009000,112100,177,E614,202102
197,DILD,0.98,19,01 Feb 2021,26 Feb 2021,109640704600,508952800,24960,H111,202102
198,DIVA,8.26,19,01 Feb 2021,26 Feb 2021,4542704000,1859100,302,I111,202102
199,DKFT,38.35,19,01 Feb 2021,26 Feb 2021,477029799800,2522366300,132428,B146,202102
200,DLTA,-1.05,19,01 Feb 2021,26 Feb 2021,12895320000,3447600,2479,D211,202102
201,DMAS,7.34,19,01 Feb 2021,26 Feb 2021,326791177800,1423548100,89667,H111,202102
202,DMMX,73.08,19,01 Feb 2021,26 Feb 2021,672366462200,1748697200,156193,I121,202102
203,DMND,0.0,19,01 Feb 2021,26 Feb 2021,281824000,313700,300,D112,202102
204,DNAR,33.33,19,01 Feb 2021,26 Feb 2021,10243984800,45595300,9741,G111,202102
205,DNET,-4.18,19,01 Feb 2021,26 Feb 2021,548355000,168300,189,G512,202102
206,DOID,6.16,19,01 Feb 2021,26 Feb 2021,467996481800,1490055100,85377,A132,202102
207,DPNS,0.73,19,01 Feb 2021,26 Feb 2021,59120600,211500,124,B113,202102
208,DPUM,0.0,19,01 Feb 2021,26 Feb 2021,1885772500,35858800,1205,D231,202102
209,DSFI,1.56,19,01 Feb 2021,26 Feb 2021,479815900,7409400,1347,D231,202102
210,DSNG,0.9,19,01 Feb 2021,26 Feb 2021,247304454500,422078400,27418,D232,202102
211,DSSA,4.6,19,01 Feb 2021,26 Feb 2021,57435000,4700,37,A121,202102
212,DUCK,4.84,19,01 Feb 2021,26 Feb 2021,115839773800,423961300,29042,E515,202102
213,DUTI,-8.49,19,01 Feb 2021,26 Feb 2021,156094000,44100,146,H111,202102
214,DVLA,3.9,19,01 Feb 2021,26 Feb 2021,358306000,149300,343,F211,202102
215,DWGL,-6.41,19,01 Feb 2021,26 Feb 2021,120387400,820200,447,A122,202102
216,DYAN,8.77,19,01 Feb 2021,26 Feb 2021,5900684500,96373300,5748,C224,202102
217,EAST,3.7,19,01 Feb 2021,26 Feb 2021,1852626800,33189700,1781,E512,202102
218,ECII,-1.46,19,01 Feb 2021,26 Feb 2021,542659500,509600,142,E742,202102
219,EKAD,1.69,19,01 Feb 2021,26 Feb 2021,4685620000,3848000,4046,B113,202102
220,ELSA,12.29,19,01 Feb 2021,26 Feb 2021,2022467730400,5143046600,299665,A131,202102
221,ELTY,0.0,19,01 Feb 2021,26 Feb 2021,85025000,1700500,128,H111,202102
222,EMDE,0.0,19,01 Feb 2021,26 Feb 2021,224918000,1227700,148,H111,202102
223,EMTK,11.05,19,01 Feb 2021,26 Feb 2021,643358702500,301745900,34835,C311,202102
224,ENRG,20.62,19,01 Feb 2021,26 Feb 2021,291063999400,2498615100,75967,A111,202102
225,ENVY,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,I121,202102
226,ENZO,0.0,19,01 Feb 2021,26 Feb 2021,2412112000,47663000,2501,D231,202102
227,EPAC,-4.05,19,01 Feb 2021,26 Feb 2021,5503765900,67903300,6208,B131,202102
228,EPMT,-0.47,19,01 Feb 2021,26 Feb 2021,5424149000,2508800,1154,D111,202102
229,ERAA,-5.05,19,01 Feb 2021,26 Feb 2021,1102573027000,397906900,121211,E742,202102
230,ERTX,-6.84,19,01 Feb 2021,26 Feb 2021,24146500,214400,291,E411,202102
231,ESIP,10.0,19,01 Feb 2021,26 Feb 2021,6476785200,86611700,10497,B131,202102
232,ESSA,10.99,19,01 Feb 2021,26 Feb 2021,131942606500,582306700,38254,B111,202102
233,ESTA,-3.6,19,01 Feb 2021,26 Feb 2021,117606800,1126000,456,E512,202102
234,ESTI,30.3,19,01 Feb 2021,26 Feb 2021,44090857900,510655400,45858,E413,202102
235,ETWA,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,A221,202102
236,EXCL,-0.9,19,01 Feb 2021,26 Feb 2021,1672093711000,742007200,169671,J321,202102
237,FAPA,0.41,19,01 Feb 2021,26 Feb 2021,1890773000,785500,339,D232,202102
238,FAST,0.49,19,01 Feb 2021,26 Feb 2021,550476000,535900,434,E515,202102
239,FASW,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,B131,202102
240,FILM,-10.44,19,01 Feb 2021,26 Feb 2021,970135396800,2992412600,254267,E621,202102
241,FINN,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,G211,202102
242,FIRE,10.45,19,01 Feb 2021,26 Feb 2021,357963762600,522468600,116049,A122,202102
243,FISH,-6.67,19,01 Feb 2021,26 Feb 2021,7517000,2200,17,D232,202102
244,FITT,-1.18,19,01 Feb 2021,26 Feb 2021,149726100,1684000,1047,E512,202102
245,FMII,-19.46,19,01 Feb 2021,26 Feb 2021,110899700,179400,441,H111,202102
246,FOOD,3.03,19,01 Feb 2021,26 Feb 2021,10576213400,101706000,7140,D222,202102
247,FORU,141.58,19,01 Feb 2021,26 Feb 2021,616055600,3341700,1448,E611,202102
248,FORZ,0.0,19,01 Feb 2021,26 Feb 2021,13320000,266400,46,H111,202102
249,FPNI,23.89,19,01 Feb 2021,26 Feb 2021,358758099200,1281559000,107910,B111,202102
250,FREN,42.59,19,01 Feb 2021,26 Feb 2021,1342966054500,19456674100,195675,J321,202102
251,FUJI,2.5,19,01 Feb 2021,26 Feb 2021,225127000,1917800,218,G211,202102
252,GAMA,0.0,19,01 Feb 2021,26 Feb 2021,29175943000,583294500,1612,H111,202102
253,GDST,13.79,19,01 Feb 2021,26 Feb 2021,17910929700,180963800,13967,B144,202102
254,GDYR,114.89,19,01 Feb 2021,26 Feb 2021,22760280000,8829400,7911,E112,202102
255,GEMA,1.16,19,01 Feb 2021,26 Feb 2021,149475400,429300,140,E211,202102
256,GEMS,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,A121,202102
257,GGRM,-3.25,19,01 Feb 2021,26 Feb 2021,999607112500,26377500,57411,D311,202102
258,GGRP,-4.3,19,01 Feb 2021,26 Feb 2021,254276000,672700,403,B144,202102
259,GHON,5.17,19,01 Feb 2021,26 Feb 2021,383014500,213400,141,J321,202102
260,GIAA,24.14,19,01 Feb 2021,26 Feb 2021,317433172800,930572800,81599,K111,202102
261,GJTL,22.14,19,01 Feb 2021,26 Feb 2021,510904546000,596132000,109315,E112,202102
262,GLOB,-38.1,19,01 Feb 2021,26 Feb 2021,54414200,170600,131,E742,202102
263,GLVA,-7.94,19,01 Feb 2021,26 Feb 2021,462554600,1325400,362,I231,202102
264,GMFI,24.75,19,01 Feb 2021,26 Feb 2021,57393581700,474347500,26441,J111,202102
265,GMTD,-5.43,19,01 Feb 2021,26 Feb 2021,13787500,800,7,H111,202102
266,GOLD,2.34,19,01 Feb 2021,26 Feb 2021,471953200,1827400,448,J321,202102
267,GOLL,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,D232,202102
268,GOOD,21.72,19,01 Feb 2021,26 Feb 2021,29146859500,20136500,7555,D222,202102
269,GPRA,3.39,19,01 Feb 2021,26 Feb 2021,984050900,15801700,1280,H111,202102
270,GSMF,1.69,19,01 Feb 2021,26 Feb 2021,12664868500,95281300,14462,G511,202102
271,GTBO,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,A121,202102
272,GWSA,12.61,19,01 Feb 2021,26 Feb 2021,836600500,6639600,886,H111,202102
273,GZCO,0.0,19,01 Feb 2021,26 Feb 2021,7120000,142400,58,D232,202102
274,HADE,0.0,19,01 Feb 2021,26 Feb 2021,50330000,1006600,26,J421,202102
275,HDFA,-3.23,19,01 Feb 2021,26 Feb 2021,47711500,389100,322,G211,202102
276,HDIT,-26.09,19,01 Feb 2021,26 Feb 2021,19201670000,80684600,1468,I111,202102
277,HDTX,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,E413,202102
278,HEAL,1.5,19,01 Feb 2021,26 Feb 2021,191968684000,47188600,17782,F121,202102
279,HELI,57.84,19,01 Feb 2021,26 Feb 2021,1806920300,6821200,1955,K111,202102
280,HERO,2.65,19,01 Feb 2021,26 Feb 2021,291923500,300900,168,D113,202102
281,HEXA,4.59,19,01 Feb 2021,26 Feb 2021,21411347000,6477000,3972,C141,202102
282,HITS,-8.09,19,01 Feb 2021,26 Feb 2021,62907100,136300,195,A112,202102
283,HKMU,19.23,19,01 Feb 2021,26 Feb 2021,40001327700,430758700,19398,B144,202102
284,HMSP,1.91,19,01 Feb 2021,26 Feb 2021,1046297205000,756843300,127318,D311,202102
285,HOKI,-72.4,19,01 Feb 2021,26 Feb 2021,1501312308000,2942394600,197974,D222,202102
286,HOME,0.0,19,01 Feb 2021,26 Feb 2021,0,0,0,E512,202102
287,HOMI,4.53,19,01 Feb 2021,26 Feb 2021,33874218000,23706700,1732,H111,202102
288,HOTL,0.0,19,01 Feb 2021,26 Feb 2021,2085000,41700,35,E512,202102
