,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
72,BALI,11.76,21,01 Jul 2022,29 Jul 2022,10831744500,12741200,2954,J321,202207
73,BANK,2.35,21,01 Jul 2022,29 Jul 2022,815574929000,425049400,37923,G111,202207
74,BAPA,30.53,21,01 Jul 2022,29 Jul 2022,179765047600,1489612200,354401,H111,202207
75,BAPI,0.0,21,01 Jul 2022,29 Jul 2022,14450000,289000,75,H111,202207
76,BATA,-2.91,21,01 Jul 2022,29 Jul 2022,216185400,440200,268,E412,202207
77,BAUT,0.0,21,01 Jul 2022,29 Jul 2022,539790000,10795800,1900,E743,202207
78,BAYU,-7.14,21,01 Jul 2022,29 Jul 2022,67055500,58600,57,E513,202207
79,BBCA,1.38,21,01 Jul 2022,29 Jul 2022,10279224800000,1422575700,330007,G111,202207
80,BBHI,-7.11,21,01 Jul 2022,29 Jul 2022,112324158000,31746100,24928,G111,202207
81,BBKP,6.08,21,01 Jul 2022,29 Jul 2022,681888644400,3436904700,110146,G111,202207
82,BBLD,-3.37,21,01 Jul 2022,29 Jul 2022,94875400,225500,155,G211,202207
83,BBMD,-0.25,21,01 Jul 2022,29 Jul 2022,356087000,171800,213,G111,202207
84,BBNI,0.0,21,01 Jul 2022,29 Jul 2022,5207495692500,683957600,120237,G111,202207
85,BBRI,5.06,21,01 Jul 2022,29 Jul 2022,12032041223000,2883007400,316863,G111,202207
86,BBRM,0.0,21,01 Jul 2022,29 Jul 2022,520860900,10414400,868,A122,202207
87,BBSI,-14.77,21,01 Jul 2022,29 Jul 2022,444242000,115400,266,G111,202207
88,BBSS,18.0,21,01 Jul 2022,29 Jul 2022,17876127100,299135800,12497,H111,202207
89,BBTN,1.03,21,01 Jul 2022,29 Jul 2022,339101951000,236443100,46582,G111,202207
90,BBYB,34.01,21,01 Jul 2022,29 Jul 2022,1045153640500,841428000,131767,G111,202207
91,BCAP,4.1,21,01 Jul 2022,29 Jul 2022,396728247100,3181918500,150895,G511,202207
92,BCIC,2.6,21,01 Jul 2022,29 Jul 2022,3263238500,21339800,3733,G111,202207
93,BCIP,3.51,21,01 Jul 2022,29 Jul 2022,7403848100,124250700,7241,H111,202207
94,BDMN,6.81,21,01 Jul 2022,29 Jul 2022,194437421000,77750300,23213,G111,202207
95,BEBS,26.22,21,01 Jul 2022,29 Jul 2022,5013723306000,1158177600,74476,B121,202207
96,BEEF,0.0,21,01 Jul 2022,29 Jul 2022,842361900,16590300,737,D222,202207
97,BEKS,0.0,21,01 Jul 2022,29 Jul 2022,434175000,8683500,1368,G111,202207
98,BELL,-50.0,21,01 Jul 2022,29 Jul 2022,143624556400,361221800,56587,E413,202207
99,BESS,-26.5,21,01 Jul 2022,29 Jul 2022,9937300000,32047100,7804,A122,202207
100,BEST,11.29,21,01 Jul 2022,29 Jul 2022,109606461100,857365100,27357,H111,202207
101,BFIN,7.76,21,01 Jul 2022,29 Jul 2022,464349399500,413279900,51069,G211,202207
102,BGTG,8.55,21,01 Jul 2022,29 Jul 2022,64945727100,538037100,39657,G111,202207
103,BHAT,3.09,21,01 Jul 2022,29 Jul 2022,36003997000,36433400,2792,G413,202207
104,BHIT,15.25,21,01 Jul 2022,29 Jul 2022,469353347300,7525989300,84725,C311,202207
105,BIKA,-7.75,21,01 Jul 2022,29 Jul 2022,102432000,776600,708,H111,202207
106,BIKE,-3.42,21,01 Jul 2022,29 Jul 2022,13168648000,55727300,10601,E321,202207
107,BIMA,-5.6,21,01 Jul 2022,29 Jul 2022,13882530000,57483100,18303,E412,202207
108,BINA,2.61,21,01 Jul 2022,29 Jul 2022,27942138000,7316100,2464,G111,202207
109,BINO,3.85,21,01 Jul 2022,29 Jul 2022,13335146400,100039400,13034,C223,202207
110,BIPI,87.83,21,01 Jul 2022,29 Jul 2022,3719275378500,24644311400,308683,A122,202207
111,BIPP,0.0,21,01 Jul 2022,29 Jul 2022,144174100,2829300,561,H111,202207
112,BIRD,2.08,21,01 Jul 2022,29 Jul 2022,105444881000,66249300,29900,K132,202207
113,BISI,-4.22,21,01 Jul 2022,29 Jul 2022,24224364500,16030700,6745,D232,202207
114,BJBR,-2.55,21,01 Jul 2022,29 Jul 2022,55391730000,41581200,17916,G111,202207
115,BJTM,-4.05,21,01 Jul 2022,29 Jul 2022,77491936500,107470900,34872,G111,202207
116,BKDP,54.69,21,01 Jul 2022,29 Jul 2022,16102061900,215220200,21692,H111,202207
117,BKSL,0.0,21,01 Jul 2022,29 Jul 2022,25869540300,516694000,5842,H111,202207
118,BKSW,-9.23,21,01 Jul 2022,29 Jul 2022,7416623000,64187100,7991,G111,202207
119,BLTA,0.0,21,01 Jul 2022,29 Jul 2022,13085000,261700,131,K211,202207
120,BLTZ,-10.0,21,01 Jul 2022,29 Jul 2022,16230000,6900,41,E514,202207
121,BLUE,2.86,21,01 Jul 2022,29 Jul 2022,2587609200,8949900,3182,C223,202207
122,BMAS,-4.17,21,01 Jul 2022,29 Jul 2022,1274886500,968000,934,G111,202207
123,BMHS,-8.4,21,01 Jul 2022,29 Jul 2022,111495505000,189667400,19304,F121,202207
124,BMRI,4.42,21,01 Jul 2022,29 Jul 2022,9642265827500,1267624700,143429,G111,202207
125,BMSR,-10.99,21,01 Jul 2022,29 Jul 2022,21071217500,24816100,13918,B111,202207
126,BMTR,39.04,21,01 Jul 2022,29 Jul 2022,1043949141800,3002496700,132512,C311,202207
127,BNBA,23.33,21,01 Jul 2022,29 Jul 2022,34065563000,19110000,11729,G111,202207
128,BNBR,0.0,21,01 Jul 2022,29 Jul 2022,44635448100,878107000,10007,C311,202207
129,BNGA,3.47,21,01 Jul 2022,29 Jul 2022,120349111000,119480400,18425,G111,202207
130,BNII,1.48,21,01 Jul 2022,29 Jul 2022,4163417200,15805700,3441,G111,202207
131,BNLI,-1.65,21,01 Jul 2022,29 Jul 2022,1734146000,1479600,1289,G111,202207
132,BOBA,-2.55,21,01 Jul 2022,29 Jul 2022,705590200,3682900,1330,D222,202207
133,BOGA,0.77,21,01 Jul 2022,29 Jul 2022,3772257892500,2883835400,48399,E745,202207
134,BOLA,28.67,21,01 Jul 2022,29 Jul 2022,99612843400,272620600,31837,E514,202207
135,BOLT,-31.85,21,01 Jul 2022,29 Jul 2022,7185531500,5645400,2759,E111,202207
136,BOSS,5.77,21,01 Jul 2022,29 Jul 2022,6766218800,127938800,8799,A121,202207
137,BPFI,-7.59,21,01 Jul 2022,29 Jul 2022,699978500,1060900,765,G211,202207
138,BPII,0.0,21,01 Jul 2022,29 Jul 2022,11847500,1500,2,G511,202207
139,BPTR,-7.65,21,01 Jul 2022,29 Jul 2022,1395418400,7560900,1606,K132,202207
140,BRAM,-3.42,21,01 Jul 2022,29 Jul 2022,550427500,53100,209,E112,202207
141,BRIS,22.01,21,01 Jul 2022,29 Jul 2022,1059238014500,699057500,209767,G111,202207
142,BRMS,-4.88,21,01 Jul 2022,29 Jul 2022,1677732198400,7241067600,184555,B146,202207
143,BRNA,-0.45,21,01 Jul 2022,29 Jul 2022,15361000,15800,36,B131,202207
144,BRPT,19.21,21,01 Jul 2022,29 Jul 2022,1193791511500,1386885800,108368,B111,202207
145,BSDE,1.1,21,01 Jul 2022,29 Jul 2022,252229414000,279626400,29462,H111,202207
146,BSIM,2.63,21,01 Jul 2022,29 Jul 2022,906071500,1577100,414,G111,202207
147,BSML,-23.69,21,01 Jul 2022,29 Jul 2022,103122251000,100888600,39292,A122,202207
148,BSSR,22.05,21,01 Jul 2022,29 Jul 2022,164547614000,46497800,25132,A121,202207
149,BSWD,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,G111,202207
150,BTEK,0.0,21,01 Jul 2022,29 Jul 2022,250000,5000,15,D232,202207
151,BTEL,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,J321,202207
152,BTON,15.86,21,01 Jul 2022,29 Jul 2022,276097800,882200,438,B144,202207
153,BTPN,0.4,21,01 Jul 2022,29 Jul 2022,1011886000,411500,484,G111,202207
154,BTPS,-0.35,21,01 Jul 2022,29 Jul 2022,161561503000,59771800,28621,G111,202207
155,BUDI,-6.78,21,01 Jul 2022,29 Jul 2022,36992742000,158871700,20507,D222,202207
156,BUKA,4.26,21,01 Jul 2022,29 Jul 2022,1919833738200,6892301400,152302,I111,202207
157,BUKK,-1.01,21,01 Jul 2022,29 Jul 2022,608215000,614600,457,J211,202207
158,BULL,-5.81,21,01 Jul 2022,29 Jul 2022,660639283500,4128112900,62224,A112,202207
159,BUMI,68.66,21,01 Jul 2022,29 Jul 2022,6285198716800,69016548800,364895,A121,202207
160,BUVA,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,E512,202207
161,BVIC,0.76,21,01 Jul 2022,29 Jul 2022,25099854800,191173600,15547,G111,202207
162,BWPT,1.45,21,01 Jul 2022,29 Jul 2022,28801841800,426164900,14437,D232,202207
163,BYAN,-12.8,21,01 Jul 2022,29 Jul 2022,48872972500,674200,3826,A121,202207
164,CAKK,128.87,21,01 Jul 2022,29 Jul 2022,340548182300,1968080900,183610,C121,202207
165,CAMP,19.86,21,01 Jul 2022,29 Jul 2022,23435758600,73289600,14751,D221,202207
166,CANI,-10.0,21,01 Jul 2022,29 Jul 2022,1827044200,15907000,5024,A122,202207
167,CARE,0.0,21,01 Jul 2022,29 Jul 2022,4579711434600,9183202300,79102,F121,202207
168,CARS,0.0,21,01 Jul 2022,29 Jul 2022,54800000,1096000,122,E745,202207
169,CASA,15.0,21,01 Jul 2022,29 Jul 2022,111040542000,148746400,10852,G511,202207
170,CASH,8.7,21,01 Jul 2022,29 Jul 2022,17410567300,98030200,8656,I111,202207
171,CASS,1.55,21,01 Jul 2022,29 Jul 2022,1126645600,2952200,1474,J111,202207
172,CBMF,2.0,21,01 Jul 2022,29 Jul 2022,2542432100,50587100,5824,E211,202207
173,CCSI,-1.4,21,01 Jul 2022,29 Jul 2022,1543441000,2221000,954,C131,202207
174,CEKA,1.65,21,01 Jul 2022,29 Jul 2022,3071508000,1317200,1844,D222,202207
175,CENT,-9.52,21,01 Jul 2022,29 Jul 2022,27428085200,155719400,18799,J321,202207
176,CFIN,5.56,21,01 Jul 2022,29 Jul 2022,47216256400,163311900,18236,G211,202207
177,CINT,0.88,21,01 Jul 2022,29 Jul 2022,2319921800,9964200,632,E211,202207
178,CITA,1.0,21,01 Jul 2022,29 Jul 2022,356166000,120800,282,B141,202207
179,CITY,9.33,21,01 Jul 2022,29 Jul 2022,2164896100,12997300,4695,H111,202207
180,CLAY,-2.1,21,01 Jul 2022,29 Jul 2022,148598500,205400,154,E512,202207
181,CLEO,-2.52,21,01 Jul 2022,29 Jul 2022,61566207200,133320300,13288,D212,202207
182,CLPI,-7.52,21,01 Jul 2022,29 Jul 2022,8183628500,7322300,4654,B113,202207
183,CMNP,7.98,21,01 Jul 2022,29 Jul 2022,478513500,239100,491,J112,202207
184,CMNT,4.55,21,01 Jul 2022,29 Jul 2022,776191312000,766922000,22118,B121,202207
185,CMPP,24.3,21,01 Jul 2022,29 Jul 2022,37163533500,142861700,28378,K111,202207
186,CMRY,6.43,21,01 Jul 2022,29 Jul 2022,126335249000,30669300,22798,D221,202207
187,CNKO,0.0,21,01 Jul 2022,29 Jul 2022,19585000,391700,50,A122,202207
188,CNTB,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,E413,202207
189,CNTX,63.37,21,01 Jul 2022,29 Jul 2022,440801400,1665400,625,E413,202207
190,COCO,22.03,21,01 Jul 2022,29 Jul 2022,7190823400,38112800,12849,D222,202207
191,COWL,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,H111,202207
192,CPIN,-6.67,21,01 Jul 2022,29 Jul 2022,862689140000,149946700,63622,D231,202207
193,CPRI,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,H111,202207
194,CPRO,15.0,21,01 Jul 2022,29 Jul 2022,207194164100,3203782500,78333,D231,202207
195,CSAP,15.0,21,01 Jul 2022,29 Jul 2022,3689108500,5668100,1122,E743,202207
196,CSIS,1.32,21,01 Jul 2022,29 Jul 2022,29111468100,349108100,69042,H111,202207
197,CSMI,-5.97,21,01 Jul 2022,29 Jul 2022,8893000,2700,17,E515,202207
198,CSRA,2.14,21,01 Jul 2022,29 Jul 2022,8678021500,13033700,6174,D232,202207
199,CTBN,-11.52,21,01 Jul 2022,29 Jul 2022,46760000,20900,99,B144,202207
200,CTRA,7.56,21,01 Jul 2022,29 Jul 2022,265469234500,307838200,46545,H111,202207
201,CTTH,0.0,21,01 Jul 2022,29 Jul 2022,82400000,1648000,41,C121,202207
202,DADA,0.0,21,01 Jul 2022,29 Jul 2022,24890000,497800,138,H111,202207
203,DART,-1.85,21,01 Jul 2022,29 Jul 2022,153111600,728600,398,H111,202207
204,DAYA,-1.75,21,01 Jul 2022,29 Jul 2022,50792000,231100,356,D111,202207
205,DCII,-2.04,21,01 Jul 2022,29 Jul 2022,2518427500,63200,393,I121,202207
206,DEAL,0.0,21,01 Jul 2022,29 Jul 2022,17030000,340600,98,K211,202207
207,DEFI,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,G211,202207
208,DEPO,6.61,21,01 Jul 2022,29 Jul 2022,2037244800,4400600,1241,E743,202207
209,DEWA,5.56,21,01 Jul 2022,29 Jul 2022,223921329100,3856945800,46736,A132,202207
210,DFAM,-22.64,21,01 Jul 2022,29 Jul 2022,119435444500,670459400,77556,E512,202207
211,DGIK,0.9,21,01 Jul 2022,29 Jul 2022,132493402300,1150339300,69653,J211,202207
212,DGNS,10.0,21,01 Jul 2022,29 Jul 2022,115867273000,321318800,58123,F121,202207
213,DIGI,-5.26,21,01 Jul 2022,29 Jul 2022,10162649100,186150300,14452,E614,202207
214,DILD,3.5,21,01 Jul 2022,29 Jul 2022,10810524900,74517500,2452,H111,202207
215,DIVA,5.36,21,01 Jul 2022,29 Jul 2022,3269220000,3663200,3569,I111,202207
216,DKFT,9.24,21,01 Jul 2022,29 Jul 2022,18475109800,150486900,16415,B146,202207
217,DLTA,2.09,21,01 Jul 2022,29 Jul 2022,9646719000,2501600,2018,D211,202207
218,DMAS,1.88,21,01 Jul 2022,29 Jul 2022,73324061500,456617200,42605,H111,202207
219,DMMX,-2.33,21,01 Jul 2022,29 Jul 2022,120781289500,76790300,23259,I121,202207
220,DMND,-1.2,21,01 Jul 2022,29 Jul 2022,222005500,271700,364,D112,202207
221,DNAR,-1.07,21,01 Jul 2022,29 Jul 2022,13789594100,73632700,12359,G111,202207
222,DNET,10.18,21,01 Jul 2022,29 Jul 2022,849839000,239200,584,G512,202207
223,DOID,12.64,21,01 Jul 2022,29 Jul 2022,398199825000,1077091900,80671,A132,202207
224,DPNS,0.0,21,01 Jul 2022,29 Jul 2022,482350600,1333500,1135,B113,202207
225,DPUM,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,D231,202207
226,DRMA,15.44,21,01 Jul 2022,29 Jul 2022,294896195000,409482600,29572,E111,202207
227,DSFI,-3.19,21,01 Jul 2022,29 Jul 2022,17146348000,186639900,24220,D231,202207
228,DSNG,7.29,21,01 Jul 2022,29 Jul 2022,219529403200,440865100,30888,D232,202207
229,DSSA,-5.85,21,01 Jul 2022,29 Jul 2022,84190000,2500,16,A121,202207
230,DUCK,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,E515,202207
231,DUTI,5.21,21,01 Jul 2022,29 Jul 2022,9563577000,2023400,638,H111,202207
232,DVLA,-1.92,21,01 Jul 2022,29 Jul 2022,2061582000,803400,1057,F211,202207
233,DWGL,2.94,21,01 Jul 2022,29 Jul 2022,212026400,1034900,518,A122,202207
234,DYAN,-1.37,21,01 Jul 2022,29 Jul 2022,2395830300,34535900,3833,C224,202207
235,EAST,2.22,21,01 Jul 2022,29 Jul 2022,14408646700,154024200,16236,E512,202207
236,ECII,0.0,21,01 Jul 2022,29 Jul 2022,130829500,231100,156,E742,202207
237,EDGE,-2.75,21,01 Jul 2022,29 Jul 2022,550000000,27500,176,I121,202207
238,EKAD,1.76,21,01 Jul 2022,29 Jul 2022,3052845500,2141800,1776,B113,202207
239,ELSA,0.0,21,01 Jul 2022,29 Jul 2022,146586680600,497297400,46354,A131,202207
240,ELTY,0.0,21,01 Jul 2022,29 Jul 2022,72930000,1458600,116,H111,202207
241,EMDE,0.0,21,01 Jul 2022,29 Jul 2022,36093400,243700,70,H111,202207
242,EMTK,16.82,21,01 Jul 2022,29 Jul 2022,1059118545000,596509100,142482,I111,202207
243,ENAK,13.1,21,01 Jul 2022,29 Jul 2022,114888429500,71195700,14380,E515,202207
244,ENRG,26.13,21,01 Jul 2022,29 Jul 2022,518367424600,1988175800,129635,A111,202207
245,ENVY,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,I121,202207
246,ENZO,5.77,21,01 Jul 2022,29 Jul 2022,11562917100,210798900,8891,D231,202207
247,EPAC,0.0,21,01 Jul 2022,29 Jul 2022,198105000,3962100,228,B131,202207
248,EPMT,1.79,21,01 Jul 2022,29 Jul 2022,1623722000,585200,975,D111,202207
249,ERAA,-5.14,21,01 Jul 2022,29 Jul 2022,229136828900,460776500,48989,E742,202207
250,ERTX,-1.0,21,01 Jul 2022,29 Jul 2022,94036000,469900,378,E411,202207
251,ESIP,-6.52,21,01 Jul 2022,29 Jul 2022,123647542300,1425089800,98838,B131,202207
252,ESSA,23.95,21,01 Jul 2022,29 Jul 2022,1516090343500,1682143200,187503,B111,202207
253,ESTA,-12.97,21,01 Jul 2022,29 Jul 2022,274302577700,627649900,118848,E512,202207
254,ESTI,-12.87,21,01 Jul 2022,29 Jul 2022,87637604400,778071200,161773,E413,202207
255,ETWA,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,A221,202207
256,EXCL,-8.85,21,01 Jul 2022,29 Jul 2022,1060065908000,447247300,97902,J321,202207
257,FAPA,2.79,21,01 Jul 2022,29 Jul 2022,2456921000,685000,219,D232,202207
258,FAST,2.67,21,01 Jul 2022,29 Jul 2022,135744500,145100,309,E515,202207
259,FASW,4.1,21,01 Jul 2022,29 Jul 2022,11042500,1700,11,B131,202207
260,FILM,23.58,21,01 Jul 2022,29 Jul 2022,797511762000,330759300,44928,E621,202207
261,FIMP,2.38,21,01 Jul 2022,29 Jul 2022,4710434700,113946900,1265,J211,202207
262,FIRE,0.0,21,01 Jul 2022,29 Jul 2022,1531525700,7325200,5703,A122,202207
263,FISH,4.21,21,01 Jul 2022,29 Jul 2022,151535000,20900,112,D232,202207
264,FITT,6.19,21,01 Jul 2022,29 Jul 2022,1834327700,9137700,1031,E512,202207
265,FLMC,-1.25,21,01 Jul 2022,29 Jul 2022,92687100,1223100,430,D421,202207
266,FMII,-6.51,21,01 Jul 2022,29 Jul 2022,48651800,147600,379,H111,202207
267,FOOD,6.67,21,01 Jul 2022,29 Jul 2022,2814826000,23706200,5191,D222,202207
268,FORU,5.22,21,01 Jul 2022,29 Jul 2022,23372336200,81759500,24367,E611,202207
269,FORZ,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,H111,202207
270,FPNI,-1.07,21,01 Jul 2022,29 Jul 2022,64082159200,171545900,34554,B111,202207
271,FREN,18.07,21,01 Jul 2022,29 Jul 2022,1907318623100,21110281400,252990,J321,202207
272,FUJI,-7.14,21,01 Jul 2022,29 Jul 2022,523095000,800600,373,G211,202207
273,GAMA,0.0,21,01 Jul 2022,29 Jul 2022,11005000,220100,16,H111,202207
274,GDST,5.49,21,01 Jul 2022,29 Jul 2022,768683400,8254200,1065,B144,202207
275,GDYR,-0.38,21,01 Jul 2022,29 Jul 2022,92136000,71000,151,E112,202207
276,GEMA,-2.84,21,01 Jul 2022,29 Jul 2022,95871400,278500,144,E211,202207
277,GEMS,4.9,21,01 Jul 2022,29 Jul 2022,4065987500,659800,1643,A121,202207
278,GGRM,-10.67,21,01 Jul 2022,29 Jul 2022,1019094467500,34179100,58566,D311,202207
279,GGRP,-2.38,21,01 Jul 2022,29 Jul 2022,3138394000,5338200,2968,B144,202207
280,GHON,0.46,21,01 Jul 2022,29 Jul 2022,684097000,312500,327,J321,202207
281,GIAA,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,K111,202207
282,GJTL,2.92,21,01 Jul 2022,29 Jul 2022,55941213000,81732500,17107,E112,202207
283,GLOB,1.49,21,01 Jul 2022,29 Jul 2022,106729300,755600,321,E742,202207
284,GLVA,0.72,21,01 Jul 2022,29 Jul 2022,234048400,856400,400,I231,202207
285,GMFI,-9.76,21,01 Jul 2022,29 Jul 2022,1832966500,24476300,2406,J111,202207
286,GMTD,0.0,21,01 Jul 2022,29 Jul 2022,0,0,0,H111,202207
