,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
40,APIC,-6.28,22,01 Sep 2022,30 Sep 2022,141528773500,120283600,7305,G511,202209
41,APII,-4.06,22,01 Sep 2022,30 Sep 2022,5670910900,28618400,4393,C143,202209
42,APLI,5.88,22,01 Sep 2022,30 Sep 2022,135072600,670700,525,B113,202209
43,APLN,5.04,22,01 Sep 2022,30 Sep 2022,347263720500,2390544600,108715,H111,202209
44,ARCI,-8.2,22,01 Sep 2022,30 Sep 2022,14759227400,40862600,12520,B143,202209
45,ARGO,-1.91,22,01 Sep 2022,30 Sep 2022,12788000,12200,76,E413,202209
46,ARII,61.11,22,01 Sep 2022,30 Sep 2022,91963857700,213253500,35837,A121,202209
47,ARKA,-9.09,22,01 Sep 2022,30 Sep 2022,25798902400,503310700,24056,C143,202209
48,ARKO,20.17,22,01 Sep 2022,30 Sep 2022,639217508500,948339400,77018,J411,202209
49,ARMY,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,H111,202209
50,ARNA,-0.56,22,01 Sep 2022,30 Sep 2022,37898172500,41322800,13859,C121,202209
51,ARTA,-0.41,22,01 Sep 2022,30 Sep 2022,744104000,300800,375,E512,202209
52,ARTI,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,A132,202209
53,ARTO,-21.66,22,01 Sep 2022,30 Sep 2022,1758492912500,233443600,155306,G111,202209
54,ASBI,3.7,22,01 Sep 2022,30 Sep 2022,1893394600,3629800,2972,G412,202209
55,ASDM,-2.56,22,01 Sep 2022,30 Sep 2022,228180000,234400,349,G412,202209
56,ASGR,-1.12,22,01 Sep 2022,30 Sep 2022,12593031500,14118700,3007,C224,202209
57,ASHA,-17.13,22,01 Sep 2022,30 Sep 2022,485851351000,2379059600,162670,D231,202209
58,ASII,-5.02,22,01 Sep 2022,30 Sep 2022,6895160660000,992935300,169919,C311,202209
59,ASJT,-4.26,22,01 Sep 2022,30 Sep 2022,9131090000,61770400,7196,G412,202209
60,ASLC,-23.4,22,01 Sep 2022,30 Sep 2022,157459371100,882325500,48433,E745,202209
61,ASMI,8.06,22,01 Sep 2022,30 Sep 2022,9673844400,54901800,11627,G412,202209
62,ASPI,2.2,22,01 Sep 2022,30 Sep 2022,40058072100,397176400,28682,H111,202209
63,ASRI,-6.11,22,01 Sep 2022,30 Sep 2022,162635596100,873408200,55960,H111,202209
64,ASRM,-1.92,22,01 Sep 2022,30 Sep 2022,62455000,39600,145,G412,202209
65,ASSA,-13.01,22,01 Sep 2022,30 Sep 2022,258776264000,181662700,58338,K132,202209
66,ATAP,-3.7,22,01 Sep 2022,30 Sep 2022,11414943600,105374400,23894,H111,202209
67,ATIC,-2.42,22,01 Sep 2022,30 Sep 2022,548903000,1322900,985,I121,202209
68,AUTO,0.4,22,01 Sep 2022,30 Sep 2022,74064592000,57897700,15028,E111,202209
69,AVIA,1.92,22,01 Sep 2022,30 Sep 2022,637471191000,769017000,38496,B113,202209
70,AXIO,-4.93,22,01 Sep 2022,30 Sep 2022,360846857600,1174215600,61920,I221,202209
71,AYLS,-49.36,22,01 Sep 2022,30 Sep 2022,15192750800,132975700,34482,B121,202209
72,BABP,-15.08,22,01 Sep 2022,30 Sep 2022,126061247500,1009533100,77810,G111,202209
73,BACA,-22.3,22,01 Sep 2022,30 Sep 2022,23896707100,184202800,16035,G111,202209
74,BAJA,-8.89,22,01 Sep 2022,30 Sep 2022,9397442700,51646100,9772,B144,202209
75,BALI,-8.16,22,01 Sep 2022,30 Sep 2022,1884474000,2088200,951,J321,202209
76,BANK,1.19,22,01 Sep 2022,30 Sep 2022,1024171062000,615100000,52765,G111,202209
77,BAPA,31.25,22,01 Sep 2022,30 Sep 2022,204354596600,1440792800,138843,H111,202209
78,BAPI,0.0,22,01 Sep 2022,30 Sep 2022,48125000,962500,177,H111,202209
79,BATA,-5.5,22,01 Sep 2022,30 Sep 2022,1094299800,2075900,537,E412,202209
80,BAUT,-3.77,22,01 Sep 2022,30 Sep 2022,38268415400,722137000,38454,E743,202209
81,BAYU,-3.64,22,01 Sep 2022,30 Sep 2022,27400500,25600,42,E513,202209
82,BBCA,4.27,22,01 Sep 2022,30 Sep 2022,20014833457500,2369106900,338140,G111,202209
83,BBHI,-37.2,22,01 Sep 2022,30 Sep 2022,168547220000,64079900,33795,G111,202209
84,BBKP,-10.93,22,01 Sep 2022,30 Sep 2022,344476307500,1911570300,108158,G111,202209
85,BBLD,14.22,22,01 Sep 2022,30 Sep 2022,413916300,788400,1087,G211,202209
86,BBMD,1.04,22,01 Sep 2022,30 Sep 2022,111898500,56400,40,G111,202209
87,BBNI,5.28,22,01 Sep 2022,30 Sep 2022,5322136287500,597222700,133290,G111,202209
88,BBRI,3.46,22,01 Sep 2022,30 Sep 2022,18351163912000,4050482600,433274,G111,202209
89,BBRM,16.0,22,01 Sep 2022,30 Sep 2022,3908420800,69447000,4300,A122,202209
90,BBSI,13.61,22,01 Sep 2022,30 Sep 2022,1380732000,326900,833,G111,202209
91,BBSS,5.08,22,01 Sep 2022,30 Sep 2022,11922590900,186846700,8021,H111,202209
92,BBTN,-1.33,22,01 Sep 2022,30 Sep 2022,766184841500,493703700,72873,G111,202209
93,BBYB,-27.76,22,01 Sep 2022,30 Sep 2022,461032876500,429480500,69506,G111,202209
94,BCAP,-5.22,22,01 Sep 2022,30 Sep 2022,643738764100,4630366100,193044,G511,202209
95,BCIC,-8.81,22,01 Sep 2022,30 Sep 2022,3568222300,23615000,2964,G111,202209
96,BCIP,0.0,22,01 Sep 2022,30 Sep 2022,15469737300,221363200,16244,H111,202209
97,BDMN,-3.79,22,01 Sep 2022,30 Sep 2022,195616195000,72367100,20781,G111,202209
98,BEBS,-11.38,22,01 Sep 2022,30 Sep 2022,3728673207000,856603200,58729,B121,202209
99,BEEF,15.38,22,01 Sep 2022,30 Sep 2022,4629927200,78825000,3444,D222,202209
100,BEKS,0.0,22,01 Sep 2022,30 Sep 2022,2642400000,52848000,2831,G111,202209
101,BELL,-20.66,22,01 Sep 2022,30 Sep 2022,67999315500,344642000,45063,E413,202209
102,BESS,-16.1,22,01 Sep 2022,30 Sep 2022,22937654400,105121000,12165,A122,202209
103,BEST,3.85,22,01 Sep 2022,30 Sep 2022,261870070900,1532407300,70984,H111,202209
104,BFIN,-8.0,22,01 Sep 2022,30 Sep 2022,343154498500,301155100,44930,G211,202209
105,BGTG,-22.88,22,01 Sep 2022,30 Sep 2022,68013526700,629660800,65854,G111,202209
106,BHAT,-18.06,22,01 Sep 2022,30 Sep 2022,2206092487500,2327739400,30337,G413,202209
107,BHIT,-11.27,22,01 Sep 2022,30 Sep 2022,918296860400,12275293300,206732,C311,202209
108,BIKA,-7.86,22,01 Sep 2022,30 Sep 2022,656887600,4394700,1551,H111,202209
109,BIKE,7.14,22,01 Sep 2022,30 Sep 2022,50928598400,199650000,25469,E321,202209
110,BIMA,-43.31,22,01 Sep 2022,30 Sep 2022,28607131300,118401500,39892,E412,202209
111,BINA,0.52,22,01 Sep 2022,30 Sep 2022,32116035000,8493800,2700,G111,202209
112,BINO,-0.73,22,01 Sep 2022,30 Sep 2022,13436054000,98806900,12523,C223,202209
113,BIPI,-21.11,22,01 Sep 2022,30 Sep 2022,4150620306400,25038212600,213421,A122,202209
114,BIPP,1.96,22,01 Sep 2022,30 Sep 2022,2557866900,47580600,3785,H111,202209
115,BIRD,-2.17,22,01 Sep 2022,30 Sep 2022,80294329500,56756800,24402,K132,202209
116,BISI,-8.49,22,01 Sep 2022,30 Sep 2022,17822642500,13710400,7625,D232,202209
117,BJBR,-2.52,22,01 Sep 2022,30 Sep 2022,99582587500,71707900,19412,G111,202209
118,BJTM,-1.39,22,01 Sep 2022,30 Sep 2022,97367345500,135392500,28433,G111,202209
119,BKDP,1.18,22,01 Sep 2022,30 Sep 2022,6955720300,78959000,11741,H111,202209
120,BKSL,-8.93,22,01 Sep 2022,30 Sep 2022,943091528800,14737277500,155726,H111,202209
121,BKSW,-2.65,22,01 Sep 2022,30 Sep 2022,2720874500,24388500,2816,G111,202209
122,BLTA,0.0,22,01 Sep 2022,30 Sep 2022,25680000,513600,221,K211,202209
123,BLTZ,0.0,22,01 Sep 2022,30 Sep 2022,12465000,5600,29,E514,202209
124,BLUE,0.0,22,01 Sep 2022,30 Sep 2022,1979022200,6791900,2211,C223,202209
125,BMAS,-0.77,22,01 Sep 2022,30 Sep 2022,914676500,686100,798,G111,202209
126,BMHS,0.0,22,01 Sep 2022,30 Sep 2022,72942234100,124186900,28114,F121,202209
127,BMRI,6.5,22,01 Sep 2022,30 Sep 2022,11337572020000,1235087000,155295,G111,202209
128,BMSR,10.96,22,01 Sep 2022,30 Sep 2022,26127725500,29925000,9512,B111,202209
129,BMTR,-15.0,22,01 Sep 2022,30 Sep 2022,704341061800,1988538000,100518,C311,202209
130,BNBA,-14.69,22,01 Sep 2022,30 Sep 2022,19978719500,12428500,7012,G111,202209
131,BNBR,-23.88,22,01 Sep 2022,30 Sep 2022,320767266700,5142488000,61002,C311,202209
132,BNGA,-5.73,22,01 Sep 2022,30 Sep 2022,139609597000,125217100,19622,G111,202209
133,BNII,-5.19,22,01 Sep 2022,30 Sep 2022,3606393600,13564700,3170,G111,202209
134,BNLI,-6.02,22,01 Sep 2022,30 Sep 2022,2303143500,1911300,1732,G111,202209
135,BOBA,-1.03,22,01 Sep 2022,30 Sep 2022,2154422400,10828100,3074,D222,202209
136,BOGA,0.38,22,01 Sep 2022,30 Sep 2022,3107584833500,2413051900,35860,E745,202209
137,BOLA,-17.19,22,01 Sep 2022,30 Sep 2022,35757225400,100520200,11183,E514,202209
138,BOLT,-4.14,22,01 Sep 2022,30 Sep 2022,127423000,155600,363,E111,202209
139,BOSS,18.57,22,01 Sep 2022,30 Sep 2022,111165136400,1253883700,69480,A121,202209
140,BPFI,-7.19,22,01 Sep 2022,30 Sep 2022,1739328500,2520900,755,G211,202209
141,BPII,45.57,22,01 Sep 2022,30 Sep 2022,914710000,102300,60,G511,202209
142,BPTR,2.79,22,01 Sep 2022,30 Sep 2022,5861614800,30299900,7594,K132,202209
143,BRAM,-8.03,22,01 Sep 2022,30 Sep 2022,281895000,33400,151,E112,202209
144,BRIS,-3.29,22,01 Sep 2022,30 Sep 2022,436257061000,286534700,102615,G111,202209
145,BRMS,-43.55,22,01 Sep 2022,30 Sep 2022,2355817751100,12424596200,209284,B146,202209
146,BRNA,5.69,22,01 Sep 2022,30 Sep 2022,14125500,11700,31,B131,202209
147,BRPT,-3.05,22,01 Sep 2022,30 Sep 2022,1779114587500,2131527700,150446,B111,202209
148,BSDE,-1.63,22,01 Sep 2022,30 Sep 2022,477024849500,496435600,58821,H111,202209
149,BSIM,6.72,22,01 Sep 2022,30 Sep 2022,5438090000,8546700,2649,G111,202209
150,BSML,-7.69,22,01 Sep 2022,30 Sep 2022,30662279500,32729900,13903,A122,202209
151,BSSR,4.61,22,01 Sep 2022,30 Sep 2022,500378245500,98973500,58786,A121,202209
152,BSWD,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,G111,202209
153,BTEK,0.0,22,01 Sep 2022,30 Sep 2022,10145000,202900,50,D232,202209
154,BTEL,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,J321,202209
155,BTON,-0.51,22,01 Sep 2022,30 Sep 2022,822414000,2128300,552,B144,202209
156,BTPN,-0.81,22,01 Sep 2022,30 Sep 2022,3649136000,1477400,960,G111,202209
157,BTPS,-7.77,22,01 Sep 2022,30 Sep 2022,162187508000,56590900,29983,G111,202209
158,BUAH,69.52,22,01 Sep 2022,30 Sep 2022,50203874700,66146100,25339,D112,202209
159,BUDI,-13.04,22,01 Sep 2022,30 Sep 2022,9929732900,44200000,6551,D222,202209
160,BUKA,-9.33,22,01 Sep 2022,30 Sep 2022,1526883055000,5405991700,132595,I111,202209
161,BUKK,12.87,22,01 Sep 2022,30 Sep 2022,1177599500,1030800,1133,J211,202209
162,BULL,-7.1,22,01 Sep 2022,30 Sep 2022,984791307300,6160179200,62838,A112,202209
163,BUMI,-18.45,22,01 Sep 2022,30 Sep 2022,25217348248900,142285110800,1230819,A121,202209
164,BUVA,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,E512,202209
165,BVIC,-8.82,22,01 Sep 2022,30 Sep 2022,40325983500,299316000,68816,G111,202209
166,BWPT,-7.04,22,01 Sep 2022,30 Sep 2022,55611310800,782168000,33261,D232,202209
167,BYAN,5.3,22,01 Sep 2022,30 Sep 2022,21332785000,323100,1409,A121,202209
168,CAKK,6.53,22,01 Sep 2022,30 Sep 2022,128683599500,589132300,68191,C121,202209
169,CAMP,-2.7,22,01 Sep 2022,30 Sep 2022,6118785600,21062100,6116,D221,202209
170,CANI,-6.25,22,01 Sep 2022,30 Sep 2022,871566700,8619400,2734,A122,202209
171,CARE,5.65,22,01 Sep 2022,30 Sep 2022,3069468524300,6216910500,44381,F121,202209
172,CARS,30.43,22,01 Sep 2022,30 Sep 2022,1635415768200,16281945100,181455,E745,202209
173,CASA,-9.88,22,01 Sep 2022,30 Sep 2022,2565069285500,3189772400,35700,G511,202209
174,CASH,-2.52,22,01 Sep 2022,30 Sep 2022,7351436000,45080300,4696,I111,202209
175,CASS,-0.5,22,01 Sep 2022,30 Sep 2022,2969189600,7352200,1486,J111,202209
176,CBMF,-3.85,22,01 Sep 2022,30 Sep 2022,13205636600,249385900,32617,E211,202209
177,CCSI,-6.47,22,01 Sep 2022,30 Sep 2022,2052665000,3070000,1923,C131,202209
178,CEKA,-7.59,22,01 Sep 2022,30 Sep 2022,2112980000,908100,1160,D222,202209
179,CENT,-18.33,22,01 Sep 2022,30 Sep 2022,20677590000,121342900,20431,J321,202209
180,CFIN,-3.27,22,01 Sep 2022,30 Sep 2022,40295529000,130584800,11765,G211,202209
181,CHEM,-9.65,22,01 Sep 2022,30 Sep 2022,46402633500,430385200,41863,B111,202209
182,CINT,0.0,22,01 Sep 2022,30 Sep 2022,132865200,592500,128,E211,202209
183,CITA,-2.97,22,01 Sep 2022,30 Sep 2022,271544000,91800,154,B141,202209
184,CITY,0.0,22,01 Sep 2022,30 Sep 2022,93926700,646000,354,H111,202209
185,CLAY,-4.51,22,01 Sep 2022,30 Sep 2022,14298500,21600,110,E512,202209
186,CLEO,7.76,22,01 Sep 2022,30 Sep 2022,148929809800,298979500,18640,D212,202209
187,CLPI,-1.08,22,01 Sep 2022,30 Sep 2022,1720827000,1829600,2070,B113,202209
188,CMNP,-1.0,22,01 Sep 2022,30 Sep 2022,816215500,410400,448,J112,202209
189,CMNT,-19.12,22,01 Sep 2022,30 Sep 2022,656234024000,699308700,16141,B121,202209
190,CMPP,3.6,22,01 Sep 2022,30 Sep 2022,22929147400,88552300,17321,K111,202209
191,CMRY,0.69,22,01 Sep 2022,30 Sep 2022,173221120000,40142500,21951,D221,202209
192,CNKO,0.0,22,01 Sep 2022,30 Sep 2022,273310000,5466200,2993,A122,202209
193,CNTB,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,E413,202209
194,CNTX,3.68,22,01 Sep 2022,30 Sep 2022,85521600,266000,235,E413,202209
195,COCO,6.5,22,01 Sep 2022,30 Sep 2022,5929380200,22257400,4256,D222,202209
196,COWL,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,H111,202209
197,CPIN,-3.83,22,01 Sep 2022,30 Sep 2022,789358300000,138935800,53111,D231,202209
198,CPRI,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,H111,202209
199,CPRO,-10.61,22,01 Sep 2022,30 Sep 2022,361046894300,5072563600,140234,D231,202209
200,CRAB,-6.84,22,01 Sep 2022,30 Sep 2022,118175341800,496790800,41339,D231,202209
201,CSAP,-6.25,22,01 Sep 2022,30 Sep 2022,5484477500,6541500,1829,E743,202209
202,CSIS,-6.25,22,01 Sep 2022,30 Sep 2022,10859649400,136552700,21187,H111,202209
203,CSMI,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,E515,202209
204,CSRA,-8.21,22,01 Sep 2022,30 Sep 2022,8335782000,12673000,3595,D232,202209
205,CTBN,-20.26,22,01 Sep 2022,30 Sep 2022,28840500,16400,104,B144,202209
206,CTRA,0.0,22,01 Sep 2022,30 Sep 2022,700491230000,691136400,88912,H111,202209
207,CTTH,0.0,22,01 Sep 2022,30 Sep 2022,15960000,319200,87,C121,202209
208,DADA,0.0,22,01 Sep 2022,30 Sep 2022,51275000,1025500,298,H111,202209
209,DART,-6.67,22,01 Sep 2022,30 Sep 2022,356833000,1752100,588,H111,202209
210,DAYA,-2.48,22,01 Sep 2022,30 Sep 2022,104458200,451500,354,D111,202209
211,DCII,-3.29,22,01 Sep 2022,30 Sep 2022,1013710000,26800,138,I121,202209
212,DEAL,0.0,22,01 Sep 2022,30 Sep 2022,9805000,196100,105,K211,202209
213,DEFI,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,G211,202209
214,DEPO,-5.68,22,01 Sep 2022,30 Sep 2022,2125043800,4713900,1326,E743,202209
215,DEWA,-27.5,22,01 Sep 2022,30 Sep 2022,1455939084200,18515058300,223891,A132,202209
216,DEWI,10.28,22,01 Sep 2022,30 Sep 2022,415357018800,1807842000,127589,D231,202209
217,DFAM,-7.94,22,01 Sep 2022,30 Sep 2022,27513615700,216989700,23712,E512,202209
218,DGIK,0.88,22,01 Sep 2022,30 Sep 2022,109134093200,939142900,70310,J211,202209
219,DGNS,-7.69,22,01 Sep 2022,30 Sep 2022,11527968600,40971400,8211,F121,202209
220,DIGI,0.0,22,01 Sep 2022,30 Sep 2022,4037370000,80747400,5782,E614,202209
221,DILD,-3.33,22,01 Sep 2022,30 Sep 2022,94180709400,511267400,38732,H111,202209
222,DIVA,17.24,22,01 Sep 2022,30 Sep 2022,5813809000,6164100,2731,I111,202209
223,DKFT,-5.47,22,01 Sep 2022,30 Sep 2022,53233753400,393350200,48298,B146,202209
224,DLTA,-0.78,22,01 Sep 2022,30 Sep 2022,17179117000,4438000,2221,D211,202209
225,DMAS,-2.27,22,01 Sep 2022,30 Sep 2022,132318448900,737842900,47238,H111,202209
226,DMMX,-15.64,22,01 Sep 2022,30 Sep 2022,76946823000,56705200,28402,I121,202209
227,DMND,0.0,22,01 Sep 2022,30 Sep 2022,260051500,318800,279,D112,202209
228,DNAR,-6.63,22,01 Sep 2022,30 Sep 2022,10061366100,54658700,7449,G111,202209
229,DNET,-1.07,22,01 Sep 2022,30 Sep 2022,566359000,153100,374,G512,202209
230,DOID,0.0,22,01 Sep 2022,30 Sep 2022,956460704400,2283027600,154636,A132,202209
231,DPNS,-4.1,22,01 Sep 2022,30 Sep 2022,2040846000,5258500,2099,B113,202209
232,DPUM,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,D231,202209
233,DRMA,-8.39,22,01 Sep 2022,30 Sep 2022,459842807000,673108700,17316,E111,202209
234,DSFI,-6.19,22,01 Sep 2022,30 Sep 2022,21436151100,219013700,21125,D231,202209
235,DSNG,-4.16,22,01 Sep 2022,30 Sep 2022,217857896500,441952300,23250,D232,202209
236,DSSA,19.31,22,01 Sep 2022,30 Sep 2022,603795000,16100,87,A121,202209
237,DUCK,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,E515,202209
238,DUTI,-13.82,22,01 Sep 2022,30 Sep 2022,2190744000,506200,1217,H111,202209
239,DVLA,-3.1,22,01 Sep 2022,30 Sep 2022,1420932000,554600,600,F211,202209
240,DWGL,0.0,22,01 Sep 2022,30 Sep 2022,1415404400,6284600,2211,A122,202209
241,DYAN,9.46,22,01 Sep 2022,30 Sep 2022,17819759300,217751900,15244,C224,202209
242,EAST,12.9,22,01 Sep 2022,30 Sep 2022,43344544100,415009600,33316,E512,202209
243,ECII,-4.72,22,01 Sep 2022,30 Sep 2022,326589800,614900,286,E742,202209
244,EDGE,7.32,22,01 Sep 2022,30 Sep 2022,2245485000,110400,332,I121,202209
245,EKAD,-1.39,22,01 Sep 2022,30 Sep 2022,5661006600,19860700,3896,B113,202209
246,ELPI,-10.17,22,01 Sep 2022,30 Sep 2022,82888136000,358806100,41433,K211,202209
247,ELSA,-3.14,22,01 Sep 2022,30 Sep 2022,787475957400,2338428300,147845,A131,202209
248,ELTY,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,H111,202209
249,EMDE,-6.62,22,01 Sep 2022,30 Sep 2022,271811000,1901800,1301,H111,202209
250,EMTK,-20.42,22,01 Sep 2022,30 Sep 2022,1012041138000,587550600,115501,I111,202209
251,ENAK,-5.65,22,01 Sep 2022,30 Sep 2022,204640793000,114129400,15319,E515,202209
252,ENRG,-1.54,22,01 Sep 2022,30 Sep 2022,618739274800,2238643800,122066,A111,202209
253,ENVY,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,I121,202209
254,ENZO,1.85,22,01 Sep 2022,30 Sep 2022,54727155300,887309500,45306,D231,202209
255,EPAC,0.0,22,01 Sep 2022,30 Sep 2022,80360000,1607200,176,B131,202209
256,EPMT,-0.74,22,01 Sep 2022,30 Sep 2022,2151970000,789000,1027,D111,202209
257,ERAA,-15.16,22,01 Sep 2022,30 Sep 2022,606635536600,1327197800,107738,E742,202209
258,ERTX,-5.08,22,01 Sep 2022,30 Sep 2022,69791100,362900,455,E411,202209
259,ESIP,-4.0,22,01 Sep 2022,30 Sep 2022,20374775900,264921700,36826,B131,202209
260,ESSA,-10.76,22,01 Sep 2022,30 Sep 2022,1017761548500,911372200,129238,B111,202209
261,ESTA,-15.34,22,01 Sep 2022,30 Sep 2022,78589579300,546357700,55723,E512,202209
262,ESTI,-13.25,22,01 Sep 2022,30 Sep 2022,13863891700,169150300,29230,E413,202209
263,ETWA,157.14,22,01 Sep 2022,30 Sep 2022,6073306400,43147800,5840,A221,202209
264,EURO,0.0,22,01 Sep 2022,30 Sep 2022,5135739800,73267500,3696,D421,202209
265,EXCL,-6.46,22,01 Sep 2022,30 Sep 2022,1020753197000,395407400,91241,J321,202209
266,FAPA,3.82,22,01 Sep 2022,30 Sep 2022,5139303000,1274500,529,D232,202209
267,FAST,-1.55,22,01 Sep 2022,30 Sep 2022,252914500,263300,409,E515,202209
268,FASW,-3.47,22,01 Sep 2022,30 Sep 2022,33187500,5300,16,B131,202209
269,FILM,15.6,22,01 Sep 2022,30 Sep 2022,729286574000,275744300,28679,E621,202209
270,FIMP,-1.72,22,01 Sep 2022,30 Sep 2022,6721405000,117348200,4140,J211,202209
271,FIRE,33.01,22,01 Sep 2022,30 Sep 2022,34616586700,159966600,26760,A122,202209
272,FISH,-1.74,22,01 Sep 2022,30 Sep 2022,197810000,26600,99,D232,202209
273,FITT,-3.43,22,01 Sep 2022,30 Sep 2022,11190930200,56018500,4217,E512,202209
274,FLMC,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,D421,202209
275,FMII,10.76,22,01 Sep 2022,30 Sep 2022,88097800,254200,493,H111,202209
276,FOOD,-1.83,22,01 Sep 2022,30 Sep 2022,2186509900,18918100,4101,D222,202209
277,FORU,-20.0,22,01 Sep 2022,30 Sep 2022,9185825400,32172400,9472,E611,202209
278,FORZ,0.0,22,01 Sep 2022,30 Sep 2022,0,0,0,H111,202209
279,FPNI,-18.08,22,01 Sep 2022,30 Sep 2022,66471148800,194216300,29752,B111,202209
280,FREN,-19.19,22,01 Sep 2022,30 Sep 2022,1253542481900,14173923900,270967,J321,202209
281,FUJI,-2.33,22,01 Sep 2022,30 Sep 2022,12075705000,18256000,592,G211,202209
282,GAMA,0.0,22,01 Sep 2022,30 Sep 2022,6275000,125500,55,H111,202209
283,GDST,19.72,22,01 Sep 2022,30 Sep 2022,308925567200,1702760500,154246,B144,202209
284,GDYR,0.0,22,01 Sep 2022,30 Sep 2022,94742000,72200,170,E112,202209
