,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
101,BLUE,-4.76,22,02 Jan 2020,31 Jan 2020,1249883400,2466700,2483,,202001
102,BMAS,-17.88,22,02 Jan 2020,31 Jan 2020,167476600,558800,244,,202001
103,BMRI,-1.63,22,02 Jan 2020,31 Jan 2020,7600476562500,987086800,122483,,202001
104,BMSR,-16.19,22,02 Jan 2020,31 Jan 2020,1206838400,11321400,1882,,202001
105,BMTR,-2.3,22,02 Jan 2020,31 Jan 2020,216392251800,607991100,59575,,202001
106,BNBA,-1.86,22,02 Jan 2020,31 Jan 2020,1410090400,4472500,917,,202001
107,BNBR,0.0,22,02 Jan 2020,31 Jan 2020,90260000,1805200,60,,202001
108,BNGA,-7.25,22,02 Jan 2020,31 Jan 2020,58879701000,62243600,6971,,202001
109,BNII,-2.91,22,02 Jan 2020,31 Jan 2020,2249507700,10972400,1943,,202001
110,BNLI,-7.11,22,02 Jan 2020,31 Jan 2020,333465047500,269342800,19071,,202001
111,BOGA,18.05,22,02 Jan 2020,31 Jan 2020,216542069000,160258700,18499,,202001
112,BOLA,-13.33,22,02 Jan 2020,31 Jan 2020,1220034200,4298600,987,,202001
113,BOLT,-1.79,22,02 Jan 2020,31 Jan 2020,2486681500,2955700,2440,,202001
114,BORN,0.0,12,02 Jan 2020,17 Jan 2020,0,0,0,,202001
115,BOSS,-23.26,22,02 Jan 2020,31 Jan 2020,28346677700,144796000,23623,,202001
116,BPFI,0.0,22,02 Jan 2020,31 Jan 2020,79910000,61000,3,,202001
117,BPII,0.0,22,02 Jan 2020,31 Jan 2020,19000000,1900,2,,202001
118,BPTR,1.12,22,02 Jan 2020,31 Jan 2020,102094400,1168200,271,,202001
119,BRAM,-35.19,22,02 Jan 2020,31 Jan 2020,20220000,2400,15,,202001
120,BRIS,-6.06,22,02 Jan 2020,31 Jan 2020,52359417400,164539100,13266,,202001
121,BRMS,-3.85,22,02 Jan 2020,31 Jan 2020,42111871700,822694300,8506,,202001
122,BRNA,-0.97,22,02 Jan 2020,31 Jan 2020,308000,300,3,,202001
123,BRPT,-13.58,22,02 Jan 2020,31 Jan 2020,1733796376000,1325951900,121315,,202001
124,BSDE,-11.16,22,02 Jan 2020,31 Jan 2020,275299611000,223831600,44032,,202001
125,BSIM,-14.53,22,02 Jan 2020,31 Jan 2020,47233300,92600,96,,202001
126,BSSR,3.85,22,02 Jan 2020,31 Jan 2020,32336000,17400,75,,202001
127,BSWD,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
128,BTEK,0.0,22,02 Jan 2020,31 Jan 2020,3085000,61700,39,,202001
129,BTEL,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
130,BTON,-6.19,22,02 Jan 2020,31 Jan 2020,154939200,775800,305,,202001
131,BTPN,-10.46,22,02 Jan 2020,31 Jan 2020,2705129000,879300,810,,202001
132,BTPS,3.76,22,02 Jan 2020,31 Jan 2020,399989588500,89187800,69664,,202001
133,BUDI,-4.85,22,02 Jan 2020,31 Jan 2020,1614148800,15959800,2018,,202001
134,BUKK,0.0,22,02 Jan 2020,31 Jan 2020,70143000,50500,81,,202001
135,BULL,9.26,22,02 Jan 2020,31 Jan 2020,232218220200,1361879900,12542,,202001
136,BUMI,-19.7,22,02 Jan 2020,31 Jan 2020,500237461000,7848035000,70276,,202001
137,BUVA,-24.32,22,02 Jan 2020,31 Jan 2020,292187000,4563800,684,,202001
138,BVIC,-19.05,22,02 Jan 2020,31 Jan 2020,5593616000,72635400,6677,,202001
139,BWPT,-26.75,22,02 Jan 2020,31 Jan 2020,236155925900,1574130300,67391,,202001
140,BYAN,-4.4,22,02 Jan 2020,31 Jan 2020,296407500,19400,44,,202001
141,CAKK,-14.29,22,02 Jan 2020,31 Jan 2020,5593452900,84951100,7861,,202001
142,CAMP,-13.9,22,02 Jan 2020,31 Jan 2020,5935077200,16630200,3496,,202001
143,CANI,-1.85,22,02 Jan 2020,31 Jan 2020,3578500,23800,36,,202001
144,CARS,-49.46,22,02 Jan 2020,31 Jan 2020,10212627100,86517400,5289,,202001
145,CASA,0.0,22,02 Jan 2020,31 Jan 2020,77000063600,185689800,22959,,202001
146,CASS,-10.48,22,02 Jan 2020,31 Jan 2020,68502000,115700,62,,202001
147,CCSI,-0.78,22,02 Jan 2020,31 Jan 2020,12682470000,47115000,6719,,202001
148,CEKA,-7.19,22,02 Jan 2020,31 Jan 2020,2940731000,1818100,1468,,202001
149,CENT,-9.59,22,02 Jan 2020,31 Jan 2020,6756277500,82792000,2549,,202001
150,CFIN,-13.1,22,02 Jan 2020,31 Jan 2020,1687505800,6418500,722,,202001
151,CINT,-13.25,22,02 Jan 2020,31 Jan 2020,353746200,1296500,411,,202001
152,CITA,13.14,22,02 Jan 2020,31 Jan 2020,592294500,308800,196,,202001
153,CITY,4.35,22,02 Jan 2020,31 Jan 2020,63843700,548900,205,,202001
154,CKRA,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
155,CLAY,-23.03,22,02 Jan 2020,31 Jan 2020,24388841000,8030800,4263,,202001
156,CLEO,-2.97,22,02 Jan 2020,31 Jan 2020,73116501900,147077900,12850,,202001
157,CLPI,-5.84,22,02 Jan 2020,31 Jan 2020,494416500,655000,351,,202001
158,CMNP,7.82,22,02 Jan 2020,31 Jan 2020,534213000,279000,420,,202001
159,CMPP,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
160,CNKO,0.0,22,02 Jan 2020,31 Jan 2020,950000,19000,30,,202001
161,CNTB,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
162,CNTX,1.78,22,02 Jan 2020,31 Jan 2020,298160400,937300,27,,202001
163,COCO,-6.04,22,02 Jan 2020,31 Jan 2020,1201044500,1413000,193,,202001
164,COWL,0.0,22,02 Jan 2020,31 Jan 2020,3295858800,63024900,2611,,202001
165,CPIN,2.31,22,02 Jan 2020,31 Jan 2020,926016607500,131559000,73967,,202001
166,CPRI,0.0,22,02 Jan 2020,31 Jan 2020,61940000,1238800,143,,202001
167,CPRO,0.0,22,02 Jan 2020,31 Jan 2020,5765000,115300,39,,202001
168,CSAP,-2.67,22,02 Jan 2020,31 Jan 2020,2637543400,5989900,365,,202001
169,CSIS,-6.98,22,02 Jan 2020,31 Jan 2020,508865300,5799800,1415,,202001
170,CTBN,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
171,CTRA,-13.94,22,02 Jan 2020,31 Jan 2020,357423093000,352687600,44968,,202001
172,CTTH,-10.0,22,02 Jan 2020,31 Jan 2020,514587300,7629700,1098,,202001
173,DART,-6.41,22,02 Jan 2020,31 Jan 2020,12988200,47100,88,,202001
174,DAYA,-12.67,22,02 Jan 2020,31 Jan 2020,33232000,125700,160,,202001
175,DEAL,-28.89,22,02 Jan 2020,31 Jan 2020,100331058000,536165000,67857,,202001
176,DEFI,-4.05,22,02 Jan 2020,31 Jan 2020,984028000,522200,531,,202001
177,DEWA,0.0,22,02 Jan 2020,31 Jan 2020,10420000,208400,66,,202001
178,DFAM,-2.0,22,02 Jan 2020,31 Jan 2020,55607498000,129225300,10310,,202001
179,DGIK,0.0,22,02 Jan 2020,31 Jan 2020,1105000,22100,13,,202001
180,DIGI,2.72,22,02 Jan 2020,31 Jan 2020,76701000,44800,28,,202001
181,DILD,12.31,22,02 Jan 2020,31 Jan 2020,13976637800,46431700,2565,,202001
182,DIVA,-31.0,22,02 Jan 2020,31 Jan 2020,18966573000,6877200,2414,,202001
183,DKFT,-12.68,22,02 Jan 2020,31 Jan 2020,47048888600,315731500,24134,,202001
184,DLTA,-2.57,22,02 Jan 2020,31 Jan 2020,789897500,117400,101,,202001
185,DMAS,-6.08,22,02 Jan 2020,31 Jan 2020,158623317400,565605500,37807,,202001
186,DMMX,-13.82,22,02 Jan 2020,31 Jan 2020,20517360300,94662500,7639,,202001
187,DNAR,-15.25,22,02 Jan 2020,31 Jan 2020,7320800,27500,32,,202001
188,DNET,4.23,22,02 Jan 2020,31 Jan 2020,358974000,116300,106,,202001
189,DOID,-21.43,22,02 Jan 2020,31 Jan 2020,63259229000,232599200,19837,,202001
190,DPNS,11.02,22,02 Jan 2020,31 Jan 2020,197400,700,3,,202001
191,DPUM,-9.91,22,02 Jan 2020,31 Jan 2020,4834452100,45843900,526,,202001
192,DSFI,-4.0,22,02 Jan 2020,31 Jan 2020,1083852000,10996400,526,,202001
193,DSNG,-10.87,22,02 Jan 2020,31 Jan 2020,14776300000,31964600,2107,,202001
194,DSSA,10.81,22,02 Jan 2020,31 Jan 2020,137497500,9200,31,,202001
195,DUCK,0.0,22,02 Jan 2020,31 Jan 2020,62276220500,51194500,2299,,202001
196,DUTI,-0.2,22,02 Jan 2020,31 Jan 2020,17986000,3600,8,,202001
197,DVLA,-2.67,22,02 Jan 2020,31 Jan 2020,427130000,193900,197,,202001
198,DWGL,-51.03,22,02 Jan 2020,31 Jan 2020,420791000,1437900,1013,,202001
199,DYAN,-39.83,22,02 Jan 2020,31 Jan 2020,23446626400,312138400,11947,,202001
200,EAST,-2.17,22,02 Jan 2020,31 Jan 2020,8588523100,88119100,16468,,202001
201,ECII,0.0,22,02 Jan 2020,31 Jan 2020,123626500,120800,24,,202001
202,EKAD,-0.93,22,02 Jan 2020,31 Jan 2020,3783186500,3455000,2506,,202001
203,ELSA,-11.11,22,02 Jan 2020,31 Jan 2020,205889460400,659813000,39338,,202001
204,ELTY,0.0,22,02 Jan 2020,31 Jan 2020,41420000,828400,174,,202001
205,EMDE,-4.46,22,02 Jan 2020,31 Jan 2020,156549200,711500,75,,202001
206,EMTK,0.0,22,02 Jan 2020,31 Jan 2020,245040000,45800,127,,202001
207,ENRG,0.0,22,02 Jan 2020,31 Jan 2020,14062605000,275122400,4073,,202001
208,ENVY,-69.11,22,02 Jan 2020,31 Jan 2020,171075505800,418574400,62336,,202001
209,EPMT,-14.63,22,02 Jan 2020,31 Jan 2020,781995000,436700,89,,202001
210,ERAA,-11.42,22,02 Jan 2020,31 Jan 2020,562086029500,325770800,74287,,202001
211,ERTX,-8.57,22,02 Jan 2020,31 Jan 2020,39785500,309400,152,,202001
212,ESIP,-26.0,22,02 Jan 2020,31 Jan 2020,14988217200,51550500,6222,,202001
213,ESSA,-12.69,22,02 Jan 2020,31 Jan 2020,19352569200,76975100,7497,,202001
214,ESTI,-13.33,22,02 Jan 2020,31 Jan 2020,212906400,3965100,681,,202001
215,ETWA,-9.38,22,02 Jan 2020,31 Jan 2020,994990300,15278900,2216,,202001
216,EXCL,-7.94,22,02 Jan 2020,31 Jan 2020,471908570000,147566500,56381,,202001
217,FAST,-5.88,22,02 Jan 2020,31 Jan 2020,173894000,70400,151,,202001
218,FASW,-5.84,22,02 Jan 2020,31 Jan 2020,27465000,3700,17,,202001
219,FILM,15.08,22,02 Jan 2020,31 Jan 2020,158483502800,633160500,75556,,202001
220,FINN,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
221,FIRE,-44.48,22,02 Jan 2020,31 Jan 2020,146980775100,513826300,88738,,202001
222,FISH,-28.95,22,02 Jan 2020,31 Jan 2020,108213000,39500,106,,202001
223,FITT,6.67,22,02 Jan 2020,31 Jan 2020,2231457100,26452900,3827,,202001
224,FMII,0.0,22,02 Jan 2020,31 Jan 2020,47000,100,1,,202001
225,FOOD,-16.81,22,02 Jan 2020,31 Jan 2020,799704800,7133600,1600,,202001
226,FORU,0.0,22,02 Jan 2020,31 Jan 2020,286900,2800,11,,202001
227,FORZ,0.0,22,02 Jan 2020,31 Jan 2020,246325000,4926500,189,,202001
228,FPNI,-29.41,22,02 Jan 2020,31 Jan 2020,8327049100,88858400,4833,,202001
229,FREN,-25.36,22,02 Jan 2020,31 Jan 2020,97252924300,764480300,47419,,202001
230,FUJI,-1.82,22,02 Jan 2020,31 Jan 2020,7242782500,67313000,757,,202001
231,GAMA,0.0,22,02 Jan 2020,31 Jan 2020,3723606000,74465600,1397,,202001
232,GDST,16.13,22,02 Jan 2020,31 Jan 2020,17183367900,197179500,18447,,202001
233,GDYR,-0.5,22,02 Jan 2020,31 Jan 2020,164446500,84800,52,,202001
234,GEMA,8.28,22,02 Jan 2020,31 Jan 2020,459815200,1342000,58,,202001
235,GEMS,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
236,GGRM,5.24,22,02 Jan 2020,31 Jan 2020,1669715432500,29375600,68293,,202001
237,GGRP,23.59,22,02 Jan 2020,31 Jan 2020,350553100,799000,606,,202001
238,GHON,-24.24,22,02 Jan 2020,31 Jan 2020,18480500,14600,27,,202001
239,GIAA,-18.88,22,02 Jan 2020,31 Jan 2020,228775583600,511846500,60828,,202001
240,GJTL,-15.56,22,02 Jan 2020,31 Jan 2020,41600262700,76611600,8493,,202001
241,GLOB,2.09,22,02 Jan 2020,31 Jan 2020,103979000,273200,310,,202001
242,GLVA,-16.56,22,02 Jan 2020,31 Jan 2020,5990283600,21398900,7617,,202001
243,GMFI,-34.3,22,02 Jan 2020,31 Jan 2020,66761651400,554185500,21361,,202001
244,GMTD,9.69,22,02 Jan 2020,31 Jan 2020,319675000,18500,33,,202001
245,GOLD,4.5,22,02 Jan 2020,31 Jan 2020,45965600,207500,67,,202001
246,GOLL,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
247,GOOD,-10.93,22,02 Jan 2020,31 Jan 2020,8333433000,5870000,2821,,202001
248,GPRA,-13.16,22,02 Jan 2020,31 Jan 2020,5426920800,81717800,4714,,202001
249,GREN,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
250,GSMF,17.0,22,02 Jan 2020,31 Jan 2020,7447600,68200,41,,202001
251,GTBO,-20.65,22,02 Jan 2020,31 Jan 2020,114261700,828800,521,,202001
252,GWSA,-11.04,22,02 Jan 2020,31 Jan 2020,330607400,2296500,293,,202001
253,GZCO,0.0,22,02 Jan 2020,31 Jan 2020,4238347700,84423400,2423,,202001
254,HADE,0.0,22,02 Jan 2020,31 Jan 2020,795000,15900,18,,202001
255,HDFA,-30.0,22,02 Jan 2020,31 Jan 2020,2593500,18100,37,,202001
256,HDIT,-9.09,22,02 Jan 2020,31 Jan 2020,146138500,237300,206,,202001
257,HDTX,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
258,HEAL,-5.03,22,02 Jan 2020,31 Jan 2020,16752574000,4884300,2310,,202001
259,HELI,-18.57,22,02 Jan 2020,31 Jan 2020,286229400,1450800,203,,202001
260,HERO,-4.49,22,02 Jan 2020,31 Jan 2020,11760500,13800,26,,202001
261,HEXA,-10.66,22,02 Jan 2020,31 Jan 2020,9181321000,2805300,1256,,202001
262,HITS,-20.69,22,02 Jan 2020,31 Jan 2020,431480500,656400,121,,202001
263,HKMU,-34.11,22,02 Jan 2020,31 Jan 2020,25276830300,118245500,9413,,202001
264,HMSP,-1.43,22,02 Jan 2020,31 Jan 2020,1990880403000,901196900,90687,,202001
265,HOKI,-6.38,22,02 Jan 2020,31 Jan 2020,510671928000,578741800,14066,,202001
266,HOME,0.0,22,02 Jan 2020,31 Jan 2020,164940000,3298800,254,,202001
267,HOTL,-35.9,22,02 Jan 2020,31 Jan 2020,95334486800,790099200,1373,,202001
268,HRME,21.51,22,02 Jan 2020,31 Jan 2020,601498337000,605565300,13485,,202001
269,HRTA,31.0,22,02 Jan 2020,31 Jan 2020,8920729400,37925900,5149,,202001
270,HRUM,1.14,22,02 Jan 2020,31 Jan 2020,27280908000,20291000,4329,,202001
271,IATA,0.0,22,02 Jan 2020,31 Jan 2020,272915000,5458300,2912,,202001
272,IBFN,57.02,22,02 Jan 2020,31 Jan 2020,584432000,1590200,231,,202001
273,IBST,0.0,22,02 Jan 2020,31 Jan 2020,0,0,0,,202001
274,ICBP,2.02,22,02 Jan 2020,31 Jan 2020,922655555000,79860200,43932,,202001
275,ICON,2.94,22,02 Jan 2020,31 Jan 2020,3975071800,56797300,1246,,202001
276,IDPR,2.72,22,02 Jan 2020,31 Jan 2020,323229000,876800,85,,202001
277,IFII,-13.33,22,02 Jan 2020,31 Jan 2020,33496276800,143324800,22456,,202001
278,IFSH,-18.64,22,02 Jan 2020,31 Jan 2020,422398700,815000,482,,202001
279,IGAR,-10.59,22,02 Jan 2020,31 Jan 2020,1932047600,6197100,709,,202001
280,IIKP,0.0,22,02 Jan 2020,31 Jan 2020,1900000,38000,51,,202001
281,IKAI,-30.14,22,02 Jan 2020,31 Jan 2020,36594459600,602624300,24384,,202001
282,IKBI,-3.85,22,02 Jan 2020,31 Jan 2020,46463000,178600,83,,202001
283,IMAS,-18.18,22,02 Jan 2020,31 Jan 2020,22674941000,20740800,7595,,202001
284,IMJS,-8.22,22,02 Jan 2020,31 Jan 2020,2704321000,9475600,731,,202001
285,IMPC,6.67,22,02 Jan 2020,31 Jan 2020,10701942500,9885200,834,,202001
286,INAF,-3.45,22,02 Jan 2020,31 Jan 2020,221499543000,265897200,73125,,202001
287,INAI,-5.0,22,02 Jan 2020,31 Jan 2020,59369200,139900,108,,202001
288,INCF,0.0,22,02 Jan 2020,31 Jan 2020,1445936900,27634700,2272,,202001
289,INCI,0.96,22,02 Jan 2020,31 Jan 2020,74952800,183700,98,,202001
290,INCO,-13.19,22,02 Jan 2020,31 Jan 2020,538973747000,158335100,43250,,202001
291,INDF,-1.26,22,02 Jan 2020,31 Jan 2020,1233489025000,152007900,61767,,202001
292,INDR,-3.29,22,02 Jan 2020,31 Jan 2020,1330754000,542000,715,,202001
293,INDS,-13.04,22,02 Jan 2020,31 Jan 2020,3406637000,1557000,301,,202001
294,INDX,-1.96,22,02 Jan 2020,31 Jan 2020,48484100,956400,180,,202001
295,INDY,-19.67,22,02 Jan 2020,31 Jan 2020,179064302500,150458200,29633,,202001
296,INKP,-12.34,22,02 Jan 2020,31 Jan 2020,747034760000,95080200,59513,,202001
297,INOV,-19.58,22,02 Jan 2020,31 Jan 2020,13947128800,42496600,5032,,202001
298,INPC,-9.84,22,02 Jan 2020,31 Jan 2020,360501700,6128000,592,,202001
299,INPP,19.64,22,02 Jan 2020,31 Jan 2020,205559500,225600,246,,202001
300,INPS,-1.23,22,02 Jan 2020,31 Jan 2020,9657778000,2414600,1736,,202001
301,INRU,0.63,22,02 Jan 2020,31 Jan 2020,8869500,10900,10,,202001
302,INTA,-1.61,22,02 Jan 2020,31 Jan 2020,21257074400,47663800,305,,202001
