,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
28,AMRT,-7.29,22,01 Agt 2019,30 Agt 2019,3582163000,4020500,900,,201908
29,ANDI,4.29,22,01 Agt 2019,30 Agt 2019,27363817500,13326400,222,,201908
30,ANJT,-12.78,22,01 Agt 2019,30 Agt 2019,299836500,368300,180,,201908
31,ANTM,14.44,22,01 Agt 2019,30 Agt 2019,3698154526500,3567699800,180247,,201908
32,APEX,-25.0,22,01 Agt 2019,30 Agt 2019,55953600,90700,151,,201908
33,APIC,5.3,22,01 Agt 2019,30 Agt 2019,391395595000,589011900,104215,,201908
34,APII,-2.37,22,01 Agt 2019,30 Agt 2019,18293000,107900,103,,201908
35,APLI,0.0,22,01 Agt 2019,30 Agt 2019,412451200,3491200,243,,201908
36,APLN,-7.92,22,01 Agt 2019,30 Agt 2019,335501653500,1723949900,76426,,201908
37,APOL,0.0,22,01 Agt 2019,30 Agt 2019,13345000,266900,15,,201908
38,ARGO,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
39,ARII,-4.61,22,01 Agt 2019,30 Agt 2019,660010500,875100,176,,201908
40,ARKA,70.39,22,01 Agt 2019,30 Agt 2019,10653212000,7461100,7010,,201908
41,ARMY,-10.4,22,01 Agt 2019,30 Agt 2019,303306750200,1298067900,2561,,201908
42,ARNA,-0.88,22,01 Agt 2019,30 Agt 2019,6137767000,11355300,804,,201908
43,ARTA,-2.5,22,01 Agt 2019,30 Agt 2019,13795200,36100,76,,201908
44,ARTI,0.0,22,01 Agt 2019,30 Agt 2019,18080000,361600,73,,201908
45,ARTO,385.38,22,01 Agt 2019,30 Agt 2019,608662300,1838200,366,,201908
46,ASBI,1.21,22,01 Agt 2019,30 Agt 2019,3973600,12300,29,,201908
47,ASDM,0.0,22,01 Agt 2019,30 Agt 2019,97919000,94100,67,,201908
48,ASGR,-13.16,22,01 Agt 2019,30 Agt 2019,2707619000,2629700,1215,,201908
49,ASII,-4.64,22,01 Agt 2019,30 Agt 2019,5235602540000,787575000,151164,,201908
50,ASJT,-2.68,22,01 Agt 2019,30 Agt 2019,304504800,1401900,241,,201908
51,ASMI,20.69,22,01 Agt 2019,30 Agt 2019,25020970500,27140800,6780,,201908
52,ASRI,-6.02,22,01 Agt 2019,30 Agt 2019,41747967800,132975700,13962,,201908
53,ASRM,-1.67,22,01 Agt 2019,30 Agt 2019,74007000,32300,37,,201908
54,ASSA,-4.05,22,01 Agt 2019,30 Agt 2019,24245935000,29915600,2375,,201908
55,ATIC,-6.9,22,01 Agt 2019,30 Agt 2019,45569500,56300,39,,201908
56,ATPK,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
57,AUTO,-6.97,22,01 Agt 2019,30 Agt 2019,21335342500,15616700,4463,,201908
58,BABP,20.0,22,01 Agt 2019,30 Agt 2019,25283974900,422061000,7581,,201908
59,BACA,-0.67,22,01 Agt 2019,30 Agt 2019,28950400,104900,42,,201908
60,BAJA,-16.13,22,01 Agt 2019,30 Agt 2019,300446700,3573800,667,,201908
61,BALI,-2.34,22,01 Agt 2019,30 Agt 2019,14679028500,8756600,2136,,201908
62,BAPA,-1.12,22,01 Agt 2019,30 Agt 2019,65136500,735700,389,,201908
63,BATA,3.85,22,01 Agt 2019,30 Agt 2019,487124500,745300,399,,201908
64,BAYU,30.2,22,01 Agt 2019,30 Agt 2019,202989500,167000,150,,201908
65,BBCA,-1.45,22,01 Agt 2019,30 Agt 2019,9167000222500,305066600,156816,,201908
66,BBHI,6.83,22,01 Agt 2019,30 Agt 2019,390192200,2300900,345,,201908
67,BBKP,-6.71,22,01 Agt 2019,30 Agt 2019,30624030800,107509600,9961,,201908
68,BBLD,-7.02,22,01 Agt 2019,30 Agt 2019,3405800,7500,10,,201908
69,BBMD,4.35,22,01 Agt 2019,30 Agt 2019,226721000,97600,11,,201908
70,BBNI,-9.14,22,01 Agt 2019,30 Agt 2019,3832709137500,488197500,107961,,201908
71,BBRI,-4.69,22,01 Agt 2019,30 Agt 2019,10000267013000,2367194500,262464,,201908
72,BBRM,0.0,22,01 Agt 2019,30 Agt 2019,76775100,1535500,62,,201908
73,BBTN,-18.7,22,01 Agt 2019,30 Agt 2019,931075462500,422526200,72539,,201908
74,BBYB,-0.7,22,01 Agt 2019,30 Agt 2019,564540000,2018500,204,,201908
75,BCAP,-7.96,22,01 Agt 2019,30 Agt 2019,408324400,1897600,466,,201908
76,BCIC,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
77,BCIP,0.0,22,01 Agt 2019,30 Agt 2019,2902179300,35109000,1410,,201908
78,BDMN,-5.22,22,01 Agt 2019,30 Agt 2019,503287462000,100998800,39126,,201908
79,BEEF,3.68,22,01 Agt 2019,30 Agt 2019,159124043600,458620000,40535,,201908
80,BEKS,0.0,22,01 Agt 2019,30 Agt 2019,134275000,2685500,224,,201908
81,BELL,1.98,22,01 Agt 2019,30 Agt 2019,1872409100,3787700,1333,,201908
82,BEST,-1.89,22,01 Agt 2019,30 Agt 2019,107480277400,352681000,20650,,201908
83,BFIN,-5.88,22,01 Agt 2019,30 Agt 2019,4181828500,7337900,1637,,201908
84,BGTG,-4.05,22,01 Agt 2019,30 Agt 2019,9435577500,128834300,6412,,201908
85,BHIT,-5.13,22,01 Agt 2019,30 Agt 2019,29225446900,392972000,9158,,201908
86,BIKA,-16.2,22,01 Agt 2019,30 Agt 2019,370618400,1687600,1414,,201908
87,BIMA,2.0,22,01 Agt 2019,30 Agt 2019,14979000,294900,127,,201908
88,BINA,-8.2,22,01 Agt 2019,30 Agt 2019,938013000,1061800,268,,201908
89,BIPI,0.0,22,01 Agt 2019,30 Agt 2019,748675000,14973500,777,,201908
90,BIPP,-5.8,22,01 Agt 2019,30 Agt 2019,74111900,1083700,261,,201908
91,BIRD,-4.63,22,01 Agt 2019,30 Agt 2019,105483693000,38816300,5285,,201908
92,BISI,-2.11,22,01 Agt 2019,30 Agt 2019,6986167500,4963700,1214,,201908
93,BJBR,-0.31,22,01 Agt 2019,30 Agt 2019,333937189000,216460100,10537,,201908
94,BJTM,-0.78,22,01 Agt 2019,30 Agt 2019,70252405500,111629400,14242,,201908
95,BKDP,0.0,22,01 Agt 2019,30 Agt 2019,19477600,349100,108,,201908
96,BKSL,-18.79,22,01 Agt 2019,30 Agt 2019,271332901300,2022136800,40369,,201908
97,BKSW,-5.71,22,01 Agt 2019,30 Agt 2019,9494100,52600,44,,201908
98,BLTA,0.0,22,01 Agt 2019,30 Agt 2019,141440000,2828800,1418,,201908
99,BLTZ,5.26,22,01 Agt 2019,30 Agt 2019,1510000,400,3,,201908
100,BLUE,3.31,22,01 Agt 2019,30 Agt 2019,6098823000,9899500,3493,,201908
101,BMAS,0.0,22,01 Agt 2019,30 Agt 2019,7693200,25700,41,,201908
102,BMRI,-9.09,22,01 Agt 2019,30 Agt 2019,6779414412500,925098700,125810,,201908
103,BMSR,-20.59,22,01 Agt 2019,30 Agt 2019,580323000,6839600,873,,201908
104,BMTR,-12.89,22,01 Agt 2019,30 Agt 2019,227547354600,620379500,40345,,201908
105,BNBA,5.71,22,01 Agt 2019,30 Agt 2019,3207242200,10924500,741,,201908
106,BNBR,0.0,22,01 Agt 2019,30 Agt 2019,97710000,1954200,179,,201908
107,BNGA,-2.33,22,01 Agt 2019,30 Agt 2019,49029892500,45923400,7273,,201908
108,BNII,-10.08,22,01 Agt 2019,30 Agt 2019,15127057400,60817700,7812,,201908
109,BNLI,2.65,22,01 Agt 2019,30 Agt 2019,1140394741000,1155005700,56553,,201908
110,BOGA,19.85,22,01 Agt 2019,30 Agt 2019,80068640000,107241000,18599,,201908
111,BOLA,-1.59,22,01 Agt 2019,30 Agt 2019,3447063400,9302800,1771,,201908
112,BOLT,4.12,22,01 Agt 2019,30 Agt 2019,2485874500,2881700,2536,,201908
113,BORN,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
114,BOSS,-31.25,22,01 Agt 2019,30 Agt 2019,39409084500,47320600,12874,,201908
115,BPFI,10.7,22,01 Agt 2019,30 Agt 2019,471453500,470000,60,,201908
116,BPII,-0.31,22,01 Agt 2019,30 Agt 2019,4797500,600,2,,201908
117,BPTR,-13.89,22,01 Agt 2019,30 Agt 2019,4612319900,40373400,7093,,201908
118,BRAM,-7.69,22,01 Agt 2019,30 Agt 2019,37050000,5100,30,,201908
119,BRIS,-14.06,22,01 Agt 2019,30 Agt 2019,45082793200,95689600,19194,,201908
120,BRMS,4.0,22,01 Agt 2019,30 Agt 2019,71632765600,1371805200,11334,,201908
121,BRNA,-0.92,22,01 Agt 2019,30 Agt 2019,7729500,7400,7,,201908
122,BRPT,-76.68,22,01 Agt 2019,30 Agt 2019,1415098672000,1581954800,124314,,201908
123,BSDE,-4.93,22,01 Agt 2019,30 Agt 2019,418646769000,307881300,47742,,201908
124,BSIM,-7.69,22,01 Agt 2019,30 Agt 2019,226325000,390100,143,,201908
125,BSSR,1.82,22,01 Agt 2019,30 Agt 2019,119154000,78800,132,,201908
126,BSWD,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
127,BTEK,-5.41,22,01 Agt 2019,30 Agt 2019,113987240400,1510448600,16494,,201908
128,BTEL,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
129,BTON,-11.4,22,01 Agt 2019,30 Agt 2019,888118400,4138500,807,,201908
130,BTPN,-1.81,22,01 Agt 2019,30 Agt 2019,20854963000,6247800,2819,,201908
131,BTPS,1.58,22,01 Agt 2019,30 Agt 2019,2361135047000,717777600,118033,,201908
132,BUDI,0.0,22,01 Agt 2019,30 Agt 2019,1615601600,16079000,2511,,201908
133,BUKK,-14.71,22,01 Agt 2019,30 Agt 2019,142479000,94800,145,,201908
134,BULL,-8.1,22,01 Agt 2019,30 Agt 2019,120883107100,610972400,12591,,201908
135,BUMI,-12.96,22,01 Agt 2019,30 Agt 2019,422189737200,4239454900,60688,,201908
136,BUVA,-8.42,22,01 Agt 2019,30 Agt 2019,9001372500,98033000,3060,,201908
137,BVIC,16.97,22,01 Agt 2019,30 Agt 2019,4763768000,28352600,349,,201908
138,BWPT,-9.09,22,01 Agt 2019,30 Agt 2019,49506853800,350498500,14684,,201908
139,BYAN,-3.55,22,01 Agt 2019,30 Agt 2019,16604220000,1036200,37,,201908
140,CAKK,-6.67,22,01 Agt 2019,30 Agt 2019,14083358600,116945900,6545,,201908
141,CAMP,-0.97,22,01 Agt 2019,30 Agt 2019,26747347500,48197900,11104,,201908
142,CANI,1.9,22,01 Agt 2019,30 Agt 2019,103362300,488300,395,,201908
143,CARS,-1.61,22,01 Agt 2019,30 Agt 2019,11347300600,48588400,2928,,201908
144,CASA,11.11,22,01 Agt 2019,30 Agt 2019,68173412000,172577000,33085,,201908
145,CASS,-5.97,22,01 Agt 2019,30 Agt 2019,29502500,45400,45,,201908
146,CCSI,47.22,22,01 Agt 2019,30 Agt 2019,151962536600,490841300,53047,,201908
147,CEKA,-5.66,22,01 Agt 2019,30 Agt 2019,3564109000,2270700,1353,,201908
148,CENT,-5.75,22,01 Agt 2019,30 Agt 2019,11392458100,132814400,4526,,201908
149,CFIN,-3.14,22,01 Agt 2019,30 Agt 2019,4105991000,13096300,1743,,201908
150,CINT,-6.47,22,01 Agt 2019,30 Agt 2019,1113548400,4079200,521,,201908
151,CITA,10.86,22,01 Agt 2019,30 Agt 2019,1125035000,593100,295,,201908
152,CITY,-1.98,22,01 Agt 2019,30 Agt 2019,37033700,187300,134,,201908
153,CKRA,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
154,CLAY,15.87,22,01 Agt 2019,30 Agt 2019,286898892000,61752100,67211,,201908
155,CLEO,12.38,22,01 Agt 2019,30 Agt 2019,415301224700,706810400,73428,,201908
156,CLPI,-4.19,22,01 Agt 2019,30 Agt 2019,2347362000,2883100,576,,201908
157,CMNP,8.82,22,01 Agt 2019,30 Agt 2019,4113060000,2891900,619,,201908
158,CMPP,-0.54,22,01 Agt 2019,30 Agt 2019,53994200,289900,107,,201908
159,CNKO,0.0,22,01 Agt 2019,30 Agt 2019,59520000,1190400,271,,201908
160,CNTB,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
161,CNTX,-6.83,22,01 Agt 2019,30 Agt 2019,6754000,14800,43,,201908
162,COCO,-0.54,22,01 Agt 2019,30 Agt 2019,49117812500,53051300,6985,,201908
163,COWL,-3.57,22,01 Agt 2019,30 Agt 2019,729245400,3454100,2244,,201908
164,CPIN,-6.51,22,01 Agt 2019,30 Agt 2019,1004989408500,209231100,83468,,201908
165,CPRI,-21.92,22,01 Agt 2019,30 Agt 2019,12746467600,189990000,28878,,201908
166,CPRO,0.0,22,01 Agt 2019,30 Agt 2019,92995000,1859900,102,,201908
167,CSAP,-6.67,22,01 Agt 2019,30 Agt 2019,2858940600,5882100,830,,201908
168,CSIS,-9.9,22,01 Agt 2019,30 Agt 2019,4000232900,40752400,16162,,201908
169,CTBN,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
170,CTRA,-11.34,22,01 Agt 2019,30 Agt 2019,868914991000,728773400,88415,,201908
171,CTTH,-1.01,22,01 Agt 2019,30 Agt 2019,1787036700,18843900,783,,201908
172,DART,0.0,22,01 Agt 2019,30 Agt 2019,41776000,130500,76,,201908
173,DAYA,-1.67,22,01 Agt 2019,30 Agt 2019,74233200,279900,286,,201908
174,DEAL,25.0,22,01 Agt 2019,30 Agt 2019,556695109000,404120100,32960,,201908
175,DEFI,-5.01,22,01 Agt 2019,30 Agt 2019,61822500,32000,62,,201908
176,DEWA,0.0,22,01 Agt 2019,30 Agt 2019,6695000,133900,26,,201908
177,DFAM,11.7,22,01 Agt 2019,30 Agt 2019,19082381500,21987100,9393,,201908
178,DGIK,0.0,22,01 Agt 2019,30 Agt 2019,60210000,1204200,17,,201908
179,DIGI,22.39,22,01 Agt 2019,30 Agt 2019,1671798000,984100,230,,201908
180,DILD,-6.79,22,01 Agt 2019,30 Agt 2019,58721911400,140613100,5877,,201908
181,DIVA,4.05,22,01 Agt 2019,30 Agt 2019,169984646000,44154500,6494,,201908
182,DKFT,32.0,22,01 Agt 2019,30 Agt 2019,202232351900,741771100,59678,,201908
183,DLTA,-1.74,22,01 Agt 2019,30 Agt 2019,992700000,139700,211,,201908
184,DMAS,1.97,22,01 Agt 2019,30 Agt 2019,316280009600,1031157900,44407,,201908
185,DNAR,-0.74,22,01 Agt 2019,30 Agt 2019,56946800,213900,77,,201908
186,DNET,0.65,22,01 Agt 2019,30 Agt 2019,658232000,213000,108,,201908
187,DOID,-26.45,22,01 Agt 2019,30 Agt 2019,88805484200,228981700,23671,,201908
188,DPNS,-7.33,22,01 Agt 2019,30 Agt 2019,62997600,218900,84,,201908
189,DPUM,-12.1,22,01 Agt 2019,30 Agt 2019,534158000,4651800,351,,201908
190,DSFI,4.84,22,01 Agt 2019,30 Agt 2019,8402587500,65954500,2034,,201908
191,DSNG,-3.45,22,01 Agt 2019,30 Agt 2019,4521461600,12891600,1356,,201908
192,DSSA,17.85,22,01 Agt 2019,30 Agt 2019,131687500,6700,22,,201908
193,DUCK,5.83,22,01 Agt 2019,30 Agt 2019,12793610500,8187300,2038,,201908
194,DUTI,-2.9,22,01 Agt 2019,30 Agt 2019,38207500,5700,4,,201908
195,DVLA,-1.79,22,01 Agt 2019,30 Agt 2019,521562000,233400,186,,201908
196,DWGL,80.13,22,01 Agt 2019,30 Agt 2019,14978629700,66382500,10822,,201908
197,DYAN,-5.59,22,01 Agt 2019,30 Agt 2019,17030406900,130584000,5811,,201908
198,EAST,16.89,22,01 Agt 2019,30 Agt 2019,89266797500,465878100,39789,,201908
199,ECII,0.0,22,01 Agt 2019,30 Agt 2019,1723441500,1544400,172,,201908
200,EKAD,-5.49,22,01 Agt 2019,30 Agt 2019,3206852000,3688900,1412,,201908
201,ELSA,-3.89,22,01 Agt 2019,30 Agt 2019,180761274000,531595100,28335,,201908
202,ELTY,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
203,EMDE,0.0,22,01 Agt 2019,30 Agt 2019,622711400,2631800,86,,201908
204,EMTK,-4.47,22,01 Agt 2019,30 Agt 2019,9045090000,1253900,81,,201908
205,ENRG,0.0,22,01 Agt 2019,30 Agt 2019,46858219600,828399600,17716,,201908
206,ENVY,21.17,22,01 Agt 2019,30 Agt 2019,694954736000,543376300,44387,,201908
207,EPMT,-2.13,22,01 Agt 2019,30 Agt 2019,203135000,88100,26,,201908
208,ERAA,-26.19,22,01 Agt 2019,30 Agt 2019,2043646735500,1116591500,195180,,201908
209,ERTX,0.79,22,01 Agt 2019,30 Agt 2019,79351300,661600,154,,201908
210,ESSA,-13.7,22,01 Agt 2019,30 Agt 2019,46023993600,172273900,14348,,201908
211,ESTI,2.27,22,01 Agt 2019,30 Agt 2019,23939227800,232527800,45177,,201908
212,ETWA,-1.59,22,01 Agt 2019,30 Agt 2019,11979900,189600,113,,201908
213,EXCL,7.74,22,01 Agt 2019,30 Agt 2019,866490238000,263001700,94280,,201908
214,FAST,6.3,22,01 Agt 2019,30 Agt 2019,612258000,226200,177,,201908
215,FASW,4.37,22,01 Agt 2019,30 Agt 2019,10416565000,1277600,439,,201908
216,FILM,-6.15,22,01 Agt 2019,30 Agt 2019,3871634500,4281200,931,,201908
217,FINN,0.0,22,01 Agt 2019,30 Agt 2019,8445000,168900,38,,201908
218,FIRE,-9.09,22,01 Agt 2019,30 Agt 2019,2083555832000,914724900,15852,,201908
219,FISH,18.28,22,01 Agt 2019,30 Agt 2019,28127000,9100,26,,201908
220,FITT,-12.61,22,01 Agt 2019,30 Agt 2019,9988494500,98201700,8580,,201908
221,FMII,19.61,22,01 Agt 2019,30 Agt 2019,1866200,3400,15,,201908
222,FOOD,-29.41,22,01 Agt 2019,30 Agt 2019,26927201100,160031500,27594,,201908
223,FORU,-1.0,22,01 Agt 2019,30 Agt 2019,3787200,40000,46,,201908
224,FORZ,1.6,22,01 Agt 2019,30 Agt 2019,29195219500,31657300,2333,,201908
225,FPNI,-6.94,22,01 Agt 2019,30 Agt 2019,2679455400,19523300,2013,,201908
226,FREN,-22.54,22,01 Agt 2019,30 Agt 2019,434693286200,2640070200,136423,,201908
227,FUJI,-5.6,22,01 Agt 2019,30 Agt 2019,3825852600,31150400,4678,,201908
228,GAMA,0.0,22,01 Agt 2019,30 Agt 2019,8885000,177700,267,,201908
229,GDST,-7.87,22,01 Agt 2019,30 Agt 2019,1527845800,17602300,5518,,201908
230,GDYR,0.0,22,01 Agt 2019,30 Agt 2019,397000,200,1,,201908
231,GEMA,0.54,22,01 Agt 2019,30 Agt 2019,252306200,683100,61,,201908
232,GEMS,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
233,GGRM,-7.98,22,01 Agt 2019,30 Agt 2019,2266685442500,30726200,86268,,201908
234,GHON,5.26,22,01 Agt 2019,30 Agt 2019,340809500,264500,205,,201908
235,GIAA,22.0,22,01 Agt 2019,30 Agt 2019,484865240200,985963300,82144,,201908
236,GJTL,-1.45,22,01 Agt 2019,30 Agt 2019,38471612500,56581900,5429,,201908
237,GLOB,7.33,22,01 Agt 2019,30 Agt 2019,1656258000,3205000,1869,,201908
238,GMCW,0.0,8,01 Agt 2019,12 Agt 2019,0,0,0,,201908
239,GMFI,-3.77,22,01 Agt 2019,30 Agt 2019,44667293300,213110000,13369,,201908
240,GMTD,-0.5,22,01 Agt 2019,30 Agt 2019,105155000,5300,34,,201908
241,GOLD,-4.0,22,01 Agt 2019,30 Agt 2019,324875400,1341700,390,,201908
242,GOLL,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
243,GOOD,6.44,22,01 Agt 2019,30 Agt 2019,20089801000,12038800,6552,,201908
244,GPRA,0.0,22,01 Agt 2019,30 Agt 2019,989074800,10925200,1040,,201908
245,GREN,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
246,GSMF,6.09,22,01 Agt 2019,30 Agt 2019,4499204300,35637300,11034,,201908
247,GTBO,-5.99,22,01 Agt 2019,30 Agt 2019,89958100,568000,268,,201908
248,GWSA,-4.06,22,01 Agt 2019,30 Agt 2019,979369000,5140700,221,,201908
249,GZCO,0.0,22,01 Agt 2019,30 Agt 2019,79275000,1585500,1073,,201908
250,HADE,0.0,22,01 Agt 2019,30 Agt 2019,1325000,26500,7,,201908
251,HDFA,-6.33,22,01 Agt 2019,30 Agt 2019,11726600,73800,88,,201908
252,HDIT,-0.63,22,01 Agt 2019,30 Agt 2019,22130533500,27677500,2846,,201908
253,HDTX,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
254,HEAL,9.88,22,01 Agt 2019,30 Agt 2019,60915079000,18254700,4805,,201908
255,HELI,2.94,22,01 Agt 2019,30 Agt 2019,312214500,1857300,290,,201908
256,HERO,-5.26,22,01 Agt 2019,30 Agt 2019,758565000,1017800,566,,201908
257,HEXA,-4.46,22,01 Agt 2019,30 Agt 2019,4894146000,1494600,1058,,201908
258,HITS,13.6,22,01 Agt 2019,30 Agt 2019,583391500,900400,177,,201908
259,HKMU,-7.98,22,01 Agt 2019,30 Agt 2019,120708864000,344678100,9473,,201908
260,HMSP,-11.22,22,01 Agt 2019,30 Agt 2019,2837501122000,975911000,139632,,201908
261,HOKI,-2.92,22,01 Agt 2019,30 Agt 2019,566384799500,673383500,24287,,201908
262,HOME,34.48,22,01 Agt 2019,30 Agt 2019,6501439059800,91985359000,96939,,201908
263,HOTL,0.58,22,01 Agt 2019,30 Agt 2019,23188317400,131018100,3697,,201908
264,HRME,23.65,22,01 Agt 2019,30 Agt 2019,137057494000,164379900,30954,,201908
265,HRTA,-22.41,22,01 Agt 2019,30 Agt 2019,8335139200,26959400,7481,,201908
266,HRUM,6.42,22,01 Agt 2019,30 Agt 2019,69401409000,51386200,12335,,201908
267,IATA,0.0,22,01 Agt 2019,30 Agt 2019,25490000,509800,34,,201908
268,IBFN,2.0,22,01 Agt 2019,30 Agt 2019,1038633000,5483800,387,,201908
269,IBST,0.0,22,01 Agt 2019,30 Agt 2019,0,0,0,,201908
270,ICBP,12.62,22,01 Agt 2019,30 Agt 2019,1968156327500,171127100,69136,,201908
271,ICON,5.05,22,01 Agt 2019,30 Agt 2019,446541400,4428900,221,,201908
272,IDPR,-7.0,22,01 Agt 2019,30 Agt 2019,538517000,1378200,194,,201908
273,IGAR,-2.82,22,01 Agt 2019,30 Agt 2019,379657600,1085500,238,,201908
274,IIKP,-3.85,22,01 Agt 2019,30 Agt 2019,36565469900,706490000,5012,,201908
275,IKAI,2.86,22,01 Agt 2019,30 Agt 2019,30822211500,213622400,8747,,201908
276,IKBI,-7.53,22,01 Agt 2019,30 Agt 2019,336383400,1212700,458,,201908
277,IMAS,-22.59,22,01 Agt 2019,30 Agt 2019,34769222500,17446400,9227,,201908
278,IMJS,-7.57,22,01 Agt 2019,30 Agt 2019,9256870500,19377400,2618,,201908
279,IMPC,0.48,22,01 Agt 2019,30 Agt 2019,9142663000,8831000,909,,201908
280,INAF,-9.09,22,01 Agt 2019,30 Agt 2019,18323000000,8466200,4428,,201908
281,INAI,-10.79,22,01 Agt 2019,30 Agt 2019,259047800,580200,199,,201908
282,INCF,-5.8,22,01 Agt 2019,30 Agt 2019,7968133600,111671500,7924,,201908
283,INCI,-8.05,22,01 Agt 2019,30 Agt 2019,301131600,697100,221,,201908
284,INCO,16.5,22,01 Agt 2019,30 Agt 2019,1621014907000,499964300,78776,,201908
285,INDF,12.01,22,01 Agt 2019,30 Agt 2019,1643584325000,220264200,68491,,201908
286,INDR,-8.48,22,01 Agt 2019,30 Agt 2019,2071899000,510200,899,,201908
287,INDS,1.33,22,01 Agt 2019,30 Agt 2019,33057674000,14625100,5025,,201908
288,INDX,1.56,22,01 Agt 2019,30 Agt 2019,614957500,8795100,3786,,201908
289,INDY,-9.09,22,01 Agt 2019,30 Agt 2019,235868717500,166397200,44666,,201908
290,INKP,-8.36,22,01 Agt 2019,30 Agt 2019,1745725355000,241254900,129442,,201908
291,INOV,11.22,22,01 Agt 2019,30 Agt 2019,41441130000,103967400,15780,,201908
292,INPC,-1.41,22,01 Agt 2019,30 Agt 2019,1213181700,17539200,948,,201908
293,INPP,9.46,22,01 Agt 2019,30 Agt 2019,106069500,127200,171,,201908
294,INPS,6.89,22,01 Agt 2019,30 Agt 2019,1957942000,620000,1046,,201908
295,INRU,26.05,22,01 Agt 2019,30 Agt 2019,150786000,222800,80,,201908
296,INTA,0.0,22,01 Agt 2019,30 Agt 2019,5218334600,11070400,669,,201908
297,INTD,-8.28,22,01 Agt 2019,30 Agt 2019,14174300,97200,53,,201908
298,INTP,-3.34,22,01 Agt 2019,30 Agt 2019,1093369932500,50645000,55238,,201908
299,IPCC,-7.69,22,01 Agt 2019,30 Agt 2019,3667787000,3022700,826,,201908
300,IPCM,-11.72,22,01 Agt 2019,30 Agt 2019,1780870200,6694000,1285,,201908
301,IPOL,4.95,22,01 Agt 2019,30 Agt 2019,1232219200,11630500,777,,201908
