,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
100,BCIP,-8.96,22,02 Oct 2023,31 Oct 2023,3506271000,54887400,9609,H111,202310
101,BDKR,1.79,22,02 Oct 2023,31 Oct 2023,72375634000,127453700,80808,J211,202310
102,BDMN,-4.2,22,02 Oct 2023,31 Oct 2023,75237567000,27566100,11798,G111,202310
103,BEBS,0.0,22,02 Oct 2023,31 Oct 2023,24755000,495100,228,B121,202310
104,BEEF,6.25,22,02 Oct 2023,31 Oct 2023,9761765600,71666200,6906,D222,202310
105,BEER,0.0,22,02 Oct 2023,31 Oct 2023,10571641200,33149100,4439,D211,202310
106,BEKS,0.0,22,02 Oct 2023,31 Oct 2023,364660000,7293200,302,G111,202310
107,BELI,0.44,22,02 Oct 2023,31 Oct 2023,19817001600,43742400,1627,I111,202310
108,BELL,-1.19,22,02 Oct 2023,31 Oct 2023,29449131500,347198700,38476,E413,202310
109,BESS,-4.35,22,02 Oct 2023,31 Oct 2023,13990227300,93112200,11067,A122,202310
110,BEST,-18.9,22,02 Oct 2023,31 Oct 2023,66915925500,449209900,23945,H111,202310
111,BFIN,-10.48,22,02 Oct 2023,31 Oct 2023,324234986500,305075100,40866,G211,202310
112,BGTG,-8.86,22,02 Oct 2023,31 Oct 2023,17178134300,230715300,44058,G111,202310
113,BHAT,23.0,22,02 Oct 2023,31 Oct 2023,2337321284000,3905218400,48469,G413,202310
114,BHIT,-1.96,22,02 Oct 2023,31 Oct 2023,51950538700,1034061400,9574,C311,202310
115,BIKA,-8.22,22,02 Oct 2023,31 Oct 2023,99267000,1444600,271,H111,202310
116,BIKE,-2.96,22,02 Oct 2023,31 Oct 2023,37959840600,95309600,17194,E321,202310
117,BIMA,58.82,22,02 Oct 2023,31 Oct 2023,20117428400,149418900,31920,E412,202310
118,BINA,7.53,22,02 Oct 2023,31 Oct 2023,22824118000,5670400,935,G111,202310
119,BINO,0.82,22,02 Oct 2023,31 Oct 2023,3213029700,26256400,5320,C223,202310
120,BIPI,2.68,22,02 Oct 2023,31 Oct 2023,584483113200,5214792800,50068,A122,202310
121,BIPP,0.0,22,02 Oct 2023,31 Oct 2023,10940000,218800,44,H111,202310
122,BIRD,-5.71,22,02 Oct 2023,31 Oct 2023,147414016500,71262500,35691,K132,202310
123,BISI,-4.88,22,02 Oct 2023,31 Oct 2023,3990148000,2535700,848,D232,202310
124,BJBR,-2.99,22,02 Oct 2023,31 Oct 2023,45201564500,39606700,20333,G111,202310
125,BJTM,-4.72,22,02 Oct 2023,31 Oct 2023,71374042000,115239600,31100,G111,202310
126,BKDP,8.0,22,02 Oct 2023,31 Oct 2023,17080662600,240294600,21992,H111,202310
127,BKSL,0.0,22,02 Oct 2023,31 Oct 2023,3234732300,64660500,2290,H111,202310
128,BKSW,-9.2,22,02 Oct 2023,31 Oct 2023,4879690500,58353200,2142,G111,202310
129,BLTA,0.0,22,02 Oct 2023,31 Oct 2023,10125000,202500,77,K211,202310
130,BLTZ,-7.08,22,02 Oct 2023,31 Oct 2023,28951500,14100,109,E514,202310
131,BLUE,-0.53,22,02 Oct 2023,31 Oct 2023,976000600,2536500,1710,C223,202310
132,BMAS,3.56,22,02 Oct 2023,31 Oct 2023,281644000,220800,226,G111,202310
133,BMBL,-3.57,22,02 Oct 2023,31 Oct 2023,358921300,13147000,1098,E521,202310
134,BMHS,-4.0,22,02 Oct 2023,31 Oct 2023,8419098400,21352000,2503,F121,202310
135,BMRI,-5.81,22,02 Oct 2023,31 Oct 2023,9484989217500,1613565800,222937,G111,202310
136,BMSR,-17.39,22,02 Oct 2023,31 Oct 2023,3556225400,9194300,4884,B111,202310
137,BMTR,-3.55,22,02 Oct 2023,31 Oct 2023,239907143200,861382400,97867,E611,202310
138,BNBA,-3.38,22,02 Oct 2023,31 Oct 2023,6072744500,8190300,2838,G111,202310
139,BNBR,-1.96,22,02 Oct 2023,31 Oct 2023,6429569500,128465300,1898,C311,202310
140,BNGA,2.37,22,02 Oct 2023,31 Oct 2023,382120855500,225841400,47723,G111,202310
141,BNII,-6.77,22,02 Oct 2023,31 Oct 2023,4496692000,17616100,4858,G111,202310
142,BNLI,-2.16,22,02 Oct 2023,31 Oct 2023,1244371000,1359600,1341,G111,202310
143,BOBA,21.28,22,02 Oct 2023,31 Oct 2023,13540192100,66420800,17092,D222,202310
144,BOGA,-1.6,22,02 Oct 2023,31 Oct 2023,3274823551500,2663500300,42239,E745,202310
145,BOLA,-8.11,22,02 Oct 2023,31 Oct 2023,1708253700,9504700,1630,E514,202310
146,BOLT,0.0,22,02 Oct 2023,31 Oct 2023,238554000,274200,36,E111,202310
147,BOSS,0.0,22,02 Oct 2023,31 Oct 2023,71795000,1435900,363,A121,202310
148,BPFI,-2.17,22,02 Oct 2023,31 Oct 2023,270196600,634300,438,G211,202310
149,BPII,-1.92,22,02 Oct 2023,31 Oct 2023,69300000,6700,13,G511,202310
150,BPTR,-1.96,22,02 Oct 2023,31 Oct 2023,4385218800,43250600,7219,K132,202310
151,BRAM,-4.83,22,02 Oct 2023,31 Oct 2023,734417500,113500,359,E112,202310
152,BRIS,-7.69,22,02 Oct 2023,31 Oct 2023,509743225000,330723800,93184,G111,202310
153,BRMS,-8.49,22,02 Oct 2023,31 Oct 2023,919141992100,4769301400,103477,B146,202310
154,BRNA,-6.25,22,02 Oct 2023,31 Oct 2023,11751000,12900,64,B131,202310
155,BRPT,-13.46,22,02 Oct 2023,31 Oct 2023,3704374069500,3180680100,333862,B111,202310
156,BSBK,0.0,22,02 Oct 2023,31 Oct 2023,741200000,14824000,891,H111,202310
157,BSDE,-1.47,22,02 Oct 2023,31 Oct 2023,412065354500,398722600,44341,H111,202310
158,BSIM,-0.56,22,02 Oct 2023,31 Oct 2023,4007988000,4548200,552,G111,202310
159,BSML,-12.99,22,02 Oct 2023,31 Oct 2023,158882197600,940151100,37451,A122,202310
160,BSSR,-0.25,22,02 Oct 2023,31 Oct 2023,57753658000,14262700,21686,A121,202310
161,BSWD,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,G111,202310
162,BTEK,0.0,22,02 Oct 2023,31 Oct 2023,1765000,35300,9,D232,202310
163,BTEL,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,J321,202310
164,BTON,0.47,22,02 Oct 2023,31 Oct 2023,55978400,133100,257,B144,202310
165,BTPN,-5.93,22,02 Oct 2023,31 Oct 2023,1696161000,650600,529,G111,202310
166,BTPS,-17.32,22,02 Oct 2023,31 Oct 2023,562981244500,327418400,90680,G111,202310
167,BUAH,13.96,22,02 Oct 2023,31 Oct 2023,13832978500,8572900,6156,D112,202310
168,BUDI,-3.94,22,02 Oct 2023,31 Oct 2023,5143710200,20094000,2780,D222,202310
169,BUKA,-3.67,22,02 Oct 2023,31 Oct 2023,402862699100,1958206300,50085,I111,202310
170,BUKK,-3.77,22,02 Oct 2023,31 Oct 2023,905866000,891900,947,J211,202310
171,BULL,2.7,22,02 Oct 2023,31 Oct 2023,84064715200,951217400,49905,A112,202310
172,BUMI,-17.52,22,02 Oct 2023,31 Oct 2023,634036578100,5097868800,79989,A121,202310
173,BUVA,16.67,22,02 Oct 2023,31 Oct 2023,911785500,21026000,370,E512,202310
174,BVIC,-10.1,22,02 Oct 2023,31 Oct 2023,6123068100,64958800,4727,G111,202310
175,BWPT,-5.08,22,02 Oct 2023,31 Oct 2023,22313843400,379798900,30438,D232,202310
176,BYAN,-3.44,22,02 Oct 2023,31 Oct 2023,76874687500,4013500,8227,A121,202310
177,CAKK,-16.15,22,02 Oct 2023,31 Oct 2023,1700214300,9503700,2797,C121,202310
178,CAMP,-4.0,22,02 Oct 2023,31 Oct 2023,3805082400,11181800,2982,D221,202310
179,CANI,-8.33,22,02 Oct 2023,31 Oct 2023,337506200,4015700,1275,A122,202310
180,CARE,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,F121,202310
181,CARS,1.8,22,02 Oct 2023,31 Oct 2023,96943498400,883278000,21460,E745,202310
182,CASA,-3.48,22,02 Oct 2023,31 Oct 2023,2901709520000,5022703100,50601,G511,202310
183,CASH,70.11,22,02 Oct 2023,31 Oct 2023,5857823300,56147000,4630,I111,202310
184,CASS,12.0,22,02 Oct 2023,31 Oct 2023,13321741500,19410300,3331,J111,202310
185,CBMF,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,E211,202310
186,CBPE,4.69,22,02 Oct 2023,31 Oct 2023,367411700,2851100,678,H111,202310
187,CBRE,0.0,22,02 Oct 2023,31 Oct 2023,335925000,6718500,480,A122,202310
188,CBUT,-32.9,22,02 Oct 2023,31 Oct 2023,570552000,235300,814,D232,202310
189,CCSI,-11.5,22,02 Oct 2023,31 Oct 2023,803263100,1441700,1201,C131,202310
190,CEKA,1.36,22,02 Oct 2023,31 Oct 2023,1485274500,797500,1080,D222,202310
191,CENT,-5.48,22,02 Oct 2023,31 Oct 2023,4416282000,57201100,4053,J321,202310
192,CFIN,-11.64,22,02 Oct 2023,31 Oct 2023,110765785200,215856900,27478,G211,202310
193,CHEM,5.79,22,02 Oct 2023,31 Oct 2023,28463080500,233478800,104077,B111,202310
194,CHIP,9.85,22,02 Oct 2023,31 Oct 2023,37521999000,17780900,14759,I231,202310
195,CINT,-1.1,22,02 Oct 2023,31 Oct 2023,44517600,249100,163,E211,202310
196,CITA,-10.42,22,02 Oct 2023,31 Oct 2023,569302500,262900,743,B141,202310
197,CITY,66.0,22,02 Oct 2023,31 Oct 2023,27855379900,326622200,34730,H111,202310
198,CLAY,0.0,22,02 Oct 2023,31 Oct 2023,3800000,19000,10,E512,202310
199,CLEO,-5.19,22,02 Oct 2023,31 Oct 2023,27618873000,42366600,10453,D212,202310
200,CLPI,2.6,22,02 Oct 2023,31 Oct 2023,3291042000,3395900,1751,B113,202310
201,CMNP,5.18,22,02 Oct 2023,31 Oct 2023,635623500,411700,589,J112,202310
202,CMNT,-7.84,22,02 Oct 2023,31 Oct 2023,882415127500,896179100,41766,B121,202310
203,CMPP,-11.49,22,02 Oct 2023,31 Oct 2023,709221400,5147600,1340,K111,202310
204,CMRY,-4.79,22,02 Oct 2023,31 Oct 2023,243767788000,63320600,28152,D221,202310
205,CNKO,0.0,22,02 Oct 2023,31 Oct 2023,55965000,1119300,51,A122,202310
206,CNMA,-7.33,22,02 Oct 2023,31 Oct 2023,117659480200,402850900,28850,E514,202310
207,CNTB,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,E413,202310
208,CNTX,0.0,22,02 Oct 2023,31 Oct 2023,24400,200,2,E413,202310
209,COAL,-9.09,22,02 Oct 2023,31 Oct 2023,60673886200,1157882700,24464,A121,202310
210,COCO,5.33,22,02 Oct 2023,31 Oct 2023,365823400,2333300,1207,D222,202310
211,COWL,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,H111,202310
212,CPIN,6.91,22,02 Oct 2023,31 Oct 2023,763117890000,141389800,58260,D231,202310
213,CPRI,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,H111,202310
214,CPRO,-8.62,22,02 Oct 2023,31 Oct 2023,122645917800,2110142600,28583,D231,202310
215,CRAB,4.13,22,02 Oct 2023,31 Oct 2023,27686225200,111708300,4115,D231,202310
216,CRSN,-2.75,22,02 Oct 2023,31 Oct 2023,15039713600,144216300,10790,C232,202310
217,CSAP,5.66,22,02 Oct 2023,31 Oct 2023,1264000500,2557900,665,E743,202310
218,CSIS,-8.62,22,02 Oct 2023,31 Oct 2023,627029000,11312700,802,H111,202310
219,CSMI,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,E515,202310
220,CSRA,1.98,22,02 Oct 2023,31 Oct 2023,844019700,1680200,944,D232,202310
221,CTBN,-5.61,22,02 Oct 2023,31 Oct 2023,16588000,11300,24,B144,202310
222,CTRA,8.82,22,02 Oct 2023,31 Oct 2023,536224241000,514110100,58304,H111,202310
223,CTTH,0.0,22,02 Oct 2023,31 Oct 2023,540000,10800,12,C121,202310
224,CUAN,88.81,22,02 Oct 2023,31 Oct 2023,1061094467500,285225500,153205,A121,202310
225,CYBR,-19.07,22,02 Oct 2023,31 Oct 2023,100709735700,436969800,43109,I121,202310
226,DADA,0.0,22,02 Oct 2023,31 Oct 2023,800000,16000,22,H111,202310
227,DART,-5.76,22,02 Oct 2023,31 Oct 2023,90336300,664700,702,H111,202310
228,DAYA,6.87,22,02 Oct 2023,31 Oct 2023,1020648000,3781600,700,D111,202310
229,DCII,-0.58,22,02 Oct 2023,31 Oct 2023,139932500,4100,30,I121,202310
230,DEAL,0.0,22,02 Oct 2023,31 Oct 2023,15880000,317600,22,K211,202310
231,DEFI,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,G211,202310
232,DEPO,-11.57,22,02 Oct 2023,31 Oct 2023,310683600,765100,483,E743,202310
233,DEWA,-5.88,22,02 Oct 2023,31 Oct 2023,479690804600,6106082800,112442,A132,202310
234,DEWI,-10.53,22,02 Oct 2023,31 Oct 2023,27748373900,452341500,55478,D231,202310
235,DFAM,-1.52,22,02 Oct 2023,31 Oct 2023,434966100,6541800,999,E512,202310
236,DGIK,-24.3,22,02 Oct 2023,31 Oct 2023,56451840100,608923100,55505,J211,202310
237,DGNS,29.57,22,02 Oct 2023,31 Oct 2023,20692726800,73713100,8814,F121,202310
238,DIGI,0.0,22,02 Oct 2023,31 Oct 2023,2760000,55200,41,E614,202310
239,DILD,-1.0,22,02 Oct 2023,31 Oct 2023,108187638900,544837700,36219,H111,202310
240,DIVA,6.71,22,02 Oct 2023,31 Oct 2023,8546105400,23186000,7818,I111,202310
241,DKFT,-8.11,22,02 Oct 2023,31 Oct 2023,12641559000,115520800,12782,B146,202310
242,DLTA,-2.19,22,02 Oct 2023,31 Oct 2023,7634613000,2114200,1664,D211,202310
243,DMAS,-2.29,22,02 Oct 2023,31 Oct 2023,109920516300,634283800,37897,H111,202310
244,DMMX,-28.99,22,02 Oct 2023,31 Oct 2023,203589523000,471603600,77914,I121,202310
245,DMND,-3.01,22,02 Oct 2023,31 Oct 2023,232275500,284900,223,D112,202310
246,DNAR,-4.72,22,02 Oct 2023,31 Oct 2023,3925696000,31179100,4837,G111,202310
247,DNET,0.21,22,02 Oct 2023,31 Oct 2023,1781543000,385700,409,G512,202310
248,DOID,-29.96,22,02 Oct 2023,31 Oct 2023,757676626400,1689763700,90470,A132,202310
249,DOOH,72.36,22,02 Oct 2023,31 Oct 2023,792825199300,4114994400,308219,E611,202310
250,DPNS,9.65,22,02 Oct 2023,31 Oct 2023,1422935300,2775700,832,B113,202310
251,DPUM,-18.18,22,02 Oct 2023,31 Oct 2023,67553400,2604900,236,D231,202310
252,DRMA,-3.87,22,02 Oct 2023,31 Oct 2023,152981167500,108208900,38032,E111,202310
253,DSFI,-8.64,22,02 Oct 2023,31 Oct 2023,2163303800,27011600,1772,D231,202310
254,DSNG,-6.56,22,02 Oct 2023,31 Oct 2023,628579231000,1054398400,52357,D232,202310
255,DSSA,-0.39,22,02 Oct 2023,31 Oct 2023,5256895000,103300,353,A121,202310
256,DUCK,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,E515,202310
257,DUTI,-3.17,22,02 Oct 2023,31 Oct 2023,83021000,17800,61,H111,202310
258,DVLA,-3.51,22,02 Oct 2023,31 Oct 2023,498595500,255500,561,F211,202310
259,DWGL,12.5,22,02 Oct 2023,31 Oct 2023,4006249200,30625500,7273,A122,202310
260,DYAN,-25.89,22,02 Oct 2023,31 Oct 2023,14545801400,159250600,24931,C224,202310
261,EAST,14.97,22,02 Oct 2023,31 Oct 2023,9126914600,55879400,9649,E512,202310
262,ECII,-8.05,22,02 Oct 2023,31 Oct 2023,2657690000,6754800,2592,E742,202310
263,EDGE,5.77,22,02 Oct 2023,31 Oct 2023,2023285000,106300,436,I121,202310
264,EKAD,-2.36,22,02 Oct 2023,31 Oct 2023,1165089400,4655900,1829,B113,202310
265,ELIT,-2.0,22,02 Oct 2023,31 Oct 2023,47238254300,438985100,39927,I121,202310
266,ELPI,22.61,22,02 Oct 2023,31 Oct 2023,92106878600,364391100,25176,K211,202310
267,ELSA,3.35,22,02 Oct 2023,31 Oct 2023,403660358600,968030300,69187,A131,202310
268,ELTY,0.0,22,02 Oct 2023,31 Oct 2023,45315000,906300,62,H111,202310
269,EMDE,6.78,22,02 Oct 2023,31 Oct 2023,719104000,4437900,1702,H111,202310
270,EMTK,-14.53,22,02 Oct 2023,31 Oct 2023,477375598000,799775100,81384,I111,202310
271,ENAK,-2.27,22,02 Oct 2023,31 Oct 2023,1698311500,1309300,407,E515,202310
272,ENRG,-10.95,22,02 Oct 2023,31 Oct 2023,239834629800,957969100,49153,A111,202310
273,ENVY,0.0,22,02 Oct 2023,31 Oct 2023,0,0,0,I121,202310
274,ENZO,0.0,22,02 Oct 2023,31 Oct 2023,2633825400,52642200,1392,D231,202310
275,EPAC,-9.09,22,02 Oct 2023,31 Oct 2023,54631800,5378700,514,B131,202310
276,EPMT,-3.35,22,02 Oct 2023,31 Oct 2023,1352334000,509700,529,D111,202310
277,ERAA,-11.5,22,02 Oct 2023,31 Oct 2023,287698559800,674962300,56451,E742,202310
278,ERAL,0.63,22,02 Oct 2023,31 Oct 2023,63638247600,201266200,14250,E742,202310
279,ERTX,13.89,22,02 Oct 2023,31 Oct 2023,53956968200,135721000,18686,E411,202310
280,ESIP,0.0,22,02 Oct 2023,31 Oct 2023,363137800,7241300,3127,B131,202310
281,ESSA,-24.53,22,02 Oct 2023,31 Oct 2023,493630488500,693278000,79637,B111,202310
282,ESTA,-3.57,22,02 Oct 2023,31 Oct 2023,37569300900,458122300,29363,E512,202310
283,ESTI,0.0,22,02 Oct 2023,31 Oct 2023,4903967600,87022300,7276,E413,202310
284,ETWA,-8.18,22,02 Oct 2023,31 Oct 2023,69698600,640000,443,B111,202310
285,EURO,-11.76,22,02 Oct 2023,31 Oct 2023,400133400,2063400,796,D421,202310
