,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
68,BAPA,0.0,21,02 Jun 2021,30 Jun 2021,11790000,235800,311,H111,202106
69,BAPI,0.0,21,02 Jun 2021,30 Jun 2021,36310000,726200,88,H111,202106
70,BATA,-2.19,21,02 Jun 2021,30 Jun 2021,2826000,4200,22,E412,202106
71,BAYU,2.35,21,02 Jun 2021,30 Jun 2021,92167500,83900,65,E513,202106
72,BBCA,-5.49,21,02 Jun 2021,30 Jun 2021,10071498315000,316107400,256164,G111,202106
73,BBHI,137.5,21,02 Jun 2021,30 Jun 2021,753875135500,315440500,125010,G111,202106
74,BBKP,-1.96,21,02 Jun 2021,30 Jun 2021,1637930558000,3664371400,202193,G111,202106
75,BBLD,-10.61,21,02 Jun 2021,30 Jun 2021,214451700,463800,408,G211,202106
76,BBMD,7.64,21,02 Jun 2021,30 Jun 2021,609105000,423200,502,G111,202106
77,BBNI,-14.26,21,02 Jun 2021,30 Jun 2021,3674440891000,720665700,207055,G111,202106
78,BBRI,-7.51,21,02 Jun 2021,30 Jun 2021,13657135198000,3325217700,489676,G111,202106
79,BBRM,0.0,21,02 Jun 2021,30 Jun 2021,3526000,70500,90,A122,202106
80,BBSI,-3.19,21,02 Jun 2021,30 Jun 2021,2076984000,702000,801,G111,202106
81,BBSS,-7.41,21,02 Jun 2021,30 Jun 2021,2336658200,45608800,2147,H111,202106
82,BBTN,-16.21,21,02 Jun 2021,30 Jun 2021,1005023558500,660001500,93662,G111,202106
83,BBYB,-12.77,21,02 Jun 2021,30 Jun 2021,434888482600,925289100,102820,G111,202106
84,BCAP,-4.76,21,02 Jun 2021,30 Jun 2021,1489897934400,8023313500,379323,G511,202106
85,BCIC,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,G111,202106
86,BCIP,-6.45,21,02 Jun 2021,30 Jun 2021,2361028900,37504700,3081,H111,202106
87,BDMN,-12.45,21,02 Jun 2021,30 Jun 2021,153901349000,68711100,24364,G111,202106
88,BEBS,-31.85,21,02 Jun 2021,30 Jun 2021,452340421200,646495200,277349,B121,202106
89,BEEF,-16.51,21,02 Jun 2021,30 Jun 2021,17265810700,170766800,16354,D222,202106
90,BEKS,-6.19,21,02 Jun 2021,30 Jun 2021,900645538800,9241307400,181917,G111,202106
91,BELL,16.42,21,02 Jun 2021,30 Jun 2021,7322969400,59111100,6514,E413,202106
92,BESS,60.94,21,02 Jun 2021,30 Jun 2021,6711259700,16281000,5139,A122,202106
93,BEST,-4.86,21,02 Jun 2021,30 Jun 2021,45183563200,315348500,17367,H111,202106
94,BFIN,9.2,21,02 Jun 2021,30 Jun 2021,2005262270500,2245050000,147498,G211,202106
95,BGTG,-22.93,21,02 Jun 2021,30 Jun 2021,826280690100,4911088000,243512,G111,202106
96,BHAT,19.13,21,02 Jun 2021,30 Jun 2021,1608523556000,2721257900,35221,G413,202106
97,BHIT,49.12,21,02 Jun 2021,30 Jun 2021,3336123858900,31120811100,618202,C311,202106
98,BIKA,46.91,21,02 Jun 2021,30 Jun 2021,2828723400,9212600,3351,H111,202106
99,BIMA,81.97,21,02 Jun 2021,30 Jun 2021,46247069100,384351700,31841,E412,202106
100,BINA,208.01,21,02 Jun 2021,30 Jun 2021,581043325000,141449100,68226,G111,202106
101,BIPI,0.0,21,02 Jun 2021,30 Jun 2021,111315000,2226300,364,A111,202106
102,BIPP,3.77,21,02 Jun 2021,30 Jun 2021,11386797600,198559100,11850,H111,202106
103,BIRD,-1.22,21,02 Jun 2021,30 Jun 2021,85639777500,66264900,14122,K132,202106
104,BISI,-2.17,21,02 Jun 2021,30 Jun 2021,3315337000,2927100,1527,D232,202106
105,BJBR,-12.64,21,02 Jun 2021,30 Jun 2021,98595519000,73975500,28683,G111,202106
106,BJTM,-6.62,21,02 Jun 2021,30 Jun 2021,128622700500,173846300,56370,G111,202106
107,BKDP,-1.96,21,02 Jun 2021,30 Jun 2021,95805000,1909100,415,H111,202106
108,BKSL,-8.7,21,02 Jun 2021,30 Jun 2021,255680371900,3900571800,66355,H111,202106
109,BKSW,16.87,21,02 Jun 2021,30 Jun 2021,289813816900,1530979500,111633,G111,202106
110,BLTA,0.0,21,02 Jun 2021,30 Jun 2021,23425000,468500,114,K211,202106
111,BLTZ,3.27,21,02 Jun 2021,30 Jun 2021,320704000,91400,365,E514,202106
112,BLUE,4.51,21,02 Jun 2021,30 Jun 2021,1534085000,2265800,1102,C223,202106
113,BMAS,-26.09,21,02 Jun 2021,30 Jun 2021,6460749000,4416800,3989,G111,202106
114,BMRI,-1.67,21,02 Jun 2021,30 Jun 2021,5990686392500,984413800,181207,G111,202106
115,BMSR,1.6,21,02 Jun 2021,30 Jun 2021,33104610300,138563800,24365,B111,202106
116,BMTR,1.47,21,02 Jun 2021,30 Jun 2021,953257873200,3120600700,128050,C311,202106
117,BNBA,-4.68,21,02 Jun 2021,30 Jun 2021,271682359000,294422300,56241,G111,202106
118,BNBR,0.0,21,02 Jun 2021,30 Jun 2021,88845000,1776900,264,C311,202106
119,BNGA,-9.74,21,02 Jun 2021,30 Jun 2021,70867168000,76257700,16174,G111,202106
120,BNII,-8.15,21,02 Jun 2021,30 Jun 2021,41025412400,113574700,14555,G111,202106
121,BNLI,-5.12,21,02 Jun 2021,30 Jun 2021,7089653000,3542800,3084,G111,202106
122,BOGA,4.49,21,02 Jun 2021,30 Jun 2021,2774717153000,2021812800,70735,E745,202106
123,BOLA,23.58,21,02 Jun 2021,30 Jun 2021,11459176800,39518500,7260,E514,202106
124,BOLT,-7.89,21,02 Jun 2021,30 Jun 2021,36606000,50000,137,E111,202106
125,BOSS,-37.5,21,02 Jun 2021,30 Jun 2021,22819246200,290444000,18424,A121,202106
126,BPFI,0.48,21,02 Jun 2021,30 Jun 2021,630500,600,2,G211,202106
127,BPII,0.0,21,02 Jun 2021,30 Jun 2021,730000,100,1,G511,202106
128,BPTR,16.33,21,02 Jun 2021,30 Jun 2021,47042417000,361823500,41097,K132,202106
129,BRAM,4.67,21,02 Jun 2021,30 Jun 2021,1906689000,323600,896,E112,202106
130,BRIS,20.73,21,02 Jun 2021,30 Jun 2021,4537349963000,2219914400,502897,G111,202106
131,BRMS,23.96,21,02 Jun 2021,30 Jun 2021,2734806099800,25291484700,339093,B146,202106
132,BRNA,5.93,21,02 Jun 2021,30 Jun 2021,50201500,36200,114,B131,202106
133,BRPT,-5.0,21,02 Jun 2021,30 Jun 2021,880877197000,1004726200,90913,B111,202106
134,BSDE,-13.84,21,02 Jun 2021,30 Jun 2021,500783349500,485269000,63797,H111,202106
135,BSIM,-10.74,21,02 Jun 2021,30 Jun 2021,3109107000,5440300,2460,G111,202106
136,BSSR,1.25,21,02 Jun 2021,30 Jun 2021,2207101000,1336400,1978,A121,202106
137,BSWD,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,G111,202106
138,BTEK,0.0,21,02 Jun 2021,30 Jun 2021,9580000,191600,68,D232,202106
139,BTEL,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,J321,202106
140,BTON,5.24,21,02 Jun 2021,30 Jun 2021,1181392600,2814800,921,B144,202106
141,BTPN,2.86,21,02 Jun 2021,30 Jun 2021,2965145000,1053200,1040,G111,202106
142,BTPS,-0.69,21,02 Jun 2021,30 Jun 2021,392298701000,134074700,53435,G111,202106
143,BUDI,-15.26,21,02 Jun 2021,30 Jun 2021,83273555700,436206800,44411,D222,202106
144,BUKK,-1.01,21,02 Jun 2021,30 Jun 2021,341013000,357700,349,J211,202106
145,BULL,-5.37,21,02 Jun 2021,30 Jun 2021,2400881236400,8279390000,54038,A112,202106
146,BUMI,0.0,21,02 Jun 2021,30 Jun 2021,580006849400,9460177400,100195,A121,202106
147,BUVA,-5.97,21,02 Jun 2021,30 Jun 2021,9045651600,138957400,6300,E512,202106
148,BVIC,-1.86,21,02 Jun 2021,30 Jun 2021,109122164000,629382700,43977,G111,202106
149,BWPT,-17.31,21,02 Jun 2021,30 Jun 2021,91889023700,922531800,33569,D232,202106
150,BYAN,-3.89,21,02 Jun 2021,30 Jun 2021,21669382500,1563800,1948,A121,202106
151,CAKK,-5.63,21,02 Jun 2021,30 Jun 2021,8293458900,113551800,6632,C121,202106
152,CAMP,-7.25,21,02 Jun 2021,30 Jun 2021,42492824400,155121800,27709,D221,202106
153,CANI,-29.71,21,02 Jun 2021,30 Jun 2021,4513353000,22159200,3066,A122,202106
154,CARE,8.02,21,02 Jun 2021,30 Jun 2021,2112907661200,5871619200,84155,F121,202106
155,CARS,0.0,21,02 Jun 2021,30 Jun 2021,61540000,1230800,243,E745,202106
156,CASA,3.68,21,02 Jun 2021,30 Jun 2021,1672423400,4372500,237,G511,202106
157,CASH,-29.73,21,02 Jun 2021,30 Jun 2021,56571449100,242074300,25182,I111,202106
158,CASS,-11.06,21,02 Jun 2021,30 Jun 2021,18631479000,45662100,6268,J111,202106
159,CBMF,-58.57,21,02 Jun 2021,30 Jun 2021,13601233400,211124000,18466,E211,202106
160,CCSI,79.14,21,02 Jun 2021,30 Jun 2021,70031071600,161743600,35756,C131,202106
161,CEKA,-10.33,21,02 Jun 2021,30 Jun 2021,6891795000,3630200,3093,D222,202106
162,CENT,-0.83,21,02 Jun 2021,30 Jun 2021,278173509800,1088588000,80283,J321,202106
163,CFIN,-8.97,21,02 Jun 2021,30 Jun 2021,24568111600,82973200,10091,G211,202106
164,CINT,-7.94,21,02 Jun 2021,30 Jun 2021,124161000,611400,523,E211,202106
165,CITA,13.21,21,02 Jun 2021,30 Jun 2021,852497000,305900,235,B141,202106
166,CITY,-5.06,21,02 Jun 2021,30 Jun 2021,311368000,1998100,697,H111,202106
167,CLAY,11.52,21,02 Jun 2021,30 Jun 2021,460178500,459600,604,E512,202106
168,CLEO,-7.59,21,02 Jun 2021,30 Jun 2021,38899474200,88524700,14027,D212,202106
169,CLPI,2.21,21,02 Jun 2021,30 Jun 2021,2802117000,3026400,1709,B113,202106
170,CMNP,-13.04,21,02 Jun 2021,30 Jun 2021,2155342500,1222900,503,J112,202106
171,CMPP,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,K111,202106
172,CNKO,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,A122,202106
173,CNTB,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,E413,202106
174,CNTX,-6.44,21,02 Jun 2021,30 Jun 2021,25132700,125500,145,E413,202106
175,COCO,13.64,21,02 Jun 2021,30 Jun 2021,6887220200,24158800,7558,D222,202106
176,COWL,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,H111,202106
177,CPIN,-7.41,21,02 Jun 2021,30 Jun 2021,865765735000,131582900,76707,D231,202106
178,CPRI,0.0,21,02 Jun 2021,30 Jun 2021,38910000,778200,87,H111,202106
179,CPRO,0.0,21,02 Jun 2021,30 Jun 2021,119060000,2381200,601,D231,202106
180,CSAP,10.33,21,02 Jun 2021,30 Jun 2021,5318064800,13609800,1505,E743,202106
181,CSIS,-9.76,21,02 Jun 2021,30 Jun 2021,6873526600,87325200,8378,H111,202106
182,CSMI,-2.69,21,02 Jun 2021,30 Jun 2021,539877000,189500,271,E515,202106
183,CSRA,-10.0,21,02 Jun 2021,30 Jun 2021,4041123400,12895400,2613,D232,202106
184,CTBN,22.78,21,02 Jun 2021,30 Jun 2021,176066000,53200,164,B144,202106
185,CTRA,-13.49,21,02 Jun 2021,30 Jun 2021,619781446500,642315100,74422,H111,202106
186,CTTH,-15.87,21,02 Jun 2021,30 Jun 2021,6788116300,102843000,7120,C121,202106
187,DADA,0.0,21,02 Jun 2021,30 Jun 2021,18922140300,376829900,25242,H111,202106
188,DART,-0.95,21,02 Jun 2021,30 Jun 2021,69209200,326000,241,H111,202106
189,DAYA,0.0,21,02 Jun 2021,30 Jun 2021,1636998800,5281900,2304,D111,202106
190,DCII,329.09,21,02 Jun 2021,30 Jun 2021,44584962500,1035900,5482,I121,202106
191,DEAL,-14.13,21,02 Jun 2021,30 Jun 2021,17520221800,187885000,13646,K211,202106
192,DEFI,-2.41,21,02 Jun 2021,30 Jun 2021,1880668500,1146800,147,G211,202106
193,DEWA,0.0,21,02 Jun 2021,30 Jun 2021,305440000,6108800,644,A132,202106
194,DFAM,-11.54,21,02 Jun 2021,30 Jun 2021,102566400,696600,528,E512,202106
195,DGIK,-6.85,21,02 Jun 2021,30 Jun 2021,60986639300,854828700,26370,J211,202106
196,DGNS,29.23,21,02 Jun 2021,30 Jun 2021,508994625500,421299300,92268,F121,202106
197,DIGI,-12.26,21,02 Jun 2021,30 Jun 2021,82729800,204000,266,E614,202106
198,DILD,-7.25,21,02 Jun 2021,30 Jun 2021,56943009700,292703900,17580,H111,202106
199,DIVA,14.06,21,02 Jun 2021,30 Jun 2021,10195143000,2951500,1927,I111,202106
200,DKFT,-3.85,21,02 Jun 2021,30 Jun 2021,58020288800,366143800,25453,B146,202106
201,DLTA,0.0,21,02 Jun 2021,30 Jun 2021,3959287000,1033400,986,D211,202106
202,DMAS,-10.28,21,02 Jun 2021,30 Jun 2021,112124403300,533640200,58757,H111,202106
203,DMMX,27.94,21,02 Jun 2021,30 Jun 2021,1306440047500,952111500,174417,I121,202106
204,DMND,-24.0,21,02 Jun 2021,30 Jun 2021,638443000,834600,765,D112,202106
205,DNAR,-18.9,21,02 Jun 2021,30 Jun 2021,49997759000,199072500,25377,G111,202106
206,DNET,-1.23,21,02 Jun 2021,30 Jun 2021,1590310000,489200,857,G512,202106
207,DOID,-5.59,21,02 Jun 2021,30 Jun 2021,556848205800,1520667700,83096,A132,202106
208,DPNS,9.49,21,02 Jun 2021,30 Jun 2021,850966000,2810600,895,B113,202106
209,DPUM,0.0,21,02 Jun 2021,30 Jun 2021,28280000,565600,115,D231,202106
210,DSFI,-7.25,21,02 Jun 2021,30 Jun 2021,3152384700,44914300,3674,D231,202106
211,DSNG,-5.66,21,02 Jun 2021,30 Jun 2021,429950876200,825640700,95750,D232,202106
212,DSSA,-14.35,21,02 Jun 2021,30 Jun 2021,326397500,32300,68,A121,202106
213,DUCK,-20.37,21,02 Jun 2021,30 Jun 2021,136609517800,929791000,59757,E515,202106
214,DUTI,2.5,21,02 Jun 2021,30 Jun 2021,198342000,55000,113,H111,202106
215,DVLA,1.28,21,02 Jun 2021,30 Jun 2021,4041651000,1622000,1485,F211,202106
216,DWGL,1.09,21,02 Jun 2021,30 Jun 2021,347853700,1920100,864,A122,202106
217,DYAN,-18.18,21,02 Jun 2021,30 Jun 2021,36425083200,487160200,27900,C224,202106
218,EAST,1.52,21,02 Jun 2021,30 Jun 2021,2432130900,35022800,3798,E512,202106
219,ECII,-5.71,21,02 Jun 2021,30 Jun 2021,109957000,111300,57,E742,202106
220,EDGE,151.79,21,02 Jun 2021,30 Jun 2021,128976960000,4351000,14248,I121,202106
221,EKAD,7.69,21,02 Jun 2021,30 Jun 2021,24894567500,16234500,15327,B113,202106
222,ELSA,-12.5,21,02 Jun 2021,30 Jun 2021,286451321800,925986700,69264,A131,202106
223,ELTY,0.0,21,02 Jun 2021,30 Jun 2021,814320000,16286400,110,H111,202106
224,EMDE,0.0,21,02 Jun 2021,30 Jun 2021,12436000,62400,16,H111,202106
225,EMTK,6.38,21,02 Jun 2021,30 Jun 2021,2590700363000,1066015400,177545,C311,202106
226,ENRG,15.69,21,02 Jun 2021,30 Jun 2021,287563739300,2473406500,73101,A111,202106
227,ENVY,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,I121,202106
228,ENZO,0.0,21,02 Jun 2021,30 Jun 2021,1854000600,36943900,1297,D231,202106
229,EPAC,-1.96,21,02 Jun 2021,30 Jun 2021,9189420500,171336500,10113,B131,202106
230,EPMT,-9.49,21,02 Jun 2021,30 Jun 2021,11161406000,4861100,4264,D111,202106
231,ERAA,15.0,21,02 Jun 2021,30 Jun 2021,1787259489000,2708997700,174446,E742,202106
232,ERTX,4.44,21,02 Jun 2021,30 Jun 2021,5195263500,26086800,5377,E411,202106
233,ESIP,2.82,21,02 Jun 2021,30 Jun 2021,11875067200,153445400,25046,B131,202106
234,ESSA,2.82,21,02 Jun 2021,30 Jun 2021,339988103800,937994200,65976,B111,202106
235,ESTA,-3.85,21,02 Jun 2021,30 Jun 2021,587406900,5962700,1345,E512,202106
236,ESTI,3.12,21,02 Jun 2021,30 Jun 2021,50234374600,401230800,38369,E413,202106
237,ETWA,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,A221,202106
238,EXCL,8.54,21,02 Jun 2021,30 Jun 2021,2414525671000,930029100,164075,J321,202106
239,FAPA,3.36,21,02 Jun 2021,30 Jun 2021,359758000,132300,199,D232,202106
240,FAST,-1.48,21,02 Jun 2021,30 Jun 2021,317085500,312200,301,E515,202106
241,FASW,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,B131,202106
242,FILM,-18.66,21,02 Jun 2021,30 Jun 2021,112148474400,292791300,55016,E621,202106
243,FIMP,-1.85,21,02 Jun 2021,30 Jun 2021,1536769400,26610600,13356,J211,202106
244,FIRE,-3.27,21,02 Jun 2021,30 Jun 2021,69633504100,130822700,29569,A122,202106
245,FISH,6.74,21,02 Jun 2021,30 Jun 2021,542608000,145100,66,D232,202106
246,FITT,-14.38,21,02 Jun 2021,30 Jun 2021,8752851800,53156400,9171,E512,202106
247,FMII,123.64,21,02 Jun 2021,30 Jun 2021,275937100,282400,349,H111,202106
248,FOOD,0.98,21,02 Jun 2021,30 Jun 2021,12619161200,116207700,22473,D222,202106
249,FORU,-19.23,21,02 Jun 2021,30 Jun 2021,830087900,4659600,1930,E611,202106
250,FORZ,0.0,21,02 Jun 2021,30 Jun 2021,38185000,763700,69,H111,202106
251,FPNI,0.0,21,02 Jun 2021,30 Jun 2021,43079335400,177365600,17310,B111,202106
252,FREN,37.21,21,02 Jun 2021,30 Jun 2021,4916551705800,43849615700,473766,J321,202106
253,FUJI,50.0,21,02 Jun 2021,30 Jun 2021,8371672300,31979900,4038,G211,202106
254,GAMA,0.0,21,02 Jun 2021,30 Jun 2021,1840000,36800,38,H111,202106
255,GDST,-21.95,21,02 Jun 2021,30 Jun 2021,33650338100,292974600,30001,B144,202106
256,GDYR,-2.56,21,02 Jun 2021,30 Jun 2021,919824500,590200,622,E112,202106
257,GEMA,1.17,21,02 Jun 2021,30 Jun 2021,170641600,491000,184,E211,202106
258,GEMS,-4.51,21,02 Jun 2021,30 Jun 2021,2688141000,713800,1037,A121,202106
259,GGRM,33.33,21,02 Jun 2021,30 Jun 2021,2263404800000,58689600,103357,D311,202106
260,GGRP,-4.98,21,02 Jun 2021,30 Jun 2021,1361950100,3054100,1444,B144,202106
261,GHON,0.0,21,02 Jun 2021,30 Jun 2021,372122000,166300,421,J321,202106
262,GIAA,-15.91,21,02 Jun 2021,30 Jun 2021,100530226200,409020800,33570,K111,202106
263,GJTL,-14.12,21,02 Jun 2021,30 Jun 2021,143544639000,173018100,34526,E112,202106
264,GLOB,-18.52,21,02 Jun 2021,30 Jun 2021,372860200,1385400,569,E742,202106
265,GLVA,-2.44,21,02 Jun 2021,30 Jun 2021,15118181600,40661700,13825,I231,202106
266,GMFI,-10.0,21,02 Jun 2021,30 Jun 2021,10525282900,110095100,7851,J111,202106
267,GMTD,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,H111,202106
268,GOLD,78.32,21,02 Jun 2021,30 Jun 2021,11967024300,22879800,9907,J321,202106
269,GOLL,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,D232,202106
270,GOOD,9.82,21,02 Jun 2021,30 Jun 2021,101728410500,58437200,15822,D222,202106
271,GPRA,-1.61,21,02 Jun 2021,30 Jun 2021,2865054600,44964700,3852,H111,202106
272,GSMF,3.55,21,02 Jun 2021,30 Jun 2021,9370479400,58692900,9965,G511,202106
273,GTBO,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,A121,202106
274,GWSA,-4.8,21,02 Jun 2021,30 Jun 2021,3281154300,26239000,2408,H111,202106
275,GZCO,0.0,21,02 Jun 2021,30 Jun 2021,8580000,171600,64,D232,202106
276,HADE,0.0,21,02 Jun 2021,30 Jun 2021,575000,11500,38,J421,202106
277,HDFA,55.08,21,02 Jun 2021,30 Jun 2021,3759426200,15332400,4871,G211,202106
278,HDIT,101.47,21,02 Jun 2021,30 Jun 2021,36619220700,63919500,19475,I111,202106
279,HDTX,0.0,21,02 Jun 2021,30 Jun 2021,0,0,0,E413,202106
280,HEAL,19.4,21,02 Jun 2021,30 Jun 2021,316857923500,64826100,44081,F121,202106
281,HELI,-0.62,21,02 Jun 2021,30 Jun 2021,84092200,257300,431,K111,202106
282,HERO,-12.42,21,02 Jun 2021,30 Jun 2021,11707524000,8261400,5957,D113,202106
283,HEXA,-0.84,21,02 Jun 2021,30 Jun 2021,9303434000,2604800,2452,C141,202106
284,HITS,-4.0,21,02 Jun 2021,30 Jun 2021,330426000,831600,626,A112,202106
285,HKMU,-18.75,21,02 Jun 2021,30 Jun 2021,26363767600,370305200,14691,B144,202106
