,Stock Code,change %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Periode
84,BBYB,2.17,20,01 Oct 2021,29 Oct 2021,2124370182000,1555331200,232892,G111,202110
85,BCAP,-3.74,20,01 Oct 2021,29 Oct 2021,40365505900,382680900,17237,G511,202110
86,BCIC,-27.88,20,01 Oct 2021,29 Oct 2021,70752509500,373482100,26413,G111,202110
87,BCIP,0.0,20,01 Oct 2021,29 Oct 2021,5536496800,87770800,5980,H111,202110
88,BDMN,1.13,20,01 Oct 2021,29 Oct 2021,302643438000,107574100,32375,G111,202110
89,BEBS,23.16,20,01 Oct 2021,29 Oct 2021,899090188500,541080900,42044,B121,202110
90,BEEF,-4.6,20,01 Oct 2021,29 Oct 2021,37327554800,422942000,26300,D222,202110
91,BEKS,-23.16,20,01 Oct 2021,29 Oct 2021,777124342600,9894804600,156318,G111,202110
92,BELL,10.76,20,01 Oct 2021,29 Oct 2021,908486100,5469200,3644,E413,202110
93,BESS,34.05,20,01 Oct 2021,29 Oct 2021,15346606500,9239700,6217,A122,202110
94,BEST,2.36,20,01 Oct 2021,29 Oct 2021,108502398000,803497600,30081,H111,202110
95,BFIN,4.48,20,01 Oct 2021,29 Oct 2021,951852316000,967830600,128102,G211,202110
96,BGTG,-8.82,20,01 Oct 2021,29 Oct 2021,398746052600,2109536600,137665,G111,202110
97,BHAT,7.93,20,01 Oct 2021,29 Oct 2021,19003144500,22287500,1518,G413,202110
98,BHIT,-23.17,20,01 Oct 2021,29 Oct 2021,416123833400,5864574100,135809,C311,202110
99,BIKA,5.51,20,01 Oct 2021,29 Oct 2021,12572855000,41556500,14187,H111,202110
100,BIMA,13.19,20,01 Oct 2021,29 Oct 2021,167964692000,815171400,103295,E412,202110
101,BINA,7.88,20,01 Oct 2021,29 Oct 2021,99349834000,27178000,14549,G111,202110
102,BIPI,0.0,20,01 Oct 2021,29 Oct 2021,436880348500,8542066700,52650,A111,202110
103,BIPP,-7.02,20,01 Oct 2021,29 Oct 2021,3261577300,60866600,2797,H111,202110
104,BIRD,19.84,20,01 Oct 2021,29 Oct 2021,109199470000,80571700,15930,K132,202110
105,BISI,0.49,20,01 Oct 2021,29 Oct 2021,4593713000,4506500,1632,D232,202110
106,BJBR,4.78,20,01 Oct 2021,29 Oct 2021,282169999000,196487800,40959,G111,202110
107,BJTM,8.33,20,01 Oct 2021,29 Oct 2021,225301062500,296758100,59302,G111,202110
108,BKDP,0.0,20,01 Oct 2021,29 Oct 2021,369463000,7380700,4191,H111,202110
109,BKSL,3.33,20,01 Oct 2021,29 Oct 2021,103544513100,1636201100,34089,H111,202110
110,BKSW,1.09,20,01 Oct 2021,29 Oct 2021,52908499700,284579800,25509,G111,202110
111,BLTA,0.0,20,01 Oct 2021,29 Oct 2021,60565000,1211300,355,K211,202110
112,BLTZ,-1.75,20,01 Oct 2021,29 Oct 2021,197979000,59300,222,E514,202110
113,BLUE,6.12,20,01 Oct 2021,29 Oct 2021,2191849500,2871600,1899,C223,202110
114,BMAS,14.06,20,01 Oct 2021,29 Oct 2021,10147510000,6844900,4664,G111,202110
115,BMHS,-17.35,20,01 Oct 2021,29 Oct 2021,890770732500,892012600,84936,F121,202110
116,BMRI,16.67,20,01 Oct 2021,29 Oct 2021,8978935120000,1296133600,184124,G111,202110
117,BMSR,-6.91,20,01 Oct 2021,29 Oct 2021,2828013600,16385000,5856,B111,202110
118,BMTR,2.27,20,01 Oct 2021,29 Oct 2021,176869989000,650132600,35789,C311,202110
119,BNBA,13.33,20,01 Oct 2021,29 Oct 2021,347189952000,224727800,56273,G111,202110
120,BNBR,0.0,20,01 Oct 2021,29 Oct 2021,46170000,923400,303,C311,202110
121,BNGA,7.18,20,01 Oct 2021,29 Oct 2021,238135303000,227401100,36482,G111,202110
122,BNII,0.6,20,01 Oct 2021,29 Oct 2021,14814888600,43498700,7899,G111,202110
123,BNLI,-0.86,20,01 Oct 2021,29 Oct 2021,14995793000,8540700,5787,G111,202110
124,BOGA,6.36,20,01 Oct 2021,29 Oct 2021,3200802035500,2149209400,91231,E745,202110
125,BOLA,0.71,20,01 Oct 2021,29 Oct 2021,164391292000,256978700,22059,E514,202110
126,BOLT,0.74,20,01 Oct 2021,29 Oct 2021,15618000,23700,112,E111,202110
127,BOSS,-13.46,20,01 Oct 2021,29 Oct 2021,263967954300,2575931100,146244,A121,202110
128,BPFI,0.0,20,01 Oct 2021,29 Oct 2021,217400000,217400,11,G211,202110
129,BPII,-0.43,20,01 Oct 2021,29 Oct 2021,4498657000,959200,13,G511,202110
130,BPTR,6.7,20,01 Oct 2021,29 Oct 2021,5234411400,27484300,9693,K132,202110
131,BRAM,13.82,20,01 Oct 2021,29 Oct 2021,193650000,29100,132,E112,202110
132,BRIS,3.43,20,01 Oct 2021,29 Oct 2021,2225819869000,1029836000,297253,G111,202110
133,BRMS,5.38,20,01 Oct 2021,29 Oct 2021,854883607500,8835873500,116583,B146,202110
134,BRNA,0.36,20,01 Oct 2021,29 Oct 2021,329849000,275600,362,B131,202110
135,BRPT,-3.11,20,01 Oct 2021,29 Oct 2021,1078028154000,1127204700,118953,B111,202110
136,BSDE,11.0,20,01 Oct 2021,29 Oct 2021,904202489000,822287100,115138,H111,202110
137,BSIM,-1.67,20,01 Oct 2021,29 Oct 2021,4221559500,4836100,3555,G111,202110
138,BSSR,9.32,20,01 Oct 2021,29 Oct 2021,5857655000,2310400,3186,A121,202110
139,BSWD,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,G111,202110
140,BTEK,0.0,20,01 Oct 2021,29 Oct 2021,2740000,54800,153,D232,202110
141,BTEL,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,J321,202110
142,BTON,-11.37,20,01 Oct 2021,29 Oct 2021,626579900,1339900,773,B144,202110
143,BTPN,0.36,20,01 Oct 2021,29 Oct 2021,4439044000,1573100,1282,G111,202110
144,BTPS,9.8,20,01 Oct 2021,29 Oct 2021,480064495000,128328500,61060,G111,202110
145,BUDI,7.65,20,01 Oct 2021,29 Oct 2021,35265687600,199763900,22553,D222,202110
146,BUKA,-19.19,20,01 Oct 2021,29 Oct 2021,4479388869000,6091360900,446617,I111,202110
147,BUKK,0.49,20,01 Oct 2021,29 Oct 2021,389073500,378500,407,J211,202110
148,BULL,-5.88,20,01 Oct 2021,29 Oct 2021,512906681800,1856564300,44474,A112,202110
149,BUMI,9.09,20,01 Oct 2021,29 Oct 2021,2398220276800,28073552100,362786,A121,202110
150,BUVA,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,E512,202110
151,BVIC,-10.6,20,01 Oct 2021,29 Oct 2021,28262989700,205072500,21540,G111,202110
152,BWPT,7.06,20,01 Oct 2021,29 Oct 2021,537980758800,5500911700,169396,D232,202110
153,BYAN,-11.71,20,01 Oct 2021,29 Oct 2021,76618612500,2733200,5004,A121,202110
154,CAKK,2.0,20,01 Oct 2021,29 Oct 2021,166921277400,1690659700,108166,C121,202110
155,CAMP,1.37,20,01 Oct 2021,29 Oct 2021,7952465400,26454900,9133,D221,202110
156,CANI,9.77,20,01 Oct 2021,29 Oct 2021,12138281100,77691700,19299,A122,202110
157,CARE,6.02,20,01 Oct 2021,29 Oct 2021,3774802240800,8229977300,143743,F121,202110
158,CARS,0.0,20,01 Oct 2021,29 Oct 2021,90960000,1819200,464,E745,202110
159,CASA,6.6,20,01 Oct 2021,29 Oct 2021,1034966474000,2515470900,12492,G511,202110
160,CASH,73.61,20,01 Oct 2021,29 Oct 2021,102528274500,584925300,55420,I111,202110
161,CASS,28.35,20,01 Oct 2021,29 Oct 2021,12779174200,24385400,2029,J111,202110
162,CBMF,2.11,20,01 Oct 2021,29 Oct 2021,259717749600,2785220400,157734,E211,202110
163,CCSI,3.42,20,01 Oct 2021,29 Oct 2021,16032690500,27831100,8226,C131,202110
164,CEKA,5.85,20,01 Oct 2021,29 Oct 2021,3938171000,2125400,2106,D222,202110
165,CENT,15.0,20,01 Oct 2021,29 Oct 2021,450296285600,1442273500,103610,J321,202110
166,CFIN,3.85,20,01 Oct 2021,29 Oct 2021,24659975000,89974700,9827,G211,202110
167,CINT,47.64,20,01 Oct 2021,29 Oct 2021,12565418500,44136100,18195,E211,202110
168,CITA,-0.35,20,01 Oct 2021,29 Oct 2021,601840000,216700,281,B141,202110
169,CITY,2.1,20,01 Oct 2021,29 Oct 2021,694568100,4599100,2000,H111,202110
170,CLAY,1.22,20,01 Oct 2021,29 Oct 2021,54527500,64800,137,E512,202110
171,CLEO,0.0,20,01 Oct 2021,29 Oct 2021,64001797400,136572400,19996,D212,202110
172,CLPI,0.97,20,01 Oct 2021,29 Oct 2021,1752422000,1689100,1405,B113,202110
173,CMNP,2.42,20,01 Oct 2021,29 Oct 2021,1950943500,1476800,1444,J112,202110
174,CMNT,6.77,20,01 Oct 2021,29 Oct 2021,850937639000,892364800,25775,B121,202110
175,CMPP,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,K111,202110
176,CNKO,0.0,20,01 Oct 2021,29 Oct 2021,13185000,263700,165,A122,202110
177,CNTB,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,E413,202110
178,CNTX,1.09,20,01 Oct 2021,29 Oct 2021,58669100,322900,391,E413,202110
179,COCO,3.17,20,01 Oct 2021,29 Oct 2021,64252879400,247124600,18850,D222,202110
180,COWL,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,H111,202110
181,CPIN,-3.5,20,01 Oct 2021,29 Oct 2021,1084082615000,171592000,85592,D231,202110
182,CPRI,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,H111,202110
183,CPRO,0.0,20,01 Oct 2021,29 Oct 2021,1288385000,25767700,225,D231,202110
184,CSAP,0.91,20,01 Oct 2021,29 Oct 2021,1686539100,3115100,929,E743,202110
185,CSIS,6.25,20,01 Oct 2021,29 Oct 2021,93630361400,950716400,70078,H111,202110
186,CSMI,5.81,20,01 Oct 2021,29 Oct 2021,20874000,6200,33,E515,202110
187,CSRA,-7.94,20,01 Oct 2021,29 Oct 2021,18962008000,44993000,11020,D232,202110
188,CTBN,-9.28,20,01 Oct 2021,29 Oct 2021,148073000,47700,292,B144,202110
189,CTRA,14.97,20,01 Oct 2021,29 Oct 2021,1170299911000,1106691400,113904,H111,202110
190,CTTH,0.0,20,01 Oct 2021,29 Oct 2021,1495479500,29883400,1845,C121,202110
191,DADA,0.0,20,01 Oct 2021,29 Oct 2021,6037059500,120739100,6460,H111,202110
192,DART,13.08,20,01 Oct 2021,29 Oct 2021,32177080400,108968900,18994,H111,202110
193,DAYA,-4.58,20,01 Oct 2021,29 Oct 2021,2287713800,8865400,581,D111,202110
194,DCII,3.06,20,01 Oct 2021,29 Oct 2021,5126095000,110400,627,I121,202110
195,DEAL,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,K211,202110
196,DEFI,-16.53,20,01 Oct 2021,29 Oct 2021,5585561000,5311600,257,G211,202110
197,DEWA,0.0,20,01 Oct 2021,29 Oct 2021,82355815400,1630150100,21384,A132,202110
198,DFAM,-0.54,20,01 Oct 2021,29 Oct 2021,8780494000,22828700,2180,E512,202110
199,DGIK,66.23,20,01 Oct 2021,29 Oct 2021,658160499700,5575283500,243956,J211,202110
200,DGNS,-7.45,20,01 Oct 2021,29 Oct 2021,172611437000,217087600,29391,F121,202110
201,DIGI,-38.46,20,01 Oct 2021,29 Oct 2021,172607102100,387322600,34049,E614,202110
202,DILD,4.85,20,01 Oct 2021,29 Oct 2021,44682193800,245474700,10499,H111,202110
203,DIVA,2.79,20,01 Oct 2021,29 Oct 2021,31305416000,14158900,4740,I111,202110
204,DKFT,3.76,20,01 Oct 2021,29 Oct 2021,75085009800,527831700,33028,B146,202110
205,DLTA,3.77,20,01 Oct 2021,29 Oct 2021,11161762000,2852500,2940,D211,202110
206,DMAS,15.46,20,01 Oct 2021,29 Oct 2021,206322977400,943805200,68874,H111,202110
207,DMMX,-10.04,20,01 Oct 2021,29 Oct 2021,572132663000,231096300,67100,I121,202110
208,DMND,9.21,20,01 Oct 2021,29 Oct 2021,4984771000,5352900,4493,D112,202110
209,DNAR,-10.79,20,01 Oct 2021,29 Oct 2021,149165920000,603714700,60484,G111,202110
210,DNET,2.84,20,01 Oct 2021,29 Oct 2021,1260064000,388800,366,G512,202110
211,DOID,-10.3,20,01 Oct 2021,29 Oct 2021,1046927568600,3120447800,166784,A132,202110
212,DPNS,-2.23,20,01 Oct 2021,29 Oct 2021,3160144200,8729700,3347,B113,202110
213,DPUM,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,D231,202110
214,DSFI,-1.61,20,01 Oct 2021,29 Oct 2021,56438937800,501782100,39930,D231,202110
215,DSNG,7.41,20,01 Oct 2021,29 Oct 2021,600553857500,998722400,95701,D232,202110
216,DSSA,77.14,20,01 Oct 2021,29 Oct 2021,3784280000,138600,415,A121,202110
217,DUCK,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,E515,202110
218,DUTI,0.61,20,01 Oct 2021,29 Oct 2021,809985000,239500,152,H111,202110
219,DVLA,3.67,20,01 Oct 2021,29 Oct 2021,1442854000,576200,954,F211,202110
220,DWGL,0.0,20,01 Oct 2021,29 Oct 2021,144348400,720700,359,A122,202110
221,DYAN,-4.6,20,01 Oct 2021,29 Oct 2021,71543143900,853455700,45361,C224,202110
222,EAST,46.97,20,01 Oct 2021,29 Oct 2021,42176989800,470725700,37336,E512,202110
223,ECII,-0.51,20,01 Oct 2021,29 Oct 2021,50317000,51100,16,E742,202110
224,EDGE,-7.28,20,01 Oct 2021,29 Oct 2021,4603430000,184900,846,I121,202110
225,EKAD,4.9,20,01 Oct 2021,29 Oct 2021,8341941000,5758500,4652,B113,202110
226,ELSA,-0.65,20,01 Oct 2021,29 Oct 2021,572925282400,1762990400,116211,A131,202110
227,ELTY,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,H111,202110
228,EMDE,0.0,20,01 Oct 2021,29 Oct 2021,83253900,434100,279,H111,202110
229,EMTK,10.63,20,01 Oct 2021,29 Oct 2021,2036023119000,1190380800,216381,I111,202110
230,ENRG,-5.47,20,01 Oct 2021,29 Oct 2021,955577479200,7648072400,74207,A111,202110
231,ENVY,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,I121,202110
232,ENZO,0.0,20,01 Oct 2021,29 Oct 2021,2059538500,41180300,2051,D231,202110
233,EPAC,-1.85,20,01 Oct 2021,29 Oct 2021,8855010500,169011400,9042,B131,202110
234,EPMT,9.73,20,01 Oct 2021,29 Oct 2021,4475811000,1882900,1596,D111,202110
235,ERAA,7.44,20,01 Oct 2021,29 Oct 2021,1773960641000,2863340400,202997,E742,202110
236,ERTX,0.0,20,01 Oct 2021,29 Oct 2021,6864495000,33952800,10654,E411,202110
237,ESIP,28.0,20,01 Oct 2021,29 Oct 2021,63843747100,724892400,42767,B131,202110
238,ESSA,9.87,20,01 Oct 2021,29 Oct 2021,894555262800,2596454500,137255,B111,202110
239,ESTA,15.89,20,01 Oct 2021,29 Oct 2021,3810415600,25034200,7011,E512,202110
240,ESTI,-3.57,20,01 Oct 2021,29 Oct 2021,9887328300,69947000,12383,E413,202110
241,ETWA,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,A221,202110
242,EXCL,1.32,20,01 Oct 2021,29 Oct 2021,1949569944000,633864900,105592,J321,202110
243,FAPA,6.08,20,01 Oct 2021,29 Oct 2021,8588936000,2779200,546,D232,202110
244,FAST,4.59,20,01 Oct 2021,29 Oct 2021,3847055000,3701700,686,E515,202110
245,FASW,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,B131,202110
246,FILM,11.7,20,01 Oct 2021,29 Oct 2021,341081544200,789028200,73108,E621,202110
247,FIMP,4.26,20,01 Oct 2021,29 Oct 2021,733107800,15112600,3100,J211,202110
248,FIRE,-3.42,20,01 Oct 2021,29 Oct 2021,167330990000,255558400,52457,A122,202110
249,FISH,9.7,20,01 Oct 2021,29 Oct 2021,484147500,55500,316,D232,202110
250,FITT,121.92,20,01 Oct 2021,29 Oct 2021,35202500300,126765500,18048,E512,202110
251,FLMC,10.59,20,01 Oct 2021,29 Oct 2021,5816246600,18202100,4139,D421,202110
252,FMII,27.88,20,01 Oct 2021,29 Oct 2021,2522509000,4308400,3369,H111,202110
253,FOOD,19.0,20,01 Oct 2021,29 Oct 2021,65759791500,562062700,55301,D222,202110
254,FORU,-1.36,20,01 Oct 2021,29 Oct 2021,616771700,4093000,1791,E611,202110
255,FORZ,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,H111,202110
256,FPNI,-7.14,20,01 Oct 2021,29 Oct 2021,30835197600,128296600,14089,B111,202110
257,FREN,-3.57,20,01 Oct 2021,29 Oct 2021,3145142503000,32362408600,588704,J321,202110
258,FUJI,19.08,20,01 Oct 2021,29 Oct 2021,8790685600,27989900,1349,G211,202110
259,GAMA,0.0,20,01 Oct 2021,29 Oct 2021,63425400,1268500,351,H111,202110
260,GDST,-4.67,20,01 Oct 2021,29 Oct 2021,37446759100,355641400,24382,B144,202110
261,GDYR,1.07,20,01 Oct 2021,29 Oct 2021,1781724000,1245100,621,E112,202110
262,GEMA,-4.97,20,01 Oct 2021,29 Oct 2021,68896200,197400,85,E211,202110
263,GEMS,7.71,20,01 Oct 2021,29 Oct 2021,6437104000,1549700,1877,A121,202110
264,GGRM,2.92,20,01 Oct 2021,29 Oct 2021,713235835000,20865100,44844,D311,202110
265,GGRP,58.07,20,01 Oct 2021,29 Oct 2021,10392686000,17817700,7075,B144,202110
266,GHON,20.72,20,01 Oct 2021,29 Oct 2021,1556901000,636800,926,J321,202110
267,GIAA,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,K111,202110
268,GJTL,2.1,20,01 Oct 2021,29 Oct 2021,120225873500,161790700,29166,E112,202110
269,GLOB,11.11,20,01 Oct 2021,29 Oct 2021,1089496400,5045500,1805,E742,202110
270,GLVA,3.73,20,01 Oct 2021,29 Oct 2021,817537600,2959300,1323,I231,202110
271,GMFI,-13.54,20,01 Oct 2021,29 Oct 2021,3760947400,41484800,3566,J111,202110
272,GMTD,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,H111,202110
273,GOLD,-7.76,20,01 Oct 2021,29 Oct 2021,125972800,299700,494,J321,202110
274,GOLL,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,D232,202110
275,GOOD,20.24,20,01 Oct 2021,29 Oct 2021,92724574500,198922100,26814,D222,202110
276,GPRA,2.67,20,01 Oct 2021,29 Oct 2021,37389446300,457264500,27290,H111,202110
277,GPSO,-3.64,20,01 Oct 2021,29 Oct 2021,13253902300,76824200,13063,C143,202110
278,GSMF,12.43,20,01 Oct 2021,29 Oct 2021,11017089100,45426700,9703,G511,202110
279,GTBO,0.0,20,01 Oct 2021,29 Oct 2021,0,0,0,A121,202110
280,GTSI,-16.25,20,01 Oct 2021,29 Oct 2021,53680295000,731299300,28416,A112,202110
281,GWSA,56.59,20,01 Oct 2021,29 Oct 2021,32823154700,167715200,18924,H111,202110
282,GZCO,-1.92,20,01 Oct 2021,29 Oct 2021,29327330400,539813700,14701,D232,202110
283,HADE,0.0,20,01 Oct 2021,29 Oct 2021,6790000,135800,53,J421,202110
284,HAIS,-22.73,20,01 Oct 2021,29 Oct 2021,54350381800,228921500,12831,K211,202110
285,HDFA,5.08,20,01 Oct 2021,29 Oct 2021,152807600,810300,692,G211,202110
286,HDIT,53.95,20,01 Oct 2021,29 Oct 2021,52923430700,124274600,21406,I111,202110
