Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,XDS1K--1,10625,0,29 Apr 2019,11000,10625,10800,175,1105700,12033362500,1657,2019,04
ABBA,--U9---2,152,0,29 Apr 2019,157,144,146,-6,36957100,5563487000,2075,2019,04
ABDA,--U8---2,5750,0,29 Apr 2019,6900,6900,6900,1150,100,690000,1,2019,04
ABMM,--U9---1,2040,0,29 Apr 2019,0,0,2040,0,0,0,0,2019,04
ACES,--S9K--1,1555,0,29 Apr 2019,1575,1545,1550,-5,28634900,44633898500,4862,2019,04
ACST,XDU6---1,1585,0,29 Apr 2019,1590,1580,1590,5,705200,1117286000,79,2019,04
ADES,--U5---2,1075,0,29 Apr 2019,1095,1050,1085,10,21600,23029500,28,2019,04
ADHI,--S6LKO1,1735,1745,29 Apr 2019,1780,1730,1760,25,13843600,24388281500,2046,2019,04
ADMF,XDU8---1,10050,0,29 Apr 2019,10050,9950,10050,0,326200,3266115000,74,2019,04
ADMG,--M3---1,310,0,29 Apr 2019,312,308,310,0,411800,127767400,91,2019,04
ADRO,--S2BXO1,1290,1290,29 Apr 2019,1315,1280,1315,25,37698700,49223519500,5261,2019,04
AGII,--U3---1,550,0,29 Apr 2019,550,545,550,0,147500,81095500,90,2019,04
AGRO,XDM8K--1,322,0,29 Apr 2019,326,320,322,0,1453300,468291000,194,2019,04
AGRS,--U8---2,314,0,29 Apr 2019,318,302,318,4,704300,213521600,22,2019,04
AHAP,--U8---2,61,0,29 Apr 2019,68,61,68,7,1500,93100,5,2019,04
AIMS,--U9---2,180,0,29 Apr 2019,0,0,180,0,0,0,0,2019,04
AISA,--U5---1,168,0,29 Apr 2019,0,0,168,0,0,0,0,2019,04
AKKU,--U9---2,50,0,29 Apr 2019,50,50,50,0,100,5000,1,2019,04
AKPI,--U3---2,540,0,29 Apr 2019,590,590,590,50,100,59000,1,2019,04
AKRA,--S9XXO1,4480,4470,29 Apr 2019,4550,4440,4550,70,5893300,26657206000,2022,2019,04
AKSI,--U7---2,298,0,29 Apr 2019,304,296,304,6,2100,628600,5,2019,04
ALDO,--U3---2,340,0,29 Apr 2019,356,320,330,-10,34100,11514800,16,2019,04
ALKA,--U3---2,404,0,29 Apr 2019,404,384,384,-20,3300,1297000,9,2019,04
ALMI,--U3---2,520,0,29 Apr 2019,535,525,525,5,52400,27731000,13,2019,04
ALTO,--U5---1,390,0,29 Apr 2019,390,356,390,0,1900,718600,8,2019,04
AMAG,--U8---2,300,0,29 Apr 2019,0,0,300,0,0,0,0,2019,04
AMFG,--U3---1,5625,0,29 Apr 2019,5625,5625,5625,0,100,562500,1,2019,04
AMIN,--U4---2,436,0,29 Apr 2019,436,434,434,-2,4700,2044200,3,2019,04
AMRT,--S9---1,910,0,29 Apr 2019,935,905,910,0,502100,457158500,97,2019,04
ANDI,--U1---2,1535,0,29 Apr 2019,1555,1500,1500,-35,113900,171722000,67,2019,04
ANJT,--U1---1,940,0,29 Apr 2019,935,910,935,-5,24100,22528000,7,2019,04
ANTM,--S2XXO1,875,875,29 Apr 2019,885,870,875,0,26437700,23223275000,2179,2019,04
APEX,--U2---2,830,0,29 Apr 2019,1030,715,755,-75,2500,2377500,9,2019,04
APIC,--U8---2,575,0,29 Apr 2019,580,570,580,5,13787900,7903978500,458,2019,04
APII,--U9---2,180,0,29 Apr 2019,202,179,180,0,6558200,1276997700,4376,2019,04
APLI,--U3---1,83,0,29 Apr 2019,86,86,86,3,40400,3474400,2,2019,04
APLN,--S6K--1,172,0,29 Apr 2019,174,171,173,1,1825600,315301900,287,2019,04
APOL,--U7---1,58,0,29 Apr 2019,0,0,58,0,0,0,0,2019,04
ARGO,--U4---2,825,0,29 Apr 2019,0,0,825,0,0,0,0,2019,04
ARII,--U2---2,860,0,29 Apr 2019,860,840,855,-5,10800,9236000,8,2019,04
ARMY,--U6---2,306,0,29 Apr 2019,314,302,312,6,99069400,30725971200,87,2019,04
ARNA,--U3---1,525,0,29 Apr 2019,535,500,525,0,185400,96554500,52,2019,04
ARTA,--U9---2,448,0,29 Apr 2019,414,400,410,-38,14200,5772200,23,2019,04
ARTI,--U2---1,50,0,29 Apr 2019,50,50,50,0,104200,5210000,6,2019,04
ARTO,--U8---2,162,0,29 Apr 2019,151,149,150,-12,800,120000,4,2019,04
ASBI,--U8---2,282,0,29 Apr 2019,326,268,310,28,123700,38240600,36,2019,04
ASDM,--U8---1,1040,0,29 Apr 2019,1020,1020,1020,-20,20000,20400000,1,2019,04
ASGR,XDU9---1,1295,0,29 Apr 2019,1320,1260,1285,-10,168300,214971500,154,2019,04
ASII,--S4BXO1,7650,7525,29 Apr 2019,7700,7500,7600,-50,33169300,251722317500,5227,2019,04
ASJT,--U8---2,254,0,29 Apr 2019,254,250,252,-2,337400,84492800,56,2019,04
ASMI,--U8---1,685,0,29 Apr 2019,695,685,695,10,910600,631289500,114,2019,04
ASRI,--S6K--1,336,0,29 Apr 2019,344,330,336,0,6122500,2064074600,562,2019,04
ASRM,--U8---2,2300,0,29 Apr 2019,2170,2170,2170,-130,400,868000,1,2019,04
ASSA,--S7---1,780,0,29 Apr 2019,790,770,780,0,1717500,1333569000,56,2019,04
ATIC,--U9---1,830,0,29 Apr 2019,805,795,805,-25,2900,2329500,5,2019,04
ATPK,--U2---2,194,0,29 Apr 2019,0,0,194,0,0,0,0,2019,04
AUTO,XDM4---1,1560,0,29 Apr 2019,1560,1540,1555,-5,132600,205357500,126,2019,04
BABP,--U8---2,50,0,29 Apr 2019,50,50,50,0,64500,3225000,14,2019,04
BACA,--U8---2,280,0,29 Apr 2019,314,280,310,30,345100,107492800,30,2019,04
BAJA,--U3---2,101,0,29 Apr 2019,101,99,101,0,11700,1168100,10,2019,04
BALI,--U7---2,1300,0,29 Apr 2019,1350,1300,1340,40,2199700,2894230500,24,2019,04
BAPA,--U6---1,95,0,29 Apr 2019,96,94,96,1,41400,3931100,10,2019,04
BATA,--U4---1,610,0,29 Apr 2019,610,605,610,0,5500,3339000,11,2019,04
BAYU,--U9---2,2040,0,29 Apr 2019,2030,2030,2030,-10,100,203000,1,2019,04
BBCA,XDS8B3O1,28100,28050,29 Apr 2019,28475,27975,28425,325,13096100,370605080000,6804,2019,04
BBHI,--U8---2,157,0,29 Apr 2019,165,155,160,3,342200,54990600,46,2019,04
BBKP,--S8K--1,310,0,29 Apr 2019,316,310,312,2,2575300,806926400,206,2019,04
BBLD,--U8---2,480,0,29 Apr 2019,480,480,480,0,500,240000,2,2019,04
BBMD,--U8---1,1520,0,29 Apr 2019,0,0,1520,0,0,0,0,2019,04
