Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S1K--1,11175,0,15 Agt 2019,11100,10800,11075,-100,2610500,28701890000,1602
ABBA,--U9---2,149,0,15 Agt 2019,161,147,159,10,87889900,13690879900,5444
ABDA,--U8---2,6750,0,15 Agt 2019,0,0,6750,0,0,0,0
ABMM,--U9---1,1895,0,15 Agt 2019,0,0,1895,0,0,0,0
ACES,--S9KB-1,1735,0,15 Agt 2019,1735,1715,1735,0,12230300,21085852500,1940
ACST,--U6---1,1255,0,15 Agt 2019,1260,1250,1255,0,187500,236079000,57
ADES,--U5---2,1090,0,15 Agt 2019,1085,1030,1055,-35,327800,343132500,142
ADHI,--S6K--1,1385,0,15 Agt 2019,1385,1340,1380,-5,7445600,10213167500,1404
ADMF,--U8---1,10500,0,15 Agt 2019,10600,10400,10600,100,208100,2180720000,52
ADMG,--U3---1,238,0,15 Agt 2019,238,230,234,-4,717900,167047200,122
ADRO,--S2BXO1,1050,1025,15 Agt 2019,1035,1010,1025,-25,54488500,55592644000,4688
AGII,--S3---1,630,0,15 Agt 2019,635,600,605,-25,568200,349117000,126
AGRO,--M8---1,262,0,15 Agt 2019,262,254,258,-4,3879000,997086400,374
AGRS,--U8---2,258,0,15 Agt 2019,278,256,274,16,8400,2166000,13
AHAP,--U8---2,57,0,15 Agt 2019,59,53,57,0,1324700,73876800,86
AIMS,--U9---2,180,0,15 Agt 2019,0,0,180,0,0,0,0
AISA,--U5---1,168,0,15 Agt 2019,0,0,168,0,0,0,0
AKKU,--U9---2,50,0,15 Agt 2019,50,50,50,0,53400,2670000,65
AKPI,--U3---2,422,0,15 Agt 2019,422,410,422,0,9600,3968800,13
AKRA,XDS9XXO1,4000,3980,15 Agt 2019,3980,3860,3970,-30,4872600,19210432000,1632
AKSI,--U7---2,356,0,15 Agt 2019,368,342,342,-14,300,105200,3
ALDO,--U3---2,366,0,15 Agt 2019,366,366,366,0,16000,5856000,4
ALKA,--U3---2,490,0,15 Agt 2019,470,450,470,-20,700,323000,4
ALMI,--U3---2,496,0,15 Agt 2019,0,0,496,0,0,0,0
ALTO,--U5---1,388,0,15 Agt 2019,388,388,388,0,1000,388000,1
