Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,13900,0,20 Feb 2019,13950,13775,13800,-100,648300,8962985000,958,2019,02
ABBA,--U9---2,109,0,20 Feb 2019,113,106,111,2,28534000,3130855600,6361,2019,02
ABDA,--U8---2,5225,0,20 Feb 2019,0,0,5225,0,0,0,0,2019,02
ABMM,--U9---1,2190,0,20 Feb 2019,2290,2190,2240,50,1700,3738000,3,2019,02
ACES,--S9K--1,1760,0,20 Feb 2019,1810,1765,1805,45,14025000,25269469500,3501,2019,02
ACST,--U6---1,1650,0,20 Feb 2019,1690,1630,1655,5,809700,1347280500,113,2019,02
ADES,--U5---2,1000,0,20 Feb 2019,1005,980,995,-5,78900,78266500,46,2019,02
ADHI,--S6LKO1,1530,1540,20 Feb 2019,1590,1540,1590,60,8667300,13648976500,1986,2019,02
ADMF,--U8---1,10700,0,20 Feb 2019,10900,10700,10900,200,200000,2160770000,87,2019,02
ADMG,--M3---1,364,0,20 Feb 2019,364,358,360,-4,1047500,377195800,157,2019,02
ADRO,--S2BXO1,1295,1305,20 Feb 2019,1350,1285,1345,50,103338100,136686173000,8892,2019,02
AGII,--S3---1,640,0,20 Feb 2019,660,635,640,0,29600,18945500,17,2019,02
AGRO,--M8K--1,340,0,20 Feb 2019,350,336,340,0,6546500,2241431400,716,2019,02
AGRS,--U8---2,350,0,20 Feb 2019,356,340,356,6,104700,36787200,46,2019,02
AHAP,--U8---2,68,0,20 Feb 2019,72,71,71,3,600,42900,6,2019,02
AIMS,--U9---2,180,0,20 Feb 2019,0,0,180,0,0,0,0,2019,02
AISA,--U5---1,168,0,20 Feb 2019,0,0,168,0,0,0,0,2019,02
AKKU,--U9---2,50,0,20 Feb 2019,50,50,50,0,6000,300000,5,2019,02
AKPI,--U3---2,740,0,20 Feb 2019,740,690,690,-50,4800,3352500,9,2019,02
AKRA,--S9XXO1,5550,5625,20 Feb 2019,5825,5600,5725,175,8364400,47657757500,2637,2019,02
AKSI,--U7---2,352,0,20 Feb 2019,414,360,390,38,22800,8591800,15,2019,02
ALDO,XRU3---2,2510,0,20 Feb 2019,2520,1900,1900,-610,1121900,2632064000,318,2019,02
