Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S1K--1,10025,0,31 Jul 2019,10025,9750,9975,-50,2524500,24959585000,1647
ABBA,--U9---2,153,0,31 Jul 2019,165,150,155,2,43274800,6872288400,3167
ABDA,--U8---2,7000,0,31 Jul 2019,0,0,7000,0,0,0,0
ABMM,--U9---1,1845,0,31 Jul 2019,0,0,1845,0,0,0,0
ACES,--S9KB-1,1805,0,31 Jul 2019,1840,1795,1835,30,6431600,11669630500,3687
ACST,--U6---1,1370,0,31 Jul 2019,1370,1320,1320,-50,353100,468950000,153
ADES,--U5---2,1140,0,31 Jul 2019,1160,1120,1135,-5,38700,43963500,43
ADHI,--S6LKO1,1510,1510,31 Jul 2019,1525,1475,1485,-25,9893300,14736910500,1970
ADMF,--U8---1,10600,0,31 Jul 2019,10600,10450,10550,-50,122500,1292345000,28
ADMG,--U3---1,254,0,31 Jul 2019,256,246,248,-6,2938800,732974000,354
ADRO,--S2BXO1,1295,1280,31 Jul 2019,1285,1260,1270,-25,44371900,56397267500,4206
AGII,--S3---1,655,0,31 Jul 2019,675,640,670,15,813700,537310500,132
AGRO,--M8K--1,284,0,31 Jul 2019,286,280,280,-4,1353800,381813200,317
AGRS,--U8---2,258,0,31 Jul 2019,292,260,260,2,28400,7500400,33
AHAP,--U8---2,59,0,31 Jul 2019,61,56,56,-3,47200,2710500,20
AIMS,--U9---2,180,0,31 Jul 2019,0,0,180,0,0,0,0
AISA,--U5---1,168,0,31 Jul 2019,0,0,168,0,0,0,0
AKKU,--U9---2,50,0,31 Jul 2019,50,50,50,0,340700,17035000,7
AKPI,--U3---2,432,0,31 Jul 2019,434,422,434,2,2000,860400,10
AKRA,CDS9XXO1,3930,3910,31 Jul 2019,4010,3910,4000,70,6624600,26391810000,1994
AKSI,--U7---2,342,0,31 Jul 2019,342,342,342,0,9700,3317400,6
ALDO,XDU3---2,342,0,31 Jul 2019,400,340,400,58,281200,101532600,51
ALKA,--U3---2,440,0,31 Jul 2019,440,420,440,0,16700,7268000,18
ALMI,--U3---2,490,0,31 Jul 2019,510,492,505,15,13000,6468400,14
ALTO,--U5---1,380,0,31 Jul 2019,388,384,384,4,780200,299597200,2
AMAG,--U8---2,306,0,31 Jul 2019,308,308,308,2,100,30800,1
AMFG,--U3---1,5300,0,31 Jul 2019,5300,5150,5300,0,3100,16415000,5
AMIN,--U4---2,358,0,31 Jul 2019,358,358,358,0,100,35800,1
AMRT,--U9---1,925,0,31 Jul 2019,960,905,960,35,48000,45735500,30
ANDI,--U1---2,2000,0,31 Jul 2019,2350,1960,2100,100,18477300,40873989000,120
ANJT,--U1---1,915,0,31 Jul 2019,900,900,900,-15,200,180000,1
ANTM,--S2BXO1,935,940,31 Jul 2019,945,925,935,0,48705800,45649342500,3598
APEX,--U2---2,700,0,31 Jul 2019,0,0,700,0,0,0,0
APIC,--U8---2,655,0,31 Jul 2019,670,655,660,5,26443500,17481119500,3560
APII,--U9---2,167,0,31 Jul 2019,169,165,169,2,25900,4291100,12
APLI,--U3---1,118,0,31 Jul 2019,120,102,120,2,607600,69711900,39
APLN,--M6K--1,208,0,31 Jul 2019,214,202,202,-6,34094200,7015034800,1768
APOL,--U7---1,50,0,31 Jul 2019,50,50,50,0,1200,60000,1
ARGO,--U4---2,825,0,31 Jul 2019,0,0,825,0,0,0,0
ARII,--U2---2,750,0,31 Jul 2019,760,750,760,10,101000,76750000,14
ARKA,--U4---2,1035,0,31 Jul 2019,1100,1000,1030,-5,114400,118796000,67
ARMY,--U6---2,252,0,31 Jul 2019,252,246,250,-2,214246200,53910570800,156
ARNA,--S3---1,535,0,31 Jul 2019,565,525,565,30,1694500,940309500,167
ARTA,--U9---2,400,0,31 Jul 2019,0,0,400,0,0,0,0
ARTI,--U2---1,50,0,31 Jul 2019,50,50,50,0,3200,160000,7
ARTO,--U8---2,171,0,31 Jul 2019,171,170,171,0,1200,205100,2
ASBI,XDU8---2,332,0,31 Jul 2019,336,310,330,-2,4800,1524000,6
ASDM,XDU8---1,1015,0,31 Jul 2019,1015,1015,1015,0,400,406000,1
ASGR,--U9---1,1145,0,31 Jul 2019,1145,1125,1140,-5,149600,169445000,60
ASII,--S4BXO1,7275,7150,31 Jul 2019,7200,7000,7000,-275,61515300,432462612500,11015
ASJT,--U8---2,226,0,31 Jul 2019,238,220,224,-2,528600,121554600,43
ASMI,--U8---1,885,0,31 Jul 2019,885,870,870,-15,1096500,970053500,323
ASRI,--S6K--1,334,0,31 Jul 2019,338,328,332,-2,9580900,3179537000,809
ASRM,--U8---2,2350,0,31 Jul 2019,2400,2400,2400,50,1000,2400000,2
ASSA,--S7---1,855,0,31 Jul 2019,865,835,865,10,2834600,2424175000,132
