Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,10275,0,17 Jun 2019,10475,10225,10225,-50,1004100,10395837500,789,2019,06
ABBA,--U9---2,136,0,17 Jun 2019,138,130,131,-5,12806400,1702325700,628,2019,06
ABDA,XDU8---2,7075,0,17 Jun 2019,0,0,7075,0,0,0,0,2019,06
ABMM,--U9---1,1950,0,17 Jun 2019,1960,1665,1945,-5,800,1537000,6,2019,06
ACES,XDS9KB-1,1800,0,17 Jun 2019,1820,1745,1760,-40,5196500,9201423500,1396,2019,06
ACST,--U6---1,1255,0,17 Jun 2019,1355,1255,1275,20,166400,216059500,104,2019,06
ADES,--U5---2,1055,0,17 Jun 2019,1090,1050,1060,5,14400,15196500,27,2019,06
ADHI,XDS6LKO1,1600,1610,17 Jun 2019,1620,1550,1580,-20,8663700,13744505000,1704,2019,06
ADMF,--U8---1,9750,0,17 Jun 2019,9875,9650,9750,0,392800,3822552500,114,2019,06
ADMG,--U3---1,248,0,17 Jun 2019,252,246,246,-2,779500,193491600,153,2019,06
ADRO,--S2BXO1,1235,1245,17 Jun 2019,1245,1215,1230,-5,17974500,22068945500,2777,2019,06
AGII,--S3---1,535,0,17 Jun 2019,535,525,530,-5,408000,216340000,138,2019,06
AGRO,--M8K--1,280,0,17 Jun 2019,284,276,278,-2,2093000,582778200,186,2019,06
AGRS,--U8---2,312,0,17 Jun 2019,310,310,310,-2,1100,341000,3,2019,06
AHAP,--U8---2,57,0,17 Jun 2019,57,56,56,-1,1600,90800,5,2019,06
AIMS,--U9---2,180,0,17 Jun 2019,0,0,180,0,0,0,0,2019,06
AISA,--U5---1,168,0,17 Jun 2019,0,0,168,0,0,0,0,2019,06
AKKU,--U9---2,50,0,17 Jun 2019,50,50,50,0,162800,8140000,631,2019,06
AKPI,XDU3---2,460,0,17 Jun 2019,456,442,442,-18,25300,11337800,28,2019,06
AKRA,--S9XXO1,4380,4380,17 Jun 2019,4380,4260,4280,-100,8121700,34963026000,1820,2019,06
AKSI,--U7---2,266,0,17 Jun 2019,318,268,276,10,7100,1938600,13,2019,06
ALDO,--U3---2,376,0,17 Jun 2019,390,360,378,2,12000,4467400,21,2019,06
