Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,10875,0,11 Oct 2019,10875,10725,10725,-150,230800,2489422500,307,2019,10
ABBA,--U9---2,132,0,11 Oct 2019,167,122,161,29,182149600,28166463400,9750,2019,10
ABDA,--U8---2,6975,0,11 Oct 2019,0,0,6975,0,0,0,0,2019,10
ABMM,--U9---1,1525,0,11 Oct 2019,1530,1450,1525,0,1400,2090500,12,2019,10
ACES,--S9KB-1,1775,0,11 Oct 2019,1800,1755,1770,-5,8544000,15101548000,5276,2019,10
ACST,--U6---1,1070,0,11 Oct 2019,1090,1070,1085,15,124100,134157500,35,2019,10
ADES,--U5---2,1050,0,11 Oct 2019,1070,1040,1070,20,2600,2719000,8,2019,10
ADHI,--S6K--1,1175,0,11 Oct 2019,1210,1180,1205,30,7632300,9167012000,1172,2019,10
ADMF,--U8---1,10300,0,11 Oct 2019,10475,10275,10400,100,12800,132025000,21,2019,10
ADMG,--U3---1,182,0,11 Oct 2019,188,182,184,2,357000,66038500,106,2019,10
ADRO,--S2BXO1,1260,1275,11 Oct 2019,1310,1270,1295,35,30052100,38809139000,3404,2019,10
AGII,--S3---1,595,0,11 Oct 2019,615,590,590,-5,36900,21842000,41,2019,10
AGRO,--M8---1,206,0,11 Oct 2019,208,202,206,0,1690200,346737400,321,2019,10
AGRS,--U8---2,182,0,11 Oct 2019,187,182,183,1,5400,986200,9,2019,10
AHAP,--U8---2,69,0,11 Oct 2019,71,66,68,-1,915800,62274900,315,2019,10
AIMS,--U9---2,180,0,11 Oct 2019,0,0,180,0,0,0,0,2019,10
AISA,--U5---1,168,0,11 Oct 2019,0,0,168,0,0,0,0,2019,10
AKKU,--U9---2,50,0,11 Oct 2019,50,50,50,0,16800,840000,27,2019,10
AKPI,--U3---2,406,0,11 Oct 2019,470,470,470,64,200,94000,2,2019,10
AKRA,--S9XXO1,4230,4250,11 Oct 2019,4350,4210,4330,100,6946600,29740482000,1434,2019,10
AKSI,--U7---2,760,0,11 Oct 2019,805,760,805,45,4028700,3116536000,345,2019,10
ALDO,--U3---2,378,0,11 Oct 2019,378,378,378,0,49400,18673200,10,2019,10
ALKA,--U3---2,510,0,11 Oct 2019,482,480,482,-28,6300,3035400,12,2019,10
ALMI,--U3---2,342,0,11 Oct 2019,344,336,336,-6,100000,33804200,9,2019,10
ALTO,--U5---1,380,0,11 Oct 2019,380,360,380,0,157200,59733000,16,2019,10
AMAG,--U8---2,320,0,11 Oct 2019,0,0,320,0,0,0,0,2019,10
AMFG,--U3---1,3920,0,11 Oct 2019,3930,3920,3930,10,800,3142000,4,2019,10
AMIN,--U4---2,320,0,11 Oct 2019,330,300,330,10,7200,2336400,17,2019,10
AMRT,--U9---1,900,0,11 Oct 2019,910,905,905,5,13500,12218000,9,2019,10
ANDI,--U1---2,2290,0,11 Oct 2019,2380,1915,1915,-375,68860200,149091630500,580,2019,10
ANJT,--U1---1,845,0,11 Oct 2019,840,810,830,-15,52700,43711000,26,2019,10
ANTM,--S2BXO1,995,995,11 Oct 2019,1025,985,1015,20,72275400,72953739000,4456,2019,10
APEX,--U2---2,615,0,11 Oct 2019,665,510,510,-105,4600,2361500,7,2019,10
APIC,--U8---2,700,0,11 Oct 2019,705,690,705,5,22074300,15351396500,3824,2019,10
