Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S1K--1,10650,0,26 Agt 2019,10950,10125,10800,150,2109000,22729212500,1599
ABBA,--U9---2,144,0,26 Agt 2019,147,141,143,-1,13635800,1952668000,645
ABDA,--U8---2,6750,0,26 Agt 2019,7000,7000,7000,250,100,700000,1
ABMM,--U9---1,1860,0,26 Agt 2019,0,0,1860,0,0,0,0
ACES,--S9KB-1,1760,0,26 Agt 2019,1815,1700,1810,50,10900600,19094455500,5633
ACST,--U6---1,1240,0,26 Agt 2019,1400,1220,1400,160,109300,147589000,73
ADES,--U5---2,1075,0,26 Agt 2019,1080,1045,1080,5,36600,39070000,35
ADHI,--S6K--1,1390,0,26 Agt 2019,1385,1315,1355,-35,9672100,13028695500,2007
ADMF,--U8---1,11150,0,26 Agt 2019,11125,10900,11000,-150,174200,1904230000,49
ADMG,--U3---1,236,0,26 Agt 2019,234,222,234,-2,1384300,317142600,212
ADRO,--S2BXO1,1085,1060,26 Agt 2019,1120,1050,1120,35,82143700,89621671500,7597
AGII,--S3---1,620,0,26 Agt 2019,625,610,615,-5,114600,70818500,29
AGRO,--M8---1,266,0,26 Agt 2019,266,256,258,-8,2391800,621884800,372
AGRS,--U8---2,248,0,26 Agt 2019,248,202,220,-28,1294100,289999600,452
AHAP,--U8---2,55,0,26 Agt 2019,55,53,54,-1,36400,1948100,16
AIMS,--U9---2,180,0,26 Agt 2019,0,0,180,0,0,0,0
AISA,--U5---1,168,0,26 Agt 2019,0,0,168,0,0,0,0
AKKU,--U9---2,50,0,26 Agt 2019,50,50,50,0,46000,2300000,45
AKPI,--U3---2,472,0,26 Agt 2019,472,420,422,-50,2200,960200,6
AKRA,--S9XXO1,4030,4000,26 Agt 2019,4100,3900,4090,60,4628200,18648854000,1344
AKSI,--U7---2,366,0,26 Agt 2019,0,0,366,0,0,0,0
ALDO,--U3---2,372,0,26 Agt 2019,372,370,370,-2,15200,5649400,2
ALKA,--U3---2,486,0,26 Agt 2019,482,422,434,-52,2200,1044400,8
ALMI,--U3---2,494,0,26 Agt 2019,0,0,494,0,0,0,0
ALTO,--U5---1,388,0,26 Agt 2019,380,304,380,-8,13600,5035400,9
AMAG,--U8---2,310,0,26 Agt 2019,0,0,310,0,0,0,0
AMFG,--U3---1,5100,0,26 Agt 2019,0,0,5100,0,0,0,0
AMIN,--U4---2,360,0,26 Agt 2019,0,0,360,0,0,0,0
AMRT,--U9---1,870,0,26 Agt 2019,890,870,875,5,74500,65505000,29
ANDI,--U1---2,2250,0,26 Agt 2019,2230,2200,2200,-50,9700,21493000,13
ANJT,--U1---1,810,0,26 Agt 2019,0,0,810,0,0,0,0
ANTM,--S2BXO1,1015,1020,26 Agt 2019,1060,1015,1030,15,147239400,152732096000,8248
APEX,--U2---2,530,0,26 Agt 2019,460,420,460,-70,1100,502000,2
APIC,--U8---2,665,0,26 Agt 2019,665,635,655,-10,23373200,15345351000,4939
APII,--U9---2,165,0,26 Agt 2019,171,169,169,4,12700,2160900,10
APLI,--U3---1,120,0,26 Agt 2019,120,120,120,0,2000,240000,1
APLN,--M6K--1,184,0,26 Agt 2019,181,176,181,-3,24073800,4297290400,1602
APOL,--U7---1,50,0,26 Agt 2019,0,0,50,0,0,0,0
ARGO,--U4---2,825,0,26 Agt 2019,0,0,825,0,0,0,0
ARII,--U2---2,730,0,26 Agt 2019,730,730,730,0,10200,7446000,3
ARKA,--U4---2,1750,0,26 Agt 2019,1820,1690,1750,0,501400,871843000,575
