Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,10400,0,29 May 2019,10550,10375,10500,100,276800,2909202500,325,2019,05
ABBA,--U9---2,130,0,29 May 2019,138,120,132,2,31183700,4144929900,3190,2019,05
ABDA,CDU8---2,6300,0,29 May 2019,6300,6300,6300,0,100,630000,1,2019,05
ABMM,XDU9---1,1540,0,29 May 2019,1690,1540,1595,55,66900,107832000,20,2019,05
ACES,XDS9KB-1,1660,0,29 May 2019,1755,1660,1750,90,8637500,14884751000,2962,2019,05
ACST,--U6---1,1280,0,29 May 2019,1285,1270,1285,5,85500,109686500,47,2019,05
ADES,--U5---2,1055,0,29 May 2019,1060,1015,1050,-5,19400,20042000,16,2019,05
ADHI,XDS6LKO1,1405,1410,29 May 2019,1440,1410,1430,25,4580500,6560481500,1033,2019,05
ADMF,--U8---1,9875,0,29 May 2019,9950,9850,9950,75,154500,1526972500,57,2019,05
ADMG,--U3---1,240,0,29 May 2019,246,240,242,2,559000,135736800,105,2019,05
ADRO,XDS2BXO1,1270,1270,29 May 2019,1305,1265,1270,0,44624700,57298192500,5365,2019,05
AGII,--S3---1,530,0,29 May 2019,540,525,525,-5,696300,368598500,103,2019,05
AGRO,--M8K--1,278,0,29 May 2019,282,278,280,2,613200,171550600,124,2019,05
AGRS,--U8---2,310,0,29 May 2019,0,0,310,0,0,0,0,2019,05
AHAP,--U8---2,56,0,29 May 2019,60,56,59,3,63200,3757100,16,2019,05
AIMS,--U9---2,180,0,29 May 2019,0,0,180,0,0,0,0,2019,05
AISA,--U5---1,168,0,29 May 2019,0,0,168,0,0,0,0,2019,05
AKKU,--U9---2,50,0,29 May 2019,50,50,50,0,10000,500000,1,2019,05
AKPI,CDU3---2,520,0,29 May 2019,520,520,520,0,200,104000,2,2019,05
AKRA,--S9XXO1,4140,4120,29 May 2019,4120,4000,4010,-130,8828500,35487930000,1990,2019,05
AKSI,--U7---2,250,0,29 May 2019,262,256,262,12,300,77400,3,2019,05
ALDO,--U3---2,322,0,29 May 2019,368,322,350,28,44600,15696200,29,2019,05
ALKA,--U3---2,348,0,29 May 2019,340,340,340,-8,900,306000,4,2019,05
ALMI,--U3---2,464,0,29 May 2019,500,470,500,36,12600,6276600,19,2019,05
ALTO,--U5---1,396,0,29 May 2019,396,396,396,0,1000,396000,1,2019,05
AMAG,--U8---2,310,0,29 May 2019,310,290,310,0,4600,1338000,3,2019,05
AMFG,--U3---1,5450,0,29 May 2019,0,0,5450,0,0,0,0,2019,05
AMIN,--U4---2,372,0,29 May 2019,354,354,354,-18,200,70800,2,2019,05
AMRT,XDS9---1,920,0,29 May 2019,965,910,930,10,161600,150485500,112,2019,05
ANDI,--U1---2,1780,0,29 May 2019,1790,1745,1750,-30,56900,100020000,35,2019,05
ANJT,--U1---1,915,0,29 May 2019,915,915,915,0,3500,3202500,2,2019,05
ANTM,XDS2BXO1,720,710,29 May 2019,725,705,715,-5,38469900,27580225000,3514,2019,05
APEX,--U2---2,840,0,29 May 2019,0,0,840,0,0,0,0,2019,05
APIC,--U8---2,515,0,29 May 2019,520,510,515,0,9791000,5036471000,1788,2019,05
APII,--U9---2,168,0,29 May 2019,171,168,171,3,2300,391800,7,2019,05
APLI,--U3---1,80,0,29 May 2019,82,78,80,0,343100,27294200,53,2019,05
APLN,--M6K--1,161,0,29 May 2019,163,159,160,-1,3986600,642764600,211,2019,05
APOL,--U7---1,58,0,29 May 2019,0,0,58,0,0,0,0,2019,05
ARGO,--U4---2,825,0,29 May 2019,0,0,825,0,0,0,0,2019,05
ARII,--U2---2,800,0,29 May 2019,800,800,800,0,3100,2480000,2,2019,05
ARMY,--U6---2,280,0,29 May 2019,288,278,280,0,214219900,60698313800,140,2019,05
ARNA,--S3---1,510,0,29 May 2019,510,500,510,0,1241600,622545500,36,2019,05
ARTA,--U9---2,342,0,29 May 2019,370,370,370,28,600,222000,5,2019,05
ARTI,--U2---1,50,0,29 May 2019,50,50,50,0,1800,90000,3,2019,05
ARTO,--U8---2,157,0,29 May 2019,160,147,147,-10,11100,1675700,21,2019,05
ASBI,--U8---2,292,0,29 May 2019,336,310,312,20,41600,12907600,13,2019,05
ASDM,--U8---1,1070,0,29 May 2019,0,0,1070,0,0,0,0,2019,05
ASGR,--U9---1,1230,0,29 May 2019,1240,1205,1215,-15,5800,7146000,18,2019,05
