Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,10475,0,16 Sep 2019,10725,10550,10700,225,902500,9606430000,608,2019,09
ABBA,--U9---2,140,0,16 Sep 2019,142,138,139,-1,5156600,716916400,397,2019,09
ABDA,--U8---2,7000,0,16 Sep 2019,0,0,7000,0,0,0,0,2019,09
ABMM,--U9---1,1815,0,16 Sep 2019,1805,1805,1805,-10,100,180500,1,2019,09
ACES,--S9KB-1,1790,0,16 Sep 2019,1805,1730,1730,-60,14052800,24423364500,4200,2019,09
ACST,--U6---1,1185,0,16 Sep 2019,1185,1160,1160,-25,51300,60119500,25,2019,09
ADES,--U5---2,1135,0,16 Sep 2019,1125,1080,1090,-45,73900,80863500,48,2019,09
ADHI,--S6K--1,1380,0,16 Sep 2019,1385,1340,1350,-30,3353300,4540181000,1022,2019,09
ADMF,--U8---1,10800,0,16 Sep 2019,10875,10650,10800,0,318700,3459267500,71,2019,09
ADMG,--U3---1,210,0,16 Sep 2019,220,210,214,4,3318200,711255200,496,2019,09
ADRO,--S2BXO1,1375,1425,16 Sep 2019,1460,1400,1430,55,112703000,161676006500,9551,2019,09
AGII,--S3---1,630,0,16 Sep 2019,630,605,610,-20,29200,18157000,33,2019,09
AGRO,--M8---1,244,0,16 Sep 2019,248,238,240,-4,3326200,802399000,444,2019,09
AGRS,--U8---2,198,0,16 Sep 2019,198,193,197,-1,92800,18072100,39,2019,09
AHAP,--U8---2,57,0,16 Sep 2019,62,54,62,5,511000,29361100,117,2019,09
AIMS,--U9---2,180,0,16 Sep 2019,0,0,180,0,0,0,0,2019,09
AISA,--U5---1,168,0,16 Sep 2019,0,0,168,0,0,0,0,2019,09
AKKU,--U9---2,50,0,16 Sep 2019,50,50,50,0,78500,3925000,60,2019,09
AKPI,--U3---2,410,0,16 Sep 2019,422,402,402,-8,16700,6832600,17,2019,09
AKRA,--S9XXO1,4030,4090,16 Sep 2019,4150,3980,4010,-20,8465800,34001284000,1866,2019,09
AKSI,--U7---2,580,0,16 Sep 2019,630,486,486,-94,1708400,906895000,270,2019,09
ALDO,--U3---2,380,0,16 Sep 2019,380,380,380,0,1400,532000,5,2019,09
ALKA,--U3---2,488,0,16 Sep 2019,488,462,480,-8,3500,1630600,8,2019,09
ALMI,--U3---2,382,0,16 Sep 2019,404,384,384,2,35100,14013400,25,2019,09
ALTO,--U5---1,380,0,16 Sep 2019,380,304,380,0,10300,3858400,5,2019,09
AMAG,--U8---2,278,0,16 Sep 2019,310,292,292,14,24600,7451400,33,2019,09
AMFG,--U3---1,4900,0,16 Sep 2019,4900,4900,4900,0,700,3430000,2,2019,09
AMIN,--U4---2,330,0,16 Sep 2019,310,300,300,-30,1600,483600,6,2019,09
AMRT,--U9---1,880,0,16 Sep 2019,900,870,875,-5,1433800,1255038000,238,2019,09
ANDI,--U1---2,1830,0,16 Sep 2019,1900,1820,1850,20,109325100,200871217500,149,2019,09
ANJT,--U1---1,775,0,16 Sep 2019,785,775,785,10,134700,104647500,19,2019,09
ANTM,--S2BXO1,1070,1070,16 Sep 2019,1085,1040,1050,-20,95702700,101473096500,6551,2019,09
APEX,--U2---2,530,0,16 Sep 2019,580,460,580,50,13400,6381000,10,2019,09
APIC,--U8---2,715,0,16 Sep 2019,730,705,705,-10,23541800,16891922000,3128,2019,09
APII,--U9---2,172,0,16 Sep 2019,172,155,172,0,20500,3257900,10,2019,09
APLI,--U3---1,109,0,16 Sep 2019,114,97,100,-9,120800,11933600,16,2019,09
APLN,--M6K--1,252,0,16 Sep 2019,258,234,240,-12,41880300,10146936800,1960,2019,09
APOL,--U7---1,50,0,16 Sep 2019,50,50,50,0,128800,6440000,7,2019,09
ARGO,--U4---2,825,0,16 Sep 2019,0,0,825,0,0,0,0,2019,09
ARII,--U2---2,720,0,16 Sep 2019,720,720,720,0,10000,7200000,2,2019,09
ARKA,--U4---2,1600,0,16 Sep 2019,1610,1595,1600,0,244600,392064000,238,2019,09
ARMY,--U6---2,290,0,16 Sep 2019,290,276,286,-4,15047900,4311594200,55,2019,09
ARNA,--S3---1,520,0,16 Sep 2019,520,505,510,-10,32300,16429500,15,2019,09
ARTA,--U9---2,364,0,16 Sep 2019,390,324,390,26,6200,2155400,9,2019,09
ARTI,--U2---1,50,0,16 Sep 2019,50,50,50,0,56600,2830000,16,2019,09
ARTO,--U8---2,830,0,16 Sep 2019,1025,830,830,0,1245800,1082383500,356,2019,09
