Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S1K--1,13700,0,10 Dec 2019,13750,13100,13500,-200,1797100,23961972500,1802
ABBA,--U9---2,107,0,10 Dec 2019,110,106,108,1,41395400,4492457100,2055
ABDA,--U8---2,6975,0,10 Dec 2019,0,0,6975,0,0,0,0
ABMM,--U9---1,1495,0,10 Dec 2019,1490,1490,1490,-5,200,298000,2
ACES,--S9KB-1,1485,0,10 Dec 2019,1560,1485,1545,60,47184000,72070573500,5682
ACST,--U6---1,1045,0,10 Dec 2019,1050,1020,1020,-25,765800,801418500,246
ADES,--U5---2,1025,0,10 Dec 2019,1045,1025,1040,15,16400,16929500,23
ADHI,--S6K--1,1265,0,10 Dec 2019,1275,1215,1230,-35,10488900,13013486000,2328
ADMF,--U8---1,10475,0,10 Dec 2019,10450,10375,10425,-50,262900,2736157500,48
ADMG,--U3---1,187,0,10 Dec 2019,188,185,187,0,1134100,210043700,37
ADRO,--S2BXO1,1420,1405,10 Dec 2019,1490,1405,1485,65,108751900,159704437000,7803
AGAR,--U9---2,492,0,10 Dec 2019,500,372,394,-98,3552700,1481272600,1288
AGII,--S3---1,580,0,10 Dec 2019,595,575,590,10,197700,116504000,38
AGRO,--M8---1,168,0,10 Dec 2019,174,168,169,1,1533600,261923600,269
AGRS,--U8---2,143,0,10 Dec 2019,145,138,145,2,88900,12733400,27
AHAP,--U8---2,57,0,10 Dec 2019,59,50,58,1,491000,27775300,48
AIMS,--U9---2,180,0,10 Dec 2019,0,0,180,0,0,0,0
AISA,--U5---1,168,0,10 Dec 2019,0,0,168,0,0,0,0
AKKU,--U9---2,50,0,10 Dec 2019,50,50,50,0,20300,1015000,18
AKPI,--U3---2,350,0,10 Dec 2019,350,350,350,0,52600,18410000,9
AKRA,--S9XXO1,3710,3700,10 Dec 2019,3730,3670,3720,10,10098500,37399206000,1588
AKSI,--U7---2,1400,0,10 Dec 2019,1415,1360,1365,-35,754400,1040387500,115
ALDO,--U3---2,378,0,10 Dec 2019,380,378,380,2,33000,12525200,6
ALKA,--U3---2,520,0,10 Dec 2019,520,500,500,-20,400,202000,3
ALMI,--U3---2,282,0,10 Dec 2019,0,0,282,0,0,0,0
ALTO,--U5---1,374,0,10 Dec 2019,380,370,380,6,15907000,5922418600,93
AMAG,--U8---2,302,0,10 Dec 2019,0,0,302,0,0,0,0
AMFG,--U3---1,3380,0,10 Dec 2019,3380,3370,3380,0,30100,101737000,9
