Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,10975,0,03 Oct 2019,10975,10750,10975,0,317000,3441262500,492,2019,10
ABBA,--U9---2,128,0,03 Oct 2019,130,124,130,2,4001800,514937000,363,2019,10
ABDA,--U8---2,6975,0,03 Oct 2019,0,0,6975,0,0,0,0,2019,10
ABMM,--U9---1,1595,0,03 Oct 2019,1640,1565,1615,20,400,644500,4,2019,10
ACES,--S9KB-1,1750,0,03 Oct 2019,1770,1715,1765,15,10653300,18608080000,2361,2019,10
ACST,--U6---1,1045,0,03 Oct 2019,1055,1020,1045,0,76600,79949500,27,2019,10
ADES,--U5---2,1070,0,03 Oct 2019,1060,1035,1055,-15,27800,29190000,35,2019,10
ADHI,--S6K--1,1265,0,03 Oct 2019,1265,1250,1250,-15,4638400,5813400000,856,2019,10
ADMF,--U8---1,10300,0,03 Oct 2019,10300,10175,10250,-50,31800,324992500,64,2019,10
ADMG,--U3---1,180,0,03 Oct 2019,182,175,181,1,1213800,215645700,162,2019,10
ADRO,--S2BXO1,1270,1250,03 Oct 2019,1285,1225,1270,0,26019600,32713219000,3901,2019,10
AGII,--S3---1,615,0,03 Oct 2019,615,605,605,-10,1096200,664582000,73,2019,10
AGRO,--M8---1,210,0,03 Oct 2019,212,202,202,-8,4188300,852750600,308,2019,10
AGRS,--U8---2,200,0,03 Oct 2019,202,180,185,-15,368500,69554200,187,2019,10
AHAP,--U8---2,73,0,03 Oct 2019,80,71,72,-1,3467300,257588500,527,2019,10
AIMS,--U9---2,180,0,03 Oct 2019,0,0,180,0,0,0,0,2019,10
AISA,--U5---1,168,0,03 Oct 2019,0,0,168,0,0,0,0,2019,10
AKKU,--U9---2,50,0,03 Oct 2019,50,50,50,0,14000,700000,32,2019,10
AKPI,--U3---2,400,0,03 Oct 2019,400,400,400,0,6200,2480000,2,2019,10
AKRA,--S9XXO1,3760,3740,03 Oct 2019,3930,3700,3920,160,6808400,25830716000,1823,2019,10
AKSI,--U7---2,720,0,03 Oct 2019,720,710,715,-5,3016500,2157980000,284,2019,10
ALDO,--U3---2,378,0,03 Oct 2019,378,378,378,0,40700,15384600,9,2019,10
