Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S1K--1,12300,0,18 Apr 2019,12425,12000,12175,-125,452900,5530575000,582
ABBA,--U9---2,178,0,18 Apr 2019,206,161,163,-15,233497100,42838924900,11933
ABDA,--U8---2,5750,0,18 Apr 2019,0,0,5750,0,0,0,0
ABMM,--U9---1,2200,0,18 Apr 2019,2130,2010,2010,-190,1100,2223000,6
ACES,--S9K--1,1680,0,18 Apr 2019,1730,1615,1635,-45,48623800,79825758000,8185
ACST,CDU6---1,1635,0,18 Apr 2019,1675,1635,1655,20,256000,424039500,112
ADES,--U5---2,1070,0,18 Apr 2019,1105,1070,1100,30,160800,174057000,44
ADHI,--S6LKO1,1770,1825,18 Apr 2019,1845,1790,1800,30,70255600,127978779000,6135
ADMF,XDU8---1,9800,0,18 Apr 2019,10000,9800,9975,175,293100,2879970000,134
ADMG,--M3---1,310,0,18 Apr 2019,316,308,308,-2,849500,262865200,131
ADRO,--S2BXO1,1305,1330,18 Apr 2019,1330,1290,1295,-10,46156300,60160409500,4539
AGII,--U3---1,550,0,18 Apr 2019,550,540,540,-10,163700,88784000,100
AGRO,XDM8K--1,330,0,18 Apr 2019,340,328,330,0,2065600,689536400,263
AGRS,--U8---2,306,0,18 Apr 2019,310,304,304,-2,52600,15996000,14
AHAP,--U8---2,66,0,18 Apr 2019,70,66,69,3,37900,2540900,12
AIMS,--U9---2,180,0,18 Apr 2019,0,0,180,0,0,0,0
AISA,--U5---1,168,0,18 Apr 2019,0,0,168,0,0,0,0
AKKU,--U9---2,50,0,18 Apr 2019,50,50,50,0,100,5000,1
AKPI,--U3---2,600,0,18 Apr 2019,595,595,595,-5,5000,2975000,3
AKRA,--S9XXO1,4610,4650,18 Apr 2019,4830,4650,4750,140,6442700,30601482000,2244
AKSI,--U7---2,356,0,18 Apr 2019,348,310,338,-18,4400,1501200,7
ALDO,--U3---2,346,0,18 Apr 2019,350,346,350,4,8300,2878400,16
ALKA,--U3---2,400,0,18 Apr 2019,0,0,400,0,0,0,0
ALMI,--U3---2,600,0,18 Apr 2019,600,570,570,-30,43800,25409000,25
ALTO,--U5---1,396,0,18 Apr 2019,390,388,390,-6,516300,200326600,23
AMAG,--U8---2,300,0,18 Apr 2019,0,0,300,0,0,0,0
AMFG,--U3---1,5600,0,18 Apr 2019,5650,5500,5500,-100,2300,12890000,4
AMIN,--U4---2,416,0,18 Apr 2019,398,396,396,-20,5500,2183800,5
AMRT,--S9---1,920,0,18 Apr 2019,920,900,905,-15,65800,59638500,58
ANDI,--U1---2,1645,0,18 Apr 2019,1645,1610,1610,-35,70800,114176000,38
ANJT,--U1---1,970,0,18 Apr 2019,960,950,950,-20,1300,1238000,6
ANTM,--S2XXO1,895,905,18 Apr 2019,910,885,885,-10,41688500,37489522000,3315
APEX,--U2---2,645,0,18 Apr 2019,800,645,790,145,5300,3914500,11
APIC,--U8---2,570,0,18 Apr 2019,585,565,570,0,16554000,9448398000,575
APII,--U9---2,189,0,18 Apr 2019,199,182,189,0,20200,3789900,20
APLI,--U3---1,85,0,18 Apr 2019,85,85,85,0,30000,2550000,6
APLN,--S6K--1,171,0,18 Apr 2019,183,173,177,6,11773600,2085754700,522
APOL,--U7---1,58,0,18 Apr 2019,0,0,58,0,0,0,0
ARGO,--U4---2,825,0,18 Apr 2019,0,0,825,0,0,0,0
