Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,12600,0,20 Nov 2019,13125,12450,13000,400,1641200,21133172500,1379,2019,11
ABBA,--U9---2,124,0,20 Nov 2019,126,111,111,-13,104624200,12321231900,5673,2019,11
ABDA,--U8---2,6975,0,20 Nov 2019,0,0,6975,0,0,0,0,2019,11
ABMM,--U9---1,1355,0,20 Nov 2019,1405,1355,1400,45,6700,9266000,25,2019,11
ACES,--S9KB-1,1640,0,20 Nov 2019,1675,1635,1675,35,21262500,35326542500,6244,2019,11
ACST,--U6---1,1120,0,20 Nov 2019,1120,1000,1000,-120,550400,608134000,254,2019,11
ADES,--U5---2,1070,0,20 Nov 2019,1070,1040,1065,-5,21500,22401500,27,2019,11
ADHI,--S6K--1,1215,0,20 Nov 2019,1230,1205,1210,-5,2519600,3061076000,1077,2019,11
ADMF,--U8---1,10475,0,20 Nov 2019,10550,10525,10525,50,647500,6829355000,39,2019,11
ADMG,--U3---1,192,0,20 Nov 2019,194,192,192,0,75300,14480000,22,2019,11
ADRO,--S2BXO1,1320,1315,20 Nov 2019,1335,1300,1335,15,26231800,34859606000,2912,2019,11
AGII,--S3---1,585,0,20 Nov 2019,590,580,580,-5,30200,17792000,22,2019,11
AGRO,--M8---1,189,0,20 Nov 2019,191,184,186,-3,2139200,400362800,227,2019,11
AGRS,--U8---2,176,0,20 Nov 2019,182,170,170,-6,50900,8753900,56,2019,11
AHAP,--U8---2,64,0,20 Nov 2019,66,59,64,0,133200,8499300,60,2019,11
AIMS,--U9---2,180,0,20 Nov 2019,0,0,180,0,0,0,0,2019,11
AISA,--U5---1,168,0,20 Nov 2019,0,0,168,0,0,0,0,2019,11
AKKU,--U9---2,50,0,20 Nov 2019,50,50,50,0,19200,960000,11,2019,11
AKPI,--U3---2,392,0,20 Nov 2019,364,364,364,-28,200,72800,2,2019,11
AKRA,--S9XXO1,3680,3700,20 Nov 2019,3740,3680,3700,20,18651600,69089661000,2017,2019,11
AKSI,--U7---2,795,0,20 Nov 2019,800,795,800,5,2900100,2320005000,161,2019,11
ALDO,--U3---2,380,0,20 Nov 2019,382,378,378,-2,50900,19323200,12,2019,11
ALKA,--U3---2,510,0,20 Nov 2019,510,510,510,0,200,102000,1,2019,11
ALMI,--U3---2,298,0,20 Nov 2019,320,270,300,2,2800,866200,6,2019,11
ALTO,--U5---1,388,0,20 Nov 2019,386,376,380,-8,2271000,860920200,116,2019,11
AMAG,--U8---2,306,0,20 Nov 2019,0,0,306,0,0,0,0,2019,11
AMFG,--U3---1,3450,0,20 Nov 2019,3450,3440,3450,0,57900,199753000,18,2019,11
AMIN,--U4---2,290,0,20 Nov 2019,328,276,328,38,9200,2931000,14,2019,11
AMRT,--U9---1,875,0,20 Nov 2019,880,875,880,5,1100,963000,7,2019,11
ANDI,--U1---2,147,0,20 Nov 2019,165,145,149,2,11997300,1828280000,2766,2019,11
ANJT,--U1---1,900,0,20 Nov 2019,0,0,900,0,0,0,0,2019,11
ANTM,--S2XXO1,835,840,20 Nov 2019,845,820,825,-10,38079700,31649656000,4265,2019,11
APEX,--U2---2,404,0,20 Nov 2019,505,336,352,-52,37000,18034200,19,2019,11
APIC,--U8---2,650,0,20 Nov 2019,665,645,645,-5,19131900,12548553000,1391,2019,11
APII,--U9---2,171,0,20 Nov 2019,163,162,162,-9,38700,6294200,3,2019,11
APLI,--U3---1,141,0,20 Nov 2019,147,132,145,4,456700,65060700,65,2019,11
APLN,--M6K--1,196,0,20 Nov 2019,199,190,190,-6,22456300,4322038000,1756,2019,11
APOL,--U7---1,50,0,20 Nov 2019,0,0,50,0,0,0,0,2019,11
ARGO,--U4---2,825,0,20 Nov 2019,0,0,825,0,0,0,0,2019,11
ARII,--U2---2,640,0,20 Nov 2019,640,640,640,0,10000,6400000,1,2019,11
ARKA,--U4---2,1550,0,20 Nov 2019,1560,1530,1555,5,277000,427315000,82,2019,11
ARMY,--U6---2,60,0,20 Nov 2019,71,60,65,5,19028000,1248916700,1217,2019,11
ARNA,--U3---1,490,0,20 Nov 2019,488,450,468,-22,1202900,560137600,194,2019,11
ARTA,--U9---2,356,0,20 Nov 2019,360,360,360,4,100,36000,1,2019,11
ARTI,--U2---1,50,0,20 Nov 2019,50,50,50,0,1200,60000,2,2019,11
ARTO,--U8---2,2850,0,20 Nov 2019,2700,2140,2230,-620,198200,434626000,408,2019,11
ASBI,--U8---2,298,0,20 Nov 2019,0,0,298,0,0,0,0,2019,11
ASDM,--U8---1,1040,0,20 Nov 2019,0,0,1040,0,0,0,0,2019,11
ASGR,--U9---1,955,0,20 Nov 2019,955,945,945,-10,214600,204311500,58,2019,11
ASII,--S4BXO1,6650,6600,20 Nov 2019,6675,6550,6625,-25,24083000,159652152500,3912,2019,11
ASJT,--U8---2,189,0,20 Nov 2019,190,178,186,-3,49100,9004900,17,2019,11
ASMI,--U8---1,950,0,20 Nov 2019,950,945,950,0,18000,17060000,22,2019,11
ASRI,--S6K--1,258,0,20 Nov 2019,260,258,258,0,2594400,672547200,443,2019,11
ASRM,--U8---2,2000,0,20 Nov 2019,0,0,2000,0,0,0,0,2019,11
ASSA,--S7---1,725,0,20 Nov 2019,780,715,775,50,9337600,6996073500,591,2019,11
ATIC,--U9---1,780,0,20 Nov 2019,0,0,780,0,0,0,0,2019,11
AUTO,--M4---1,1260,0,20 Nov 2019,1280,1250,1250,-10,777800,984455000,212,2019,11
BABP,--U8---2,50,0,20 Nov 2019,50,50,50,0,800,40000,3,2019,11
BACA,--U8---2,282,0,20 Nov 2019,282,270,282,0,6200,1746600,4,2019,11
BAJA,--U3---2,70,0,20 Nov 2019,70,68,69,-1,165000,11431300,41,2019,11
BALI,--U7---2,1275,0,20 Nov 2019,0,0,1275,0,0,0,0,2019,11
BAPA,--U6---1,73,0,20 Nov 2019,77,73,76,3,2400,178700,7,2019,11
BAPI,--U6---2,50,0,20 Nov 2019,50,50,50,0,503300,25165000,22,2019,11
BATA,--U4---1,650,0,20 Nov 2019,665,615,665,15,700,440500,3,2019,11
BAYU,--U9---2,1600,0,20 Nov 2019,1600,1200,1600,0,419900,575424500,179,2019,11
BBCA,--S8B3O1,31575,31275,20 Nov 2019,31750,31275,31750,175,8645900,273911637500,5719,2019,11
BBHI,--U8---2,169,0,20 Nov 2019,167,156,167,-2,111600,17941600,20,2019,11
BBKP,--S8---1,250,0,20 Nov 2019,252,244,246,-4,3354900,831566000,447,2019,11
BBLD,--U8---2,426,0,20 Nov 2019,426,426,426,0,6000,2556000,4,2019,11
BBMD,--U8---1,2390,0,20 Nov 2019,0,0,2390,0,0,0,0,2019,11
BBNI,--S8B3O1,7600,7600,20 Nov 2019,7675,7500,7650,50,24155500,184527975000,4939,2019,11
BBRI,--S8B3O1,4190,4170,20 Nov 2019,4260,4150,4220,30,154808400,652759326000,13548,2019,11
BBRM,--U7---1,50,0,20 Nov 2019,0,0,50,0,0,0,0,2019,11
