Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,12200,0,18 Nov 2019,12450,11975,12425,225,499500,6112637500,663,2019,11
ABBA,--U9---2,104,0,18 Nov 2019,108,98,104,0,21554100,2245485800,2646,2019,11
ABDA,--U8---2,6975,0,18 Nov 2019,0,0,6975,0,0,0,0,2019,11
ABMM,--U9---1,1430,0,18 Nov 2019,1430,1290,1400,-30,2400,3161000,13,2019,11
ACES,--S9KB-1,1695,0,18 Nov 2019,1700,1635,1700,5,37810900,63037503000,7686,2019,11
ACST,--U6---1,1150,0,18 Nov 2019,1150,1140,1140,-10,441100,504700500,197,2019,11
ADES,--U5---2,1075,0,18 Nov 2019,1075,1040,1060,-15,100300,105956000,28,2019,11
ADHI,--S6K--1,1210,0,18 Nov 2019,1230,1210,1210,0,4462200,5438569000,1770,2019,11
ADMF,--U8---1,10525,0,18 Nov 2019,10575,10450,10575,50,410100,4323065000,80,2019,11
ADMG,--U3---1,191,0,18 Nov 2019,194,190,190,-1,768000,146819500,36,2019,11
ADRO,--S2BXO1,1340,1350,18 Nov 2019,1360,1315,1330,-10,21106400,28228135000,3511,2019,11
AGII,--S3---1,590,0,18 Nov 2019,590,580,590,0,203800,118562000,47,2019,11
AGRO,--M8---1,191,0,18 Nov 2019,192,190,191,0,387600,73923600,138,2019,11
AGRS,--U8---2,179,0,18 Nov 2019,184,170,178,-1,50500,8964700,27,2019,11
AHAP,--U8---2,68,0,18 Nov 2019,70,63,67,-1,164600,11191100,62,2019,11
AIMS,--U9---2,180,0,18 Nov 2019,0,0,180,0,0,0,0,2019,11
AISA,--U5---1,168,0,18 Nov 2019,0,0,168,0,0,0,0,2019,11
AKKU,--U9---2,50,0,18 Nov 2019,50,50,50,0,23000,1150000,18,2019,11
AKPI,--U3---2,380,0,18 Nov 2019,398,380,380,0,1500,575400,5,2019,11
AKRA,--S9XXO1,3680,3690,18 Nov 2019,3700,3560,3640,-40,17462100,63225580000,4468,2019,11
AKSI,--U7---2,820,0,18 Nov 2019,820,800,800,-20,1622400,1316559500,81,2019,11
ALDO,--U3---2,380,0,18 Nov 2019,380,380,380,0,10200,3876000,4,2019,11
ALKA,--U3---2,450,0,18 Nov 2019,520,400,510,60,30500,14935800,22,2019,11
ALMI,--U3---2,266,0,18 Nov 2019,330,328,328,62,1600,525000,5,2019,11
ALTO,--U5---1,388,0,18 Nov 2019,388,380,388,0,2746700,1051502400,133,2019,11
AMAG,--U8---2,306,0,18 Nov 2019,0,0,306,0,0,0,0,2019,11
AMFG,--U3---1,3450,0,18 Nov 2019,3450,3360,3450,0,2600,8795000,7,2019,11
AMIN,--U4---2,308,0,18 Nov 2019,308,300,308,0,200,60800,2,2019,11
AMRT,--U9---1,880,0,18 Nov 2019,880,875,875,-5,17100,15045500,17,2019,11
ANDI,--U1---2,176,0,18 Nov 2019,177,150,152,-24,6570500,1027836700,1597,2019,11
ANJT,--U1---1,895,0,18 Nov 2019,900,880,900,5,111000,99330000,23,2019,11
ANTM,--S2XXO1,825,825,18 Nov 2019,830,815,820,-5,24328500,19977299500,2838,2019,11
