Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,10225,0,19 Jul 2019,10275,10125,10125,-100,467000,4744345000,460,2019,07
ABBA,--U9---2,165,0,19 Jul 2019,167,155,163,-2,15181600,2481489500,1229,2019,07
ABDA,--U8---2,7000,0,19 Jul 2019,0,0,7000,0,0,0,0,2019,07
ABMM,--U9---1,1930,0,19 Jul 2019,0,0,1930,0,0,0,0,2019,07
ACES,--S9KB-1,1770,0,19 Jul 2019,1790,1725,1725,-45,6859900,12074613000,2910,2019,07
ACST,--U6---1,1445,0,19 Jul 2019,1445,1420,1420,-25,28600,41005000,26,2019,07
ADES,--U5---2,1150,0,19 Jul 2019,1150,1140,1150,0,53600,61524500,28,2019,07
ADHI,--S6LKO1,1625,1625,19 Jul 2019,1635,1610,1610,-15,4167700,6748364500,1091,2019,07
ADMF,--U8---1,10450,0,19 Jul 2019,10400,10000,10375,-75,105300,1081812500,30,2019,07
ADMG,--U3---1,258,0,19 Jul 2019,264,258,262,4,1313200,340279600,200,2019,07
ADRO,--S2BXO1,1300,1310,19 Jul 2019,1315,1285,1295,-5,14735600,19128700500,3375,2019,07
AGII,--S3---1,625,0,19 Jul 2019,630,610,620,-5,25400,15796000,34,2019,07
AGRO,--M8K--1,306,0,19 Jul 2019,310,304,304,-2,1608900,491553200,363,2019,07
AGRS,--U8---2,280,0,19 Jul 2019,280,280,280,0,100,28000,1,2019,07
AHAP,--U8---2,58,0,19 Jul 2019,58,56,57,-1,16600,946100,14,2019,07
AIMS,--U9---2,180,0,19 Jul 2019,0,0,180,0,0,0,0,2019,07
AISA,--U5---1,168,0,19 Jul 2019,0,0,168,0,0,0,0,2019,07
AKKU,--U9---2,50,0,19 Jul 2019,50,50,50,0,100,5000,1,2019,07
AKPI,--U3---2,426,0,19 Jul 2019,428,422,422,-4,59100,25023600,9,2019,07
AKRA,--S9XXO1,4170,4200,19 Jul 2019,4320,4190,4290,120,7395800,31697583000,2796,2019,07
AKSI,--U7---2,284,0,19 Jul 2019,286,284,284,0,500,142200,3,2019,07
ALDO,XDU3---2,334,0,19 Jul 2019,340,338,340,6,31800,10757800,13,2019,07
ALKA,--U3---2,380,0,19 Jul 2019,380,376,376,-4,1200,455600,4,2019,07
ALMI,--U3---2,494,0,19 Jul 2019,0,0,494,0,0,0,0,2019,07
ALTO,--U5---1,390,0,19 Jul 2019,390,390,390,0,1000,390000,1,2019,07
AMAG,--U8---2,312,0,19 Jul 2019,0,0,312,0,0,0,0,2019,07
AMFG,XDU3---1,5300,0,19 Jul 2019,0,0,5300,0,0,0,0,2019,07
AMIN,XDU4---2,358,0,19 Jul 2019,358,358,358,0,700,250600,1,2019,07
AMRT,--U9---1,935,0,19 Jul 2019,945,935,940,5,17200,16160000,16,2019,07
