Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S1K--1,11125,0,30 Oct 2019,11400,11000,11350,225,1311400,14802560000,1180
ABBA,--U9---2,153,0,30 Oct 2019,155,147,149,-4,29828900,4467185400,2261
ABDA,--U8---2,6975,0,30 Oct 2019,0,0,6975,0,0,0,0
ABMM,--U9---1,1490,0,30 Oct 2019,1495,1470,1495,5,4600,6852500,7
ACES,--S9KB-1,1780,0,30 Oct 2019,1780,1745,1750,-30,17309700,30388414000,3278
ACST,--U6---1,1185,0,30 Oct 2019,1200,1185,1190,5,410500,488448000,62
ADES,--U5---2,1095,0,30 Oct 2019,1100,1085,1085,-10,18100,19831500,29
ADHI,--S6K--1,1285,0,30 Oct 2019,1300,1280,1285,0,2796200,3607427500,773
ADMF,--U8---1,10700,0,30 Oct 2019,10700,10625,10700,0,3400,36345000,12
ADMG,--U3---1,199,0,30 Oct 2019,204,199,204,5,599600,120820600,87
ADRO,--S2BXO1,1335,1320,30 Oct 2019,1335,1300,1305,-30,34870600,45855005000,5499
AGII,--S3---1,585,0,30 Oct 2019,620,590,600,15,40900,24706500,33
AGRO,--M8---1,220,0,30 Oct 2019,222,216,216,-4,1124200,244795400,254
AGRS,--U8---2,177,0,30 Oct 2019,177,174,174,-3,131200,22976000,33
AHAP,--U8---2,70,0,30 Oct 2019,72,69,69,-1,532000,37022200,104
AIMS,--U9---2,180,0,30 Oct 2019,0,0,180,0,0,0,0
AISA,--U5---1,168,0,30 Oct 2019,0,0,168,0,0,0,0
AKKU,--U9---2,50,0,30 Oct 2019,50,50,50,0,19400,970000,22
AKPI,--U3---2,360,0,30 Oct 2019,380,360,380,20,38900,14398000,10
AKRA,--S9XXO1,4010,4020,30 Oct 2019,4070,4010,4060,50,5172100,20873809000,2086
AKSI,--U7---2,760,0,30 Oct 2019,810,760,810,50,5309600,4205294500,590
ALDO,--U3---2,380,0,30 Oct 2019,418,380,410,30,82400,31322600,7
ALKA,--U3---2,498,0,30 Oct 2019,0,0,498,0,0,0,0
ALMI,--U3---2,360,0,30 Oct 2019,380,380,380,20,200,76000,1
ALTO,--U5---1,380,0,30 Oct 2019,386,370,380,0,2370400,896579200,162
AMAG,--U8---2,310,0,30 Oct 2019,304,304,304,-6,100,30400,1
AMFG,--U3---1,4000,0,30 Oct 2019,4000,3960,4000,0,6800,27130000,13
AMIN,--U4---2,318,0,30 Oct 2019,318,304,310,-8,1600,498200,5
AMRT,--U9---1,915,0,30 Oct 2019,915,910,910,-5,3700,3382000,15
ANDI,--U1---2,1435,0,30 Oct 2019,1435,1400,1420,-15,2635000,3753260500,133
ANJT,--U1---1,820,0,30 Oct 2019,820,795,820,0,8100,6639500,6
ANTM,--S2BXO1,925,930,30 Oct 2019,940,925,930,5,69322000,64576954000,3784
APEX,--U2---2,520,0,30 Oct 2019,505,460,480,-40,4600,2289400,10
APIC,--U8---2,725,0,30 Oct 2019,730,725,730,5,20488300,14880393000,1374
APII,--U9---2,189,0,30 Oct 2019,190,162,182,-7,9100,1651300,10
APLI,--U3---1,99,0,30 Oct 2019,114,99,114,15,330000,35103700,28
APLN,--M6K--1,222,0,30 Oct 2019,226,214,218,-4,24022700,5267355400,1490
APOL,--U7---1,50,0,30 Oct 2019,50,50,50,0,2100,105000,2
ARGO,--U4---2,825,0,30 Oct 2019,0,0,825,0,0,0,0
ARII,--U2---2,635,0,30 Oct 2019,640,640,640,5,15000,9600000,4
ARKA,--U4---2,1700,0,30 Oct 2019,1685,1600,1600,-100,293800,490878500,125
ARMY,--U6---2,200,0,30 Oct 2019,200,195,200,0,155323600,31061380900,288
ARNA,--S3---1,510,0,30 Oct 2019,510,500,510,0,38500,19477500,33
ARTA,--U9---2,390,0,30 Oct 2019,0,0,390,0,0,0,0
ARTI,--U2---1,50,0,30 Oct 2019,50,50,50,0,400,20000,4
ARTO,--U8---2,2630,0,30 Oct 2019,0,0,2630,0,0,0,0
ASBI,--U8---2,310,0,30 Oct 2019,310,310,310,0,3000,930000,3
ASDM,--U8---1,1085,0,30 Oct 2019,1075,1075,1075,-10,100,107500,1
ASGR,XDU9---1,995,0,30 Oct 2019,1000,995,995,0,28600,28525000,23
ASII,XDS4BXO1,6975,7000,30 Oct 2019,7000,6875,6950,-25,22319800,155108567500,4392
ASJT,--U8---2,184,0,30 Oct 2019,185,184,184,0,120400,22154800,7
ASMI,--U8---1,960,0,30 Oct 2019,965,960,960,0,1027700,986638000,22
ASRI,--S6K--1,284,0,30 Oct 2019,286,280,280,-4,6745400,1906672600,414
ASRM,--U8---2,1905,0,30 Oct 2019,2120,2080,2120,215,9400,19744000,10
ASSA,--S7---1,795,0,30 Oct 2019,790,770,770,-25,6171600,4803362000,451
ATIC,--U9---1,800,0,30 Oct 2019,790,790,790,-10,500,395000,1
AUTO,XDM4---1,1285,0,30 Oct 2019,1295,1270,1270,-15,1689900,2166417000,545
BABP,--U8---2,51,0,30 Oct 2019,51,50,50,-1,5428400,271472700,360
BACA,--U8---2,268,0,30 Oct 2019,300,266,300,32,342500,91966400,18
BAJA,--U3---2,85,0,30 Oct 2019,86,82,84,-1,335200,28066300,108
BALI,--U7---2,1350,0,30 Oct 2019,1425,1350,1425,75,103300,144889000,15
BAPA,--U6---1,82,0,30 Oct 2019,82,78,82,0,278500,22412000,20
BAPI,--U6---2,50,0,30 Oct 2019,50,50,50,0,434000,21700000,112
BATA,--U4---1,690,0,30 Oct 2019,705,680,680,-10,3100,2121000,4
BAYU,--U9---2,1515,0,30 Oct 2019,1515,1510,1510,-5,1600,2418500,3
BBCA,--S8B3O1,31100,31400,30 Oct 2019,31425,31000,31325,225,12147600,378763767500,6026
BBHI,--U8---2,185,0,30 Oct 2019,184,179,184,-1,57900,10413500,15
BBKP,--S8---1,268,0,30 Oct 2019,268,264,264,-4,1100300,292280000,282
BBLD,--U8---2,448,0,30 Oct 2019,446,446,446,-2,600,267600,1
BBMD,--U8---1,2430,0,30 Oct 2019,0,0,2430,0,0,0,0
BBNI,--S8B3O1,7725,7750,30 Oct 2019,7850,7625,7750,25,23345600,180764290000,4209
BBRI,--S8B3O1,4230,4260,30 Oct 2019,4260,4190,4250,20,47442000,200602088000,6348
BBRM,--U7---1,50,0,30 Oct 2019,0,0,50,0,0,0,0
BBTN,--S8LKO1,1935,1935,30 Oct 2019,1940,1905,1910,-25,23577500,45158642500,4352
BBYB,--U8---1,300,0,30 Oct 2019,300,294,298,-2,66000,19603600,20
BCAP,--U8---1,159,0,30 Oct 2019,160,152,159,0,2573900,402409900,359
BCIC,--U8---2,450,0,30 Oct 2019,0,0,450,0,0,0,0
BCIP,--S6---2,84,0,30 Oct 2019,88,83,88,4,5158200,443446200,189
BDMN,--U8KB-1,4420,0,30 Oct 2019,4420,4330,4350,-70,4802900,20955105000,2460
BEEF,--S1---2,324,0,30 Oct 2019,334,324,330,6,2444000,805976200,216
BEKS,--U8---2,50,0,30 Oct 2019,50,50,50,0,6000,300000,6
BELL,--M4---2,515,0,30 Oct 2019,520,520,520,5,37700,19604000,24
BEST,--S6K--1,258,0,30 Oct 2019,270,258,266,8,13014200,3454053800,770
BFIN,--U8---2,600,0,30 Oct 2019,600,595,600,0,439100,263338500,43
BGTG,--S8---2,71,0,30 Oct 2019,71,68,70,-1,1499900,103342500,155
BHIT,--S9K--1,73,0,30 Oct 2019,74,72,72,-1,8213300,592890300,202
BIKA,--U6---2,175,0,30 Oct 2019,206,175,199,24,37200,7408400,45
BIMA,--U4---2,50,0,30 Oct 2019,50,50,50,0,100,5000,1
BINA,--U8---1,875,0,30 Oct 2019,880,865,880,5,700,607000,3
BIPI,--U2---2,50,0,30 Oct 2019,50,50,50,0,3488500,174425000,65
BIPP,--U6---2,76,0,30 Oct 2019,75,69,75,-1,3100,226500,3
BIRD,--S7---1,2320,0,30 Oct 2019,2330,2290,2310,-10,1838500,4246943000,54
BISI,--U1---1,1360,0,30 Oct 2019,1360,1345,1350,-10,29200,39371500,37
BJBR,--U8K--1,1815,0,30 Oct 2019,1830,1750,1790,-25,8088200,14723481500,433
BJTM,--S8K--1,680,0,30 Oct 2019,705,680,700,20,46769600,32524731500,1488
BKDP,--U6---2,58,0,30 Oct 2019,58,57,57,-1,2100,121500,4
BKSL,--S6K--1,121,0,30 Oct 2019,123,120,121,0,355523300,43270842100,1155
BKSW,--U8---2,220,0,30 Oct 2019,228,220,228,8,4800,1088000,3
BLTA,--U7---1,50,0,30 Oct 2019,50,50,50,0,100,5000,1
BLTZ,--U9---2,3000,0,30 Oct 2019,0,0,3000,0,0,0,0
BLUE,--U9---2,478,0,30 Oct 2019,480,466,466,-12,139600,66234000,70
BMAS,--U8---2,296,0,30 Oct 2019,296,294,296,0,3000,886000,2
BMRI,--S8B3O1,7100,7075,30 Oct 2019,7075,6975,7025,-75,23833600,167246052500,5882
BMSR,--U9---1,85,0,30 Oct 2019,90,85,85,0,23800,2059600,19
BMTR,--S9K--1,388,0,30 Oct 2019,392,376,378,-10,24699700,9442680600,1678
BNBA,--U8---1,336,0,30 Oct 2019,336,320,320,-16,178400,57639200,43
BNBR,--U9---2,50,0,30 Oct 2019,50,50,50,0,100700,5035000,4
BNGA,--M8K--1,1000,0,30 Oct 2019,1005,985,995,-5,3505600,3481641000,694
BNII,--M8---1,226,0,30 Oct 2019,228,222,224,-2,527000,118094400,112
