No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3EM00000D232------------,8525,0,20 Sep 2021,0,8500,8325,8325,-200,475400,3969267500,665,676.3,8325,25600,8300,128700,1924688333,1924688333,1924688333,142200,8300,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614-E-L--------,580,0,20 Sep 2021,0,585,565,565,-15,7464700,4263981000,1039,991.2,565,389500,560,1496600,2755125000,2755125000,2755125000,693900,274300,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6950,0,20 Sep 2021,0,0,0,6950,0,0,0,0,1586.7,7000,1000,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,1480,0,20 Sep 2021,0,1505,1380,1380,-100,228200,324381000,169,36.8,1380,27500,0,0,2753165000,2753165000,2753165000,124300,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1S3PMN0000E743------------,1350,1350,20 Sep 2021,1355,1355,1310,1310,-40,11236300,14847510000,3679,1597.6,1315,1500,1310,246100,17150000000,17150000000,17150000000,5827500,1307500,14,18900,1
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,250,0,20 Sep 2021,0,250,242,244,-6,8573200,2102070600,1204,18.0,246,529500,244,2100400,12675160000,12675160000,12675160000,355100,29300,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,2940,0,20 Sep 2021,0,2940,2810,2850,-90,137100,391356000,235,148.1,2850,6000,2840,1900,589896800,589896800,589896800,10400,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1835V50000J211------------,880,0,20 Sep 2021,0,900,855,860,-20,36535800,31971912500,5857,675.4,865,129300,860,106300,3560849376,3560849376,3560849376,2424800,3400,22000,9460000,1
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,7675,0,20 Sep 2021,0,7700,7625,7650,-25,41200,315572500,97,329.0,7675,1600,7650,2600,1000000000,1000000000,1000000000,0,300,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,220,0,20 Sep 2021,0,218,212,214,-6,4361700,934753400,679,19.1,216,196700,214,250400,3889179559,3889179559,3889179559,16800,52800,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XD5U60000A121------------,1335,1330,20 Sep 2021,1330,1345,1315,1320,-15,50111200,66383523500,6449,120.0,1325,44800,1320,1148300,31985962000,31985962000,31985962000,23925300,8567200,4730055,6220023660,3
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,370,0,20 Sep 2021,0,370,356,368,-2,2800,1021200,12,334.5,368,1000,358,10700,1000000000,1000000000,1000000000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M-1835400000B111------------,1300,0,20 Sep 2021,0,1315,1285,1295,-5,2942000,3808169500,1033,117.7,1295,201100,1290,250300,3066660000,3066660000,3066660000,256200,1506400,0,0,0
14,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--U-1100000000G111------------,2390,0,20 Sep 2021,0,2390,2270,2300,-90,48065300,111360736000,12383,3757.7,2300,394800,2290,308200,21476054860,21476054860,21476054860,3505900,7902100,0,0,0
15,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,254,0,20 Sep 2021,0,258,250,250,-4,8980000,2260880200,893,310.5,252,233200,250,247300,17481603282,17481603282,17481603282,0,0,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,63,0,20 Sep 2021,0,67,63,63,0,7032100,452667100,1095,237.5,64,385500,63,1035400,2940000000,2940000000,2940000000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,344,0,20 Sep 2021,0,344,332,332,-12,38900,13098400,61,265.6,336,800,332,3700,220000000,220000000,220000000,0,0,0,0,0
18,AISA,FKS Food Sejahtera Tbk.,--U-1105000000D222------------,206,0,20 Sep 2021,0,210,206,208,2,6765100,1400475400,489,25.3,208,544800,206,1641300,9311800000,9311800000,9311800000,209100,4000,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2130000000E512-------Y----,50,0,20 Sep 2021,0,50,50,50,0,3200,160000,32,75.9,50,2683400,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,590,0,20 Sep 2021,0,600,590,600,10,11000,6497000,10,79.1,600,50200,585,100,612248000,612248000,612248000,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--MO1S7XM80000A112------------,3880,3900,20 Sep 2021,3900,3900,3830,3860,-20,1917600,7386425000,801,3076.4,3860,159200,3850,400,4014694920,4014694920,4014694920,355000,1573900,0,0,0
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-2130000000K211------------,430,0,20 Sep 2021,0,430,410,426,-4,3700,1588200,15,213.0,430,10600,426,200,720000000,720000000,720000000,0,0,0,0,0
23,ALDO,Alkindo Naratama Tbk.,--U-2130000000B131------------,720,0,20 Sep 2021,0,750,715,735,15,9311900,6855019500,992,538.7,735,116600,730,20100,1100000000,1100000000,1100000000,0,0,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,238,0,20 Sep 2021,0,244,226,242,4,51800,12378000,50,40.7,242,10000,236,1000,507665055,507665055,507665055,0,0,0,0,0
25,ALMI,Alumindo Light Metal Industry Tbk.,--U-2100000000B141-E----------,242,0,20 Sep 2021,0,250,230,238,-4,16300,3844800,30,36.6,240,800,238,300,616000000,616000000,616000000,0,0,0,0,0
26,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,322,0,20 Sep 2021,0,324,302,322,0,10700,3398000,16,160.9,320,200,318,2000,2191870558,2191870558,2191870558,0,0,0,0,0
