No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-1M3PM00000D232------------,9725,0,06 Dec 2021,0,9875,9550,9825,100,1223600,11951530000,1344,798.2,9825,2100,9800,1200,1924688333,1924688333,1464495353,357700,459500,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614-E-L--------,394,0,06 Dec 2021,0,400,382,384,-10,3529400,1364866600,465,673.7,384,71700,382,10400,2755125000,2755125000,2139630075,375200,217900,35000,14000000,1
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6575,0,06 Dec 2021,0,0,0,6575,0,0,0,0,1501.1,6450,600,0,0,620806680,620806680,504405428,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U-1105000000C311------------,1420,0,06 Dec 2021,0,1460,1420,1445,25,6652000,9523670500,764,38.5,1445,36600,1440,52000,2753165000,2753165000,2013114248,62800,778500,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1H3EMN0000E743------------,1220,1230,06 Dec 2021,1230,1260,1225,1260,40,44248200,55126170500,6024,1536.6,1265,282300,1260,349600,17150000000,17150000000,14056140000,17966400,5388300,13411500,16460379900,9
6,ACST,Acset Indonusa Tbk.,--U-1105000000J211------------,232,0,06 Dec 2021,0,236,232,234,2,3628300,849398600,364,17.3,236,770400,234,20300,12675160000,12675160000,9550733060,255100,38800,0,0,0
7,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,3000,0,06 Dec 2021,0,3020,2950,2990,-10,114900,344372000,85,155.3,2990,7900,2980,4000,589896800,589896800,427616190,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--M-1835V50000J211------------,1025,0,06 Dec 2021,0,1045,1015,1035,10,12002800,12398731500,1750,812.8,1040,339200,1035,617100,3560849376,3560849376,3016039421,718700,1270600,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,7725,0,06 Dec 2021,0,7750,7700,7750,25,89400,690282500,100,333.3,7750,5300,7725,100,1000000000,1000000000,723800000,200,0,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,198,0,06 Dec 2021,0,202,195,195,-3,2296900,450199900,246,17.4,195,10826800,194,122200,3889179559,3889179559,2878381792,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--MO1XD5U60000A121------------,1815,1815,06 Dec 2021,1815,1920,1810,1910,95,251957100,474933717000,20045,173.6,1910,4155900,1905,1117000,31985962000,31985962000,26583533018,51081600,37031900,6525629,12339962235,2
12,AGAR,Asia Sejahtera Mina Tbk.,--U-2130000000D231------------,330,0,06 Dec 2021,0,354,320,354,24,2100,682800,7,321.8,354,17000,324,200,1000000000,1000000000,775100000,0,0,0,0,0
13,AGII,Aneka Gas Industri Tbk.,--M-1835400000B111------------,1505,0,06 Dec 2021,0,1525,1465,1465,-40,6673200,9879749000,2052,133.2,1465,774000,1460,192700,3066660000,3066660000,2324834946,900500,188900,0,0,0
14,AGRO,Bank Raya Indonesia Tbk.,XRU-1100000000G111------------,1925,0,06 Dec 2021,0,2130,1900,2110,185,75672900,154494707000,12390,3515.6,2110,687600,2100,96400,21518349604,21518349604,16721176385,1342000,3167400,603000,1239710000,3
15,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,176,0,06 Dec 2021,0,181,176,179,3,5336400,954232700,596,222.3,179,103000,178,27700,17481603282,17481603282,12441657056,149200,838100,0,0,0
16,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,81,0,06 Dec 2021,0,86,76,76,-5,84285700,6804542700,10365,286.5,76,6315800,0,0,2940000000,2940000000,2216466000,0,0,0,0,0
17,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121------------,456,0,06 Dec 2021,0,462,456,456,0,510200,234694200,153,364.8,458,1300,454,200,220000000,220000000,165616000,0,0,0,0,0
18,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,206,0,06 Dec 2021,0,208,202,206,0,2525600,516277200,421,25.1,206,4500,204,119400,9311800000,9311800000,7534177380,782200,296500,0,0,0
19,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-2130000000E512------------,50,0,06 Dec 2021,0,50,50,50,0,229900,11495000,334,75.9,50,6406700,0,0,6449463636,6449463636,5013813031,0,0,0,0,0
20,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,920,0,06 Dec 2021,0,915,860,900,-20,55100,48618500,94,118.7,910,4400,900,100,612248000,612248000,436655274,0,0,0,0,0
21,AKRA,AKR Corporindo Tbk.,--MO1HGXM80000A112------------,4190,4190,06 Dec 2021,4190,4230,4170,4190,0,2594200,10875022000,1056,3339.4,4200,17600,4190,1400,4014694920,4014694920,3261136684,187500,1025500,0,0,0
22,AKSI,Maming Enam Sembilan Mineral Tbk.,--U-2130000000K211------------,424,0,06 Dec 2021,0,424,400,400,-24,26100,10535000,54,200.0,400,800,396,2300,720000000,720000000,521280000,0,0,0,0,0
23,ALDO,Alkindo Naratama Tbk.,CRU-2130000000B131------------,1035,0,06 Dec 2021,0,1050,965,965,-70,1551900,1508216000,477,707.3,965,340600,0,0,1100000000,1100000000,806410000,276000,186900,0,0,0
24,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,244,0,06 Dec 2021,0,244,228,244,0,8500,1983600,19,41.1,240,2000,234,200,507665055,507665055,366788002,0,0,0,0,0
25,ALMI,Alumindo Light Metal Industry Tbk.,--U-2100000000B141-E----------,250,0,06 Dec 2021,0,250,234,246,-4,4000,984400,13,37.8,246,9900,238,20800,616000000,616000000,461630400,0,0,0,0,0
26,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,272,0,06 Dec 2021,0,282,258,276,4,72000,19287200,24,137.9,282,75000,272,1800,2191870558,2191870558,1681164718,0,0,0,0,0
27,AMAG,Asuransi Multi Artha Guna Tbk.,--M-2105000000G412------------,344,0,06 Dec 2021,0,350,340,344,0,19100,6551000,28,327.6,348,6000,344,38800,5001552516,5001552516,3628126195,0,0,0,0,0
28,AMAN,Makmur Berkah Amanda Tbk.,--M-1135000000H111------------,530,0,06 Dec 2021,0,530,525,530,0,1534200,813121000,81,481.8,530,190800,525,250200,3873500000,3873500000,2848184550,0,0,0,0,0
29,AMAR,Bank Amar Indonesia Tbk.,--U-2105000000G111------------,312,0,06 Dec 2021,0,318,308,316,4,11806900,3701224600,665,181.6,318,922000,316,4742600,7954749000,7954749000,5770374925,2006200,6269800,0,0,0
30,AMFG,Asahimas Flat Glass Tbk.,--U-1105000000C121------------,4570,0,06 Dec 2021,0,4600,4460,4550,-20,2900,13187000,13,185.7,4560,1100,4550,300,434000000,434000000,329232400,0,0,0,0,0
31,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,224,0,06 Dec 2021,0,246,210,230,6,2033600,461605600,666,179.7,232,49300,230,21700,1080000000,1080000000,815400000,0,0,0,0,0
32,AMOR,Ashmore Asset Management Indonesia Tbk.,CAM-2105000000G311------------,4000,0,06 Dec 2021,0,4010,3910,3990,-10,782500,3100465000,721,210.0,3990,76600,3920,1400,1111111200,1109269200,809777843,164600,4500,0,0,0
33,AMRT,Sumber Alfaria Trijaya Tbk.,--M-1M00500000D113------------,1170,0,06 Dec 2021,0,1190,1165,1170,0,7152600,8401116000,2553,2985.5,1185,15100,1170,74100,41524501700,41524501700,34760160373,3548300,3897800,3723300,4356261000,1
