No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S-18AE106000D232------------,7050,0,19 Jan 2024,0,7100,6975,7050,0,1219600,8568742500,1059,572.7,7050,28000,7025,500,1924688333,1924688333,390711732,174300,94300,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-4100000000E614-E---------X,52,0,19 Jan 2024,0,55,51,52,0,38590300,2096114300,206,114.9,53,707700,52,12900,3935892857,3935892857,1342139464,0,6800,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-4105000000G412-----------X,5700,0,19 Jan 2024,0,0,0,5700,0,0,0,0,1301.3,5500,6000,0,0,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--S-1805000000A121------------,3610,0,19 Jan 2024,0,3640,3590,3600,-10,788300,2841937000,371,96.0,3600,45700,3590,117300,2753165000,2753165000,568803889,58700,128200,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--SO1S75MD0000E743------------,800,800,19 Jan 2024,805,810,780,800,0,57996900,46009941000,3459,975.6,800,722200,795,10200,17150000000,17150000000,6832560000,26406700,28269300,61,48495,1
6,ACRO,Samcro Hyosung Adilestari Tbk.,--U-2130000000E413------------,124,0,19 Jan 2024,0,129,114,115,-9,154425400,18521176400,12921,106.5,116,1281400,115,13500,3469138591,731863096,746208953,4421500,4237000,0,0,0
7,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,140,0,19 Jan 2024,0,141,135,137,-3,3925900,538597400,369,10.1,138,100,137,529000,12675160000,12675160000,1560312196,6100,380500,0,0,0
8,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,50,0,19 Jan 2024,0,51,50,50,0,2098500,104936600,266,38.5,50,32000,0,0,22222222200,22222222200,2222222220,800100,0,0,0,0
9,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,9500,0,19 Jan 2024,0,9725,9500,9550,50,195600,1871750000,87,496.1,9575,900,9500,113400,589896800,589896800,48961434,0,2500,0,0,0
10,ADHI,Adhi Karya (Persero) Tbk.,--S-180M700000J211------------,322,0,19 Jan 2024,0,324,318,320,-2,6217700,1990305200,657,275.3,322,482000,320,49900,8407608979,8407608979,2998994123,560500,382000,0,0,0
11,ADMF,Adira Dinamika Multi Finance Tbk.,--U-1105000000G211------------,11525,0,19 Jan 2024,0,11525,11400,11475,-50,47600,545185000,88,493.5,11525,2400,11450,600,1000000000,1000000000,79200000,700,0,0,0,0
12,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,141,0,19 Jan 2024,0,141,138,138,-3,65000,9098900,31,12.3,140,300,138,14800,3889179559,3889179559,520372225,1300,0,0,0,0
13,ADMR,Adaro Minerals Indonesia Tbk.,--U-1K35M30000A121------------,1285,0,19 Jan 2024,0,1315,1280,1295,10,12234700,15889444500,2636,1295.0,1300,27100,1295,320400,40882331500,40882331500,6606584770,1406200,3881700,3650700,4736977200,5
14,ADRO,Adaro Energy Indonesia Tbk.,XDSO1XDAQ70000A121------------,2460,2460,19 Jan 2024,2470,2480,2430,2430,-30,33060200,80686001000,9346,220.9,2440,53800,2430,530400,31985962000,31985962000,12877548301,16409600,8129800,76,184680,1
15,AEGS,Anugerah Spareparts Sejahtera Tbk.,--U-3000000000E111------------,117,0,19 Jan 2024,0,120,111,112,-5,2060500,237647500,413,112.0,113,15600,111,14900,1006000000,400000000,0,23700,600,0,0,0
16,AGAR,Asia Sejahtera Mina Tbk.,--U-4130000000D231-----------X,106,0,19 Jan 2024,0,0,0,106,0,0,0,0,96.4,106,5200,96,1100,1000000000,1000000000,250100000,0,0,0,0,0
17,AGII,Samator Indo Gas Tbk.,--U-1835000000B111------------,1505,0,19 Jan 2024,0,1505,1495,1505,0,63500,95207000,48,136.8,1505,3700,1500,5300,3066660000,3066660000,229999500,0,1000,0,0,0
18,AGRO,Bank Raya Indonesia Tbk.,--U-1805300000G111------------,304,0,19 Jan 2024,0,316,302,306,2,24122100,7455497600,2162,509.8,308,500300,306,332100,24493093216,24493093216,3208595211,1663400,2194200,0,0,0
19,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,81,0,19 Jan 2024,0,81,79,80,-1,2353200,186891500,190,103.5,80,817100,79,1917000,37365877065,37365877065,2096225703,0,100000,0,0,0
20,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,92,0,19 Jan 2024,0,92,80,85,-7,53581900,4549408000,2459,408.2,86,307900,85,1254100,4900000000,4900000000,1194620000,2206400,4035600,0,0,0
21,AIMS,Akbar Indo Makmur Stimec Tbk,--U-4130000000A121----S------X,855,0,19 Jan 2024,0,940,855,900,45,6796500,6142221000,2451,720.0,905,11600,900,5417200,220000000,220000000,38786000,33700,14500,0,0,0
22,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,133,0,19 Jan 2024,0,138,133,135,2,12570700,1697976400,1356,16.4,136,223700,135,2400,9311800000,9311800000,2463902280,146800,1326400,0,0,0
23,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4130000000E512-----------X,50,0,19 Jan 2024,0,0,0,50,0,0,0,0,75.9,50,18982500,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
24,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,760,0,19 Jan 2024,0,755,755,755,-5,1000,755000,3,99.6,755,10400,720,4100,612248000,612248000,68510551,0,0,0,0,0
25,AKRA,AKR Corporindo Tbk.,--SO1XKXMBS000A112------------,1610,1600,19 Jan 2024,1600,1640,1595,1625,15,24248800,39457702500,8121,6475.7,1630,199700,1625,17200,20073474600,20073474600,7294700670,12591000,5026600,5092658,8270934630,16
26,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,142,0,19 Jan 2024,0,142,138,142,0,32500,4514400,24,71.0,142,10600,139,200,720000000,720000000,57528000,0,0,0,0,0
27,ALDO,Alkindo Naratama Tbk.,--U-2130000000B131------------,695,0,19 Jan 2024,0,710,690,690,-5,48200,33725500,22,527.7,700,4800,690,2200,1350356872,1350356872,343530788,2200,0,0,0,0
28,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,452,0,19 Jan 2024,0,478,456,462,10,90700,42608800,89,77.8,470,2200,462,4400,507665055,507665055,38328712,19100,14600,0,0,0
