No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S-11AE106000D232------------,6650,0,08 Mar 2024,0,6775,6650,6650,0,722600,4844052500,613,540.2,6675,10100,6650,8900,1924688333,1924688333,390711732,135700,40900,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-4100000000E614-E---------X,52,0,08 Mar 2024,0,52,51,52,0,1764000,90304100,62,114.9,52,5042300,51,2996800,3935892857,3935892857,1342139464,0,700,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-4105000000G412-----------X,5000,0,08 Mar 2024,0,0,0,5000,0,0,0,0,1141.5,5000,800,0,0,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--S-1805000000A121------------,3700,0,08 Mar 2024,0,3730,3680,3710,10,683400,2529880000,473,98.9,3720,19000,3710,15800,2753165000,2753165000,568803889,105100,143900,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--SO1SK5MD0000E743------------,820,820,08 Mar 2024,825,835,820,825,5,34922300,28874660000,2625,1006.1,830,59400,825,364100,17150000000,17150000000,6832560000,4452700,14985900,0,0,0
6,ACRO,Samcro Hyosung Adilestari Tbk.,--U-2130000000E413------------,116,0,08 Mar 2024,0,121,113,113,-3,46743400,5466179700,3588,104.6,113,13300,112,993700,3469138591,731863096,746208953,4499300,6507800,0,0,0
7,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,135,0,08 Mar 2024,0,141,135,136,1,2937200,401719300,490,10.0,137,13300,136,100000,12675160000,12675160000,1560312196,80900,0,0,0,0
8,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,51,0,08 Mar 2024,0,53,51,51,0,14642500,759539800,610,39.2,51,869300,50,6885300,22222222200,22222222200,2222222220,1352100,230900,0,0,0
9,ADES,Akasha Wira International Tbk.,--U-4135000000D212-----------X,10000,0,08 Mar 2024,0,10775,9950,10025,25,121600,1230237500,139,520.8,10050,5000,10025,2100,589896800,589896800,48961434,10500,1800,0,0,0
10,ADHI,Adhi Karya (Persero) Tbk.,--S-180M700000J211------------,292,0,08 Mar 2024,0,322,296,298,6,160852300,49887839200,10263,256.4,300,294700,298,1188200,8407608979,8407608979,2998994123,11561300,7311600,2500,780000,1
11,ADMF,Adira Dinamika Multi Finance Tbk.,--U-1105000000G211------------,13350,0,08 Mar 2024,0,13650,13350,13500,150,135200,1827452500,181,580.6,13525,1300,13450,600,1000000000,1000000000,79200000,3300,5600,0,0,0
12,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,136,0,08 Mar 2024,0,138,133,135,-1,41700,5622500,55,12.0,135,5700,134,76300,3889179559,3889179559,520372225,300,0,0,0,0
13,ADMR,Adaro Minerals Indonesia Tbk.,--U-1K70F30000A121------------,1470,0,08 Mar 2024,0,1490,1450,1455,-15,14959800,21902104500,2563,1455.0,1455,226900,1450,1031800,40882331500,40882331500,6606584770,3089500,2061100,200000,294400000,1
14,ADRO,Adaro Energy Indonesia Tbk.,--SO1XDAQ70000A121------------,2700,2700,08 Mar 2024,2690,2720,2660,2670,-30,33227300,89134822000,9679,242.7,2680,5100,2670,258300,31985962000,31985962000,12877548301,9729200,12279100,20129,53505720,4
15,AEGS,Anugerah Spareparts Sejahtera Tbk.,--U-3000000000E111------------,91,0,08 Mar 2024,0,94,90,90,-1,15170000,1417708800,246,90.0,91,40000,90,1028400,1006000000,400000000,0,16000,0,0,0,0
16,AGAR,Asia Sejahtera Mina Tbk.,--U-4130000000D231-----------X,90,0,08 Mar 2024,0,0,0,90,0,0,0,0,81.8,90,300,81,1000,1000000000,1000000000,250100000,0,0,0,0,0
17,AGII,Samator Indo Gas Tbk.,--U-1135000000B111------------,1505,0,08 Mar 2024,0,1510,1505,1505,0,32600,49065500,43,136.8,1505,700,1500,3700,3066660000,3066660000,229999500,0,1900,0,0,0
18,AGRO,Bank Raya Indonesia Tbk.,--U-1805300000G111------------,272,0,08 Mar 2024,0,292,272,278,6,61695300,17487653000,4391,463.2,278,441900,276,1185900,24493093216,24493093216,3208595211,5763100,5211800,27500,7705000,9
