No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S-183E806000D232------------,7625,0,23 Agt 2023,0,7675,7575,7675,50,326700,2495392500,366,623.5,7675,6200,7650,600,1924688333,1924688333,390711732,25900,107100,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-4100000000E614-E---------X,74,0,23 Agt 2023,0,75,70,73,-1,31294500,2241007500,678,161.3,74,991900,73,2400,3935892857,3935892857,1342926643,1139200,2543100,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-4105000000G412-----------X,6100,0,23 Agt 2023,0,0,0,6100,0,0,0,0,1392.6,6000,50000,0,0,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--S-1835403000A121------------,4070,0,23 Agt 2023,0,4190,4030,4150,80,6934700,28625546000,2108,110.7,4160,19800,4150,103500,2753165000,2753165000,568803889,1426500,1562800,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--SO1S75MD0000E743------------,750,750,23 Agt 2023,755,760,730,755,5,85561000,64094015000,6783,920.7,755,149500,750,819900,17150000000,17150000000,6832560000,15241700,18098500,9300000,6937350000,3
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,144,0,23 Agt 2023,0,153,145,147,3,4388500,650923100,513,10.9,148,10000,147,144000,12675160000,12675160000,2259981028,516500,87300,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,57,0,23 Agt 2023,0,58,56,57,0,3059100,173901900,272,43.8,57,240600,56,4243900,22222222200,22222222200,2222222220,0,498000,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,11400,0,23 Agt 2023,0,11900,11300,11350,-50,360000,4124827500,359,589.6,11475,600,11350,4100,589896800,589896800,48961434,1700,9400,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--S-1805700000J211------------,420,0,23 Agt 2023,0,430,418,422,2,9204500,3895935600,1448,363.1,424,371000,422,27000,8407608979,8407608979,2998994123,218800,274500,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,11250,0,23 Agt 2023,0,11700,11275,11350,100,161900,1850360000,278,488.2,11650,100,11350,2100,1000000000,1000000000,79200000,19400,32700,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,155,0,23 Agt 2023,0,157,153,154,-1,184500,28640800,100,13.7,155,3600,154,170100,3889179559,3889179559,520372225,0,0,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2835930000A121------------,1210,0,23 Agt 2023,0,1235,1155,1180,-30,84562300,100758919500,9399,1180.0,1180,809700,1175,189500,40882331500,40882331500,6606584770,10689800,11707700,0,0,0
