No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--M-18AEM16000D232------------,8225,0,01 Feb 2023,0,8300,8200,8200,-25,595400,4901797500,846,666.1,8225,76300,8200,114300,1924688333,1924688333,390711732,93000,82200,0,0,0
2,ABBA,Mahaka Media Tbk.,--U-2105000000E614------------,126,0,01 Feb 2023,0,129,126,128,2,1842600,235324700,273,282.8,128,415700,127,225400,3935892857,3935892857,1342139464,0,279200,94,11186,1
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-2105000000G412------------,6700,0,01 Feb 2023,0,0,0,6700,0,0,0,0,1529.6,6650,5000,0,0,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--M-1835000000C311------------,3150,0,01 Feb 2023,0,3160,2930,3110,-40,9848900,29672782000,3004,82.9,3120,9000,3110,10300,2753165000,2753165000,568803889,1186000,1388100,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--MO1S35MD0000E743------------,490,490,01 Feb 2023,490,505,476,480,-10,179826800,87794022000,15044,585.4,482,514700,480,1051600,17150000000,17150000000,6832560000,32071900,16966600,3614325,1764811216,7
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,163,0,01 Feb 2023,0,164,161,161,-2,1171100,189905900,226,11.9,162,62100,161,415700,12675160000,12675160000,2259981028,0,0,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,66,0,01 Feb 2023,0,67,66,67,1,2499300,165731200,402,51.5,67,1736400,66,1667100,22222222200,22222222200,2222222220,0,2000,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,7450,0,01 Feb 2023,0,7600,7375,7600,150,97600,729560000,129,394.8,7650,3300,7600,8400,589896800,589896800,48961434,0,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--M-1805700000J211------------,480,0,01 Feb 2023,0,484,472,472,-8,9469500,4509231200,1950,406.1,474,900100,472,129600,8407608979,8407608979,2998994123,3025000,15200,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F200000G211------------,9425,0,01 Feb 2023,0,9425,9375,9425,0,54200,508737500,83,405.4,9450,3000,9425,100,1000000000,1000000000,79200000,0,0,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,147,0,01 Feb 2023,0,148,146,147,0,89200,13107500,102,13.1,148,1400,147,97500,3889179559,3889179559,520372225,0,0,0,0,0
