No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S-183E806000D232------------,7650,0,07 Sep 2023,0,7650,7525,7550,-100,629400,4762785000,836,613.3,7575,17700,7550,5600,1924688333,1924688333,390711732,192000,7900,415100,3141061700,1
2,ABBA,Mahaka Media Tbk.,--U-4100000000E614-E---------X,74,0,07 Sep 2023,0,80,73,76,2,46622600,3631055800,1117,167.9,76,167700,75,3297100,3935892857,3935892857,1342926643,1873500,3417300,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U-4105000000G412-----------X,6100,0,07 Sep 2023,0,0,0,6100,0,0,0,0,1392.6,6000,49700,0,0,620806680,620806680,31474899,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--S-1835403000A121------------,4090,0,07 Sep 2023,0,4090,4000,4020,-70,814700,3283231000,819,107.2,4030,29300,4020,56000,2753165000,2753165000,568803889,258700,182700,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--SO1S75MD0000E743------------,725,725,07 Sep 2023,725,735,720,720,-5,32218400,23369240000,3481,878.0,725,247500,720,108600,17150000000,17150000000,6832560000,5087900,10317500,744600,543558000,2
6,ACST,Acset Indonusa Tbk.,--U-1135000000J211------------,151,0,07 Sep 2023,0,153,145,145,-6,4087800,604044100,430,10.7,146,40400,145,323500,12675160000,12675160000,2259981028,105000,144200,0,0,0
7,ADCP,Adhi Commuter Properti Tbk.,--U-1135000000H111------------,58,0,07 Sep 2023,0,59,57,57,-1,4292200,247720100,287,43.8,58,200000,57,7968800,22222222200,22222222200,2222222220,141600,104900,0,0,0
8,ADES,Akasha Wira International Tbk.,--U-2135000000D212------------,11000,0,07 Sep 2023,0,11000,10825,10875,-125,79300,863252500,191,564.9,10875,600,10850,100,589896800,589896800,48961434,0,0,0,0,0
9,ADHI,Adhi Karya (Persero) Tbk.,--S-1805700000J211------------,440,0,07 Sep 2023,0,446,432,434,-6,10217000,4479511600,1312,373.4,434,28600,432,539500,8407608979,8407608979,2998994123,1345700,796800,0,0,0
10,ADMF,Adira Dinamika Multi Finance Tbk.,--U-110F000000G211------------,11225,0,07 Sep 2023,0,11250,11000,11025,-200,163500,1817310000,310,474.2,11025,400,11000,13400,1000000000,1000000000,79200000,38200,500,0,0,0
11,ADMG,Polychem Indonesia Tbk,--U-1130000000B111------------,152,0,07 Sep 2023,0,155,144,155,3,479700,73473600,136,13.8,155,54500,153,77000,3889179559,3889179559,520372225,0,200,0,0,0
12,ADMR,Adaro Minerals Indonesia Tbk.,--U-2835930000A121------------,1365,0,07 Sep 2023,0,1425,1340,1395,30,100587900,139178457500,13201,1395.0,1395,779400,1390,96300,40882331500,40882331500,6606584770,6892100,9009300,753300,1046333700,10
13,ADRO,Adaro Energy Indonesia Tbk.,--SO1XDAQ70000A121------------,2870,2870,07 Sep 2023,2860,2930,2800,2880,10,105815800,304749313000,19913,261.8,2890,120600,2880,118900,31985962000,31985962000,12883945494,38538800,12956400,4709826,13559622010,18
14,AGAR,Asia Sejahtera Mina Tbk.,--U-4130000000D231-----------X,172,0,07 Sep 2023,0,0,0,172,0,0,0,0,156.4,172,400,170,200,1000000000,1000000000,250100000,0,0,0,0,0
15,AGII,Samator Indo Gas Tbk.,--M-1835403000B111------------,1875,0,07 Sep 2023,0,1875,1860,1860,-15,147900,275734000,112,169.1,1870,5000,1860,25400,3066660000,3066660000,229999500,80900,20900,0,0,0
16,AGRO,Bank Raya Indonesia Tbk.,--U-1855300000G111------------,318,0,07 Sep 2023,0,326,314,320,2,10536500,3387727400,1384,533.2,322,223500,320,198700,24493093216,24493093216,3206145902,2268200,1933300,5000,1590000,1
17,AGRS,Bank IBK Indonesia Tbk.,--U-2105000000G111------------,91,0,07 Sep 2023,0,91,89,91,0,1851200,166753200,93,117.8,91,727900,90,389300,37365877065,37365877065,3126928956,0,401900,0,0,0
18,AHAP,Asuransi Harta Aman Pratama Tbk.,--U-2100000000G412------------,86,0,07 Sep 2023,0,87,84,86,0,8126900,692269900,349,413.0,86,1415400,85,1146700,4900000000,4900000000,1201970000,17800,5600,0,0,0
19,AIMS,Akbar Indo Makmur Stimec Tbk,--U-2130000000A121---L--------,292,0,07 Sep 2023,0,348,290,298,6,133200,43146000,200,238.4,302,14900,292,100,220000000,220000000,38786000,0,0,6336800,1850345600,1
20,AISA,FKS Food Sejahtera Tbk.,--U-1135000000D222------------,114,0,07 Sep 2023,0,116,110,114,0,13408300,1507239700,960,13.9,114,3800,113,1428600,9311800000,9311800000,2482525880,2161900,1468000,0,0,0
21,AKKU,Anugerah Kagum Karya Utama Tbk.,--U-4100000000E512-----------X,50,0,07 Sep 2023,0,50,50,50,0,1100,55000,2,75.9,50,13344400,0,0,6449463636,6449463636,1663316672,0,0,0,0,0
22,AKPI,Argha Karya Prima Industry Tbk.,--U-2130000000B113------------,950,0,07 Sep 2023,0,995,960,980,30,10200,9819500,7,129.3,975,500,955,2000,612248000,612248000,63796242,300,2700,0,0,0
23,AKRA,AKR Corporindo Tbk.,--SO1XKXMBS000A112------------,1495,1500,07 Sep 2023,1500,1515,1475,1475,-20,35367900,52644371000,8850,5877.9,1480,5500,1475,974200,20073474600,20073474600,7445251729,7602900,15503100,0,0,0
24,AKSI,Mineral Sumberdaya Mandiri Tbk.,--U-2130000000K211------------,170,0,07 Sep 2023,0,177,169,169,-1,101800,17511300,43,84.5,172,100,169,2100,720000000,720000000,57528000,0,0,0,0,0
25,ALDO,Alkindo Naratama Tbk.,--U-2130000000B131------------,630,0,07 Sep 2023,0,650,640,640,10,55400,35792000,49,489.5,640,11900,635,16300,1316856472,1316856472,286416259,100,0,0,0,0
26,ALKA,Alakasa Industrindo Tbk,--U-2130000000B141------------,670,0,07 Sep 2023,0,675,655,655,-15,20600,13677500,39,110.3,670,100,655,400,507665055,507665055,38074879,0,0,0,0,0
27,ALMI,Alumindo Light Metal Industry Tbk.,--U-2130000000B141------------,214,0,07 Sep 2023,0,218,204,218,4,19400,4117200,29,33.5,218,21800,204,39400,3816000000,3816000000,169048800,11900,0,0,0,0
28,ALTO,Tri Banyan Tirta Tbk.,--U-1100000000D212------------,50,0,07 Sep 2023,0,50,50,50,0,24000,1200000,6,25.0,50,8215000,0,0,2191870558,2191870558,674219384,0,0,0,0,0
29,AMAG,Asuransi Multi Artha Guna Tbk.,--U-2105000000G412------------,338,0,07 Sep 2023,0,342,338,340,2,4800,1630000,17,323.8,340,57500,338,6200,5001552516,5001552516,408626841,0,300,0,0,0
30,AMAN,Makmur Berkah Amanda Tbk.,--U-2130000000H111------------,122,0,07 Sep 2023,0,125,121,122,0,1677800,205166300,279,110.9,122,47200,121,515700,3873500000,3873500000,455136250,0,0,0,0,0
31,AMAR,Bank Amar Indonesia Tbk.,--U-2105000000G111------------,278,0,07 Sep 2023,0,280,274,280,2,8431400,2331012600,346,240.2,280,2902900,276,107300,18197283760,18197283760,660561400,496500,1105900,0,0,0
32,AMFG,Asahimas Flat Glass Tbk.,--U-1135000000C121------------,5400,0,07 Sep 2023,0,5475,5400,5475,75,29500,160910000,31,223.5,5475,6600,5450,700,434000000,434000000,84803600,200,8100,0,0,0
33,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U-2130000000C143------------,125,0,07 Sep 2023,0,127,124,124,-1,93600,11615100,20,96.9,125,100,123,138900,1080000000,1080000000,187920000,0,0,0,0,0
34,AMMN,Amman Mineral Internasional Tbk.,--U-1130000000B142------------,5200,0,07 Sep 2023,0,5425,5225,5400,200,60842800,324920070000,12489,318.6,5425,636000,5400,904600,71915881656,6328208792,8967007880,20008100,9877300,0,0,0
35,AMMS,Agung Menjangan Mas Tbk.,--U-3000000000D231------------,40,0,07 Sep 2023,0,43,38,41,1,1705600,69433200,259,41.0,41,35600,40,8800,1200040276,1200040276,0,0,0,0,0,0
36,AMOR,Ashmore Asset Management Indonesia Tbk.,--U-2105000000G311------------,1015,0,07 Sep 2023,0,1035,1025,1025,10,1500,1540000,6,107.9,1025,4000,1010,100,2222222400,2222222400,204000016,100,0,0,0,0
37,AMRT,Sumber Alfaria Trijaya Tbk.,--UO1U4AC24000D113------------,2810,2810,07 Sep 2023,2820,2900,2810,2900,90,8971200,25805991000,2324,7400.0,2900,99300,2890,17200,41524501700,41524501700,18843818871,4154700,6752900,842977,2380575440,4
38,ANDI,Andira Agro Tbk.,--U-4130000000D232-----------X,50,0,07 Sep 2023,0,50,50,50,0,1800,90000,6,125.0,50,44949400,0,0,9350000000,9350000000,3266890000,0,0,0,0,0
39,ANJT,Austindo Nusantara Jaya Tbk.,--M-1135000000D232------------,770,0,07 Sep 2023,0,775,760,760,-10,1616600,1239334500,456,63.3,770,50000,760,449000,3354175000,3354175000,21466720,954800,35800,0,0,0
40,ANTM,Aneka Tambang Tbk.,--SO1XNPX5H000B146------------,1945,1945,07 Sep 2023,1945,1955,1940,1955,10,29131200,56737746500,6177,1289.0,1955,130300,1950,4564300,24030764725,24030764725,8369915354,9734300,5984200,621058,1208422030,6
41,APEX,Apexindo Pratama Duta Tbk.,--U-1100000000A131------------,190,0,07 Sep 2023,0,256,191,256,66,93233900,22319557700,11202,16.4,256,600300,254,255000,2830004997,2830004997,697030231,22743100,3666700,0,0,0
42,APIC,Pacific Strategic Financial Tbk.,--U-2105000000G511------------,1130,0,07 Sep 2023,0,1135,1120,1130,0,2038700,2296957500,293,1201.9,1130,111700,1125,25300,11766313488,11766313488,7385714976,95900,578000,0,0,0
43,APII,Arita Prima Indonesia Tbk.,--U-2130000000C143------------,190,0,07 Sep 2023,0,191,188,190,0,9700,1835000,11,86.4,191,30000,188,28000,1075760000,1075760000,274641528,0,0,0,0,0
44,APLI,Asiaplast Industries Tbk.,--U-1130000000B113------------,560,0,07 Sep 2023,0,575,525,530,-30,93400,52039000,62,441.7,530,2200,525,29000,1362671400,1362671400,172923001,0,0,0,0,0
45,APLN,Agung Podomoro Land Tbk.,--M-1135000000H111------------,141,0,07 Sep 2023,0,141,138,140,-1,19556400,2719219900,972,38.4,140,592000,139,57600,22699326779,22699326779,3915633869,2223400,1620700,0,0,0
46,ARCI,Archi Indonesia Tbk.,--M-1135000000B143------------,346,0,07 Sep 2023,0,350,330,346,0,5925000,2055707800,303,46.1,348,173000,346,561300,24835000000,24835000000,2190447000,1334700,68300,0,0,0
