No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,11750,0,22 Mar 2019,0,11975,11675,11775,25,883000,10401715000,1035,956.6,11775,129900,11750,81800,1924688333,1924688333,1924688333,127600,396900,17,208624,1
2,ABBA,Mahaka Media Tbk.,--U9---2,90,0,22 Mar 2019,0,92,89,91,1,5281600,476265400,269,159.6,91,775700,90,364600,2755125000,2755125000,2755125000,0,0,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,5750,0,22 Mar 2019,0,0,0,5750,0,0,0,0,1312.7,6900,200,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,2000,0,22 Mar 2019,0,2010,2010,2010,10,500,1005000,1,53.6,2000,10900,1950,500,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9K--1,1845,0,22 Mar 2019,0,1875,1800,1840,-5,8333400,15397732500,2911,2243.9,1840,767600,1835,6100,17150000000,17150000000,17150000000,4415900,5113200,2192900,4004235400,1
6,ACST,Acset Indonusa Tbk.,--U6---1,1620,0,22 Mar 2019,0,1630,1610,1615,-5,182300,294982500,38,67.8,1615,2000,1605,200,700000000,700000000,700000000,25000,5000,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,1050,0,22 Mar 2019,0,1140,1050,1110,60,270100,294196000,193,57.7,1115,29300,1110,2500000,589896800,589896800,589896800,6000,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--S6LKO1,1615,1620,22 Mar 2019,1620,1620,1590,1595,-20,5141200,8234497500,1214,1252.6,1595,37300,1590,182700,3560849376,3560849376,3560849376,142400,347200,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10450,0,22 Mar 2019,0,10700,10450,10500,50,203900,2146595000,52,451.6,10500,500,10475,1300,1000000000,1000000000,1000000000,200,7100,0,0,0
10,ADMG,Polychem Indonesia Tbk,--M3---1,346,0,22 Mar 2019,0,352,344,348,2,1296800,449819400,120,31.1,348,16800,346,75600,3889179559,3889179559,3889179559,0,0,0,0,0
11,ADRO,Adaro Energy Tbk.,--S2BXO1,1425,1435,22 Mar 2019,1430,1435,1400,1425,0,16724000,23625529000,2786,129.5,1425,2852200,1420,38700,31985962000,31985962000,31985962000,3067400,4416600,149438,212948960,2
12,AGII,Aneka Gas Industri Tbk.,--S3---1,580,0,22 Mar 2019,0,585,575,580,0,92900,53870000,38,52.7,580,6300,575,171900,3066660000,3066660000,3066660000,43300,0,0,0,0
13,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8K--1,334,0,22 Mar 2019,0,338,332,332,-2,1256500,419455200,115,542.4,334,115100,332,785200,21129857328,21129857328,21129857328,0,0,0,0,0
14,AGRS,Bank Agris Tbk.,--U8---2,350,0,22 Mar 2019,0,366,350,350,0,11100,3886600,12,318.2,350,4000,348,1000,5203614878,5203614878,5203614878,0,0,0,0,0
15,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,66,0,22 Mar 2019,0,69,66,68,2,7400,489200,5,256.4,68,19900,66,101600,2940000000,2940000000,2940000000,0,0,0,0,0
16,AIMS,Akbar Indo Makmur Stimec Tbk,--U9---2,180,0,22 Mar 2019,0,0,0,180,0,0,0,0,144.0,0,0,0,0,220000000,220000000,220000000,0,0,0,0,0
17,AISA,Tiga Pilar Sejahtera Food Tbk.,--U5---1,168,0,22 Mar 2019,0,0,0,168,0,0,0,0,20.4,0,0,0,0,3218600000,3218600000,3218600000,0,0,0,0,0
18,AKKU,Anugerah Kagum Karya Utama Tbk.,--U9---2,50,0,22 Mar 2019,0,50,50,50,0,20000,1000000,1,75.9,50,16201500,0,0,6449463636,6449463636,6449463636,0,0,0,0,0
