No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,10225,0,19 Jul 2019,0,10275,10125,10125,-100,467000,4744345000,460,822.5,10150,6100,10125,28700,1924688333,1924688333,1924688333,22100,500,200000,2040400000,1
2,ABBA,Mahaka Media Tbk.,--U9---2,165,0,19 Jul 2019,0,167,155,163,-2,15181600,2481489500,1229,286.0,163,84900,162,793400,2755125000,2755125000,2755125000,0,740000,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,7000,0,19 Jul 2019,0,0,0,7000,0,0,0,0,1598.1,7000,100000,0,0,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1930,0,19 Jul 2019,0,0,0,1930,0,0,0,0,51.5,1880,25100,1660,500,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9KB-1,1770,0,19 Jul 2019,0,1790,1725,1725,-45,6859900,12074613000,2910,2103.7,1730,5600,1725,442900,17150000000,17150000000,17150000000,5516800,1384500,1650000,2941950000,2
6,ACST,Acset Indonusa Tbk.,--U6---1,1445,0,19 Jul 2019,0,1445,1420,1420,-25,28600,41005000,26,59.6,1430,50000,1420,17800,700000000,700000000,700000000,6900,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,1150,0,19 Jul 2019,0,1150,1140,1150,0,53600,61524500,28,59.7,1150,1100,1140,15700,589896800,589896800,589896800,8000,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--S6LKO1,1625,1625,19 Jul 2019,1625,1635,1610,1610,-15,4167700,6748364500,1091,1264.4,1615,67400,1610,22000,3560849376,3560849376,3560849376,172500,3600,49000,79625000,1
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10450,0,19 Jul 2019,0,10400,10000,10375,-75,105300,1081812500,30,446.2,10375,3500,10300,1100,1000000000,1000000000,1000000000,100,6000,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,258,0,19 Jul 2019,0,264,258,262,4,1313200,340279600,200,23.4,264,92200,262,100,3889179559,3889179559,3889179559,0,0,0,0,0
