No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,13975,0,30 Jan 2019,0,14150,13800,13975,0,756100,10535997500,922,1135.3,14000,31800,13975,26700,1924688333,1924688333,1924688333,79600,10700,0,0,0
2,ABBA,Mahaka Media Tbk.,--U9---2,103,0,30 Jan 2019,0,105,101,101,-2,6812700,697672700,656,177.2,102,4800,101,1364300,2755125000,2755125000,2755125000,1200000,15000,870000,104400000,1
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,3650,0,30 Jan 2019,0,4290,4290,4290,640,200,858000,1,979.4,0,0,4290,4900,620806680,620806680,620806680,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,2240,0,30 Jan 2019,0,0,0,2240,0,0,0,0,59.7,2200,4700,1925,500,2753165000,2753165000,2753165000,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9K--1,1765,0,30 Jan 2019,0,1770,1660,1700,-65,14322300,24346525500,3142,2073.2,1705,36400,1700,13900,17150000000,17150000000,17150000000,7717400,8406400,8465200,14694564000,2
6,ACST,Acset Indonusa Tbk.,--U6---1,1525,0,30 Jan 2019,0,1530,1520,1530,5,774200,1181227500,97,64.3,1530,32500,1525,21900,700000000,700000000,700000000,100000,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,1200,0,30 Jan 2019,0,1220,1120,1145,-55,402100,461780500,235,59.5,1145,5100,1125,4000,589896800,589896800,589896800,3000,79200,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--S6LKO1,1595,1595,30 Jan 2019,1600,1630,1590,1615,20,9099800,14691454000,1894,1268.3,1620,34300,1615,623900,3560849376,3560849376,3560849376,2776100,521200,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,9775,0,30 Jan 2019,0,9775,9700,9750,-25,276700,2693197500,41,419.4,9775,1700,9700,2400,1000000000,1000000000,1000000000,1000,0,0,0,0
10,ADMG,Polychem Indonesia Tbk,--M3---1,334,0,30 Jan 2019,0,344,334,338,4,1076000,363011600,164,30.2,340,18300,336,83600,3889179559,3889179559,3889179559,0,118600,0,0,0
