No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
1,AALI,Astra Agro Lestari Tbk.,--S1K--1,12200,0,18 Nov 2019,0,12450,11975,12425,225,499500,6112637500,663,1009.4,12425,50400,12400,2600,1924688333,1924688333,1924688333.0,76100,90100,0,0,0
2,ABBA,Mahaka Media Tbk.,--U9---2,104,0,18 Nov 2019,0,108,98,104,0,21554100,2245485800,2646,182.5,105,237500,104,467100,2755125000,2755125000,2755125000.0,0,4047600,0,0,0
3,ABDA,Asuransi Bina Dana Arta Tbk.,--U8---2,6975,0,18 Nov 2019,0,0,0,6975,0,0,0,0,1592.4,7000,102700,5600,100,620806680,620806680,620806680.0,0,0,0,0,0
4,ABMM,ABM Investama Tbk.,--U9---1,1430,0,18 Nov 2019,0,1430,1290,1400,-30,2400,3161000,13,37.3,1420,600,1290,100,2753165000,2753165000,2753165000.0,0,0,0,0,0
5,ACES,Ace Hardware Indonesia Tbk.,--S9KB-1,1695,0,18 Nov 2019,0,1700,1635,1700,5,37810900,63037503000,7686,2073.2,1700,12174500,1695,8200,17150000000,17150000000,17150000000.0,31159900,28829300,25080,43509800,2
6,ACST,Acset Indonusa Tbk.,--U6---1,1150,0,18 Nov 2019,0,1150,1140,1140,-10,441100,504700500,197,47.9,1140,20500,1130,2500,700000000,700000000,700000000.0,344000,0,0,0,0
7,ADES,Akasha Wira International Tbk.,--U5---2,1075,0,18 Nov 2019,0,1075,1040,1060,-15,100300,105956000,28,55.1,1060,39400,1050,1900,589896800,589896800,589896800.0,0,0,0,0,0
8,ADHI,Adhi Karya (Persero) Tbk.,--S6K--1,1210,0,18 Nov 2019,0,1230,1210,1210,0,4462200,5438569000,1770,950.3,1215,93100,1210,627900,3560849376,3560849376,3560849376.0,108300,446900,0,0,0
9,ADMF,Adira Dinamika Multi Finance Tbk.,--U8---1,10525,0,18 Nov 2019,0,10575,10450,10575,50,410100,4323065000,80,454.8,10575,2000,10525,700,1000000000,1000000000,1000000000.0,5700,18700,0,0,0
10,ADMG,Polychem Indonesia Tbk,--U3---1,191,0,18 Nov 2019,0,194,190,190,-1,768000,146819500,36,17.0,194,136900,190,121300,3889179559,3889179559,3889179559.0,0,374200,0,0,0
11,ADRO,Adaro Energy Tbk.,--S2BXO1,1340,1350,18 Nov 2019,1355,1360,1315,1330,-10,21106400,28228135000,3511,120.9,1335,119200,1330,797700,31985962000,31985962000,31985962000.0,2581900,8616200,50,66500,1
12,AGII,Aneka Gas Industri Tbk.,--S3---1,590,0,18 Nov 2019,0,590,580,590,0,203800,118562000,47,53.6,590,37600,580,45500,3066660000,3066660000,3066660000.0,400,0,0,0,0
13,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,--M8---1,191,0,18 Nov 2019,0,192,190,191,0,387600,73923600,138,312.1,191,42000,190,126500,21129857328,21129857328,21129857328.0,400,0,0,0,0
14,AGRS,Bank IBK Indonesia Tbk.,--U8---2,179,0,18 Nov 2019,0,184,170,178,-1,50500,8964700,27,161.8,178,55000,173,200,7037266148,7037266148,7037266148.0,0,0,0,0,0
15,AHAP,Asuransi Harta Aman Pratama Tbk.,--U8---2,68,0,18 Nov 2019,0,70,63,67,-1,164600,11191100,62,252.6,68,21300,67,9500,2940000000,2940000000,2940000000.0,0,0,0,0,0
16,AIMS,Akbar Indo Makmur Stimec Tbk,--U9---2,180,0,18 Nov 2019,0,0,0,180,0,0,0,0,144.0,0,0,0,0,220000000,220000000,220000000.0,0,0,0,0,0
