Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-183PM2000012--------------,9975,0,28 Sep 2020,10150,9800,9825,-150,1280600,12732220000,1647
ABBA,--U-210000000095---E----------,50,0,28 Sep 2020,50,50,50,0,31500,1575000,20
ABDA,--U-210500000084--------------,6600,0,28 Sep 2020,6600,6600,6600,0,100,660000,1
ABMM,--U-110500000098--------------,855,0,28 Sep 2020,855,810,820,-35,2300,1885000,10
ACES,--MO1XKEMA000093--------------,1570,1580,28 Sep 2020,1610,1530,1595,25,26529300,42140841000,6810
ACST,--U-113000000062--------------,184,0,28 Sep 2020,206,182,195,11,147195400,28889947700,7245
ADES,--U-213000000051--------------,1140,0,28 Sep 2020,1165,1140,1140,0,8700,10088000,26
ADHI,--M-18AF80000062--------------,500,0,28 Sep 2020,510,496,505,5,5151800,2585327900,801
ADMF,--U-110F00000082--------------,7250,0,28 Sep 2020,7375,7150,7175,-75,36900,265660000,93
ADMG,--U-113000000034--------------,116,0,28 Sep 2020,126,114,117,1,4316300,522117000,551
ADRO,--MO1XDCU1000021--------------,1140,1150,28 Sep 2020,1155,1125,1130,-10,26949400,30566020500,3810
AGAR,--U-213000000091--------------,500,0,28 Sep 2020,500,500,500,0,3400,1700000,9
AGII,--M-113500000034--------------,486,0,28 Sep 2020,510,480,510,24,782200,389439100,178
AGRO,--M-110500000081--------------,322,0,28 Sep 2020,334,312,314,-8,43114200,13821205200,3060
AGRS,--U-210500000081--------------,184,0,28 Sep 2020,183,180,180,-4,1100,199800,3
AHAP,--U-210000000084--------------,51,0,28 Sep 2020,54,51,52,1,287600,15033200,32
AIMS,--U-210000000091--------------,135,0,28 Sep 2020,132,126,132,-3,4500,567600,8
AISA,--U-110000000051---E----------,218,0,28 Sep 2020,232,214,218,0,95473000,21294338200,4589
AKKU,--U-210000000094--------------,50,0,28 Sep 2020,0,0,50,0,0,0,0
AKPI,--U-213000000035--------------,284,0,28 Sep 2020,290,290,290,6,100,29000,1
AKRA,--MO1S3XM0000091--------------,2610,2640,28 Sep 2020,2650,2590,2600,-10,9635700,25253881000,1566
AKSI,--U-213000000074--------------,330,0,28 Sep 2020,328,310,312,-18,18100,5721000,35
ALDO,--U-213000000038--------------,394,0,28 Sep 2020,394,374,394,0,600,234400,5
ALKA,--U-213000000033--------------,214,0,28 Sep 2020,220,220,220,6,200,44000,1
ALMI,--U-210000000033---E----------,182,0,28 Sep 2020,176,172,176,-6,200,34800,2
ALTO,--U-110000000051--------------,298,0,28 Sep 2020,300,280,298,0,8400,2392600,9
AMAG,--U-210500000084--------------,189,0,28 Sep 2020,196,189,195,6,53500,10214700,16
AMAN,--U-113000000061--------------,274,0,28 Sep 2020,276,274,276,2,246100,67586200,19
AMAR,XDU-210500000081--------------,308,0,28 Sep 2020,316,296,300,-8,684300,205998800,25
AMFG,--U-110500000032--------------,2400,0,28 Sep 2020,0,0,2400,0,0,0,0
AMIN,--U-213000000041--------------,240,0,28 Sep 2020,278,224,278,38,61900,15537400,43
AMOR,--U-210500000083--------------,2040,0,28 Sep 2020,2070,2040,2070,30,74300,153323000,39
AMRT,--M-110500000093--------------,675,0,28 Sep 2020,685,670,675,0,51000,34412000,82
ANDI,--U-213000000012--------------,50,0,28 Sep 2020,50,50,50,0,9600,480000,11
ANJT,--U-113500000012--------------,525,0,28 Sep 2020,0,0,525,0,0,0,0
ANTM,--MO1SDQV0000023--------------,730,730,28 Sep 2020,740,715,725,-5,23365500,16935309500,3358
APEX,--U-210000000022--------------,136,0,28 Sep 2020,136,132,136,0,14000,1888400,14
APIC,--U-210500000089--------------,815,0,28 Sep 2020,820,800,815,0,34768100,28299096500,2266
APII,--U-213000000091--------------,152,0,28 Sep 2020,152,150,150,-2,1600,241200,6
APLI,--U-113000000035--------------,105,0,28 Sep 2020,104,104,104,-1,1045000,108680000,1
APLN,--M-1835F0000061--------------,97,0,28 Sep 2020,99,97,98,1,23943300,2345127800,695
ARGO,--U-210000000043---E----------,1900,0,28 Sep 2020,0,0,1900,0,0,0,0
ARII,--U-213500000021--M-----------,436,0,28 Sep 2020,434,424,434,-2,48800,20943200,11
ARKA,--U-210000000041--------------,96,0,28 Sep 2020,101,94,99,3,14587000,1410617900,2524
