Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,10525,0,27 Feb 2020,10625,10000,10575,50,424700,4371610000,781,2020,02
ABBA,--U9---2,51,0,27 Feb 2020,52,50,50,-1,6803600,343649800,277,2020,02
ABDA,--U8---2,6975,0,27 Feb 2020,0,0,6975,0,0,0,0,2020,02
ABMM,--U9---1,1490,0,27 Feb 2020,0,0,1490,0,0,0,0,2020,02
ACES,--S9B3O1,1525,1525,27 Feb 2020,1525,1495,1500,-25,19117200,28723228000,2438,2020,02
ACST,--U6---1,610,0,27 Feb 2020,610,505,510,-100,34600,20023500,33,2020,02
ADES,--U5---2,880,0,27 Feb 2020,895,880,895,15,47600,41891000,10,2020,02
ADHI,--U6K--1,835,0,27 Feb 2020,835,765,780,-55,17196600,13632146000,2778,2020,02
ADMF,--U8---1,10250,0,27 Feb 2020,10300,10000,10125,-125,375900,3825695000,205,2020,02
ADMG,--U3---1,125,0,27 Feb 2020,125,121,123,-2,1047600,129379400,59,2020,02
ADRO,--S2BXO1,1250,1250,27 Feb 2020,1275,1155,1165,-85,62491000,75070744000,7449,2020,02
AGAR,--U9---2,446,0,27 Feb 2020,444,426,426,-20,499000,213562200,24,2020,02
AGII,--S3---1,540,0,27 Feb 2020,575,525,540,0,41800,23028000,27,2020,02
AGRO,--M8---1,130,0,27 Feb 2020,133,120,123,-7,3257800,404762400,613,2020,02
AGRS,--U8---2,145,0,27 Feb 2020,159,145,158,13,5700,850400,13,2020,02
AHAP,--U8---2,51,0,27 Feb 2020,54,50,51,0,185500,9332500,35,2020,02
AIMS,--U9---2,180,0,27 Feb 2020,0,0,180,0,0,0,0,2020,02
AISA,--U5---1,168,0,27 Feb 2020,0,0,168,0,0,0,0,2020,02
AKKU,--U9---2,50,0,27 Feb 2020,0,0,50,0,0,0,0,2020,02
AKPI,--U3---2,368,0,27 Feb 2020,368,368,368,0,700,257600,3,2020,02
AKRA,--S9XXO1,2890,2840,27 Feb 2020,2860,2680,2750,-140,6914300,18987282000,2510,2020,02
AKSI,--U7---2,336,0,27 Feb 2020,350,288,310,-26,658800,206955800,42,2020,02
ALDO,--U3---2,362,0,27 Feb 2020,450,402,450,88,19400,8263800,13,2020,02
ALKA,--U3---2,396,0,27 Feb 2020,390,300,300,-96,6800,2593000,7,2020,02
ALMI,--U3---2,244,0,27 Feb 2020,244,224,238,-6,900,205000,6,2020,02
ALTO,--U5---1,400,0,27 Feb 2020,400,400,400,0,10201000,4080400000,7,2020,02
AMAG,--U8---2,300,0,27 Feb 2020,300,300,300,0,100,30000,1,2020,02
AMAR,--U8---2,264,0,27 Feb 2020,300,224,232,-32,723200,191970400,343,2020,02
AMFG,--U3---1,3220,0,27 Feb 2020,3030,3000,3000,-220,33000,99055000,17,2020,02
