Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-183PM2000012--------------,10125,0,31 Agt 2020,10250,9875,10175,50,2773000,28009787500,1875,2020,08
ABBA,--U-210000000095---E----------,50,0,31 Agt 2020,50,50,50,0,51100,2555000,24,2020,08
ABDA,XDU-210500000084--------------,6900,0,31 Agt 2020,0,0,6900,0,0,0,0,2020,08
ABMM,--U-110500000098--------------,955,0,31 Agt 2020,955,955,955,0,100,95500,1,2020,08
ACES,XDM-1XKEMA000093--------------,1605,0,31 Agt 2020,1620,1500,1545,-60,29206500,45830949500,7539,2020,08
ACST,XRU-113000000062--------------,362,0,31 Agt 2020,450,340,348,-14,51236600,20613617000,8451,2020,08
ADES,--U-213000000051--------------,1300,0,31 Agt 2020,1320,1225,1225,-75,211000,267911000,205,2020,08
ADHI,--M-18AF80000062--------------,610,0,31 Agt 2020,615,595,595,-15,13184100,7959137000,2045,2020,08
ADMF,--U-110F00000082--------------,7975,0,31 Agt 2020,7975,7700,7700,-275,227900,1782130000,432,2020,08
ADMG,--U-113000000034--------------,122,0,31 Agt 2020,138,118,123,1,17921100,2262700400,2080,2020,08
ADRO,--M-1XDCU1000021--------------,1145,0,31 Agt 2020,1165,1085,1085,-60,85351100,95721861500,9851,2020,08
AGAR,--U-213000000091--------------,490,0,31 Agt 2020,510,510,510,20,100,51000,1,2020,08
AGII,--M-113500000034--------------,500,0,31 Agt 2020,500,494,498,-2,314500,156514600,141,2020,08
AGRO,--M-115500000081--------------,380,0,31 Agt 2020,392,368,380,0,99405500,38125861400,5874,2020,08
AGRS,--U-210500000081--------------,192,0,31 Agt 2020,192,185,190,-2,45600,8666300,15,2020,08
AHAP,--U-210000000084--------------,59,0,31 Agt 2020,59,55,55,-4,592000,33119500,38,2020,08
AIMS,--U-210000000091--------------,155,0,31 Agt 2020,156,155,155,0,50200,7781100,14,2020,08
AISA,--U-110000000051---E----------,168,0,31 Agt 2020,168,157,157,-11,19950200,3132189100,1016,2020,08
AKKU,--U-210000000094--------------,50,0,31 Agt 2020,0,0,50,0,0,0,0,2020,08
AKPI,--U-213000000035--------------,310,0,31 Agt 2020,310,310,310,0,62900,19499000,6,2020,08
AKRA,--M-1S3XM0000091--------------,2870,0,31 Agt 2020,2920,2860,2900,30,15111300,43722878000,2275,2020,08
AKSI,--U-213000000074--------------,288,0,31 Agt 2020,288,278,278,-10,28200,7955800,19,2020,08
ALDO,XDU-213000000038--------------,378,0,31 Agt 2020,0,0,378,0,0,0,0,2020,08
ALKA,--U-213000000033--------------,272,0,31 Agt 2020,274,272,272,0,52600,14408400,128,2020,08
ALMI,--U-210000000033---E----------,220,0,31 Agt 2020,212,210,212,-8,25000,5252000,8,2020,08
ALTO,--U-110000000051--------------,352,0,31 Agt 2020,350,336,346,-6,700,241000,5,2020,08
AMAG,--U-210500000084--------------,206,0,31 Agt 2020,210,202,206,0,691000,141334400,118,2020,08
AMAN,--U-113000000061--------------,246,0,31 Agt 2020,248,246,246,0,173800,42755000,17,2020,08
AMAR,--U-210500000081--------------,356,0,31 Agt 2020,362,356,360,4,56600,20237400,35,2020,08
AMFG,--U-110500000032--------------,2560,0,31 Agt 2020,2560,2550,2560,0,4900,12534000,3,2020,08
AMIN,--U-213000000041--------------,266,0,31 Agt 2020,264,248,248,-18,500,125600,4,2020,08
AMOR,--U-210500000083--------------,2120,0,31 Agt 2020,0,0,2120,0,0,0,0,2020,08
AMRT,--M-110500000093--------------,720,0,31 Agt 2020,725,710,715,-5,1379100,986409500,327,2020,08
ANDI,--U-213000000012--------------,50,0,31 Agt 2020,50,50,50,0,1009500,50475000,19,2020,08
ANJT,--U-113500000012--------------,540,0,31 Agt 2020,0,0,540,0,0,0,0,2020,08
ANTM,--M-1SDQV0000023--------------,820,0,31 Agt 2020,855,810,820,0,229956400,191332954500,14670,2020,08
APEX,--U-210000000022--------------,140,0,31 Agt 2020,144,135,143,3,68500,9690400,20,2020,08
APIC,--U-210500000089--------------,825,0,31 Agt 2020,880,820,880,55,16061700,13703093000,2820,2020,08
APII,--U-213000000091--------------,165,0,31 Agt 2020,165,154,156,-9,458400,71078000,45,2020,08
APLI,--U-113000000035--------------,115,0,31 Agt 2020,115,110,115,0,1000,110500,3,2020,08
APLN,--M-1835F0000061--------------,122,0,31 Agt 2020,124,115,117,-5,59777700,7160885600,1924,2020,08
ARGO,--U-210000000043---E----------,1690,0,31 Agt 2020,0,0,1690,0,0,0,0,2020,08
ARII,--U-213500000021--M-----------,458,0,31 Agt 2020,450,436,450,-8,11600,5198600,7,2020,08
ARKA,--U-210000000041--------------,210,0,31 Agt 2020,196,196,196,-14,14800,2900800,13,2020,08
ARMY,--U-210000000061--M--L--------,50,0,31 Agt 2020,0,0,50,0,0,0,0,2020,08
ARNA,--M-113500000032--------------,450,0,31 Agt 2020,450,442,448,-2,121100,54024600,66,2020,08
ARTA,--U-213000000094--------------,298,0,31 Agt 2020,0,0,298,0,0,0,0,2020,08
ARTI,--U-110000000022-----L--------,50,0,31 Agt 2020,0,0,50,0,0,0,0,2020,08
ARTO,--U-210500000081--------------,2550,0,31 Agt 2020,3000,2560,2630,80,791700,2211969000,620,2020,08
ASBI,--U-210000000084--------------,290,0,31 Agt 2020,362,290,302,12,55200,18595800,48,2020,08
ASDM,--U-110000000084--------------,915,0,31 Agt 2020,910,900,900,-15,4200,3802000,9,2020,08
ASGR,--U-113000000097--------------,760,0,31 Agt 2020,775,740,750,-10,909500,684447000,160,2020,08
ASII,--M-1XNAQ1000042--------------,5325,0,31 Agt 2020,5350,5100,5100,-225,42240600,218408647500,7655,2020,08
ASJT,--U-210000000084--------------,110,0,31 Agt 2020,113,110,110,0,485000,53708600,27,2020,08
ASMI,--U-110500000084--------------,1145,0,31 Agt 2020,1145,1140,1140,-5,4500,5133000,6,2020,08
ASPI,--U-213000000061--------------,153,0,31 Agt 2020,157,151,152,-1,2827000,436584100,542,2020,08
ASRI,--M-113510000061--------------,128,0,31 Agt 2020,132,123,125,-3,193724300,24808542300,4742,2020,08
ASRM,CAU-210000000084--------------,1705,0,31 Agt 2020,1790,1665,1790,85,6900,11622500,16,2020,08
