Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3EM2000012--------------,11675,0,07 Dec 2020,12200,11675,12075,400,4182500,50414457500,3421
ABBA,--U-210000000095---E----------,66,0,07 Dec 2020,67,62,64,-2,30339600,1930013700,1601
ABDA,--U-210500000084--------------,5825,0,07 Dec 2020,5825,5825,5825,0,200,1165000,1
ABMM,--U-110500000098--------------,1045,0,07 Dec 2020,1120,1040,1045,0,638400,693448000,160
ACES,--MO1UKPMA000093--------------,1625,1630,07 Dec 2020,1650,1625,1630,5,14414500,23543125500,4124
ACST,--U-110000000062--------------,294,0,07 Dec 2020,308,294,300,6,116772300,35153784600,4882
ADES,--U-213000000051--------------,1335,0,07 Dec 2020,1465,1330,1415,80,509200,705937500,392
ADHI,--M-183F80000062--------------,1275,0,07 Dec 2020,1330,1285,1305,30,45264900,58968995000,6648
ADMF,--U-110F00000082--------------,8800,0,07 Dec 2020,8875,8800,8800,0,293000,2587807500,360
ADMG,--U-113000000034--------------,158,0,07 Dec 2020,158,153,156,-2,1450400,227693500,159
ADRO,--MO1XDCU1000021--------------,1435,1500,07 Dec 2020,1530,1475,1485,50,277745100,414840164000,26637
AGAR,--U-213000000091--------------,470,0,07 Dec 2020,448,438,438,-32,27500,12057000,25
AGII,--M-113500000034--------------,870,0,07 Dec 2020,900,865,880,10,1607000,1438994500,144
AGRO,--M-110500000081--------------,660,0,07 Dec 2020,685,655,665,5,193370500,129358330000,12016
AGRS,--U-210500000081--------------,160,0,07 Dec 2020,160,158,160,0,119000,18959000,39
AHAP,--U-210000000084--------------,58,0,07 Dec 2020,63,56,58,0,70400,3956000,44
AIMS,--U-213000000091--------------,152,0,07 Dec 2020,152,143,143,-9,7800,1118100,7
AISA,--U-110000000051---E----------,338,0,07 Dec 2020,396,336,374,36,249353800,92939347600,14322
AKKU,--U-213000000094--------------,50,0,07 Dec 2020,50,50,50,0,700,35000,7
AKPI,--U-213000000035--------------,380,0,07 Dec 2020,388,362,378,-2,22200,8415000,14
AKRA,--MO1X3XM0000091--------------,3110,3140,07 Dec 2020,3430,3130,3400,290,58986800,191474955000,10164
AKSI,--U-213000000074--------------,368,0,07 Dec 2020,386,368,386,18,8600,3266600,21
ALDO,--U-213000000038--------------,406,0,07 Dec 2020,406,390,396,-10,17600,7021400,22
ALKA,--U-213000000033--------------,286,0,07 Dec 2020,286,266,270,-16,22200,5988800,50
ALMI,--U-210000000033---E----------,218,0,07 Dec 2020,220,218,220,2,900,197200,5
ALTO,--U-110000000051--------------,294,0,07 Dec 2020,294,284,288,-6,11700,3392000,20
AMAG,--U-210500000084--------------,208,0,07 Dec 2020,220,208,218,10,1316200,282279600,125
AMAN,--U-113000000061--------------,306,0,07 Dec 2020,306,304,306,0,250600,76682800,15
AMAR,--U-210500000081--------------,306,0,07 Dec 2020,306,300,304,-2,122100,36738800,46
AMFG,--U-110500000032--------------,2770,0,07 Dec 2020,2780,2770,2780,10,900,2496000,6
AMIN,--U-213000000041--------------,296,0,07 Dec 2020,0,0,296,0,0,0,0
AMOR,--U-210500000083--------------,2810,0,07 Dec 2020,2900,2820,2900,90,435600,1247531000,184
AMRT,CDM-110500000093--------------,715,0,07 Dec 2020,765,710,750,35,9581800,6983621500,2083
ANDI,--U-213000000012--------------,50,0,07 Dec 2020,50,50,50,0,4150900,207545000,149
ANJT,--U-113500000012--------------,680,0,07 Dec 2020,740,680,695,15,52600,36769500,43
ANTM,--MO1SDWV0000023--------------,1245,1270,07 Dec 2020,1295,1260,1280,35,367250700,469374079000,19604
APEX,--U-210000000022--------------,180,0,07 Dec 2020,200,176,198,18,217300,41286600,78
APIC,--U-210500000089--------------,790,0,07 Dec 2020,820,775,800,10,10831100,8660391500,1982
APII,--U-213000000091--------------,160,0,07 Dec 2020,161,158,161,1,32300,5171500,14
APLI,--U-113000000035--------------,155,0,07 Dec 2020,160,147,160,5,1849400,290387400,48
APLN,--M-180550000061--------------,176,0,07 Dec 2020,180,175,175,-1,75389200,13285435700,3015
ARGO,--U-210000000043---E----------,1680,0,07 Dec 2020,1990,1685,1960,280,8500,14676000,9
ARII,--U-213500000021--------------,414,0,07 Dec 2020,434,404,412,-2,2188500,905341600,93
ARKA,--U-210000000041--------------,72,0,07 Dec 2020,73,71,73,1,973400,69839100,99
ARMY,--U-210000000061-----L--------,50,0,07 Dec 2020,0,0,50,0,0,0,0
ARNA,--M-113500000032--------------,535,0,07 Dec 2020,550,530,540,5,7138300,3856531500,385
ARTA,--U-210000000094-----L--------,286,0,07 Dec 2020,320,308,308,22,900,279600,6
ARTI,--U-110000000022---E----------,50,0,07 Dec 2020,50,50,50,0,101400,5070000,4
