Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,XDM-183PM2000012--------------,10875,0,20 Oct 2020,10975,10700,10825,-50,694000,7502752500,732,2020,10
ABBA,--U-210000000095---E----------,50,0,20 Oct 2020,50,50,50,0,15600,780000,6,2020,10
ABDA,--U-210500000084--------------,6250,0,20 Oct 2020,6250,6250,6250,0,100,625000,1,2020,10
ABMM,--U-110500000098--------------,840,0,20 Oct 2020,845,825,835,-5,74400,62509000,9,2020,10
ACES,--MO1XKEMA000093--M-----------,1585,1580,20 Oct 2020,1595,1550,1595,10,5863100,9229724500,3257,2020,10
ACST,--U-113000000062--------------,214,0,20 Oct 2020,216,200,204,-10,125835400,25807830400,4375,2020,10
ADES,--U-213000000051--------------,1185,0,20 Oct 2020,1200,1145,1170,-15,90200,106073500,60,2020,10
ADHI,--M-18AF80000062--------------,595,0,20 Oct 2020,595,580,585,-10,4963300,2915941000,883,2020,10
ADMF,--U-110F00000082--------------,7550,0,20 Oct 2020,7550,7475,7500,-50,52500,393397500,77,2020,10
ADMG,--U-113000000034--------------,142,0,20 Oct 2020,142,137,139,-3,1092100,151761800,167,2020,10
ADRO,--MO1XDCU1000021--------------,1220,1220,20 Oct 2020,1225,1200,1210,-10,42037100,50955087500,4446,2020,10
AGAR,--U-213000000091--------------,500,0,20 Oct 2020,500,500,500,0,1000,500000,1,2020,10
AGII,--M-113500000034--------------,600,0,20 Oct 2020,625,595,625,25,1248100,763534000,150,2020,10
AGRO,--M-110500000081--------------,426,0,20 Oct 2020,440,400,424,-2,232776800,99538832000,18025,2020,10
AGRS,--U-210500000081--------------,173,0,20 Oct 2020,187,163,179,6,29000,5030500,48,2020,10
AHAP,--U-210000000084--------------,57,0,20 Oct 2020,59,55,55,-2,107400,6025500,45,2020,10
AIMS,--U-210000000091--------------,145,0,20 Oct 2020,137,136,137,-8,500,68400,3,2020,10
AISA,--U-110000000051---E----------,212,0,20 Oct 2020,214,208,208,-4,22620400,4734109800,867,2020,10
AKKU,--U-210000000094--------------,50,0,20 Oct 2020,0,0,50,0,0,0,0,2020,10
AKPI,--U-213000000035--------------,284,0,20 Oct 2020,284,282,282,-2,107600,30458400,7,2020,10
AKRA,--MO1S3XM0000091--------------,2680,2670,20 Oct 2020,2710,2610,2680,0,16460500,43935974000,1871,2020,10
AKSI,--U-213000000074--------------,376,0,20 Oct 2020,376,374,374,-2,24000,9001800,14,2020,10
ALDO,--U-213000000038--------------,406,0,20 Oct 2020,404,404,404,-2,100100,40440400,3,2020,10
ALKA,--U-213000000033--------------,218,0,20 Oct 2020,216,216,216,-2,300,64800,3,2020,10
ALMI,--U-210000000033---E----------,206,0,20 Oct 2020,206,193,206,0,4400,882500,6,2020,10
ALTO,--U-110000000051--------------,294,0,20 Oct 2020,294,294,294,0,300,88200,2,2020,10
AMAG,--U-210500000084--------------,200,0,20 Oct 2020,202,200,200,0,57500,11502000,16,2020,10
AMAN,--U-113000000061--------------,296,0,20 Oct 2020,296,276,276,-20,944500,271562200,165,2020,10
AMAR,--U-210500000081--------------,300,0,20 Oct 2020,314,298,300,0,52900,15889200,29,2020,10
AMFG,--U-110500000032--------------,2500,0,20 Oct 2020,2510,2500,2500,0,1600,4002000,4,2020,10
AMIN,--U-213000000041--------------,300,0,20 Oct 2020,300,294,300,0,300,89400,3,2020,10
AMOR,XDU-210500000083--------------,2130,0,20 Oct 2020,2110,2110,2110,-20,4500,9495000,10,2020,10
AMRT,--M-110500000093--------------,670,0,20 Oct 2020,690,660,675,5,119800,80911000,153,2020,10
ANDI,--U-213000000012--------------,50,0,20 Oct 2020,50,50,50,0,11600,580000,5,2020,10
ANJT,--U-113500000012--------------,510,0,20 Oct 2020,510,505,510,0,4000,2030000,4,2020,10
ANTM,--MO1SDQV0000023--------------,1055,1055,20 Oct 2020,1065,1020,1035,-20,789265700,822154961000,38073,2020,10
APEX,--U-210000000022--------------,161,0,20 Oct 2020,164,160,160,-1,24600,3963900,33,2020,10
APIC,--U-210500000089--------------,910,0,20 Oct 2020,925,905,910,0,15195700,13889440500,2072,2020,10
APII,--U-213000000091--------------,168,0,20 Oct 2020,169,157,157,-11,800,128900,6,2020,10
APLI,--U-113000000035--------------,113,0,20 Oct 2020,120,113,117,4,1100,128400,6,2020,10
APLN,--M-1835F0000061--------------,106,0,20 Oct 2020,109,104,104,-2,48724200,5161976700,1322,2020,10
