Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-183PM2000012--------------,9950,0,25 Agt 2020,10100,9950,9975,25,1357200,13571157500,959
ABBA,--U-210000000095---E----------,50,0,25 Agt 2020,54,50,50,0,38889400,1986984100,1534
ABDA,XDU-210500000084--------------,6900,0,25 Agt 2020,0,0,6900,0,0,0,0
ABMM,--U-110500000098--------------,955,0,25 Agt 2020,955,950,955,0,4800,4583500,9
ACES,XDM-1XKEMA000093--------------,1620,0,25 Agt 2020,1670,1620,1650,30,25988600,42927121000,5669
ACST,--U-113000000062--------------,362,0,25 Agt 2020,452,380,436,74,40779100,17295458000,5588
ADES,--U-213000000051--------------,1245,0,25 Agt 2020,1310,1245,1295,50,200200,257381000,199
ADHI,--M-18AF80000062--------------,615,0,25 Agt 2020,625,615,620,5,10522200,6523921500,1277
ADMF,--U-110F00000082--------------,7800,0,25 Agt 2020,7825,7750,7800,0,190300,1482432500,312
ADMG,--U-113000000034--------------,107,0,25 Agt 2020,119,107,113,6,7788400,890750400,575
ADRO,--M-1XDCU1000021--------------,1095,0,25 Agt 2020,1110,1095,1100,5,46196300,50860336000,5180
AGAR,--U-213000000091--------------,490,0,25 Agt 2020,494,478,480,-10,12200,5857000,12
AGII,--M-113500000034--------------,500,0,25 Agt 2020,505,496,498,-2,873300,436155400,238
AGRO,--M-115500000081--------------,346,0,25 Agt 2020,352,332,338,-8,134522800,45939822800,8170
AGRS,--U-210500000081--------------,181,0,25 Agt 2020,193,184,187,6,174300,32937400,86
AHAP,--U-210000000084--------------,52,0,25 Agt 2020,53,51,52,0,6300,332800,8
AIMS,--U-210000000091--------------,169,0,25 Agt 2020,179,168,168,-1,13800,2343100,9
AISA,--U-110000000051---E----------,168,0,25 Agt 2020,0,0,168,0,0,0,0
AKKU,--U-210000000094--------------,50,0,25 Agt 2020,50,50,50,0,100400,5020000,2
AKPI,--U-213000000035--------------,290,0,25 Agt 2020,290,290,290,0,300,87000,2
AKRA,XDM-1S3XM0000091--------------,2930,0,25 Agt 2020,3070,2940,3060,130,36880800,111435063000,6575
AKSI,--U-213000000074--------------,288,0,25 Agt 2020,308,276,306,18,427300,127136200,67
ALDO,--U-213000000038--------------,400,0,25 Agt 2020,0,0,400,0,0,0,0
ALKA,--U-213000000033--------------,314,0,25 Agt 2020,314,300,300,-14,700,216000,4
ALMI,--U-210000000033---E----------,230,0,25 Agt 2020,224,218,218,-12,42900,9373000,13
ALTO,--U-110000000051--------------,364,0,25 Agt 2020,400,344,344,-20,1300,482000,10
AMAG,--U-210500000084--------------,210,0,25 Agt 2020,210,202,204,-6,1340300,274645600,166
AMAN,--U-113000000061--------------,246,0,25 Agt 2020,246,244,244,-2,440200,108214800,28
AMAR,--U-210500000081--------------,360,0,25 Agt 2020,370,358,362,2,244400,88177600,48
AMFG,--U-110500000032--------------,2640,0,25 Agt 2020,0,0,2640,0,0,0,0
AMIN,--U-213000000041--------------,266,0,25 Agt 2020,260,260,260,-6,700,182000,3
AMOR,--U-210500000083--------------,2150,0,25 Agt 2020,2150,2040,2150,0,20300,41917000,21
AMRT,--M-110500000093--------------,725,0,25 Agt 2020,755,720,755,30,1406600,1043557500,284
ANDI,--U-213000000012--------------,50,0,25 Agt 2020,50,50,50,0,14600,730000,37
ANJT,--U-113500000012--------------,550,0,25 Agt 2020,550,550,550,0,5600,3080000,8
ANTM,--M-1SDQV0000023--------------,780,0,25 Agt 2020,795,775,790,10,69089200,54269583000,5057
APEX,--U-210000000022--------------,149,0,25 Agt 2020,160,141,155,6,15900,2421700,22
APIC,--U-210500000089--------------,850,0,25 Agt 2020,855,845,850,0,10503000,8931784500,3208
APII,--U-213000000091--------------,164,0,25 Agt 2020,174,164,170,6,10300,1698800,15
APLI,--U-113000000035--------------,119,0,25 Agt 2020,119,112,112,-7,2600,291900,4
APLN,--M-1835F0000061--------------,112,0,25 Agt 2020,117,112,117,5,59454000,6833590100,1637
ARGO,--U-210000000043---E----------,1700,0,25 Agt 2020,1700,1700,1700,0,1900,3230000,5
ARII,--U-213500000021--M-----------,446,0,25 Agt 2020,446,446,446,0,12000,5352000,5
ARKA,--U-210000000041--------------,276,0,25 Agt 2020,258,258,258,-18,31500,8127000,14
ARMY,--U-210000000061--M--L--------,50,0,25 Agt 2020,0,0,50,0,0,0,0
ARNA,--M-113500000032--------------,442,0,25 Agt 2020,440,434,440,-2,974400,427731800,96
ARTA,--U-213000000094--------------,294,0,25 Agt 2020,350,294,294,0,3200,1114400,5
ARTI,--U-110000000022-----L--------,50,0,25 Agt 2020,0,0,50,0,0,0,0
ARTO,--U-210500000081--------------,2650,0,25 Agt 2020,2650,2620,2640,-10,102200,269121000,57
ASBI,--U-210000000084--------------,268,0,25 Agt 2020,0,0,268,0,0,0,0
ASDM,--U-110000000084--------------,935,0,25 Agt 2020,925,925,925,-10,600,555000,2
ASGR,--U-113000000097--------------,740,0,25 Agt 2020,750,735,740,0,405900,301355000,92
ASII,--M-1XNAQ1000042--------------,5300,0,25 Agt 2020,5375,5300,5300,0,27807900,147949507500,5855
ASJT,--U-210000000084--------------,112,0,25 Agt 2020,114,111,111,-1,36000,4026000,24
ASMI,--U-110500000084--------------,1140,0,25 Agt 2020,1145,1135,1140,0,11600,13245000,20
ASPI,--U-213000000061--------------,159,0,25 Agt 2020,161,155,156,-3,2667800,423307500,448
ASRI,--M-113510000061--------------,119,0,25 Agt 2020,127,120,126,7,133265700,16505144000,3527
ASRM,CAU-210000000084--------------,2100,0,25 Agt 2020,0,0,2100,0,0,0,0
ASSA,--M-180500000074--------------,610,0,25 Agt 2020,620,590,595,-15,11117200,6734026000,1595
ATIC,--U-110500000097--------------,530,0,25 Agt 2020,660,560,660,130,3400,2219500,10
AUTO,--M-113500000042--------------,890,0,25 Agt 2020,910,885,885,-5,4737600,4219171500,773
AYLS,--U-213000000091--------------,50,0,25 Agt 2020,50,50,50,0,101400,5070000,5
BABP,--U-210500000081--------------,50,0,25 Agt 2020,50,50,50,0,18200,910000,8
BACA,--U-210500000081--------------,390,0,25 Agt 2020,390,388,390,0,60600,23591400,24
BAJA,--U-210000000033--------------,55,0,25 Agt 2020,58,53,55,0,272400,15284500,55
BALI,--U-213500000075--------------,820,0,25 Agt 2020,895,800,895,75,5800,4892000,11
BAPA,--U-113000000061--------------,50,0,25 Agt 2020,50,50,50,0,4000,200000,4
BAPI,--U-213000000061--------------,50,0,25 Agt 2020,50,50,50,0,22500,1125000,8
BATA,--U-113000000044--------------,645,0,25 Agt 2020,650,615,645,0,2200,1394500,12
BAYU,CDU-213000000094--------------,1085,0,25 Agt 2020,1110,1090,1110,25,9100,10018500,14
BBCA,--M-1UQNCA000081--------------,31575,0,25 Agt 2020,31900,31525,31825,250,9842200,312771740000,6204
BBHI,--U-210000000081--------------,158,0,25 Agt 2020,164,156,158,0,476700,75389800,61
BBKP,--M-180500000081--------------,264,0,25 Agt 2020,294,254,264,0,1779256800,488169539200,44208
BBLD,--U-210000000082--------------,388,0,25 Agt 2020,388,388,388,0,400,155200,2
BBMD,--U-110500000081--------------,1550,0,25 Agt 2020,1690,1450,1690,140,15900,24906500,23
BBNI,--M-1UQSP7000081--------------,5100,0,25 Agt 2020,5350,5150,5275,175,92771400,487372337500,16834
BBRI,--M-1UQSPA000081--------------,3640,0,25 Agt 2020,3800,3640,3800,160,179300000,671289852000,26721
BBRM,--U-110000000074--------------,50,0,25 Agt 2020,0,0,50,0,0,0,0
BBSS,--U-213000000061--------------,127,0,25 Agt 2020,131,126,130,3,4271200,552306100,889
BBTN,--M-1HQRL0000081--------------,1525,0,25 Agt 2020,1570,1525,1570,45,53464200,83268100000,4680
BBYB,XDU-110500000081--------------,292,0,25 Agt 2020,298,274,274,-18,33900,9413600,16
BCAP,--M-110500000089--------------,139,0,25 Agt 2020,139,136,138,-1,1129400,155114600,121
BCIC,--U-210500000081--------------,700,0,25 Agt 2020,0,0,700,0,0,0,0
BCIP,--U-213000000061--------------,50,0,25 Agt 2020,51,50,51,1,1160500,58028100,98
BDMN,--U-185591000081--------------,2770,0,25 Agt 2020,2830,2770,2770,0,2590100,7221531000,735
BEEF,--M-213000000013--------------,192,0,25 Agt 2020,198,192,195,3,3799800,740646400,387
BEKS,--U-210500000081--------------,50,0,25 Agt 2020,50,50,50,0,303600,15180000,11
BELL,--U-213500000043--------------,158,0,25 Agt 2020,161,158,160,2,9466200,1510121600,628
BESS,--U-210000000074--------------,316,0,25 Agt 2020,330,316,330,14,606400,192937800,96
BEST,--M-183500000061--------------,121,0,25 Agt 2020,126,121,125,4,87401000,10825706800,2261
BFIN,--M-110500000082--------------,416,0,25 Agt 2020,428,410,418,2,41153700,17296450200,3087
BGTG,--U-210000000081--------------,52,0,25 Agt 2020,53,51,52,0,2130700,110137800,111
BHAT,--U-210500000084--------------,452,0,25 Agt 2020,462,450,456,4,138709900,63500521200,2515
BHIT,--M-110500000098--------------,50,0,25 Agt 2020,50,50,50,0,273400,13670000,12
BIKA,--U-210000000061--------------,182,0,25 Agt 2020,180,176,180,-2,27100,4824400,4
BIMA,--U-210000000044--------------,50,0,25 Agt 2020,50,50,50,0,900,45000,5
BINA,--U-110500000081--------------,850,0,25 Agt 2020,855,840,845,-5,1749400,1484454000,137
BIPI,--U-210500000022--------------,50,0,25 Agt 2020,50,50,50,0,2800,140000,6
BIPP,--U-213000000061--------------,62,0,25 Agt 2020,65,62,65,3,26400,1663600,15
BIRD,--M-113500000074--------------,1095,0,25 Agt 2020,1115,1050,1050,-45,2764900,2957615500,696
BISI,--U-113500000011--------------,930,0,25 Agt 2020,950,915,915,-15,2216800,2056479500,691
BJBR,--M-185FL7000081--------------,980,0,25 Agt 2020,1020,985,1015,35,41637300,41882777500,4635
BJTM,--M-185557000081--------------,580,0,25 Agt 2020,595,580,585,5,21487700,12630030000,3577
BKDP,--U-213000000061--------------,51,0,25 Agt 2020,56,51,52,1,350100,18431300,61
BKSL,--U-113540000061--B-----------,50,0,25 Agt 2020,50,50,50,0,1145300,57265000,19
BKSW,--U-210500000081--------------,75,0,25 Agt 2020,85,70,79,4,797400,64101200,478
BLTA,--U-113500000074--------------,50,0,25 Agt 2020,50,50,50,0,302400,15120000,3
BLTZ,--U-213500000095--------------,3600,0,25 Agt 2020,0,0,3600,0,0,0,0
BLUE,--U-213000000091--------------,550,0,25 Agt 2020,560,550,560,10,164700,91490000,120
BMAS,--U-210500000081--------------,282,0,25 Agt 2020,290,270,284,2,23600,6659000,26
BMRI,--M-1UQSP3000081--------------,6000,0,25 Agt 2020,6275,6050,6250,250,66182900,408140635000,10952
BMSR,--U-113000000091--------------,52,0,25 Agt 2020,53,53,53,1,14000,742000,11
BMTR,--M-183FF1000098--B-----------,308,0,25 Agt 2020,330,304,310,2,246365500,77831974400,10044
BNBA,--U-110000000081--------------,320,0,25 Agt 2020,320,314,320,0,241800,76953400,20
BNBR,--U-210500000098--------------,50,0,25 Agt 2020,50,50,50,0,1000,50000,2
BNGA,--M-115Q00000081--------------,800,0,25 Agt 2020,815,795,815,15,7169600,5798003000,878
BNII,--U-110F00000081--------------,216,0,25 Agt 2020,270,220,244,28,85334100,21641381000,6930
BNLI,--M-185F52000081--------------,1270,0,25 Agt 2020,1285,1265,1280,10,4616100,5892300000,302
BOGA,--U-213500000091--------------,1445,0,25 Agt 2020,1455,1425,1430,-15,106677300,153608601000,4950
BOLA,--U-213000000099--------------,152,0,25 Agt 2020,162,152,159,7,31600,4910900,34
BOLT,--U-213500000042--------------,800,0,25 Agt 2020,800,760,760,-40,2200,1682500,5
BOSS,--U-213000000021--------------,76,0,25 Agt 2020,78,75,76,0,2988700,228244600,258
BPFI,--U-210500000082--------------,1280,0,25 Agt 2020,0,0,1280,0,0,0,0
BPII,--U-210500000089--------------,10000,0,25 Agt 2020,0,0,10000,0,0,0,0
BPTR,--M-110000000074--------------,83,0,25 Agt 2020,85,78,85,2,57500,4586100,31
BRAM,--U-113500000042--------------,4760,0,25 Agt 2020,4760,4760,4760,0,200,952000,2
BRIS,--M-1835F0000081--------------,730,0,25 Agt 2020,745,700,720,-10,252792200,181995684500,24829
BRMS,--U-213500000023--------------,50,0,25 Agt 2020,50,50,50,0,441500,22075000,15
BRNA,--U-213000000035--------------,950,0,25 Agt 2020,0,0,950,0,0,0,0
BRPT,--M-1K3B40000034--------------,900,0,25 Agt 2020,925,890,905,5,57359100,51999054000,5518
BSDE,--M-1HAWM1000061--------------,760,0,25 Agt 2020,810,750,790,30,129687100,101759541500,5896
BSIM,--U-110500000081--------------,510,0,25 Agt 2020,510,500,505,-5,27100,13721500,16
BSSR,--U-213500000021--------------,1560,0,25 Agt 2020,1560,1455,1550,-10,95700,140287000,72
BSWD,--U-210500000081--------------,1750,0,25 Agt 2020,0,0,1750,0,0,0,0
BTEK,--U-213500000051--------------,50,0,25 Agt 2020,50,50,50,0,100,5000,1
BTEL,--U-110500000073---ED---------,50,0,25 Agt 2020,0,0,50,0,0,0,0
BTON,--U-213000000033--------------,175,0,25 Agt 2020,185,178,184,9,269900,49067500,24
BTPN,--U-115500000081--------------,2400,0,25 Agt 2020,2500,2380,2410,10,246900,594297000,332
BTPS,--M-1SR5M3000081--------------,3770,0,25 Agt 2020,3810,3700,3740,-30,10140200,37960249000,3949
BUDI,CDU-113000000051--------------,107,0,25 Agt 2020,108,104,105,-2,894800,94654200,151
BUKK,--U-213500000075--------------,790,0,25 Agt 2020,800,785,800,10,62400,49649500,54
BULL,--M-183556000074--------------,274,0,25 Agt 2020,306,274,296,22,333576900,96322413400,13007
BUMI,--U-210500000021--------------,50,0,25 Agt 2020,50,50,50,0,503100,25155000,88
BUVA,--U-213000000094--------------,56,0,25 Agt 2020,58,56,56,0,109500,6132200,17
BVIC,--U-110000000081--------------,67,0,25 Agt 2020,71,67,68,1,1040200,71921800,713
BWPT,--U-110500000012--------------,111,0,25 Agt 2020,113,111,111,0,32872300,3673117700,1351
BYAN,--U-113500000021--------------,13600,0,25 Agt 2020,13750,13100,13100,-500,7500,101700000,25
CAKK,--U-213000000032--------------,50,0,25 Agt 2020,50,50,50,0,32500,1625000,3
CAMP,--U-113500000051--------------,214,0,25 Agt 2020,232,214,226,12,7223500,1618314800,964
CANI,--U-213000000074---E----------,123,0,25 Agt 2020,125,125,125,2,100,12500,1
CARE,--U-213500000096--------------,348,0,25 Agt 2020,358,348,350,2,151523900,53400593400,2479
CARS,--M-110000000091--------------,50,0,25 Agt 2020,50,50,50,0,72700,3635000,17
CASA,--U-210500000089--------------,386,0,25 Agt 2020,390,386,390,4,13200,5115200,23
CASH,--U-300000000097--------------,635,0,25 Agt 2020,640,610,620,-15,4021700,2495063000,743
CASS,--U-213000000072--------------,212,0,25 Agt 2020,214,208,208,-4,3344000,699978600,453
CBMF,--U-213000000055--------------,300,0,25 Agt 2020,320,300,318,18,32100,9929800,12
CCSI,--M-213000000045--------------,246,0,25 Agt 2020,256,244,248,2,4801200,1215647000,94
CEKA,--U-113500000051--------------,2080,0,25 Agt 2020,2150,1940,2000,-80,864900,1742823500,327
CENT,--M-213500000075--------------,147,0,25 Agt 2020,157,147,151,4,15848300,2421559600,833
CFIN,--U-110000000082--------------,187,0,25 Agt 2020,192,187,191,4,3671300,696419200,353
CINT,--U-213000000055--------------,250,0,25 Agt 2020,250,242,250,0,24300,6049800,9
CITA,--U-213500000023--------------,2000,0,25 Agt 2020,2100,1975,2020,20,7100,14641500,18
CITY,--U-113000000061--------------,62,0,25 Agt 2020,81,65,72,10,65400,4494400,41
CKRA,--U-210000000023----D-S-------,76,0,25 Agt 2020,0,0,76,0,0,0,0
CLAY,--U-210500000094--------------,1970,0,25 Agt 2020,0,0,1970,0,0,0,0
CLEO,--M-1875FA000051--------------,520,0,25 Agt 2020,555,520,535,15,27715300,14980632000,2892
CLPI,--U-213000000091--------------,760,0,25 Agt 2020,780,750,780,20,1558800,1192027500,455
CMNP,--U-113500000072--------------,990,0,25 Agt 2020,1130,1000,1095,105,894000,961415000,363
CMPP,--U-210500000074-----L--------,184,0,25 Agt 2020,0,0,184,0,0,0,0
CNKO,--U-110000000091---E-L--------,50,0,25 Agt 2020,0,0,50,0,0,0,0
CNTB,--U-210000000043--------------,250,0,25 Agt 2020,0,0,250,0,0,0,0
CNTX,--U-210000000043---E----------,238,0,25 Agt 2020,238,238,238,0,34000,8092000,1
COCO,--U-213000000051--------------,785,0,25 Agt 2020,0,0,785,0,0,0,0
COWL,--U-210000000061--B--L--------,50,0,25 Agt 2020,0,0,50,0,0,0,0
CPIN,--M-1XDAQA000036--------------,6125,0,25 Agt 2020,6200,6100,6100,-25,9272200,56704182500,3946
CPRI,--U-213000000061--------------,50,0,25 Agt 2020,50,50,50,0,400,20000,2
CPRO,--U-110500000036-----L--------,50,0,25 Agt 2020,50,50,50,0,1200,60000,3
CSAP,CDU-113500000093--------------,320,0,25 Agt 2020,320,310,312,-8,800,253600,5
CSIS,--U-213000000062--------------,50,0,25 Agt 2020,50,50,50,0,320200,16010000,28
CSMI,--U-213000000094--------------,206,0,25 Agt 2020,226,206,206,0,52600,10845600,5
CSRA,--U-213000000012--------------,370,0,25 Agt 2020,384,370,370,0,3302600,1246113400,629
CTBN,--U-113500000033--------------,2450,0,25 Agt 2020,0,0,2450,0,0,0,0
CTRA,XDM-1S3CM1000061--------------,735,0,25 Agt 2020,780,740,770,35,98887000,74882556500,6190
CTTH,--U-213000000024--------------,50,0,25 Agt 2020,50,50,50,0,4200,210000,2
DADA,--U-213000000061--------------,75,0,25 Agt 2020,76,72,74,-1,40757100,3027496300,1307
DART,--U-110000000061--------------,248,0,25 Agt 2020,0,0,248,0,0,0,0
DAYA,--U-213500000093--------------,570,0,25 Agt 2020,0,0,570,0,0,0,0
DEAL,--U-213000000074--------------,81,0,25 Agt 2020,83,80,81,0,3254100,265426300,267
DEFI,--U-210500000082--------------,1735,0,25 Agt 2020,1735,1730,1730,-5,9600,16629000,13
DEWA,--U-113500000021--------------,50,0,25 Agt 2020,0,0,50,0,0,0,0
DFAM,--U-210000000094--------------,348,0,25 Agt 2020,348,340,340,-8,500,172400,3
DGIK,--U-113000000062--------------,50,0,25 Agt 2020,50,50,50,0,200,10000,2
DIGI,--U-213000000097--------------,1950,0,25 Agt 2020,0,0,1950,0,0,0,0
DILD,--U-113500000061--------------,175,0,25 Agt 2020,181,176,179,4,9083700,1625622300,556
DIVA,--U-213500000093--------------,1920,0,25 Agt 2020,2190,1885,1930,10,79500,153371000,154
DKFT,--M-213000000023--------------,123,0,25 Agt 2020,137,122,128,5,15588200,2004260700,996
DLTA,--U-110500000051--------------,4500,0,25 Agt 2020,4500,4490,4500,0,69100,310940000,54
DMAS,--M-187CM3000061--------------,232,0,25 Agt 2020,240,232,234,2,37803500,8874796600,2693
DMMX,--U-213500000095--------------,202,0,25 Agt 2020,208,197,200,-2,10189300,2035696100,767
DMND,--U-113500000051--------------,945,0,25 Agt 2020,950,940,945,0,42200,39747500,47
DNAR,--U-110500000081--------------,230,0,25 Agt 2020,250,230,232,2,10500,2423600,6
DNET,--U-210500000097--------------,3330,0,25 Agt 2020,3430,3430,3430,100,33000,113190000,13
DOID,--M-110500000021--------------,276,0,25 Agt 2020,288,276,278,2,52444800,14786534600,2949
DPNS,--U-113000000034--------------,230,0,25 Agt 2020,228,224,224,-6,700,157600,6
DPUM,--U-113000000091--------------,55,0,25 Agt 2020,57,53,56,1,378200,20837000,44
DSFI,--U-113000000014--------------,65,0,25 Agt 2020,65,62,65,0,119300,7694800,35
DSNG,--M-110500000012--------------,410,0,25 Agt 2020,426,410,416,6,4640500,1936222200,352
DSSA,--U-113500000021--------------,20400,0,25 Agt 2020,0,0,20400,0,0,0,0
DUCK,--U-113000000094--------------,338,0,25 Agt 2020,344,334,334,-4,6721100,2267347800,1096
DUTI,XDU-213500000061--------------,3950,0,25 Agt 2020,3950,3850,3900,-50,2200,8530000,12
DVLA,--U-113500000053--------------,2830,0,25 Agt 2020,2820,2750,2770,-60,40300,111115000,41
DWGL,--U-213500000091---E----------,210,0,25 Agt 2020,218,210,214,4,1000,213200,6
DYAN,--M-113000000099--------------,50,0,25 Agt 2020,50,50,50,0,212300,10615000,12
EAST,--M-213000000094--------------,57,0,25 Agt 2020,58,55,57,0,338900,18977900,68
ECII,--U-213000000093--------------,705,0,25 Agt 2020,0,0,705,0,0,0,0
EKAD,--U-113000000034--------------,1275,0,25 Agt 2020,1280,1260,1280,5,614200,779742500,495
ELSA,--M-1875L1000022--------------,244,0,25 Agt 2020,250,244,246,2,51647900,12743431600,2676
ELTY,--U-110500000061-----L--------,50,0,25 Agt 2020,0,0,50,0,0,0,0
EMDE,--U-210000000061--------------,202,0,25 Agt 2020,0,0,202,0,0,0,0
EMTK,--U-113500000095--------------,5250,0,25 Agt 2020,5250,5250,5250,0,2500,13125000,4
ENRG,--U-213000000022--------------,50,0,25 Agt 2020,51,50,50,0,3700500,185162800,166
ENVY,--U-213000000097--------------,92,0,25 Agt 2020,100,92,94,2,3283755100,316517103400,14791
EPAC,--U-213000000035--------------,286,0,25 Agt 2020,290,280,282,-4,2597900,743486600,428
EPMT,--U-213500000091--------------,1835,0,25 Agt 2020,1900,1880,1900,65,51500,97826000,12
