Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-183PM2000012--------------,10175,0,01 Sep 2020,10400,10025,10400,225,2963100,30374645000,1948
ABBA,--U-210000000095---E----------,50,0,01 Sep 2020,50,50,50,0,54600,2730000,15
ABDA,XDU-210500000084--------------,6900,0,01 Sep 2020,0,0,6900,0,0,0,0
ABMM,--U-110500000098--------------,955,0,01 Sep 2020,0,0,955,0,0,0,0
ACES,XDM-1XKEMA000093--------------,1545,0,01 Sep 2020,1600,1545,1585,40,20611500,32499614500,7339
ACST,XRU-113000000062--------------,348,0,01 Sep 2020,338,324,324,-24,2103500,682145600,317
ADES,--U-213000000051--------------,1225,0,01 Sep 2020,1275,1190,1230,5,188400,231573500,148
ADHI,--M-18AF80000062--------------,595,0,01 Sep 2020,605,590,605,10,6385500,3822216500,756
ADMF,--U-110F00000082--------------,7700,0,01 Sep 2020,7825,7650,7775,75,140600,1088332500,244
ADMG,--U-113000000034--------------,123,0,01 Sep 2020,127,120,123,0,6596800,809983200,562
ADRO,--M-1XDCU1000021--------------,1085,0,01 Sep 2020,1140,1080,1140,55,86245000,95658303500,8481
AGAR,--U-213000000091--------------,510,0,01 Sep 2020,515,510,510,0,200,102500,2
AGII,--M-113500000034--------------,498,0,01 Sep 2020,500,488,488,-10,167300,82371000,138
AGRO,--M-110500000081--------------,380,0,01 Sep 2020,386,368,380,0,50546200,19162231400,3396
AGRS,--U-210500000081--------------,190,0,01 Sep 2020,193,187,190,0,34600,6574300,13
AHAP,--U-210000000084--------------,55,0,01 Sep 2020,62,53,53,-2,107200,6004200,31
AIMS,--U-210000000091--------------,155,0,01 Sep 2020,0,0,155,0,0,0,0
AISA,--U-110000000051---E----------,157,0,01 Sep 2020,147,147,147,-10,4216600,619840200,484
AKKU,--U-210000000094--------------,50,0,01 Sep 2020,50,50,50,0,100,5000,1
AKPI,--U-213000000035--------------,310,0,01 Sep 2020,310,310,310,0,800,248000,4
AKRA,--M-1S3XM0000091--------------,2900,0,01 Sep 2020,3010,2890,2950,50,32515800,95780667000,4949
AKSI,--U-213000000074--------------,278,0,01 Sep 2020,280,262,262,-16,14200,3784000,17
ALDO,XDU-213000000038--------------,378,0,01 Sep 2020,378,378,378,0,7800,2948400,2
ALKA,--U-213000000033--------------,272,0,01 Sep 2020,272,254,254,-18,200,52600,2
ALMI,--U-210000000033---E----------,212,0,01 Sep 2020,208,206,206,-6,28500,5911000,9
ALTO,--U-110000000051--------------,346,0,01 Sep 2020,344,322,344,-2,9300,3055200,11
AMAG,--U-210500000084--------------,206,0,01 Sep 2020,206,200,204,-2,302600,61299800,79
AMAN,--U-113000000061--------------,246,0,01 Sep 2020,246,246,246,0,393200,96727200,21
AMAR,CDU-210500000081--------------,360,0,01 Sep 2020,362,348,358,-2,80600,28767000,46
AMFG,--U-110500000032--------------,2560,0,01 Sep 2020,2550,2540,2540,-20,4500,11474000,3
AMIN,--U-213000000041--------------,248,0,01 Sep 2020,264,264,264,16,200,52800,1
AMOR,--U-210500000083--------------,2120,0,01 Sep 2020,0,0,2120,0,0,0,0
AMRT,--M-110500000093--------------,715,0,01 Sep 2020,725,705,705,-10,211200,150446000,150
ANDI,--U-213000000012--------------,50,0,01 Sep 2020,50,50,50,0,8200,410000,11
ANJT,--U-113500000012--------------,540,0,01 Sep 2020,0,0,540,0,0,0,0
ANTM,--M-1SDQV0000023--------------,820,0,01 Sep 2020,840,815,840,20,131125800,108912546000,9047
APEX,--U-210000000022--------------,143,0,01 Sep 2020,145,134,145,2,258800,37122800,39
APIC,--U-210500000089--------------,880,0,01 Sep 2020,870,850,855,-25,10072800,8601720000,2365
APII,--U-213000000091--------------,156,0,01 Sep 2020,160,157,157,1,113000,18074000,10
APLI,--U-113000000035--------------,115,0,01 Sep 2020,117,117,117,2,200,23400,2
APLN,--M-1835F0000061--------------,117,0,01 Sep 2020,118,113,116,-1,33180100,3836463000,1153
