Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M-183PM2000012--------------,10525,0,10 Sep 2020,10500,9800,9825,-700,4807400,47757645000,3061,2020,09
ABBA,--U-210000000095---E----------,50,0,10 Sep 2020,50,50,50,0,3000,150000,2,2020,09
ABDA,--U-210500000084--------------,6925,0,10 Sep 2020,0,0,6925,0,0,0,0,2020,09
ABMM,--U-110500000098--------------,850,0,10 Sep 2020,875,825,845,-5,4500,3740500,7,2020,09
ACES,XDMO1XKEMA000093--------------,1580,1470,10 Sep 2020,1495,1470,1470,-110,24540100,36103141500,4189,2020,09
ACST,XRU-113000000062--------------,248,0,10 Sep 2020,232,232,232,-16,7445600,1727379200,342,2020,09
ADES,--U-213000000051--------------,1135,0,10 Sep 2020,1135,1060,1060,-75,305100,325978000,176,2020,09
ADHI,--M-18AF80000062--------------,585,0,10 Sep 2020,570,545,545,-40,15658100,8559851500,1782,2020,09
ADMF,--U-110F00000082--------------,7575,0,10 Sep 2020,7550,7050,7050,-525,572300,4059262500,744,2020,09
ADMG,--U-113000000034--------------,129,0,10 Sep 2020,130,120,120,-9,3166900,382027200,251,2020,09
ADRO,--MO1XDCU1000021--------------,1200,1185,10 Sep 2020,1190,1120,1120,-80,104709600,119281727000,11685,2020,09
AGAR,--U-213000000091--------------,505,0,10 Sep 2020,555,505,505,0,200,106000,2,2020,09
AGII,--M-113500000034--------------,466,0,10 Sep 2020,468,434,434,-32,522200,229796600,199,2020,09
AGRO,--M-110500000081--------------,332,0,10 Sep 2020,330,310,310,-22,24522100,7641271800,1803,2020,09
AGRS,--U-210500000081--------------,193,0,10 Sep 2020,193,180,180,-13,65700,12001000,19,2020,09
AHAP,--U-210000000084--------------,50,0,10 Sep 2020,50,50,50,0,60600,3030000,12,2020,09
AIMS,--U-210000000091--------------,135,0,10 Sep 2020,126,126,126,-9,2000,252000,8,2020,09
AISA,--U-110000000051---E----------,210,0,10 Sep 2020,210,196,196,-14,29218100,5743839100,1659,2020,09
AKKU,--U-210000000094--------------,50,0,10 Sep 2020,0,0,50,0,0,0,0,2020,09
