Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--S1K--1,11800,0,30 Jan 2020,12025,11700,11925,125,1034400,12262480000,1258
ABBA,--U9---2,85,0,30 Jan 2020,86,79,80,-5,13037400,1058697900,775
ABDA,--U8---2,6800,0,30 Jan 2020,0,0,6800,0,0,0,0
ABMM,--U9---1,1445,0,30 Jan 2020,0,0,1445,0,0,0,0
ACES,--S9KB-1,1595,0,30 Jan 2020,1595,1550,1565,-30,7031200,11014116000,2096
ACST,--U6---1,930,0,30 Jan 2020,935,930,930,0,4500,4197000,11
ADES,--U5---2,980,0,30 Jan 2020,1040,965,970,-10,358600,351119000,56
ADHI,--U6K--1,1050,0,30 Jan 2020,1050,1020,1030,-20,1763800,1822760500,637
ADMF,--U8---1,9950,0,30 Jan 2020,9975,9850,9950,0,66300,658727500,82
ADMG,--U3---1,166,0,30 Jan 2020,166,160,160,-6,849100,138217000,102
ADRO,--S2BXO1,1305,1305,30 Jan 2020,1325,1280,1295,-10,24536100,31810265000,4195
AGAR,--U9---2,392,0,30 Jan 2020,390,388,390,-2,30200,11718000,8
AGII,--S3---1,590,0,30 Jan 2020,600,580,600,10,80200,46734500,94
AGRO,--M8---1,159,0,30 Jan 2020,163,158,159,0,1138200,180981300,274
AGRS,--U8---2,155,0,30 Jan 2020,160,145,159,4,29700,4692700,18
AHAP,--U8---2,58,0,30 Jan 2020,63,57,58,0,2037400,121255900,197
AIMS,--U9---2,180,0,30 Jan 2020,0,0,180,0,0,0,0
AISA,--U5---1,168,0,30 Jan 2020,0,0,168,0,0,0,0
AKKU,--U9---2,50,0,30 Jan 2020,0,0,50,0,0,0,0
AKPI,--U3---2,352,0,30 Jan 2020,388,342,346,-6,1800,651400,15
AKRA,--S9XXO1,3400,3400,30 Jan 2020,3430,3320,3340,-60,12981300,43866270000,1439
AKSI,--U7---2,494,0,30 Jan 2020,494,480,490,-4,13700,6585600,14
ALDO,--U3---2,390,0,30 Jan 2020,428,406,428,38,52800,21558000,23
ALKA,--U3---2,430,0,30 Jan 2020,430,406,406,-24,1300,534200,3
ALMI,--U3---2,340,0,30 Jan 2020,0,0,340,0,0,0,0
ALTO,--U5---1,374,0,30 Jan 2020,374,374,374,0,24210000,9054540000,9
AMAG,--U8---2,304,0,30 Jan 2020,0,0,304,0,0,0,0
AMAR,--U8---2,486,0,30 Jan 2020,488,462,464,-22,588700,279707000,348
AMFG,--U3---1,3330,0,30 Jan 2020,0,0,3330,0,0,0,0
AMIN,--U4---2,370,0,30 Jan 2020,400,352,400,30,125200,47722400,29
AMOR,--U8---2,2750,0,30 Jan 2020,2750,2740,2740,-10,642500,1766661000,322
AMRT,--U9---1,825,0,30 Jan 2020,890,825,825,0,29600,24786500,41
ANDI,--U1---2,50,0,30 Jan 2020,50,50,50,0,310600,15530000,16
ANJT,--U1---1,865,0,30 Jan 2020,865,865,865,0,107500,92987500,6
ANTM,--S2XXO1,750,750,30 Jan 2020,760,740,740,-10,60227100,45119717000,4328
APEX,--U2---2,244,0,30 Jan 2020,266,244,244,0,51100,12470800,8
APIC,--U8---2,700,0,30 Jan 2020,700,695,700,0,8000,5595000,13
APII,--U9---2,220,0,30 Jan 2020,198,198,198,-22,2500,495000,2
APLI,--U3---1,168,0,30 Jan 2020,170,164,166,-2,37500,6220000,14
APLN,--M6K--1,150,0,30 Jan 2020,151,144,145,-5,9414800,1382692400,579
APOL,--U7---1,50,0,30 Jan 2020,0,0,50,0,0,0,0
ARGO,--U4---2,825,0,30 Jan 2020,0,0,825,0,0,0,0
ARII,--U2---2,735,0,30 Jan 2020,0,0,735,0,0,0,0
ARKA,--U4---2,2000,0,30 Jan 2020,2000,1950,2000,0,1431300,2844569500,643
ARMY,--U6---2,50,0,30 Jan 2020,0,0,50,0,0,0,0
ARNA,--U3---1,428,0,30 Jan 2020,430,426,430,2,78100,33302000,9
ARTA,--U9---2,300,0,30 Jan 2020,0,0,300,0,0,0,0
ARTI,--U2---1,50,0,30 Jan 2020,50,50,50,0,400,20000,3
ARTO,--U8---2,3460,0,30 Jan 2020,3700,3460,3700,240,7200,26198000,26
ASBI,--U8---2,294,0,30 Jan 2020,0,0,294,0,0,0,0
ASDM,--U8---1,1000,0,30 Jan 2020,1010,1000,1000,0,200,201000,2
ASGR,--U9---1,960,0,30 Jan 2020,965,960,960,0,12500,12031000,18
ASII,--S4BXO1,6825,6775,30 Jan 2020,6800,6625,6625,-200,25324800,169345667500,4152
ASJT,--U8---2,126,0,30 Jan 2020,122,113,122,-4,557900,65052900,62
ASMI,--U8---1,1280,0,30 Jan 2020,1295,1270,1295,15,217600,277765000,76
ASRI,--S6K--1,210,0,30 Jan 2020,214,204,206,-4,6709600,1391355400,453
ASRM,--U8---2,2020,0,30 Jan 2020,0,0,2020,0,0,0,0
ASSA,--S7---1,595,0,30 Jan 2020,605,580,590,-5,4298400,2538411000,169
ATIC,--U9---1,700,0,30 Jan 2020,0,0,700,0,0,0,0
AUTO,--M4---1,1220,0,30 Jan 2020,1230,1205,1205,-15,657000,803626500,136
BABP,--U8---2,50,0,30 Jan 2020,50,50,50,0,1000,50000,6
BACA,--U8---2,310,0,30 Jan 2020,378,316,374,64,247500,79286400,12
BAJA,--U3---2,79,0,30 Jan 2020,83,76,76,-3,1297500,101275100,245
BALI,--U7---2,990,0,30 Jan 2020,1050,810,975,-15,581700,480719000,20
BAPA,--U6---1,54,0,30 Jan 2020,58,58,58,4,10100,585800,2
BAPI,--U6---2,50,0,30 Jan 2020,50,50,50,0,55600,2780000,5
BATA,--U4---1,585,0,30 Jan 2020,585,560,585,0,11100,6458500,6
BAYU,--U9---2,1030,0,30 Jan 2020,0,0,1030,0,0,0,0
BBCA,--S8B3O1,33925,34225,30 Jan 2020,34225,33650,33700,-225,14398000,486672252500,7736
BBHI,--U8---2,106,0,30 Jan 2020,130,96,105,-1,153800,17496300,111
BBKP,--S8---1,236,0,30 Jan 2020,238,228,228,-8,1329000,306333000,165
BBLD,--U8---2,416,0,30 Jan 2020,418,418,418,2,100,41800,1
BBMD,--U8---1,2340,0,30 Jan 2020,0,0,2340,0,0,0,0
BBNI,--S8B3O1,7350,7350,30 Jan 2020,7425,7250,7250,-100,13452000,98243247500,3865
BBRI,--S8B3O1,4620,4700,30 Jan 2020,4700,4580,4580,-40,87726300,403103861000,10107
BBRM,--U7---1,50,0,30 Jan 2020,50,50,50,0,100,5000,1
BBTN,--S8LKO1,1930,1955,30 Jan 2020,1955,1910,1930,0,8218500,15849756000,1775
BBYB,--U8---1,272,0,30 Jan 2020,280,270,276,4,200100,54584800,14
BCAP,--M8---1,141,0,30 Jan 2020,160,133,141,0,17875000,2658131900,10858
BCIC,--U8---2,450,0,30 Jan 2020,0,0,450,0,0,0,0
BCIP,--U6---2,50,0,30 Jan 2020,50,50,50,0,33900,1695000,9
BDMN,--U8K--1,3680,0,30 Jan 2020,3700,3600,3600,-80,2397600,8698165000,1307
BEEF,--S1---2,386,0,30 Jan 2020,386,366,366,-20,2448700,913959600,480
BEKS,--U8---2,50,0,30 Jan 2020,50,50,50,0,7100,355000,9
BELL,--U4---2,580,0,30 Jan 2020,575,555,555,-25,164600,92999000,15
BEST,--S6K--1,179,0,30 Jan 2020,180,170,170,-9,11255400,1941716800,868
BFIN,--S8---2,550,0,30 Jan 2020,555,545,550,0,244400,133401500,20
BGTG,--U8---2,56,0,30 Jan 2020,56,51,52,-4,11230200,586030900,443
BHIT,--S9K--1,64,0,30 Jan 2020,70,63,65,1,51570600,3430461800,17193
BIKA,--U6---2,180,0,30 Jan 2020,190,188,188,8,200,37800,2
BIMA,--U4---2,50,0,30 Jan 2020,50,50,50,0,100,5000,1
BINA,--U8---1,850,0,30 Jan 2020,900,850,900,50,1621000,1431855000,99
BIPI,--U2---2,50,0,30 Jan 2020,50,50,50,0,31700,1585000,2
BIPP,--U6---2,50,0,30 Jan 2020,0,0,50,0,0,0,0
BIRD,--S7---1,2360,0,30 Jan 2020,2370,2330,2340,-20,673900,1577504000,114
BISI,--U1---1,1000,0,30 Jan 2020,1000,995,995,-5,6100,6070000,8
BJBR,--U8K--1,1020,0,30 Jan 2020,1030,1005,1015,-5,3663200,3717984500,906
BJTM,--S8K--1,630,0,30 Jan 2020,635,615,620,-10,32930000,20432662000,1190
BKDP,--U6---2,57,0,30 Jan 2020,56,56,56,-1,50200,2811200,22
BKSL,--S6K--1,64,0,30 Jan 2020,65,60,61,-3,91118300,5659179300,1692
BKSW,--U8---2,130,0,30 Jan 2020,132,131,131,1,800,104900,2
BLTA,--U7---1,50,0,30 Jan 2020,0,0,50,0,0,0,0
BLTZ,--U9---2,4830,0,30 Jan 2020,0,0,4830,0,0,0,0
BLUE,--U9---2,505,0,30 Jan 2020,515,505,505,0,153600,77730500,173
