Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M1K--1,5550,0,28 Apr 2020,6025,5650,5975,425,6823600,40105345000,3384,2020,04
ABBA,--U9---2,51,0,28 Apr 2020,51,50,50,-1,3701900,185153100,68,2020,04
ABDA,--U8---2,5575,0,28 Apr 2020,0,0,5575,0,0,0,0,2020,04
ABMM,--U9---1,1440,0,28 Apr 2020,0,0,1440,0,0,0,0,2020,04
ACES,--M9B3-1,1490,0,28 Apr 2020,1515,1390,1410,-80,14526100,20593175000,4374,2020,04
ACST,--U6---1,258,0,28 Apr 2020,258,250,252,-6,1223300,308061400,145,2020,04
ADES,--U5---2,730,0,28 Apr 2020,745,710,730,0,75200,55005500,26,2020,04
ADHI,--M6K--1,515,0,28 Apr 2020,535,505,520,5,23680100,12366985500,1574,2020,04
ADMF,XDU8---1,5525,0,28 Apr 2020,5650,5500,5625,100,158900,885802500,246,2020,04
ADMG,--U3---1,98,0,28 Apr 2020,99,97,98,0,432000,42238400,31,2020,04
ADRO,--M2BX-1,900,0,28 Apr 2020,915,875,890,-10,47890200,42717790500,6336,2020,04
AGAR,--U9---2,450,0,28 Apr 2020,442,434,442,-8,231700,100559400,36,2020,04
AGII,--M3---1,412,0,28 Apr 2020,412,408,412,0,352500,144999200,114,2020,04
AGRO,--M8---1,98,0,28 Apr 2020,100,97,97,-1,1774100,173379900,177,2020,04
AGRS,--U8---2,118,0,28 Apr 2020,124,110,118,0,6800,796400,18,2020,04
AHAP,--U8---2,50,0,28 Apr 2020,50,50,50,0,5000,250000,1,2020,04
AIMS,--U9---2,180,0,28 Apr 2020,0,0,180,0,0,0,0,2020,04
AISA,--U5---1,168,0,28 Apr 2020,0,0,168,0,0,0,0,2020,04
AKKU,--U9---2,50,0,28 Apr 2020,0,0,50,0,0,0,0,2020,04
AKPI,--U3---2,356,0,28 Apr 2020,408,408,408,52,400,163200,2,2020,04
AKRA,--M9XX-1,2050,0,28 Apr 2020,2370,2050,2270,220,29169400,65210816000,4798,2020,04
AKSI,--U7---2,191,0,28 Apr 2020,194,178,178,-13,449800,82473400,81,2020,04
ALDO,--U3---2,420,0,28 Apr 2020,450,400,400,-20,7000,2895000,4,2020,04
ALKA,--U3---2,428,0,28 Apr 2020,0,0,428,0,0,0,0,2020,04
ALMI,--U3---2,240,0,28 Apr 2020,0,0,240,0,0,0,0,2020,04
ALTO,--U5---1,400,0,28 Apr 2020,0,0,400,0,0,0,0,2020,04
AMAG,--U8---2,260,0,28 Apr 2020,290,280,290,30,600,169000,2,2020,04
AMAN,--U6---1,194,0,28 Apr 2020,200,181,198,4,41700,7775600,31,2020,04
