Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--S1K--1,12075,0,27 Jan 2020,12075,11500,11575,-500,1244400,14385647500,1321,2020,01
ABBA,--U9---2,91,0,27 Jan 2020,92,81,86,-5,10330600,905780000,674,2020,01
ABDA,--U8---2,6800,0,27 Jan 2020,0,0,6800,0,0,0,0,2020,01
ABMM,--U9---1,1480,0,27 Jan 2020,0,0,1480,0,0,0,0,2020,01
ACES,--S9KB-1,1630,0,27 Jan 2020,1630,1570,1625,-5,13462000,21683976000,2552,2020,01
ACST,--U6---1,965,0,27 Jan 2020,1000,900,1000,35,271500,262769000,87,2020,01
ADES,--U5---2,990,0,27 Jan 2020,985,950,980,-10,9000,8754000,17,2020,01
ADHI,--U6K--1,1085,0,27 Jan 2020,1090,1025,1025,-60,11548600,12183459500,1717,2020,01
ADMF,--U8---1,10250,0,27 Jan 2020,10325,10025,10200,-50,182900,1857325000,100,2020,01
ADMG,--U3---1,175,0,27 Jan 2020,175,169,170,-5,409800,69622400,64,2020,01
ADRO,--S2BXO1,1380,1370,27 Jan 2020,1370,1290,1295,-85,42333400,55851006000,4857,2020,01
AGAR,--U9---2,388,0,27 Jan 2020,390,384,384,-4,279600,107947600,41,2020,01
AGII,--S3---1,600,0,27 Jan 2020,630,595,595,-5,33600,20035500,15,2020,01
AGRO,--M8---1,168,0,27 Jan 2020,168,157,160,-8,2827200,456809900,496,2020,01
AGRS,--U8---2,163,0,27 Jan 2020,163,159,159,-4,10600,1688300,11,2020,01
AHAP,--U8---2,59,0,27 Jan 2020,66,59,60,1,2495700,153018700,408,2020,01
AIMS,--U9---2,180,0,27 Jan 2020,0,0,180,0,0,0,0,2020,01
AISA,--U5---1,168,0,27 Jan 2020,0,0,168,0,0,0,0,2020,01
AKKU,--U9---2,50,0,27 Jan 2020,50,50,50,0,200,10000,2,2020,01
AKPI,--U3---2,382,0,27 Jan 2020,368,368,368,-14,100,36800,1,2020,01
AKRA,--S9XXO1,3490,3490,27 Jan 2020,3500,3410,3420,-70,8637400,29675714000,1974,2020,01
AKSI,--U7---2,500,0,27 Jan 2020,510,496,496,-4,140800,70598500,28,2020,01
ALDO,--U3---2,406,0,27 Jan 2020,406,400,406,0,900,362400,4,2020,01
ALKA,--U3---2,398,0,27 Jan 2020,0,0,398,0,0,0,0,2020,01
ALMI,--U3---2,348,0,27 Jan 2020,340,302,340,-8,10700,3243000,8,2020,01
ALTO,--U5---1,374,0,27 Jan 2020,0,0,374,0,0,0,0,2020,01
AMAG,--U8---2,304,0,27 Jan 2020,0,0,304,0,0,0,0,2020,01
AMAR,--U8---2,505,0,27 Jan 2020,510,458,478,-27,887000,430752700,381,2020,01
AMFG,--U3---1,3320,0,27 Jan 2020,3300,3300,3300,-20,1000,3300000,5,2020,01
AMIN,--U4---2,356,0,27 Jan 2020,272,272,272,-84,100,27200,1,2020,01
AMOR,--U8---2,2720,0,27 Jan 2020,2730,2680,2730,10,831400,2257367000,388,2020,01
AMRT,--U9---1,855,0,27 Jan 2020,855,850,850,-5,9700,8259000,8,2020,01
ANDI,--U1---2,50,0,27 Jan 2020,50,50,50,0,2063500,103175000,28,2020,01
ANJT,--U1---1,870,0,27 Jan 2020,865,865,865,-5,400,346000,3,2020,01
ANTM,--S2XXO1,785,790,27 Jan 2020,790,745,750,-35,92354300,69939624500,8966,2020,01
APEX,--U2---2,268,0,27 Jan 2020,268,260,260,-8,3000,796400,7,2020,01
APIC,--U8---2,700,0,27 Jan 2020,710,695,695,-5,238300,166381500,29,2020,01
APII,--U9---2,212,0,27 Jan 2020,220,200,218,6,69200,14834600,8,2020,01
APLI,--U3---1,168,0,27 Jan 2020,168,167,167,-1,10500,1763500,3,2020,01
APLN,--M6K--1,160,0,27 Jan 2020,160,151,151,-9,25555900,3964329200,1118,2020,01
APOL,--U7---1,50,0,27 Jan 2020,0,0,50,0,0,0,0,2020,01
ARGO,--U4---2,825,0,27 Jan 2020,0,0,825,0,0,0,0,2020,01
ARII,--U2---2,735,0,27 Jan 2020,0,0,735,0,0,0,0,2020,01
ARKA,--U4---2,2010,0,27 Jan 2020,2010,1950,2000,-10,1252400,2499803000,501,2020,01
ARMY,--U6---2,50,0,27 Jan 2020,0,0,50,0,0,0,0,2020,01
ARNA,--U3---1,428,0,27 Jan 2020,432,426,428,0,23500,10064400,20,2020,01
ARTA,--U9---2,340,0,27 Jan 2020,0,0,340,0,0,0,0,2020,01
ARTI,--U2---1,50,0,27 Jan 2020,50,50,50,0,1000,50000,2,2020,01
ARTO,--U8---2,3290,0,27 Jan 2020,4100,3290,4000,710,98400,380332000,155,2020,01
ASBI,--U8---2,212,0,27 Jan 2020,0,0,212,0,0,0,0,2020,01
ASDM,--U8---1,1080,0,27 Jan 2020,0,0,1080,0,0,0,0,2020,01
ASGR,--U9---1,985,0,27 Jan 2020,980,920,940,-45,142100,133624500,80,2020,01
ASII,--S4BXO1,6975,6975,27 Jan 2020,6975,6700,6725,-250,17470800,118435195000,4510,2020,01
ASJT,--U8---2,125,0,27 Jan 2020,124,122,122,-3,35500,4399100,21,2020,01
ASMI,--U8---1,1290,0,27 Jan 2020,1290,1280,1285,-5,219900,282471500,63,2020,01
ASRI,--S6K--1,212,0,27 Jan 2020,216,210,212,0,9689900,2066058200,576,2020,01
ASRM,--U8---2,2020,0,27 Jan 2020,0,0,2020,0,0,0,0,2020,01
ASSA,--S7---1,610,0,27 Jan 2020,605,590,590,-20,4798300,2864108500,204,2020,01
ATIC,--U9---1,710,0,27 Jan 2020,0,0,710,0,0,0,0,2020,01
AUTO,--M4---1,1240,0,27 Jan 2020,1250,1210,1220,-20,747900,914630500,264,2020,01
BABP,--U8---2,50,0,27 Jan 2020,50,50,50,0,2600,130000,7,2020,01
BACA,--U8---2,308,0,27 Jan 2020,308,308,308,0,17900,5513200,5,2020,01
BAJA,--U3---2,83,0,27 Jan 2020,85,76,76,-7,3918400,313124400,505,2020,01
BALI,--U7---2,1000,0,27 Jan 2020,1070,990,1065,65,11500,12153500,6,2020,01
BAPA,--U6---1,61,0,27 Jan 2020,61,60,60,-1,24700,1496800,5,2020,01
BAPI,--U6---2,50,0,27 Jan 2020,50,50,50,0,13200,660000,5,2020,01
BATA,--U4---1,595,0,27 Jan 2020,590,590,590,-5,1000,590000,2,2020,01
BAYU,--U9---2,1075,0,27 Jan 2020,1050,1020,1020,-55,100000,102003000,4,2020,01
BBCA,--S8B3O1,34050,34325,27 Jan 2020,34700,34075,34200,150,7935800,272550107500,4331,2020,01
