Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-183PM2000012--------------,10275,0,18 Agt 2020,10325,10150,10225,-50,2324900,23788157500,1963
ABBA,--U-210000000095---E----------,50,0,18 Agt 2020,50,50,50,0,13200,660000,51
ABDA,XDU-210500000084--------------,6900,0,18 Agt 2020,0,0,6900,0,0,0,0
ABMM,--U-110500000098--------------,1000,0,18 Agt 2020,0,0,1000,0,0,0,0
ACES,--M-1XKEMA000093--------------,1600,0,18 Agt 2020,1645,1575,1620,20,20415200,33010173500,7758
ACST,--U-113000000062--------------,258,0,18 Agt 2020,286,258,278,20,5281300,1453996800,707
ADES,--U-213000000051--------------,1170,0,18 Agt 2020,1210,1150,1195,25,330100,392242500,149
ADHI,--M-18AF80000062--------------,600,0,18 Agt 2020,625,600,615,15,24594900,15139376500,2366
ADMF,--U-110F00000082--------------,7750,0,18 Agt 2020,7775,7700,7725,-25,130100,1004185000,261
ADMG,--U-113000000034--------------,108,0,18 Agt 2020,110,105,106,-2,646000,68695900,110
ADRO,--M-1XDCU1000021--------------,1115,0,18 Agt 2020,1125,1110,1115,0,40083600,44780011500,4441
AGAR,--U-213000000091--------------,510,0,18 Agt 2020,560,480,498,-12,14800,7116600,18
AGII,--M-113500000034--------------,520,0,18 Agt 2020,520,505,510,-10,468400,239266000,169
AGRO,--M-115500000081--------------,280,0,18 Agt 2020,322,280,300,20,355562900,108323275800,16392
AGRS,--U-210500000081--------------,160,0,18 Agt 2020,180,161,179,19,478200,84303600,171
AHAP,--U-210000000084--------------,52,0,18 Agt 2020,54,52,52,0,7200,377100,12
AIMS,--U-210000000091--------------,172,0,18 Agt 2020,228,161,194,22,16500,2982000,19
AISA,--U-110000000051---E----------,168,0,18 Agt 2020,0,0,168,0,0,0,0
AKKU,--U-210000000094--------------,50,0,18 Agt 2020,50,50,50,0,700,35000,2
AKPI,--U-213000000035--------------,288,0,18 Agt 2020,290,286,290,2,200,57600,2
AKRA,XDM-1S3XM0000091--------------,2810,0,18 Agt 2020,2840,2810,2840,30,11375100,32190500000,1373
AKSI,--U-213000000074--------------,294,0,18 Agt 2020,300,290,290,-4,26600,7921800,28
ALDO,--U-213000000038--------------,386,0,18 Agt 2020,0,0,386,0,0,0,0
ALKA,--U-213000000033--------------,332,0,18 Agt 2020,322,310,316,-16,2600,815000,4
ALMI,--U-210000000033---E----------,228,0,18 Agt 2020,238,226,226,-2,300,69000,2
ALTO,--U-110000000051--------------,380,0,18 Agt 2020,360,358,360,-20,2300,825600,7
AMAG,--U-210500000084--------------,228,0,18 Agt 2020,230,214,218,-10,1687700,365634000,198
AMAN,--U-113000000061--------------,216,0,18 Agt 2020,244,224,244,28,3417500,803440800,382
AMAR,--U-210500000081--------------,346,0,18 Agt 2020,360,348,358,12,568900,199362000,89
AMFG,--U-110500000032--------------,2630,0,18 Agt 2020,0,0,2630,0,0,0,0
AMIN,--U-213000000041--------------,260,0,18 Agt 2020,260,258,258,-2,800,207000,6
AMOR,--U-210500000083--------------,1990,0,18 Agt 2020,1990,1950,1990,0,1600,3124000,4
AMRT,--M-110500000093--------------,725,0,18 Agt 2020,725,720,725,0,447100,322589500,155
ANDI,--U-213000000012--------------,50,0,18 Agt 2020,50,50,50,0,609700,30485000,18
ANJT,--U-113500000012--------------,520,0,18 Agt 2020,525,520,520,0,27200,14257500,10
