Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq,year,month
AALI,--M1K--1,8650,0,18 Jun 2020,8650,8475,8550,-100,891100,7642900000,664,2020,06
ABBA,--U9---2,51,0,18 Jun 2020,52,50,51,0,4795700,241671100,196,2020,06
ABDA,--U8---2,5750,0,18 Jun 2020,0,0,5750,0,0,0,0,2020,06
ABMM,--U9---1,1535,0,18 Jun 2020,0,0,1535,0,0,0,0,2020,06
ACES,--M9B3-1,1545,0,18 Jun 2020,1545,1490,1490,-55,23932200,35891713000,4816,2020,06
ACST,--U6---1,264,0,18 Jun 2020,268,260,260,-4,949500,249104400,153,2020,06
ADES,--U5---2,855,0,18 Jun 2020,900,850,875,20,109500,95988000,70,2020,06
ADHI,XDM6K--1,630,0,18 Jun 2020,645,620,635,5,21028500,13341541500,1691,2020,06
ADMF,--U8---1,7200,0,18 Jun 2020,7175,6950,7050,-150,219600,1550262500,184,2020,06
ADMG,--U3---1,112,0,18 Jun 2020,113,105,106,-6,4435500,475376100,197,2020,06
ADRO,XDM2BX-1,1070,0,18 Jun 2020,1075,1030,1030,-40,59061200,61962257500,9770,2020,06
AGAR,--U9---2,470,0,18 Jun 2020,490,470,488,18,300,144800,3,2020,06
AGII,--M3---1,480,0,18 Jun 2020,490,480,490,10,1025000,492397000,132,2020,06
AGRO,--M8---1,125,0,18 Jun 2020,137,123,129,4,41271300,5384925400,3449,2020,06
AGRS,--U8---2,101,0,18 Jun 2020,101,98,98,-3,19100,1912800,8,2020,06
AHAP,--U8---2,50,0,18 Jun 2020,52,50,50,0,131200,6576200,17,2020,06
AIMS,--U9---2,180,0,18 Jun 2020,0,0,180,0,0,0,0,2020,06
AISA,--U5---1,168,0,18 Jun 2020,0,0,168,0,0,0,0,2020,06
AKKU,--U9---2,50,0,18 Jun 2020,0,0,50,0,0,0,0,2020,06
AKPI,--U3---2,366,0,18 Jun 2020,366,366,366,0,900,329400,2,2020,06
AKRA,--M9XX-1,2570,0,18 Jun 2020,2570,2480,2540,-30,24009800,60599737000,2558,2020,06
AKSI,--U7---2,292,0,18 Jun 2020,294,276,276,-16,35600,9956400,60,2020,06
ALDO,--U3---2,392,0,18 Jun 2020,390,370,390,-2,12200,4520600,6,2020,06
ALKA,--U3---2,388,0,18 Jun 2020,0,0,388,0,0,0,0,2020,06
ALMI,--U3---2,228,0,18 Jun 2020,242,230,230,2,5300,1220200,3,2020,06
ALTO,--U5---1,390,0,18 Jun 2020,386,386,386,-4,200,77200,1,2020,06
AMAG,--U8---2,270,0,18 Jun 2020,280,280,280,10,100,28000,1,2020,06
AMAN,--U6---1,200,0,18 Jun 2020,200,199,200,0,271600,54300100,15,2020,06
AMAR,--U8---2,334,0,18 Jun 2020,340,324,340,6,107200,35127000,31,2020,06
AMFG,--U3---1,3210,0,18 Jun 2020,0,0,3210,0,0,0,0,2020,06
AMIN,--U4---2,326,0,18 Jun 2020,340,324,326,0,3300,1076600,13,2020,06
AMOR,--U8---2,1980,0,18 Jun 2020,1980,1960,1980,0,1000,1962000,4,2020,06
AMRT,XDM9---1,790,0,18 Jun 2020,805,785,790,0,552600,435833500,267,2020,06
ANDI,--U1---2,50,0,18 Jun 2020,50,50,50,0,6900,345000,9,2020,06
ANJT,--U1---1,625,0,18 Jun 2020,750,590,590,-35,20000,14344500,24,2020,06
ANTM,--M2XX-1,635,0,18 Jun 2020,640,620,620,-15,88492800,55557592000,7103,2020,06
APEX,--U2---2,134,0,18 Jun 2020,151,134,134,0,152300,21480300,31,2020,06
APIC,--U8---2,950,0,18 Jun 2020,950,930,930,-20,13377200,12581996500,2383,2020,06
APII,--U9---2,212,0,18 Jun 2020,210,210,210,-2,3800,798000,1,2020,06
APLI,--U3---1,124,0,18 Jun 2020,120,116,116,-8,4200,487800,10,2020,06
APLN,--M6K--1,117,0,18 Jun 2020,129,115,129,12,143062600,17898378000,5393,2020,06
ARGO,--U4---2,825,0,18 Jun 2020,810,810,810,-15,100,81000,1,2020,06
ARII,--U2---2,575,0,18 Jun 2020,575,575,575,0,40500,23287500,11,2020,06
ARKA,--U4---2,745,0,18 Jun 2020,705,695,695,-50,3000,2089500,9,2020,06
ARMY,--U6---2,50,0,18 Jun 2020,0,0,50,0,0,0,0,2020,06
ARNA,--M3---1,382,0,18 Jun 2020,382,376,382,0,261700,99750000,62,2020,06
ARTA,--U9---2,358,0,18 Jun 2020,398,334,366,8,13500,5006400,18,2020,06
ARTI,--U2---1,50,0,18 Jun 2020,0,0,50,0,0,0,0,2020,06
ARTO,--U8---2,1255,0,18 Jun 2020,1305,1265,1305,50,365600,474347500,125,2020,06
ASBI,--U8---2,330,0,18 Jun 2020,0,0,330,0,0,0,0,2020,06
ASDM,CDU8---1,1010,0,18 Jun 2020,1035,1000,1025,15,26300,26788000,38,2020,06
ASGR,CDU9---1,745,0,18 Jun 2020,755,745,750,5,2874500,2156988500,488,2020,06
ASII,--M4BX-1,4970,0,18 Jun 2020,4970,4800,4800,-170,40331900,195701656000,11331,2020,06
ASJT,--U8---2,134,0,18 Jun 2020,140,135,135,1,16300,2276500,8,2020,06
ASMI,--U8---1,1080,0,18 Jun 2020,1085,1070,1080,0,17100,18436500,19,2020,06
ASPI,--U6---2,440,0,18 Jun 2020,432,410,410,-30,24706200,10322326000,3795,2020,06
ASRI,--M6---1,138,0,18 Jun 2020,148,135,145,7,180574800,25925004800,5959,2020,06
ASRM,--U8---2,1985,0,18 Jun 2020,0,0,1985,0,0,0,0,2020,06
ASSA,--M7K--1,404,0,18 Jun 2020,420,404,408,4,11372700,4687832000,723,2020,06
ATIC,--U9---1,680,0,18 Jun 2020,845,780,780,100,500,398500,5,2020,06
AUTO,--M4---1,920,0,18 Jun 2020,900,880,895,-25,3077500,2739263000,660,2020,06
AYLS,--U9---2,50,0,18 Jun 2020,50,50,50,0,17700,885000,4,2020,06
BABP,--U8---2,50,0,18 Jun 2020,50,50,50,0,400,20000,1,2020,06
BACA,--U8---2,418,0,18 Jun 2020,414,404,414,-4,215100,88954200,32,2020,06
BAJA,--U3---2,58,0,18 Jun 2020,59,57,58,0,416600,24234600,58,2020,06
BALI,--U7---2,925,0,18 Jun 2020,935,900,900,-25,67800,62529000,8,2020,06
BAPA,--U6---1,50,0,18 Jun 2020,50,50,50,0,200,10000,1,2020,06
BAPI,--U6---2,50,0,18 Jun 2020,50,50,50,0,11900,595000,5,2020,06
BATA,--U4---1,575,0,18 Jun 2020,575,560,570,-5,5700,3200500,8,2020,06
BAYU,--U9---2,1005,0,18 Jun 2020,1025,965,990,-15,1800,1765500,9,2020,06
BBCA,--M8B3-1,28600,0,18 Jun 2020,28700,27925,27925,-675,13606400,383275902500,11564,2020,06
BBHI,--U8---2,84,0,18 Jun 2020,86,79,79,-5,157500,12696400,82,2020,06
BBKP,--M8---1,197,0,18 Jun 2020,198,186,189,-8,106761500,20422636000,4140,2020,06
BBLD,--U8---2,420,0,18 Jun 2020,420,420,420,0,100,42000,1,2020,06
BBMD,--U8---1,1110,0,18 Jun 2020,1165,1130,1130,20,14800,17044000,10,2020,06
BBNI,--M8B3-1,4550,0,18 Jun 2020,4570,4430,4500,-50,52063500,235124935000,12306,2020,06
BBRI,--M8B3-1,3100,0,18 Jun 2020,3120,3040,3050,-50,130942600,403578342000,18840,2020,06
