Stock Code,Remarks,Prev,Open,Date,High,Low,Close,Change,Volume,Value,Freq
AALI,--M-1M3EM2000012--------------,12100,0,04 Dec 2020,11950,11550,11675,-425,4826900,56411280000,3458
ABBA,--U-210000000095---E----------,59,0,04 Dec 2020,76,57,66,7,120747600,8373448000,5371
ABDA,--U-210500000084--------------,5825,0,04 Dec 2020,0,0,5825,0,0,0,0
ABMM,--U-110500000098--------------,1045,0,04 Dec 2020,1160,1000,1045,0,361800,394134500,262
ACES,--MO1UKPMA000093--------------,1650,1650,04 Dec 2020,1650,1620,1625,-25,9583600,15584877500,3093
ACST,--U-110000000062--------------,296,0,04 Dec 2020,300,290,294,-2,60600800,17849820000,2996
ADES,--U-213000000051--------------,1325,0,04 Dec 2020,1335,1320,1335,10,75600,100478500,69
ADHI,--M-183F80000062--------------,1280,0,04 Dec 2020,1350,1250,1275,-5,51850500,66977338000,8007
ADMF,--U-110F00000082--------------,8775,0,04 Dec 2020,8850,8725,8800,25,195200,1719975000,307
ADMG,--U-113000000034--------------,158,0,04 Dec 2020,160,155,158,0,1127000,177952500,217
ADRO,--MO1XDCU1000021--------------,1375,1405,04 Dec 2020,1460,1360,1435,60,403854300,572667468500,31493
AGAR,--U-213000000091--------------,494,0,04 Dec 2020,474,470,470,-24,1100,517400,4
AGII,--M-113500000034--------------,880,0,04 Dec 2020,895,870,870,-10,546300,481319000,204
AGRO,--M-110500000081--------------,660,0,04 Dec 2020,670,635,660,0,228287200,149278147500,12735
AGRS,--U-210500000081--------------,163,0,04 Dec 2020,164,160,160,-3,110400,17714900,34
AHAP,--U-210000000084--------------,60,0,04 Dec 2020,60,56,58,-2,590000,33390900,58
AIMS,--U-213000000091--------------,155,0,04 Dec 2020,155,145,152,-3,4000,600100,8
AISA,--U-110000000051---E----------,344,0,04 Dec 2020,350,330,338,-6,53840800,18270965000,3680
AKKU,--U-213000000094--------------,50,0,04 Dec 2020,50,50,50,0,32100,1605000,52
AKPI,--U-213000000035--------------,370,0,04 Dec 2020,386,370,380,10,88100,33771800,30
AKRA,--MO1X3XM0000091--------------,3090,3090,04 Dec 2020,3120,3020,3110,20,35202100,107964928000,5932
AKSI,--U-213000000074--------------,368,0,04 Dec 2020,370,368,368,0,1500,552600,5
ALDO,--U-213000000038--------------,400,0,04 Dec 2020,420,390,406,6,61400,24026000,20
ALKA,--U-213000000033--------------,286,0,04 Dec 2020,286,286,286,0,2700,772200,7
ALMI,--U-210000000033---E----------,230,0,04 Dec 2020,238,218,218,-12,3900,885600,11
ALTO,--U-110000000051--------------,286,0,04 Dec 2020,298,286,294,8,14200,4114600,16
AMAG,--U-210500000084--------------,208,0,04 Dec 2020,210,202,208,0,77700,16166600,43
AMAN,--U-113000000061--------------,304,0,04 Dec 2020,306,304,306,2,174100,53006600,14
AMAR,--U-210500000081--------------,302,0,04 Dec 2020,306,300,306,4,138300,41774000,20
AMFG,--U-110500000032--------------,2770,0,04 Dec 2020,2770,2760,2770,0,24700,68409000,5
AMIN,--U-213000000041--------------,296,0,04 Dec 2020,0,0,296,0,0,0,0
AMOR,--U-210500000083--------------,2770,0,04 Dec 2020,2810,2780,2810,40,641400,1792987000,176
AMRT,--M-110500000093--------------,710,0,04 Dec 2020,715,700,715,5,1672800,1192025500,341
ANDI,--U-213000000012--------------,50,0,04 Dec 2020,50,50,50,0,314700,15735000,56
ANJT,--U-113500000012--------------,655,0,04 Dec 2020,780,655,680,25,282100,201720500,378
ANTM,--MO1SDWV0000023--------------,1255,1265,04 Dec 2020,1270,1235,1245,-10,155578400,194239122500,10722
APEX,--U-210000000022--------------,166,0,04 Dec 2020,180,170,180,14,105500,18669200,73
APIC,--U-210500000089--------------,810,0,04 Dec 2020,815,790,790,-20,11351100,9100902000,1728
APII,--U-213000000091--------------,159,0,04 Dec 2020,160,160,160,1,4100,656000,8
APLI,--U-113000000035--------------,147,0,04 Dec 2020,158,155,155,8,43000,6776400,18
APLN,--M-180550000061--------------,174,0,04 Dec 2020,177,170,176,2,57612200,10015007700,2371
ARGO,--U-210000000043---E----------,1800,0,04 Dec 2020,1800,1680,1680,-120,900,1608000,6
ARII,--U-213500000021--------------,444,0,04 Dec 2020,444,414,414,-30,867600,364873400,110
ARKA,--U-210000000041--------------,73,0,04 Dec 2020,74,71,72,-1,5049300,365317900,790
ARMY,--U-210000000061-----L--------,50,0,04 Dec 2020,0,0,50,0,0,0,0
ARNA,--M-113500000032--------------,545,0,04 Dec 2020,550,530,535,-10,1541900,829390500,403
