,Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
253,GGRP,-8.75,-47.86,19,01 Dec 2020,30 Dec 2020,562610200,1169600,791,33--,2020,12
254,GHON,8.28,33.71,19,01 Dec 2020,30 Dec 2020,174534000,100700,141,75--,2020,12
255,GIAA,6.35,34.9,19,01 Dec 2020,30 Dec 2020,2198712369400,5022424100,309457,74--,2020,12
256,GJTL,27.18,0.77,19,01 Dec 2020,30 Dec 2020,204451635000,328354600,33756,42--,2020,12
257,GLOB,-2.68,-66.36,19,01 Dec 2020,30 Dec 2020,205840700,1653700,713,93--,2020,12
258,GLVA,-4.64,63.72,19,01 Dec 2020,30 Dec 2020,8239371000,23633000,492,97--,2020,12
259,GMFI,56.12,-29.17,19,01 Dec 2020,30 Dec 2020,683175323700,4417097000,151484,41--,2020,12
260,GMTD,-0.14,19.67,19,01 Dec 2020,30 Dec 2020,1795000,100,1,61--,2020,12
261,GOLD,15.0,-57.41,19,01 Dec 2020,30 Dec 2020,531411000,2380800,706,75--,2020,12
262,GOLL,0.0,0.0,19,01 Dec 2020,30 Dec 2020,0,0,0,12--,2020,12
263,GOOD,2.42,-32.27,19,01 Dec 2020,30 Dec 2020,9545090500,7619400,3844,51--,2020,12
264,GPRA,41.51,-31.82,19,01 Dec 2020,30 Dec 2020,15591723200,195788100,10101,61--,2020,12
265,GSMF,7.95,1.06,19,01 Dec 2020,30 Dec 2020,10420500,108700,80,89--,2020,12
266,GTBO,0.0,-68.49,19,01 Dec 2020,30 Dec 2020,0,0,0,21--,2020,12
267,GWSA,20.54,-4.93,19,01 Dec 2020,30 Dec 2020,2622186500,21581200,1952,61--,2020,12
268,GZCO,0.0,0.0,19,01 Dec 2020,30 Dec 2020,2531270400,50385000,1831,12--,2020,12
269,HADE,0.0,0.0,19,01 Dec 2020,30 Dec 2020,13925000,278500,23,91--,2020,12
270,HDFA,-12.5,-55.63,19,01 Dec 2020,30 Dec 2020,24015500,184800,90,82--,2020,12
271,HDIT,-3.23,-42.86,19,01 Dec 2020,30 Dec 2020,9889162600,36265600,651,91--,2020,12
272,HDTX,0.0,-4.76,19,01 Dec 2020,30 Dec 2020,0,0,0,43--,2020,12
273,HEAL,-9.49,37.89,19,01 Dec 2020,30 Dec 2020,48610325000,12877300,6702,96--,2020,12
274,HELI,4.85,78.51,19,01 Dec 2020,30 Dec 2020,3777362800,18059200,240,74--,2020,12
275,HERO,-0.6,5.06,19,01 Dec 2020,30 Dec 2020,1231704000,1431700,591,93--,2020,12
276,HEXA,-1.2,15.44,19,01 Dec 2020,30 Dec 2020,23852371000,6957500,5243,91--,2020,12
277,HITS,-4.71,-30.57,19,01 Dec 2020,30 Dec 2020,85834200,180100,122,74--,2020,12
278,HKMU,34.15,-70.43,19,01 Dec 2020,30 Dec 2020,407766009900,3588043600,112559,91--,2020,12
279,HMSP,-1.31,-59.43,19,01 Dec 2020,30 Dec 2020,7414202516000,4561007600,426776,52--,2020,12
280,HOKI,5.79,37.67,19,01 Dec 2020,30 Dec 2020,792520616000,739151000,59869,51--,2020,12
281,HOME,0.0,-56.9,19,01 Dec 2020,30 Dec 2020,0,0,0,94--,2020,12
282,HOMI,28.78,247.37,19,01 Dec 2020,30 Dec 2020,27394784000,23235200,594,61--,2020,12
283,HOTL,0.0,-50.98,19,01 Dec 2020,30 Dec 2020,42735000,854700,101,94--,2020,12
284,HRME,-11.86,-50.48,19,01 Dec 2020,30 Dec 2020,32560859900,587231200,28285,94--,2020,12
285,HRTA,11.93,-20.26,19,01 Dec 2020,30 Dec 2020,155553477000,551539900,45417,59--,2020,12
286,HRUM,7.19,112.86,19,01 Dec 2020,30 Dec 2020,691626903000,227460500,67490,21--,2020,12
287,IATA,0.0,0.0,19,01 Dec 2020,30 Dec 2020,15995000,319900,66,74--,2020,12
288,IBFN,-7.53,2.27,19,01 Dec 2020,30 Dec 2020,167427400,602400,151,82--,2020,12
289,IBST,-9.38,-12.65,19,01 Dec 2020,30 Dec 2020,38647500,4800,30,75--,2020,12
290,ICBP,-3.28,-8.37,19,01 Dec 2020,30 Dec 2020,3089673387500,315626200,204893,51--,2020,12
291,ICON,39.62,-24.49,19,01 Dec 2020,30 Dec 2020,4515068000,44430100,4947,94--,2020,12
292,IDPR,35.44,-75.96,19,01 Dec 2020,30 Dec 2020,1256883300,6776600,981,62--,2020,12
293,IFII,0.0,40.95,19,01 Dec 2020,30 Dec 2020,2538444900,16937900,3384,37--,2020,12
294,IFSH,4.21,-10.0,19,01 Dec 2020,30 Dec 2020,154385800,412900,217,23--,2020,12
295,IGAR,2.31,-7.81,19,01 Dec 2020,30 Dec 2020,987293600,2833700,798,35--,2020,12
296,IIKP,0.0,-79.17,19,01 Dec 2020,30 Dec 2020,0,0,0,51--,2020,12
297,IKAI,0.0,-70.59,19,01 Dec 2020,30 Dec 2020,241540000,4830800,309,94--,2020,12
298,IKAN,-10.37,22.5,19,01 Dec 2020,30 Dec 2020,29388710700,179846900,21995,51--,2020,12
299,IKBI,5.41,-9.3,19,01 Dec 2020,30 Dec 2020,97119600,425800,167,45--,2020,12
300,IMAS,26.78,-29.86,19,01 Dec 2020,30 Dec 2020,1235683994000,863942200,137201,42--,2020,12
301,IMJS,3.54,-36.92,19,01 Dec 2020,30 Dec 2020,295559738200,695303800,54102,82--,2020,12
302,IMPC,-3.99,40.96,19,01 Dec 2020,30 Dec 2020,38386813500,28343300,2942,35--,2020,12
303,INAF,27.53,-38.0,19,01 Dec 2020,30 Dec 2020,993796739000,237853500,112597,53--,2020,12
304,INAI,-1.76,-18.54,19,01 Dec 2020,30 Dec 2020,398535400,1185600,348,33--,2020,12
305,INCF,10.14,-72.46,19,01 Dec 2020,30 Dec 2020,3244800200,41999600,3207,39--,2020,12
306,INCI,16.03,57.39,19,01 Dec 2020,30 Dec 2020,4791178500,5544300,2723,34--,2020,12
307,INCO,10.63,56.44,19,01 Dec 2020,30 Dec 2020,2729693037500,523566800,157671,23--,2020,12
308,INDF,-3.52,-8.05,19,01 Dec 2020,30 Dec 2020,2073244912500,297337500,130491,51--,2020,12
309,INDO,11.5,14.55,19,01 Dec 2020,30 Dec 2020,552684400,4427200,985,61--,2020,12
310,INDR,1.67,-48.52,19,01 Dec 2020,30 Dec 2020,1157439000,388400,631,43--,2020,12
311,INDS,1.27,-9.91,19,01 Dec 2020,30 Dec 2020,408707500,210900,303,42--,2020,12
312,INDX,10.0,-30.38,19,01 Dec 2020,30 Dec 2020,210011000,4063500,694,99--,2020,12
313,INDY,1.17,9.15,19,01 Dec 2020,30 Dec 2020,1847464048000,985597300,167490,21--,2020,12
314,INKP,20.17,-9.74,19,01 Dec 2020,30 Dec 2020,2966622217500,288863300,142645,38--,2020,12
315,INOV,-1.2,-34.4,19,01 Dec 2020,30 Dec 2020,2715558600,16133000,901,39--,2020,12
316,INPC,9.52,11.29,19,01 Dec 2020,30 Dec 2020,2062680800,30136400,5064,81--,2020,12
317,INPP,-3.95,4.29,19,01 Dec 2020,30 Dec 2020,2488215000,3456000,64,61--,2020,12
318,INPS,165.31,91.18,19,01 Dec 2020,30 Dec 2020,2812996500,1213700,1228,91--,2020,12
319,INRU,8.08,103.81,19,01 Dec 2020,30 Dec 2020,255792000,277000,56,38--,2020,12
320,INTA,-2.06,-61.07,19,01 Dec 2020,30 Dec 2020,401464600,2011600,321,91--,2020,12
321,INTD,-7.14,-56.67,19,01 Dec 2020,30 Dec 2020,50266000,447500,164,91--,2020,12
322,INTP,1.22,-21.54,19,01 Dec 2020,30 Dec 2020,1310195302500,89840000,92749,31--,2020,12
323,IPCC,31.19,-67.68,19,01 Dec 2020,30 Dec 2020,122169430700,228130800,30599,72--,2020,12
324,IPCM,25.35,-27.35,19,01 Dec 2020,30 Dec 2020,4372503000,12957300,3275,74--,2020,12
325,IPOL,79.78,79.78,19,01 Dec 2020,30 Dec 2020,32244844200,226037600,12869,35--,2020,12
326,IPTV,13.1,36.67,19,01 Dec 2020,30 Dec 2020,78349255000,262673500,78908,95--,2020,12
327,IRRA,71.12,327.81,19,01 Dec 2020,30 Dec 2020,1747747400000,1226657400,230212,91--,2020,12
328,ISAT,129.55,199.7,19,01 Dec 2020,30 Dec 2020,3874100699000,954988700,272544,73--,2020,12
329,ISSP,0.63,90.48,19,01 Dec 2020,30 Dec 2020,114980065700,652488500,34695,33--,2020,12
330,ITIC,-35.0,195.45,19,01 Dec 2020,30 Dec 2020,225866621500,288113600,55274,52--,2020,12
331,ITMA,5.0,-36.36,19,01 Dec 2020,30 Dec 2020,22764888500,44336500,1485,99--,2020,12
332,ITMG,5.73,-31.6,19,01 Dec 2020,30 Dec 2020,2411495720000,164173500,161466,21--,2020,12
333,JAST,131.19,2.44,19,01 Dec 2020,30 Dec 2020,442493817500,2507210500,129511,73--,2020,12
334,JAWA,2.08,-27.41,19,01 Dec 2020,30 Dec 2020,255481400,2784800,663,12--,2020,12
335,JAYA,19.63,-55.56,19,01 Dec 2020,30 Dec 2020,53577634300,358132500,30758,74--,2020,12
336,JECC,-10.4,-15.79,19,01 Dec 2020,30 Dec 2020,276085000,46000,10,45--,2020,12
337,JGLE,0.0,0.0,19,01 Dec 2020,30 Dec 2020,0,0,0,94--,2020,12
338,JIHD,4.69,-8.61,19,01 Dec 2020,30 Dec 2020,82467200,187800,79,94--,2020,12
339,JKON,17.65,9.89,19,01 Dec 2020,30 Dec 2020,1584185200,4347000,163,62--,2020,12
340,JKSW,0.0,1.69,19,01 Dec 2020,30 Dec 2020,0,0,0,33--,2020,12
341,JMAS,49.25,-77.78,19,01 Dec 2020,30 Dec 2020,2635745000,11544900,2991,84--,2020,12
342,JPFA,9.74,-31.86,19,01 Dec 2020,30 Dec 2020,687430431500,451091300,86905,36--,2020,12
343,JRPT,14.29,-18.92,19,01 Dec 2020,30 Dec 2020,56042109900,97108900,15195,61--,2020,12
344,JSKY,-12.21,-77.45,19,01 Dec 2020,30 Dec 2020,279262989200,1154664100,72605,46--,2020,12
345,JSMR,10.5,8.18,19,01 Dec 2020,30 Dec 2020,1419805098000,310738600,114544,72--,2020,12
346,JSPT,-5.03,-12.37,19,01 Dec 2020,30 Dec 2020,84876000,98900,130,94--,2020,12
347,JTPE,9.78,103.63,19,01 Dec 2020,30 Dec 2020,18276937500,19485100,1348,95--,2020,12
348,KAEF,34.92,63.46,19,01 Dec 2020,30 Dec 2020,4073495925500,943442600,338699,53--,2020,12
349,KARW,5.63,-10.71,19,01 Dec 2020,30 Dec 2020,830428200,10939000,951,72--,2020,12
350,KAYU,11.59,-48.67,19,01 Dec 2020,30 Dec 2020,14805877100,179446100,11092,91--,2020,12
351,KBAG,0.0,-50.0,19,01 Dec 2020,30 Dec 2020,399949075200,7831929800,163055,61--,2020,12
352,KBLI,6.67,27.15,19,01 Dec 2020,30 Dec 2020,51496557800,129162000,17315,45--,2020,12
353,KBLM,-0.92,-13.6,19,01 Dec 2020,30 Dec 2020,3484479000,15314200,2761,45--,2020,12
354,KBLV,-5.96,-41.43,19,01 Dec 2020,30 Dec 2020,120141400,292100,129,95--,2020,12
355,KBRI,0.0,0.0,19,01 Dec 2020,30 Dec 2020,0,0,0,38--,2020,12
356,KDSI,-1.79,-17.5,19,01 Dec 2020,30 Dec 2020,753863500,878200,230,38--,2020,12
357,KEEN,29.03,1.01,19,01 Dec 2020,30 Dec 2020,27791452000,81785000,7523,71--,2020,12
358,KEJU,7.97,80.67,19,01 Dec 2020,30 Dec 2020,12154390500,9282000,2652,51--,2020,12
359,KIAS,0.0,-50.0,19,01 Dec 2020,30 Dec 2020,354992000,7011900,1253,32--,2020,12
360,KICI,-14.52,-25.35,19,01 Dec 2020,30 Dec 2020,24636600,105200,91,55--,2020,12
361,KIJA,0.94,-22.46,19,01 Dec 2020,30 Dec 2020,331893610200,1448794600,60950,61--,2020,12
362,KINO,-5.88,-2.86,19,01 Dec 2020,30 Dec 2020,15656751000,5533100,3784,54--,2020,12
363,KIOS,0.0,-94.31,19,01 Dec 2020,30 Dec 2020,117212800,840700,232,93--,2020,12
364,KJEN,-12.93,466.83,19,01 Dec 2020,30 Dec 2020,167540000,146000,204,74--,2020,12
365,KKGI,9.92,-24.86,19,01 Dec 2020,30 Dec 2020,3605303000,11463700,2598,21--,2020,12
366,KLBF,-1.66,-2.63,19,01 Dec 2020,30 Dec 2020,1504171810500,999311700,141466,53--,2020,12
367,KMDS,12.98,56.67,19,01 Dec 2020,30 Dec 2020,563436800,1294800,497,91--,2020,12
368,KMTR,-4.02,23.7,19,01 Dec 2020,30 Dec 2020,592546800,1721700,482,39--,2020,12
369,KOBX,14.56,-26.71,19,01 Dec 2020,30 Dec 2020,2151013900,18792700,2856,91--,2020,12
370,KOIN,4.12,-56.47,19,01 Dec 2020,30 Dec 2020,316020600,3160100,108,93--,2020,12
371,KONI,1.28,-0.83,19,01 Dec 2020,30 Dec 2020,14652300,31300,54,91--,2020,12
372,KOPI,12.72,-30.82,19,01 Dec 2020,30 Dec 2020,631466400,1366300,233,71--,2020,12
373,KOTA,70.71,69.0,19,01 Dec 2020,30 Dec 2020,101029552900,298533300,13971,61--,2020,12
374,KPAL,-1.96,-83.33,19,01 Dec 2020,30 Dec 2020,1527580500,30290300,1820,41--,2020,12
375,KPAS,6.25,-87.75,19,01 Dec 2020,30 Dec 2020,18244150200,232534800,14043,54--,2020,12
376,KPIG,0.95,-23.74,19,01 Dec 2020,30 Dec 2020,8021736900,74979900,18809,94--,2020,12
377,KRAH,0.0,-82.13,19,01 Dec 2020,30 Dec 2020,0,0,0,41--,2020,12
378,KRAS,3.88,6.47,19,01 Dec 2020,30 Dec 2020,878720430200,1940877500,108573,33--,2020,12
379,KREN,-8.7,-87.18,19,01 Dec 2020,30 Dec 2020,22321033800,249721500,13537,98--,2020,12
380,LAND,-10.2,-80.0,19,01 Dec 2020,30 Dec 2020,473417400,2492400,524,61--,2020,12
381,LAPD,0.0,0.0,19,01 Dec 2020,30 Dec 2020,0,0,0,71--,2020,12
382,LCGP,0.0,-12.31,19,01 Dec 2020,30 Dec 2020,0,0,0,61--,2020,12
383,LCKM,2.81,31.65,19,01 Dec 2020,30 Dec 2020,23125400,63700,33,75--,2020,12
384,LEAD,0.0,0.0,19,01 Dec 2020,30 Dec 2020,7709577500,153852200,4027,74--,2020,12
385,LIFE,-3.04,-60.41,19,01 Dec 2020,30 Dec 2020,175345000,35600,49,84--,2020,12
386,LINK,-0.41,-50.82,19,01 Dec 2020,30 Dec 2020,344264026000,131807600,37633,95--,2020,12
387,LION,26.28,-49.12,19,01 Dec 2020,30 Dec 2020,277011200,758100,346,33--,2020,12
388,LMAS,0.0,-13.79,19,01 Dec 2020,30 Dec 2020,77970000,1559400,145,97--,2020,12
389,LMPI,3.66,-40.97,19,01 Dec 2020,30 Dec 2020,48936600,580500,231,55--,2020,12
390,LMSH,35.48,-27.59,19,01 Dec 2020,30 Dec 2020,75641500,192900,165,33--,2020,12
391,LPCK,-1.39,-3.73,19,01 Dec 2020,30 Dec 2020,135685940500,90702000,24927,61--,2020,12
392,LPGI,0.59,-21.16,19,01 Dec 2020,30 Dec 2020,344474000,101500,107,84--,2020,12
393,LPIN,-3.17,-75.48,19,01 Dec 2020,30 Dec 2020,576183800,2321900,644,42--,2020,12
394,LPKR,-8.55,-15.75,19,01 Dec 2020,30 Dec 2020,1115983530000,4679622000,161211,61--,2020,12
395,LPLI,0.0,-20.56,19,01 Dec 2020,30 Dec 2020,307180000,3599400,456,95--,2020,12
396,LPPF,0.79,-77.23,19,01 Dec 2020,30 Dec 2020,1027011319000,752448500,113883,93--,2020,12
397,LPPS,8.64,-13.73,19,01 Dec 2020,30 Dec 2020,718028500,8621100,633,89--,2020,12
398,LRNA,33.33,86.92,19,01 Dec 2020,30 Dec 2020,505043800,2528600,875,74--,2020,12
399,LSIP,15.55,10.0,19,01 Dec 2020,30 Dec 2020,746986009500,592057800,63509,12--,2020,12
400,LTLS,5.6,-20.33,19,01 Dec 2020,30 Dec 2020,3583230400,7335000,1483,91--,2020,12
401,LUCK,-3.93,-75.92,19,01 Dec 2020,30 Dec 2020,28155598300,147020000,16271,97--,2020,12
402,MABA,0.0,-77.27,19,01 Dec 2020,30 Dec 2020,0,0,0,61--,2020,12
403,MAGP,0.0,0.0,19,01 Dec 2020,30 Dec 2020,2020000,40400,41,12--,2020,12
404,MAIN,13.85,-46.95,19,01 Dec 2020,30 Dec 2020,247860382500,320904800,42370,36--,2020,12
405,MAMI,0.0,-58.33,19,01 Dec 2020,30 Dec 2020,356545000,7130900,382,94--,2020,12
406,MAMIP,0.0,0.0,19,01 Dec 2020,30 Dec 2020,0,0,0,94--,2020,12
407,MAPA,-5.45,-34.32,19,01 Dec 2020,30 Dec 2020,74097872000,26840000,11222,93--,2020,12
408,MAPB,0.0,-24.3,19,01 Dec 2020,30 Dec 2020,350013000,261600,291,94--,2020,12
409,MAPI,-1.86,-1.86,19,01 Dec 2020,30 Dec 2020,547461581500,640886000,75137,93--,2020,12
410,MARI,80.0,-65.12,19,01 Dec 2020,30 Dec 2020,113334853600,1751560400,29653,95--,2020,12
411,MARK,-1.75,-57.68,19,01 Dec 2020,30 Dec 2020,70797827000,87763300,13543,32--,2020,12
412,MASA,74.56,38.19,19,01 Dec 2020,30 Dec 2020,11347744500,11506400,1276,42--,2020,12
413,MAYA,-4.37,8.9,19,01 Dec 2020,30 Dec 2020,248735000,29400,100,81--,2020,12
414,MBAP,-2.18,-5.61,19,01 Dec 2020,30 Dec 2020,24082048000,8426200,6384,21--,2020,12
415,MBSS,9.77,-3.28,19,01 Dec 2020,30 Dec 2020,70436816600,140916000,20019,74--,2020,12
416,MBTO,11.76,-24.6,19,01 Dec 2020,30 Dec 2020,112783300,1167900,541,54--,2020,12
417,MCAS,47.78,24.3,19,01 Dec 2020,30 Dec 2020,230682133000,67911100,7323,93--,2020,12
418,MCOR,14.88,-2.11,19,01 Dec 2020,30 Dec 2020,60055666100,422265700,16604,81--,2020,12
419,MDIA,9.8,-58.82,19,01 Dec 2020,30 Dec 2020,3100189100,52641300,3795,95--,2020,12
420,MDKA,25.26,-30.57,19,01 Dec 2020,30 Dec 2020,3309259628000,1500816800,196240,23--,2020,12
421,MDKI,37.28,-14.07,19,01 Dec 2020,30 Dec 2020,21251436700,88721200,9084,34--,2020,12
422,MDLN,0.0,-77.43,19,01 Dec 2020,30 Dec 2020,0,0,0,61--,2020,12
423,MDRN,0.0,0.0,19,01 Dec 2020,30 Dec 2020,4095000,81900,30,91--,2020,12
424,MEDC,18.47,-13.87,19,01 Dec 2020,30 Dec 2020,2156090427100,3572295400,177612,22--,2020,12
425,MEGA,2.86,46.94,19,01 Dec 2020,30 Dec 2020,254917500,36300,94,81--,2020,12
426,MERK,2.82,-23.72,19,01 Dec 2020,30 Dec 2020,4242849000,1302400,1552,53--,2020,12
427,META,63.5,8.74,19,01 Dec 2020,30 Dec 2020,299916685000,1346628200,47825,72--,2020,12
428,MFIN,-8.76,11.86,19,01 Dec 2020,30 Dec 2020,586845000,569500,189,82--,2020,12
429,MFMI,27.73,-5.0,19,01 Dec 2020,30 Dec 2020,3437107000,4127100,3679,99--,2020,12
430,MGNA,0.0,0.0,19,01 Dec 2020,30 Dec 2020,0,0,0,98--,2020,12
431,MGRO,4.49,-18.09,19,01 Dec 2020,30 Dec 2020,39266336000,50806800,5691,12--,2020,12
432,MICE,3.47,-19.46,19,01 Dec 2020,30 Dec 2020,491822600,1674400,552,91--,2020,12
433,MIDI,12.9,79.91,19,01 Dec 2020,30 Dec 2020,183744602500,96720700,85,93--,2020,12
434,MIKA,1.11,73.33,19,01 Dec 2020,30 Dec 2020,1390499934000,502506800,63771,96--,2020,12
435,MINA,0.0,-93.55,19,01 Dec 2020,30 Dec 2020,39590000,791800,91,94--,2020,12
436,MIRA,0.0,0.0,19,01 Dec 2020,30 Dec 2020,6065000,121300,50,74--,2020,12
437,MITI,0.0,154.0,19,01 Dec 2020,30 Dec 2020,0,0,0,22--,2020,12
438,MKNT,0.0,-74.36,19,01 Dec 2020,30 Dec 2020,64680000,1293600,137,93--,2020,12
439,MKPI,11.55,24.44,19,01 Dec 2020,30 Dec 2020,46090000,1700,17,61--,2020,12
440,MLBI,0.0,-39.38,19,01 Dec 2020,30 Dec 2020,23901580000,2464900,2308,51--,2020,12
441,MLIA,11.0,-53.94,19,01 Dec 2020,30 Dec 2020,61321425200,115770300,5974,32--,2020,12
442,MLPL,2.9,-4.05,19,01 Dec 2020,30 Dec 2020,13872712600,192586200,6817,98--,2020,12
443,MLPT,2.9,-22.4,19,01 Dec 2020,30 Dec 2020,2324663500,3210400,1713,97--,2020,12
444,MMLP,10.37,-42.69,19,01 Dec 2020,30 Dec 2020,48918934000,165788100,8430,61--,2020,12
445,MNCN,12.32,65.22,19,01 Dec 2020,30 Dec 2020,2406085999500,2105861900,154850,95--,2020,12
446,MOLI,-4.49,-22.73,19,01 Dec 2020,30 Dec 2020,233490500,273800,116,34--,2020,12
447,MPMX,1.65,-45.41,19,01 Dec 2020,30 Dec 2020,532940743300,1013905900,87646,91--,2020,12
448,MPOW,5.97,-37.72,19,01 Dec 2020,30 Dec 2020,325604900,4295100,828,71--,2020,12
449,MPPA,3.96,-30.92,19,01 Dec 2020,30 Dec 2020,38113829100,333115700,16684,93--,2020,12
450,MPRO,-2.79,125.97,19,01 Dec 2020,30 Dec 2020,23475500,14400,37,61--,2020,12
451,MRAT,18.18,-5.59,19,01 Dec 2020,30 Dec 2020,1644833000,10332100,2178,54--,2020,12
452,MREI,-2.08,-7.84,19,01 Dec 2020,30 Dec 2020,10679000,2300,12,84--,2020,12
453,MSIN,-41.12,-42.63,19,01 Dec 2020,30 Dec 2020,7952184400,26791600,6334,95--,2020,12
454,MSKY,16.06,5.3,19,01 Dec 2020,30 Dec 2020,1449889000,1947200,650,95--,2020,12
455,MTDL,-0.63,82.66,19,01 Dec 2020,30 Dec 2020,189794326000,115306600,28101,97--,2020,12
456,MTFN,0.0,0.0,19,01 Dec 2020,30 Dec 2020,4447150000,88943000,5437,22--,2020,12
457,MTLA,1.9,-4.02,19,01 Dec 2020,30 Dec 2020,1447330400,3299400,394,61--,2020,12
458,MTPS,-39.78,-48.44,19,01 Dec 2020,30 Dec 2020,4611809500,16794100,2846,75--,2020,12
459,MTRA,0.0,-32.22,19,01 Dec 2020,30 Dec 2020,0,0,0,62--,2020,12
460,MTSM,10.1,-5.22,19,01 Dec 2020,30 Dec 2020,13792200,64700,86,61--,2020,12
461,MTWI,6.9,1.64,19,01 Dec 2020,30 Dec 2020,138591400,2230500,447,84--,2020,12
462,MYOH,4.0,24.4,19,01 Dec 2020,30 Dec 2020,3181498500,2519700,919,21--,2020,12
463,MYOR,13.87,3.44,19,01 Dec 2020,30 Dec 2020,332107508000,124662200,54654,51--,2020,12
464,MYRX,0.0,-57.98,19,01 Dec 2020,30 Dec 2020,0,0,0,61--,2020,12
465,MYRXP,0.0,0.0,19,01 Dec 2020,30 Dec 2020,0,0,0,61--,2020,12
466,MYTX,-5.66,-52.83,19,01 Dec 2020,30 Dec 2020,90834600,1782600,351,43--,2020,12
467,NASA,0.0,-82.95,19,01 Dec 2020,30 Dec 2020,0,0,0,94--,2020,12
468,NATO,-10.0,467.96,19,01 Dec 2020,30 Dec 2020,2372889896500,3936797400,76836,94--,2020,12
469,NELY,-2.74,6.77,19,01 Dec 2020,30 Dec 2020,843666500,5922600,494,74--,2020,12
470,NFCX,48.55,1.32,19,01 Dec 2020,30 Dec 2020,14393740500,8751400,571,93--,2020,12
471,NICK,-12.9,88.81,19,01 Dec 2020,30 Dec 2020,1414744000,5163300,139,98--,2020,12
472,NIKL,45.96,-59.86,19,01 Dec 2020,30 Dec 2020,421294126000,277328100,71769,33--,2020,12
473,NIPS,0.0,-22.53,19,01 Dec 2020,30 Dec 2020,0,0,0,42--,2020,12
474,NIRO,-2.99,82.02,19,01 Dec 2020,30 Dec 2020,3433873300,21221400,130,61--,2020,12
475,NISP,1.23,-4.09,19,01 Dec 2020,30 Dec 2020,13807889000,16578900,4417,81--,2020,12
476,NOBU,4.43,-17.5,19,01 Dec 2020,30 Dec 2020,440473500,552000,426,81--,2020,12
477,NRCA,5.0,-2.07,19,01 Dec 2020,30 Dec 2020,13979756600,36192200,4411,62--,2020,12
478,NUSA,0.0,-50.5,19,01 Dec 2020,30 Dec 2020,0,0,0,94--,2020,12
479,NZIA,11.8,-18.18,19,01 Dec 2020,30 Dec 2020,111349900,700600,374,61--,2020,12
480,OASA,-14.02,0.0,19,01 Dec 2020,30 Dec 2020,8701200,23500,40,75--,2020,12
481,OCAP,0.0,-41.97,19,01 Dec 2020,30 Dec 2020,0,0,0,98--,2020,12
482,OKAS,-6.36,-38.32,19,01 Dec 2020,30 Dec 2020,22564215800,193953500,14061,91--,2020,12
483,OMRE,0.62,-81.9,19,01 Dec 2020,30 Dec 2020,5555600,16300,16,61--,2020,12
484,OPMS,5.73,22.96,19,01 Dec 2020,30 Dec 2020,13453312600,83190900,5701,91--,2020,12
485,PADI,0.0,-93.87,19,01 Dec 2020,30 Dec 2020,13230000,264600,108,83--,2020,12
486,PALM,8.18,32.31,19,01 Dec 2020,30 Dec 2020,17749777200,51008800,10771,12--,2020,12
487,PAMG,-8.04,3.0,19,01 Dec 2020,30 Dec 2020,68997323900,598706900,28971,61--,2020,12
488,PANI,1.75,-34.46,19,01 Dec 2020,30 Dec 2020,98733900,876900,215,51--,2020,12
489,PANR,10.07,-58.65,19,01 Dec 2020,30 Dec 2020,8024366000,48189800,5250,94--,2020,12
490,PANS,35.98,-11.38,19,01 Dec 2020,30 Dec 2020,27566716500,23947000,5480,83--,2020,12
491,PBID,21.1,24.78,19,01 Dec 2020,30 Dec 2020,5677122000,4485500,2628,35--,2020,12
492,PBRX,7.89,-55.27,19,01 Dec 2020,30 Dec 2020,150007340800,592977200,34805,43--,2020,12
493,PBSA,-14.39,-15.6,19,01 Dec 2020,30 Dec 2020,33266000,51300,115,62--,2020,12
494,PCAR,26.14,-89.63,19,01 Dec 2020,30 Dec 2020,10585509300,14558200,4700,51--,2020,12
495,PDES,14.81,-72.0,19,01 Dec 2020,30 Dec 2020,228276800,516100,278,94--,2020,12
496,PEGE,17.24,-22.29,19,01 Dec 2020,30 Dec 2020,52992400,436100,197,98--,2020,12
497,PEHA,9.35,-39.68,19,01 Dec 2020,30 Dec 2020,113976371000,55647600,21493,53--,2020,12
498,PGAS,19.06,-21.93,19,01 Dec 2020,30 Dec 2020,9975006534500,5961201600,611816,71--,2020,12
499,PGJO,54.29,-32.5,19,01 Dec 2020,30 Dec 2020,551982700,8305200,1557,94--,2020,12
500,PGLI,7.21,-14.39,19,01 Dec 2020,30 Dec 2020,137104500,577200,250,94--,2020,12
501,PGUN,14.68,117.39,19,01 Dec 2020,30 Dec 2020,1493653800,6181600,479,12--,2020,12
502,PICO,0.7,-42.8,19,01 Dec 2020,30 Dec 2020,2291197100,15724700,2466,33--,2020,12
503,PJAA,-5.51,-52.38,19,01 Dec 2020,30 Dec 2020,9027044000,14306600,3258,94--,2020,12
504,PKPK,5.88,-48.57,19,01 Dec 2020,30 Dec 2020,7065700500,116323000,6360,22--,2020,12
505,PLAN,-21.26,-10.71,19,01 Dec 2020,30 Dec 2020,18731905400,151342500,11968,94--,2020,12
506,PLAS,0.0,0.0,19,01 Dec 2020,30 Dec 2020,0,0,0,98--,2020,12
507,PLIN,-2.0,-14.93,19,01 Dec 2020,30 Dec 2020,1203652000,480500,85,61--,2020,12
508,PMJS,-5.41,-16.0,19,01 Dec 2020,30 Dec 2020,54601400,481400,218,91--,2020,12
